brain	heart	kidney	liver
ENSPANG00000000373	NA	2.01690504940147	2.08379169705632	1.83788934323841
ENSPANG00000000375	NA	1.80698173622741	0.139920411872051	1.02086012165845
ENSPANG00000000376	NA	2.40462543296945	2.41329730429867	2.27988150455882
ENSPANG00000000379	NA	0.217716524571272	0.24018036195665	1.33845611783988
ENSPANG00000000381	NA	6.28016328835744	7.03842968710926	4.80511386853293
ENSPANG00000000383	NA	3.22753121980612	2.10721112112009	2.20784068568967
ENSPANG00000000384	NA	-0.315352009395697	-0.182973071544408	0.346596936366228
ENSPANG00000000386	NA	2.03574012316281	0.997450343460713	1.06046352313486
ENSPANG00000000387	NA	3.07982716534711	2.8737224627745	2.47847235541693
ENSPANG00000000393	NA	4.4404455007756	4.4496937685527	4.73036658773892
ENSPANG00000000394	NA	0.328149910346124	0.470945797889462	0.21360824005186
ENSPANG00000000397	NA	0.107368001623306	1.5390740600037	0.508832995250219
ENSPANG00000000398	NA	1.93171872167853	2.99295168756132	1.45389358755176
ENSPANG00000000399	NA	2.51901210304628	2.83423722409222	2.1831867402659
ENSPANG00000000403	NA	1.9942714599445	2.31836669828174	1.40946871871002
ENSPANG00000000405	NA	2.67143200210442	0.510181151352325	0.797799627873571
ENSPANG00000000406	NA	3.31342233726772	2.00883181603347	4.15215891677826
ENSPANG00000000407	NA	0.132065774694521	0.528062773806014	0.74684927338685
ENSPANG00000000410	NA	-0.995949511267329	-0.577457582936954	1.09451568771473
ENSPANG00000000411	NA	-0.692000919518217	-0.0437037587222456	0.820798424056794
ENSPANG00000000417	NA	0.517674174365656	0.0173291712392015	0.0240996808070123
ENSPANG00000000418	NA	5.42261353131433	5.37345489397904	5.00271678434026
ENSPANG00000000419	NA	0.46779005939864	0.91836197277621	1.9354300706878
ENSPANG00000000420	NA	3.31098738126867	3.46094901110152	2.82319367598741
ENSPANG00000000422	NA	2.43383608774162	2.20991168573981	2.06148366880669
ENSPANG00000000423	NA	4.73101917213511	4.84741090572363	3.77285795755256
ENSPANG00000000424	NA	4.20518900254663	4.89352471747212	5.2368676623101
ENSPANG00000000426	NA	5.02270962802871	9.04473800707058	6.40370817720104
ENSPANG00000000427	NA	1.11094406895535	1.15868643025034	0.717028178137732
ENSPANG00000000429	NA	2.00912325476703	1.81173679407049	2.70135954906153
ENSPANG00000000430	NA	1.24971612438716	1.80010116371144	3.29270448133857
ENSPANG00000000432	NA	-0.257251310438706	-0.147955160076233	0.777074676559361
ENSPANG00000000433	NA	2.89885597450338	2.68791355599365	2.19292436757092
ENSPANG00000000435	NA	-0.0441799786692633	-0.0818092905583038	0.170024370373954
ENSPANG00000000436	NA	-0.0321662670139122	-0.16494611273054	0.0829902914847278
ENSPANG00000000437	NA	-0.0415065617393319	-0.0139158722306931	0.0666599227991443
ENSPANG00000000438	NA	0.785681070598866	4.98305943488434	3.10328654876573
ENSPANG00000000440	NA	1.56647249904264	1.22820742052278	0.95099172023619
ENSPANG00000000441	NA	1.56081145292089	0.0877886525245799	1.61843652969942
ENSPANG00000000442	NA	7.36547869752856	6.43687457935008	7.05283625932398
ENSPANG00000000443	NA	4.63386446467523	4.88343708223955	4.03214678993282
ENSPANG00000000445	NA	1.61644254778764	2.20293776171636	2.02276084622379
ENSPANG00000000446	NA	-0.255287529075269	0.0397868339361674	0.280850763026065
ENSPANG00000000448	NA	8.39246037956452	8.47383257518437	7.94749549332554
ENSPANG00000000449	NA	-0.0737754787212199	0.424777921912875	0.897790820212286
ENSPANG00000000451	NA	1.87786608174882	1.51520034590671	1.50902357336414
ENSPANG00000000452	NA	7.35687512492261	7.64348009320347	7.19352852907901
ENSPANG00000000453	NA	4.17699118614289	3.28318287861855	2.92661068405785
ENSPANG00000000455	NA	3.41576881565454	5.69600846634867	3.5224948050738
ENSPANG00000000456	NA	0.267907393705733	-0.262664401234143	0.130989494743658
ENSPANG00000000458	NA	3.93110178560312	3.27242016588166	1.65035177083613
ENSPANG00000000459	NA	5.78991084627967	6.71573466267136	5.73297235372928
ENSPANG00000000460	NA	5.59264604323108	7.11845176752127	6.26500964711103
ENSPANG00000000463	NA	0.934823179398745	1.36121332904794	0.521944710954077
ENSPANG00000000464	NA	5.84943177520585	8.48672809756331	6.92101705725809
ENSPANG00000000465	NA	3.3539039805638	2.6304887330704	3.5688030246196
