heart	kidney	liver	testis
ENSPPAG00000000746	4.84734141741235	4.40139310005507	4.28781539748976	2.09610308208565
ENSPPAG00000000752	0.845465932683022	1.39322542159051	0.756057405524885	4.39327833140318
ENSPPAG00000000755	3.14323131408348	3.31788923618092	2.44842066806575	6.78165853133969
ENSPPAG00000000774	0.493348531551255	3.38191265988797	0.0827930021970366	7.49757635472747
ENSPPAG00000000778	5.00302082904893	5.09753001482346	3.78352550150769	5.88546729923985
ENSPPAG00000000786	1.08882064281696e-18	6.28374807120919e-19	-2.28758412042784e-18	4.049718
ENSPPAG00000000793	0.364222657402911	0.754281368460124	0.340435090841885	1.78962596059016
ENSPPAG00000000804	3.9884932653316	3.95070162388175	2.55419687936181	3.40593067284968
ENSPPAG00000000806	0.0022907272380188	0.226093720722153	-0.00481275891350296	0.00240003690666315
ENSPPAG00000000808	0.339770536192843	0.148078806168113	0.159363808255815	6.71834463476646
ENSPPAG00000000811	8.42901039417034e-19	4.86450896720134e-19	-1.77091336905033e-18	3.135054
ENSPPAG00000000812	3.73594230236859	4.7188530216369	3.65476269114403	5.87705327770096
ENSPPAG00000000816	0.853709092519844	0.969554706827819	0.743050442019728	0.62707384326522
ENSPPAG00000000817	1.53312714781562	2.46773840857444	1.97725633509081	0.457882538038254
ENSPPAG00000000820	3.73082573820962	4.76284171990731	4.94248578317962	0.665200874406903
ENSPPAG00000000821	1.07250298408473	0.0444641720623834	-0.110769893937506	0.615409967580796
ENSPPAG00000000822	0.694778898270304	0.605911308565319	0.555729460927876	2.293922603473
ENSPPAG00000000823	4.27756283743102	4.78325696008267	4.0984815043051	3.72904798536242
ENSPPAG00000000824	1.16320974730636e-19	6.71305880749803e-20	-2.44387371255252e-19	0.4326398
ENSPPAG00000000830	0.0481518651358672	1.39218351518919	0.016276434139562	0.228474486070767
ENSPPAG00000000837	3.61387858495472	6.28320724133595	6.07306045630061	5.02721278481744
ENSPPAG00000000841	2.49383389754609	3.09117713563221	2.76023496889583	4.83343598185173
ENSPPAG00000000845	5.6255634806246	6.41539321245353	5.92115992577293	7.63214828029789
ENSPPAG00000000855	0.722381483781794	1.49711781418078	1.00768391278574	1.61631362050336
ENSPPAG00000000858	4.69663831651423	5.65924679521336	5.06800484299322	6.39799897455837
ENSPPAG00000000861	5.08245804248419	4.52645906184118	3.46860130954135	5.29406096326656
ENSPPAG00000000875	0.902759118057478	1.23110419370602	0.503272735142314	2.47747752018838
ENSPPAG00000000878	3.48893923639816	4.57913720604234	3.84927124609798	5.91183050692303
ENSPPAG00000000879	4.37620422040489	4.35401166076902	4.22958296185054	2.82948330795109
ENSPPAG00000000880	4.31862044494599	5.08988562506525	3.55032250220996	4.9903965555576
ENSPPAG00000000881	1.76686544771667	1.84775127640993	0.804417728978556	1.15252631678968
ENSPPAG00000000897	0.669358293565012	1.86886129880484	2.24574187594079	0.827822493378705
ENSPPAG00000000902	1.03702749976544	1.69508342714474	0.540010282102548	0.460638061974547
ENSPPAG00000000905	2.07670061180256	2.28515170406833	2.5258068872976	3.10200604966304
ENSPPAG00000000909	3.68454982993803	3.16302771840583	3.45979458710835	1.42752433009559
ENSPPAG00000000910	-0.0135696455151248	1.32365525300857	0.0285094756469021	-0.0142171662806972
ENSPPAG00000000911	1.7186832076652	0.867677384308592	3.07099513071853	0.487720423615356
ENSPPAG00000000924	0.810411980012542	1.76020207605426	10.1614676791791	1.8699227285081
ENSPPAG00000000925	0.711952438080537	0.828394694812594	0.900199386966205	0.60210996728133
ENSPPAG00000000926	6.61203776557897	5.88487239691855	1.55421424010699	3.12890888579099
ENSPPAG00000000929	0.280289107183334	-0.000703989678830139	0.00256285833229947	0.648845848326393
ENSPPAG00000000942	0.00163013751935404	0.148874567437012	0.29609522306734	0.0017079249525883
ENSPPAG00000000943	1.1784152792963	1.48087032889477	0.779412336927102	1.33181495276367
ENSPPAG00000000953	-5.79775563118513e-05	-3.34597217688187e-05	0.0665636093521969	0.725490255851767
ENSPPAG00000000954	-0.000937680165176718	0.091466300640993	0.0019700418705774	1.31171757530721
ENSPPAG00000000955	3.09385989387727	5.3506181047504	4.28323679284748	5.7377630270497
ENSPPAG00000000956	0.936296171199317	6.45380140524904	1.12966724921641	2.38758775567047
ENSPPAG00000000957	3.74452061419951	5.54815354169016	4.81905360441992	4.32669245038082
ENSPPAG00000000958	2.18238922380815	2.87782287462373	3.28854672194833	2.72286417923959
ENSPPAG00000000962	0.402454914177079	1.37387003113865	3.76897716798285	2.24675426740285
ENSPPAG00000000967	0.0587856559257516	0.000531419637778985	-0.00193462104287193	5.43239676095868
ENSPPAG00000000976	0.0222131752688274	0.072884132646606	0.0503323041288521	5.11713496491143
ENSPPAG00000000986	1.09699032276445	3.35947951986681	2.94486950206328	2.66998289161092
ENSPPAG00000000987	3.42396767476467	3.64544830413306	3.13992091543849	4.81815572832756
ENSPPAG00000000997	4.2818808163273e-05	2.4711379691639e-05	0.239550638787144	4.48620500012324e-05
ENSPPAG00000001011	0.507925314132371	0.616171096401507	0.372005934398213	0.0277522921358194
ENSPPAG00000001013	1.55598552813455	2.20520138826632	1.85859874176783	4.95091992966261
ENSPPAG00000001022	0.0443619856530138	0.0295028607618897	0.115985300635633	0.216923838898926
ENSPPAG00000001035	0.082110716041121	0.317722202263852	0.56781087400964	0.385072110370774
ENSPPAG00000001045	0.580660977976634	5.19336709404349	0.00165592911625269	2.11521921772724
ENSPPAG00000001052	2.59105303502929	3.4543092085727	1.58360138411235	1.36150840757131
ENSPPAG00000001055	0.348278054580181	0.390622589282519	0.274028273523904	0.409814246226793
ENSPPAG00000001057	1.78379122460486	2.64870691287364	2.07172461224197	2.72486921655905
ENSPPAG00000001064	-0.000204713248576758	0.0693842008981603	0.0356558122614496	1.09938351817793
ENSPPAG00000001068	2.65597723886758	4.09223104566703	3.22554820590255	5.93674053012567
ENSPPAG00000001076	0.304070775295849	0.434579500856875	-0.029516955362587	4.62275357841972
ENSPPAG00000001093	-0.000729121971006086	1.1279109852189	0.859836366477488	-0.000763914450760645
ENSPPAG00000001094	3.02073707841697	4.12433516110177	3.26227384450786	4.4985138349468
ENSPPAG00000001101	0.342133708881547	0.0104369004140106	1.68434520263445	5.41257657613998
ENSPPAG00000001103	4.22880045056713	5.42220840599082	6.78185533510459	2.62063884167491
ENSPPAG00000001106	2.41558030216784	3.05319558047285	1.53908273023673	3.19647380024516
ENSPPAG00000001123	0.00504782983148108	1.52689347369262	-0.0106053604340593	0.00528870381992217
ENSPPAG00000001140	0.00108844189237986	0.107428712224534	-0.00228678837551684	0.00114038051720608
ENSPPAG00000001144	1.16329609176248	2.00194026399218	1.33123599560656	4.31329083727755
ENSPPAG00000001149	0.11403996962815	0.121881998489929	0.0166386242400886	-0.00829738471633674
ENSPPAG00000001167	0.000100131307319191	5.77872869499222e-05	0.114539276702899	0.000104909405663825
ENSPPAG00000001173	3.58748092485589	4.43875856073411	4.34108402391125	4.87613000099751
ENSPPAG00000001175	0.300158747078301	0.186067390535574	0.10856796451725	5.13848893973775
ENSPPAG00000001178	5.30871564326847	5.76321159161863	2.70124865647696	8.12414384427186
ENSPPAG00000001184	4.36635920249074e-19	2.51989171934446e-19	-9.17360819855518e-19	1.624007
ENSPPAG00000001187	3.04673120749101	2.94698974227508	3.83060679288541	5.541916711697
ENSPPAG00000001189	0.375475180709581	0.0052244673639115	0.0145250459950642	0.179576411862887
ENSPPAG00000001205	2.85999293524021	3.67773675684292	3.41852933724035	2.24963848035304
ENSPPAG00000001206	0.249215117809238	0.908976784780905	-0.0233513155856837	0.59283698399108
ENSPPAG00000001207	1.03174416059155	0.606876873688579	0.80313909395346	0.914472044532824
ENSPPAG00000001208	3.30359355650269	4.33251175348073	4.47905129349433	5.4980050250445
ENSPPAG00000001209	2.77945027659195	4.02696746969119	3.64354456177101	4.2525794668917
ENSPPAG00000001211	2.77957081086149	3.38353460533088	2.53562745367096	2.45833665327334
ENSPPAG00000001213	3.60109041657125	4.13544803798987	2.86673854742377	3.60436091703022
ENSPPAG00000001216	0.00653460729100975	4.58399879287793	4.74889895842574	0.00684642781064481
ENSPPAG00000001217	3.78925696238661	0.460947262265425	5.36362766126813	2.24087878915965
ENSPPAG00000001220	0.492505263479761	0.708066883053326	0.971461964835507	2.60734828226281
ENSPPAG00000001221	3.45799386363004	3.61021220296034	4.80288100260393	0.283875767611383
ENSPPAG00000001223	0.45705204137924	0.46493298362751	0.60070719669014	0.00141032460622059
ENSPPAG00000001224	3.085754148085	2.22217123725113	2.86781828603163	2.95359379826449
ENSPPAG00000001225	1.48498131418282	4.58757741397201	0.282331938513548	1.19308133966323
ENSPPAG00000001236	1.21967472577759	1.507734697396	0.728258741730819	4.04554539519119
ENSPPAG00000001255	0.299133581718593	3.83852828653502	1.25928792041668	7.06249956965941
ENSPPAG00000001256	3.42381679835079	1.17883529650482	0.586326441851994	1.89839189758478
ENSPPAG00000001260	4.5795035969868	4.95286886159239	4.65465929871859	5.65916141040444
ENSPPAG00000001262	2.04517350933586	1.72443388690815	0.939314914467679	3.70520359157661
ENSPPAG00000001263	2.3515634166252	2.45090878706665	1.08503823021614	6.67246903018402
ENSPPAG00000001265	5.90258555241611	3.89922440808425	0.987989499897312	1.29221861320466
ENSPPAG00000001276	1.75354546030089	2.14265834541431	1.96619424517855	5.84788106321251
ENSPPAG00000001282	5.21119941777221	6.67590259144483	5.9983652602131	5.57563447113973
ENSPPAG00000001287	2.74864455196359	2.6743802775365	0.500629044117668	3.08661750776448
ENSPPAG00000001288	2.81012403754314	4.23542741737342	4.30798374591556	4.16928137533576
ENSPPAG00000001290	3.98693093687104	5.09043482678507	4.10908448866994	7.47845337834789
ENSPPAG00000001292	0.72640338795197	1.08403463361057	0.581545179832924	5.05598846720907
ENSPPAG00000001294	5.4466500765255	4.03036091245071	2.84965913590946	3.22472468222864
ENSPPAG00000001302	3.37825856468771	3.41179756637217	3.28834638141966	4.42285384704091
ENSPPAG00000001304	0.76808288455512	0.933277361734975	0.896026049519682	3.31156331438045
ENSPPAG00000001322	0.402742820239041	1.03722413977296	0.082578461022552	0.68848186193089
ENSPPAG00000001324	2.9152123663155	1.83640810641244	0.974750470734621	1.23646891307488
ENSPPAG00000001326	0.0710086534915291	-0.000731361491866147	0.116718454791927	7.49898025641682
ENSPPAG00000001328	5.11911001263723	4.55055024515644	2.5294527242672	8.83270733587827
ENSPPAG00000001343	1.463009459892	2.47195258965404	1.98525134202711	4.68055592485368
ENSPPAG00000001347	6.77534122395621	6.15985597492826	6.55193553257031	6.87870315309043
ENSPPAG00000001350	0.0021584419529857	0.888696562889937	0.180589169062426	4.8625684391893
ENSPPAG00000001351	2.7300272258791	2.43119399036638	2.20922483611064	5.18289556928776
ENSPPAG00000001361	5.84657360538086	4.3622789423691	2.48189149930747	5.72542566988515
ENSPPAG00000001362	3.1734517674856	4.17731917628259	3.81363254491613	5.45070893663135
ENSPPAG00000001370	9.11942510764771	10.1318200889749	9.48535634900463	7.87048590974545
ENSPPAG00000001371	2.67097646671581	3.12894290058593	1.5931889840522	4.00722910529214
ENSPPAG00000001380	2.45110680906806	3.96861114240407	3.07477305933637	6.73102423538301
ENSPPAG00000001381	1.19444912107458	1.52665393304187	1.23726803072505	2.14211647131699
ENSPPAG00000001385	4.00872078807991	3.13136741398259	2.84724215631861	6.0309051052378
ENSPPAG00000001386	-0.00105051050405312	0.0980697845514914	0.0536257955058285	1.86881036089347
ENSPPAG00000001412	0.251595179779335	3.07565469816903	0.0503760190254391	1.17088405305239
ENSPPAG00000001418	6.23652043803616	5.92682586760998	5.46530327143523	7.37946005283727
ENSPPAG00000001483	0.00215706831917645	0.212901647145158	-0.00453194496832803	0.00226000000798647
ENSPPAG00000001484	5.78698192257216e-19	3.33975450722589e-19	-1.21582999354509e-18	2.152388
ENSPPAG00000001485	2.59945677159703	2.21051974376393	0.888659180951793	3.4679209813745
ENSPPAG00000001501	2.86490275344389	2.53394972063044	1.91304905041666	2.47417859301802
ENSPPAG00000001541	4.33442851538438	3.57764979841318	1.78428866207532	1.62936984425424
ENSPPAG00000001543	-0.00769828623584591	0.750931702960355	0.0161739010587346	-0.00806563556648793
ENSPPAG00000001545	0.0686025175369964	0.336810253286028	0.447933863670856	0.609289206012238
ENSPPAG00000001559	3.21339370127602	3.45659206179671	3.19206098251272	6.53916231482911
ENSPPAG00000001576	0.939142589522209	2.16730546014818	1.02490606692356	1.7496636988121
ENSPPAG00000001578	3.57796560395574	3.88925166869026	3.11239743667495	6.36210617235808
ENSPPAG00000001579	2.10471472076854	3.39420320776013	0.0576135022142315	-0.02873082448579
ENSPPAG00000001589	0.648027540591849	1.38522026609639	0.728078081134844	4.15148274935382
ENSPPAG00000001616	1.95497921936182	2.73829052841828	1.50666078292767	3.17622044958449
ENSPPAG00000001617	0.403246664929591	0.392937004451356	0.0427389592745208	0.00902212768906556
ENSPPAG00000001651	0.428898061156515	0.817110606403355	0.714967366333781	4.9924156582127
ENSPPAG00000001652	4.62693887390124	4.99701312079186	5.35702611977495	5.99248858606389
ENSPPAG00000001653	0.232854748115676	0.4855376949982	0.198296870790805	1.74949403619064
ENSPPAG00000001675	0.107410803102747	0.167677019100604	0.161722558995172	3.31840164960295
ENSPPAG00000001687	0.183861312882327	0.696973278127681	0.435081227109653	4.49977315176068
ENSPPAG00000001688	2.29404142544695	3.77789246256262	5.37334831653073	2.54017079891938
ENSPPAG00000001689	1.57542004615193	1.60116922605976	1.18647553460073	2.57140304337515
ENSPPAG00000001710	3.53335585865438	2.89277239142274	2.09261235895507	4.60115776893563
ENSPPAG00000001724	4.91830744476246	6.22281519752891	4.80908999540918	7.5570587235989
ENSPPAG00000001725	0.359172524815986	-0.0119176716822691	0.0433860113166268	2.08091517109931
