kidney	liver
ENSMICG00000000140	3.62636430790075	4.19883228201654
ENSMICG00000000143	3.2118376994505	3.32108938342492
ENSMICG00000000144	0.97564930589124	1.98996899901813
ENSMICG00000000145	-1.50802648048636	1.07660435508106
ENSMICG00000000151	7.7030333005093	1.30802784991512
ENSMICG00000000152	3.15683390445073	2.86196434925821
ENSMICG00000000153	4.94977136134756	4.77074777310874
ENSMICG00000000156	4.09789384382896	2.77467369269517
ENSMICG00000000157	0.181282360521939	3.90367173991301
ENSMICG00000000158	2.41748138519173	1.71556193580138
ENSMICG00000000159	3.85699089706774	4.57111385048871
ENSMICG00000000161	-0.733017504004659	2.73093280733411
ENSMICG00000000163	1.391207	6.10496744029786e-17
ENSMICG00000000164	2.08557781601453	1.07128484733091
ENSMICG00000000165	3.04904646936953	0.417210433438411
ENSMICG00000000167	2.80021145895746	3.07521159017376
ENSMICG00000000168	4.30446460239329	4.09010023293445
ENSMICG00000000169	7.00571837779609	8.64196593703399
ENSMICG00000000170	0.0989310366410128	2.04239844389316
ENSMICG00000000173	2.37937419936623	7.47788830010563
ENSMICG00000000174	4.04863133523965	3.41530594412672
ENSMICG00000000175	1.48700015760669	2.01205750706555
ENSMICG00000000177	1.66184654110872	2.25318177648188
ENSMICG00000000179	3.77268752307457	3.59562007948757
ENSMICG00000000183	6.97677860201715	5.49730339966381
ENSMICG00000000185	2.84999559790775	1.88630233368204
ENSMICG00000000187	2.98566702158264	1.78667227973623
ENSMICG00000000188	1.90597670600789	1.93226139899868
ENSMICG00000000192	3.41151617605822	2.67671958732363
ENSMICG00000000193	0.115912993341992	0.00792940277633473
ENSMICG00000000197	5.4590218778025	3.41781752036625
ENSMICG00000000199	-0.702343645046333	0.642560140841055
ENSMICG00000000201	0.473944479763265	0.0523824200394558
ENSMICG00000000202	2.91532813267273	2.64293464455454
ENSMICG00000000206	4.9362358257793	4.23929536237012
ENSMICG00000000208	2.91305070514689	2.91590688247552
ENSMICG00000000209	1.36041881189835	0.299911683016942
ENSMICG00000000210	4.10405630753157	3.19261128207807
ENSMICG00000000211	-0.400380675057106	0.183816212509517
ENSMICG00000000212	4.4038876459688	2.92187822567187
ENSMICG00000000213	1.68274900667202	5.00271516555466
ENSMICG00000000214	0.1408336	6.18013381545617e-18
ENSMICG00000000215	5.87625931635807	5.33088276394032
ENSMICG00000000217	-0.0163416603073905	0.105836493384565
ENSMICG00000000219	1.61017341917767	1.41941803013705
ENSMICG00000000220	1.75634951805373	1.84734433032438
ENSMICG00000000221	2.5718399600311	0.12609527832815
ENSMICG00000000222	5.6797178124796	5.38557069792007
ENSMICG00000000223	4.60784436591337	4.52499143901444
ENSMICG00000000226	2.0932789763427	2.19884050394288
ENSMICG00000000227	2.25747822484685	3.02362361252552
ENSMICG00000000228	1.5384022972203	0.0955030337966171
ENSMICG00000000229	2.85059308616055	1.73115683563991
ENSMICG00000000231	4.3273138048268	3.53748303252887
ENSMICG00000000232	5.41584855174985	5.63086640804169
ENSMICG00000000234	5.43543610696554	2.53325214883908
ENSMICG00000000235	1.70212631314028	0.90548481447662
ENSMICG00000000238	0.419725329777243	0.00573205170379277
ENSMICG00000000241	-0.764139899484316	2.15505126658072
ENSMICG00000000245	6.01785198712027	0.338703737146621
ENSMICG00000000246	4.40278804227897	5.91063732628684
ENSMICG00000000248	5.76820341564891	6.10292176405852
ENSMICG00000000250	5.31410225308354	4.15034929115274
ENSMICG00000000251	3.53730610195448	4.88409231634092
ENSMICG00000000252	2.73579059554533	3.53390473407578
ENSMICG00000000253	1.80098444074081	1.0224685115432
ENSMICG00000000254	4.23154461561421	0.443379647397631
ENSMICG00000000255	5.59328010668141	6.88617864888643
ENSMICG00000000256	3.7615653611536	1.1382336064744
ENSMICG00000000259	3.95448231845937	3.92154728025677
ENSMICG00000000260	2.63432496580511	0.708885772365814
ENSMICG00000000261	5.40872466316132	5.09029888947311
ENSMICG00000000264	1.13222042270489	1.09525384288252
ENSMICG00000000269	3.05904194585587	1.89111479235735
ENSMICG00000000270	4.97247484543789	2.77342785909368
ENSMICG00000000271	4.04932368472104	0.485649419213159
ENSMICG00000000273	3.47015697339585	4.09132417110069
ENSMICG00000000275	3.66047491651224	2.16288929724796
ENSMICG00000000276	3.78713088749823	2.01547860208363
ENSMICG00000000277	2.97865347539367	1.31022265410105
ENSMICG00000000288	3.70987195393288	5.12355217434452
ENSMICG00000000293	2.36197615904465	1.61649680682589
ENSMICG00000000295	4.30377680321174	1.98251986613138
ENSMICG00000000297	5.15106944876572	0.770481258539046
ENSMICG00000000298	1.19119194155477	0.488176128074205
ENSMICG00000000300	6.56819812852858	4.58721714524524
ENSMICG00000000301	5.31796548541323	5.18813708576446
ENSMICG00000000303	5.34389882295418	0.335233879507637
ENSMICG00000000306	1.444752	6.33993641442662e-17
ENSMICG00000000307	2.02390355779885	2.55647557370019
ENSMICG00000000308	3.75504264695814	4.14306622550698
ENSMICG00000000315	0.283086505849295	0.123915095691784
ENSMICG00000000316	0.362822529843151	0.255088723359475
ENSMICG00000000317	3.13920528438363	3.29822895260273
ENSMICG00000000319	3.95842160758572	4.28079173206905
ENSMICG00000000320	2.32914929514251	2.67797083414291
ENSMICG00000000322	4.3989614849535	3.13985791917442
ENSMICG00000000323	1.08382680865462	1.6126177318909
ENSMICG00000000325	3.54624403451127	3.04558399424812
ENSMICG00000000327	-0.123476488269473	0.414465079711578
ENSMICG00000000328	3.1876167690289	7.48438337182852
ENSMICG00000000330	-0.784887958806073	1.01778071146768
ENSMICG00000000331	-0.120394311621208	0.961704748603534
ENSMICG00000000332	4.75538951614455	4.7986808639759
ENSMICG00000000335	0.714470395001904	1.94947460083301
ENSMICG00000000336	0.438857154331436	0.0409638076114273
ENSMICG00000000339	3.20903765603512	3.74524472399415
ENSMICG00000000340	0.287216280497138	1.31512009491714
ENSMICG00000000342	6.23341999803415	3.99508433366098
ENSMICG00000000343	2.32423104530117	1.71404785911647
ENSMICG00000000345	0.229900662489028	0.372395122918495
ENSMICG00000000348	4.45426885886298	4.7072086901895
ENSMICG00000000352	4.12066892101035	0.109635708164941
ENSMICG00000000353	3.8869299869636	3.73252983550607
ENSMICG00000000354	5.58851812769563	5.50320014538406
ENSMICG00000000358	6.26844362929315	6.02082689511781
ENSMICG00000000360	1.60304918419076	1.67267250263487
ENSMICG00000000361	3.34984508692064	2.76501831884656
ENSMICG00000000365	4.50070322405026	2.25299462932496
ENSMICG00000000366	2.43028795944066	3.57014834009322
ENSMICG00000000369	2.42567719619115	3.15575863396814
ENSMICG00000000372	4.28802910079392	2.19103153320101
ENSMICG00000000375	-0.0549133427685507	0.0252109137947584
ENSMICG00000000376	2.98723483773872	4.08739419371021
ENSMICG00000000377	2.31024229975814	1.42954340004031
ENSMICG00000000380	7.33765538793072	7.83094526867821
ENSMICG00000000385	6.09452714925321	5.10084397512446
ENSMICG00000000386	2.2927367016585	2.12743248305692
ENSMICG00000000388	2.37528535976472	3.03281394003921
ENSMICG00000000389	5.99042753178437	6.4644857447026
ENSMICG00000000391	0.554447662837121	0.0473200561938131
ENSMICG00000000395	2.65208057586209	3.46621623735632
ENSMICG00000000396	1.19250811821227	0.672000996964622
ENSMICG00000000397	6.7841325668298	7.8836387388617
ENSMICG00000000398	3.01753265268381	1.63025070788603
ENSMICG00000000399	4.89307097715148	5.09412917047475
ENSMICG00000000402	0.138999153885893	0.677291141019017
ENSMICG00000000403	3.94357847368091	4.10742192105318
ENSMICG00000000405	0.43679226418421	0.108770739302632
ENSMICG00000000407	3.66973702482271	4.45597066252955
ENSMICG00000000409	2.3618557753236	3.0682067707794
ENSMICG00000000410	0.507690313251868	0.303201854458022
ENSMICG00000000413	0.0798980783903962	0.553590986934933
ENSMICG00000000417	5.96125105662246	6.11887365722959
ENSMICG00000000420	3.10486773644329	3.55051404392612
ENSMICG00000000421	-0.501281990695467	0.865742398449244
ENSMICG00000000424	3.87535199358448	4.92012000106925
ENSMICG00000000425	3.02415137446838	2.5240219375886
ENSMICG00000000426	0.4775010910864	0.0868055848189333
ENSMICG00000000427	2.36503620652275	2.53208004891287
ENSMICG00000000428	0.562619222296757	0.318557081283874
ENSMICG00000000429	2.34426908995242	2.98142798500793
ENSMICG00000000435	5.54998839204255	5.51350360132624
ENSMICG00000000436	4.05104018324945	3.17178330279176
ENSMICG00000000437	3.95780831820706	2.07161938029882
ENSMICG00000000438	3.92280597618748	3.01016050396875
ENSMICG00000000439	-0.0628382208945339	0.0826591701490889
ENSMICG00000000440	4.36137413429213	4.73611497761798
ENSMICG00000000441	6.22648627199505	6.73523278800082
ENSMICG00000000445	0.997333374184018	0.994477777635997
ENSMICG00000000447	1.22361402444476	1.02061542925921
ENSMICG00000000449	4.86697816097913	2.65542097317014
ENSMICG00000000450	4.21036654142143	3.62005857642976
ENSMICG00000000451	3.68447170675996	1.83538388220667
ENSMICG00000000452	0.907747106740157	1.92389126554331
ENSMICG00000000453	0.0247241663596811	1.90204237227339
ENSMICG00000000460	3.5680069750166	0.537652387497233
ENSMICG00000000462	3.597055882378	5.73546618627033
ENSMICG00000000466	2.77123313672231	3.57145127721295
ENSMICG00000000467	0.745837945815924	0.0200836040306794
ENSMICG00000000468	1.68827431644566	0.0428397305923904
ENSMICG00000000469	4.62811754766016	4.78553040872331
ENSMICG00000000470	2.5209671145039	0.538209914249349
ENSMICG00000000482	4.92891	2.16293010789613e-16
ENSMICG00000000486	5.013105	2.19987699887899e-16
ENSMICG00000000489	-0.438142767340419	0.719955061223403
ENSMICG00000000494	0.480293425783522	0.117521195702746
ENSMICG00000000496	1.8491183503416	2.61421904160973
ENSMICG00000000504	0.660843100487196	0.0696596049188007
ENSMICG00000000510	4.61048069059463	4.68016388490089
ENSMICG00000000511	7.37552972060822	0.04530032989863
ENSMICG00000000517	2.54002552483477	4.7121345791942
ENSMICG00000000521	0.20639298438913	0.0138469392684784
ENSMICG00000000523	3.46821460851417	3.08155256524764
ENSMICG00000000527	1.79711596031561	0.199171763280732
ENSMICG00000000528	2.56689294803819	3.7227135086603
ENSMICG00000000529	0.469589445376574	0.024423825770571
ENSMICG00000000530	5.79044413159551	6.29199281140075
ENSMICG00000000533	6.85783799843627	7.00393033359396
ENSMICG00000000542	1.08763498006702	0.306244298322163
ENSMICG00000000544	1.37453297530959	0.421824970781735
ENSMICG00000000545	1.85664480445509	0.486385515924152
ENSMICG00000000548	3.58778742128025	4.95240059645329
ENSMICG00000000549	5.96532993926348	3.60072501012275
ENSMICG00000000551	1.58018288755679	0.220552462073868
ENSMICG00000000552	4.58639727766301	2.3880723203895
ENSMICG00000000554	4.28805301791206	2.45064201368132
ENSMICG00000000557	0.193533265851386	0.00200552585810228
ENSMICG00000000560	4.24389407788113	1.26641055368648
ENSMICG00000000562	2.55946665023123	2.81266189162813
ENSMICG00000000564	3.14008903980571	2.84652632669905
ENSMICG00000000566	0.160297215581882	0.0120612640696863
ENSMICG00000000567	3.23719763934153	0.816666500109745
ENSMICG00000000568	1.89213272252037	0.797735796246604
ENSMICG00000000572	1.71898336363998	2.56034338939333
ENSMICG00000000574	-0.433675458582367	1.03241669309706
ENSMICG00000000578	0.0918301377850165	0.14955990703583
ENSMICG00000000580	5.72042389922846	4.21707201679526
ENSMICG00000000581	0.459962820329802	2.1577047966117
ENSMICG00000000582	5.00034818989791	4.64470096835035
ENSMICG00000000584	2.94552866728506	3.90950555545249
ENSMICG00000000588	4.4401068358385	2.54483686069358
ENSMICG00000000590	0.386212663440362	0.209060919426606
ENSMICG00000000596	5.48773499111139	6.95711183481477
ENSMICG00000000598	2.19854166293665	2.86831574451056
ENSMICG00000000602	4.62372591970249	4.95627434671625
ENSMICG00000000604	4.03409779618838	4.1884075339686
ENSMICG00000000608	0.661504341467077	0.127213384755487
ENSMICG00000000614	2.20553805871417	1.45271065688097
ENSMICG00000000617	3.08742811340823	5.60020664776529
ENSMICG00000000618	4.08096124160065	2.27453014306656
ENSMICG00000000619	-0.843160318317012	1.4393418197195
ENSMICG00000000621	2.80849171045047	2.46988771492492
ENSMICG00000000624	1.67811571071992	0.726696048213347
ENSMICG00000000625	-0.143309080126335	0.162065260021056
ENSMICG00000000626	5.00105605415223	5.10513882430796
ENSMICG00000000628	0.598766464701005	0.0870571942164991
ENSMICG00000000629	2.76527264172113	0.706507674713145
ENSMICG00000000630	2.84070054987359	0.687460541687734
ENSMICG00000000631	3.55769520942879	0.675963098428535
ENSMICG00000000632	0.931094871837941	1.53741292136034
ENSMICG00000000633	1.3851108053646	0.391203265772566
ENSMICG00000000634	1.07560905024342	2.21052712495943
ENSMICG00000000635	2.67041439583428	2.07703276736095
ENSMICG00000000636	1.73811021344559	1.35811901442573
ENSMICG00000000637	0.050082103220742	0.0218901044632096
ENSMICG00000000638	0.660974187966862	1.00546941867219
ENSMICG00000000639	0.688369746904742	0.041120662182543
ENSMICG00000000640	2.82632612832445	3.82685047861259
ENSMICG00000000642	2.0208088919073	0.332796151348783
ENSMICG00000000643	3.09526692634898	3.2944725456085
ENSMICG00000000644	2.69828825927325	3.44835045678779
ENSMICG00000000645	2.25642119496421	2.56604216750596
ENSMICG00000000648	0.350281410574189	0.00512346490430189
ENSMICG00000000649	1.71782889251477	1.28311061124754
ENSMICG00000000650	1.10933551955514	0.16987292174081
ENSMICG00000000653	6.55526965404345	6.83449889099276
ENSMICG00000000657	5.32187984632705	4.19205819227882
ENSMICG00000000659	4.00740473094287	5.34636671150952
ENSMICG00000000660	11.2826939179512	1.34661048034147
ENSMICG00000000661	3.52782516378605	1.99328280603566
ENSMICG00000000664	4.14072833085244	4.48228444485793
ENSMICG00000000667	1.41899811510446	0.0438316874825893
ENSMICG00000000674	4.21370988523867	3.78267468579355
ENSMICG00000000675	5.250054893943	6.6727098510095
ENSMICG00000000676	2.91899917127957	2.84696763812007
ENSMICG00000000677	4.82321462939477	3.81742822843421
ENSMICG00000000681	3.52027329829511	3.61385878361748
ENSMICG00000000683	5.29107148850582	5.5335612519157
ENSMICG00000000687	6.10937675675665	6.03403170720722
ENSMICG00000000688	2.89664754843756	3.42580924192707
ENSMICG00000000693	0.321261325004101	0.153025324165983
ENSMICG00000000696	5.31834997763611	0.0665874537273142
ENSMICG00000000697	3.20628656140369	4.54564207309938
ENSMICG00000000698	2.92533776606865	2.54998853898856
ENSMICG00000000700	1.56906912889039	2.40901389518493
ENSMICG00000000704	0.0678331929338946	0.0423878678443509
ENSMICG00000000711	2.24953216532177	0.895871955779704
ENSMICG00000000716	1.67527268854956	1.57510143524174
ENSMICG00000000720	4.41182441132886	2.68681759811186
ENSMICG00000000721	1.77142094970094	1.50812859171651
ENSMICG00000000722	1.75687071977643	7.19680454670393
ENSMICG00000000723	2.574856977271	1.86302610378817
ENSMICG00000000724	4.40832016871913	2.28207263854681
ENSMICG00000000727	0.539488739318551	8.45086287678024
ENSMICG00000000730	0.334342439099002	0.112613935150166
ENSMICG00000000731	3.55686199747845	0.164267317086925
ENSMICG00000000732	4.42720768440619	2.8221068859323
ENSMICG00000000733	2.01067743490625	1.86757311084896
ENSMICG00000000736	-2.03833233812477	1.30075560635413
ENSMICG00000000738	2.99641245722819	3.80022809046197
ENSMICG00000000741	5.38548244043816	5.50740242659364
ENSMICG00000000742	0.948077827544571	1.54007542874257
ENSMICG00000000746	2.94406322151835	0.661470996413608
ENSMICG00000000748	4.13157494498496	4.1928723425025
ENSMICG00000000749	4.77720242894779	4.07067826184203
ENSMICG00000000753	1.95691765079141	0.346557451534764
ENSMICG00000000754	-0.132280084400205	1.49509438073337
ENSMICG00000000755	4.27394750510701	4.46451074914883
ENSMICG00000000756	4.85070043581315	2.75754392736447
ENSMICG00000000757	2.02041303869005	2.02192306021832
ENSMICG00000000758	2.47998504720033	1.29436907546661
ENSMICG00000000761	4.95642519910144	4.55698946681643
ENSMICG00000000763	3.02463072359933	2.01395804606678
ENSMICG00000000765	4.78078609558943	1.06086631740176
ENSMICG00000000767	-0.254936038893145	1.64170598981552
ENSMICG00000000769	5.25705833648633	4.08552627725228
ENSMICG00000000770	5.9663801327315	5.21879114454475
ENSMICG00000000773	3.70127492254273	0.175851051242878
ENSMICG00000000774	5.33454483454846	4.70364836090859
ENSMICG00000000775	5.35386734340935	6.19527277609844
ENSMICG00000000776	6.16679760369632	5.73468006605061
ENSMICG00000000777	1.24220838281594	0.857066336197342
ENSMICG00000000778	1.93128469347822	2.8968583844203
ENSMICG00000000779	2.82162887828067	2.81559485361989
ENSMICG00000000780	3.35973647317014	2.47967225447164
ENSMICG00000000781	3.4390075502157	3.67548974163072
ENSMICG00000000782	2.34874795425169	1.27572300762472
ENSMICG00000000784	2.86378852369405	3.42093691271766
ENSMICG00000000785	3.56277993533297	3.54049101077784
ENSMICG00000000787	3.01476238420197	3.15599476929967
ENSMICG00000000788	2.10331056769504	2.29836867205083
ENSMICG00000000789	5.65373410471352	2.99016798254775
ENSMICG00000000793	3.1011512097393	2.12950346504345
ENSMICG00000000794	3.66201667206083	3.39890772132319
ENSMICG00000000795	6.13467093035921	3.57465417827347
ENSMICG00000000797	3.20518483430315	3.39409986094947
ENSMICG00000000800	5.88524170459822	4.9125497159003
ENSMICG00000000801	3.36557673334935	2.35268454444177
ENSMICG00000000803	2.06972062874214	2.85026919520964
ENSMICG00000000806	4.51041088619996	3.32272251896667
ENSMICG00000000807	2.48757205795935	5.19332482367344
ENSMICG00000000808	5.3448053604753	4.22255377325412
ENSMICG00000000809	4.32228164313545	3.64932355947743
ENSMICG00000000810	0.375321558606971	0.0170993285655047
ENSMICG00000000812	4.02802416285263	4.10963197285789
ENSMICG00000000813	4.82056829224426	5.37744328462595
ENSMICG00000000814	3.56518165567621	3.0518755573873
ENSMICG00000000815	3.33881034840911	0.475532641931815
ENSMICG00000000816	2.36362899123949	2.03688403479342
ENSMICG00000000817	3.38087786863289	3.11261085522785
ENSMICG00000000818	1.43081850974374	0.801295603376042
ENSMICG00000000819	3.07395160358906	3.72419473273516
ENSMICG00000000821	4.28515671239473	3.33453971460088
ENSMICG00000000823	0.383838800909052	0.0802541998484913
ENSMICG00000000824	-0.451058499101117	0.731447733183519
ENSMICG00000000829	2.0003950482099	1.66824765863168
ENSMICG00000000830	2.78389361509401	2.95164789748433
ENSMICG00000000831	3.50839552130027	4.21592857978329
ENSMICG00000000832	4.85244746979631	4.22075058836728
ENSMICG00000000833	0.185547991276223	0.0687587014539629
ENSMICG00000000835	4.88840755975138	4.6387909067081
ENSMICG00000000837	4.20163796779883	4.42699800536686
ENSMICG00000000838	3.29325588415358	3.3206151859744
ENSMICG00000000839	6.98285136172815	5.98792143971198
ENSMICG00000000840	4.2553372342174	4.85062312763043
ENSMICG00000000841	0.444573184360348	0.0518973676066086
ENSMICG00000000842	6.40025401698733	4.09431783050211
ENSMICG00000000843	6.80710345250873	6.06603192458188
ENSMICG00000000844	3.67520945309271	3.63057775781788
ENSMICG00000000845	-0.0555882795496558	0.0280863282582759
ENSMICG00000000846	2.56904537095492	2.43237060484085
ENSMICG00000000847	0.176650515066729	3.77220124748888
ENSMICG00000000849	4.1618690059557	4.40158433234071
ENSMICG00000000850	3.50291917635569	0.88831308727405
ENSMICG00000000852	3.92787548338659	4.09739158610224
ENSMICG00000000856	5.56316512915649	1.52048931180725
ENSMICG00000000864	1.19651800220143	1.64267696629976
ENSMICG00000000867	2.56471791078362	2.9981435148694
ENSMICG00000000870	3.30560585138795	3.04406419143534
ENSMICG00000000871	1.16292949935333	1.21189178344111
ENSMICG00000000877	1.65181233312165	1.78443637781306
ENSMICG00000000879	0.112397070753633	0.0168870948743945
ENSMICG00000000880	2.77619454500538	0.23642710916577
ENSMICG00000000881	4.28359279967015	6.79448686672164
ENSMICG00000000882	0.113593164561369	0.00288616257310511
ENSMICG00000000886	4.32970397716374	3.40260833713938
ENSMICG00000000889	4.63887564681742	4.12301572553043
ENSMICG00000000892	0.70156737064614	0.438684461558976
ENSMICG00000000894	2.40511853014473	2.28402591164254
ENSMICG00000000895	1.34226057438714	0.110641684268809
ENSMICG00000000898	4.14631487068679	4.2103600215522
ENSMICG00000000899	3.72858807030073	2.86106682161654
ENSMICG00000000900	0.286343205234082	1.41439184912765
ENSMICG00000000901	-0.906692482445695	0.941755120407615
ENSMICG00000000905	5.12379559320626	5.34354606779896
ENSMICG00000000906	3.29068461551161	3.15343439741473
ENSMICG00000000907	0.3180773	1.3958034713726e-17
ENSMICG00000000908	4.28152386813225	3.67177268864463
ENSMICG00000000909	5.3935901415532	6.12329364307447
ENSMICG00000000910	3.29476281563411	3.57494403072765
ENSMICG00000000913	4.12367963945396	3.89746856009101
ENSMICG00000000916	3.43603542753366	3.72667592874439
ENSMICG00000000921	5.11648983217788	11.319242694637
ENSMICG00000000922	6.377502916727	5.9645806805455
ENSMICG00000000923	2.9755427878714	0.861381868688099
ENSMICG00000000926	3.78982378836133	2.43958603527311
ENSMICG00000000927	3.32652312959738	1.4121702100671
ENSMICG00000000929	0.933264443038062	0.357020192826989
ENSMICG00000000932	3.16827213858492	3.20491947690251
ENSMICG00000000933	4.01361063829578	4.2733992269507
ENSMICG00000000935	4.45464574392585	2.25213737601236
ENSMICG00000000936	5.78565655398308	3.94840890766949
ENSMICG00000000937	2.24125558402127	1.45149418599645
ENSMICG00000000939	2.94248837068977	2.85774543821837
ENSMICG00000000940	4.96581353718352	4.95957691046941
ENSMICG00000000942	4.93976337426508	4.91435377095582
ENSMICG00000000943	0.1942686	8.52499647911669e-18
ENSMICG00000000945	4.21928026884496	3.58410078852584
ENSMICG00000000946	4.96259359232842	4.47534106794526
ENSMICG00000000948	0.818448524145741	0.0521593593090431
ENSMICG00000000951	4.98115647324315	1.46349658779281
ENSMICG00000000954	-1.38840151773998	0.642533869623328
ENSMICG00000000956	0.631515563276323	0.838270199453945
ENSMICG00000000958	5.68161806155052	5.28993748974158
ENSMICG00000000960	1.28450046321642	1.46408272279726
ENSMICG00000000961	8.02018624959418	8.3168182917343
ENSMICG00000000962	2.30773987969784	2.57787252005036
ENSMICG00000000964	3.64986728441207	4.69584478593132
ENSMICG00000000965	6.6085927757763	1.75249799237062
ENSMICG00000000966	4.58227317576528	4.69858097070579
ENSMICG00000000969	3.34051956828956	3.71795940528507
ENSMICG00000000970	4.72582819500172	0.712609084166379
ENSMICG00000000971	3.29363490569436	1.71656880405094
ENSMICG00000000972	5.35614179660239	4.9253590338996
ENSMICG00000000973	5.23924416680586	5.18554730553236
ENSMICG00000000974	1.1615010438318	0.585553209361367
ENSMICG00000000976	6.07925262128822	4.78183389645196
ENSMICG00000000977	5.86457905013455	4.85974399164424
ENSMICG00000000980	6.05557984915924	3.66793369180679
ENSMICG00000000981	3.58669150352562	2.2166662494124
ENSMICG00000000982	2.24303747174377	3.35617725470937
ENSMICG00000000987	0.2676497	1.17451443523896e-17
ENSMICG00000000989	0.879211606535315	0.315337482244114
ENSMICG00000000990	2.74757796254189	2.57115550624302
ENSMICG00000000992	3.0260256636444	2.7076453893926
ENSMICG00000000994	2.79554232791077	3.15778966201487
ENSMICG00000000995	3.32685411174593	2.53862431470901
ENSMICG00000000996	8.45252717201783	8.59611297133036
ENSMICG00000001000	0.3784262	1.66062967592576e-17
ENSMICG00000001001	0.0585253419107486	0.216209776348208
ENSMICG00000001002	2.71077733727371	2.25255227712105
ENSMICG00000001003	2.21879289297255	2.35726068450457
