brain	heart	kidney	liver	ovary	testis
ENSOCUG00000000001	-0.711048616536352	0.0277216243264056	9.13924693087574	4.82235242191943	0.208017541299589	0.616564814447345
ENSOCUG00000000003	3.0691441427292	0.429280588875091	1.68603620296246	5.29996081989878	0.0973846970268291	1.83934628935274
ENSOCUG00000000004	3.43291880531646	3.18560065739275	2.54114884450772	2.27095561309831	2.51103005076462	2.6471093701376
ENSOCUG00000000005	3.40883872579447	3.29694406075482	3.77156708435402	2.95023703591025	3.46460226547684	5.19959194167654
ENSOCUG00000000006	3.89705971801999	3.92273752326818	4.75114277346637	3.30091926965727	3.14924864538442	3.05315614850736
ENSOCUG00000000007	2.46769068407752	4.50079098715796	1.79563896028661	1.31669958585005	4.62142294004637	4.10101896526375
ENSOCUG00000000008	0.164960580330992	0.370311328879302	0.275219452721976	0.0378074638307598	0.293610248756107	8.15923853910925
ENSOCUG00000000009	7.91476580125545	6.1928968680693	8.1023009630004	7.12235810294697	8.34019146415704	6.03104368049719
ENSOCUG00000000010	3.02785289499172	1.83503466441588	3.41450799334405	3.80311794224204	2.76423046749879	2.85779072728386
ENSOCUG00000000012	4.73249491874458	7.62999742577419	6.41517606563743	5.69918983006735	6.40064364559829	2.59245458940804
ENSOCUG00000000013	3.02472902988019	1.09519461185146	2.26974938588176	2.62792550617798	3.62748331093872	5.02866634620278
ENSOCUG00000000014	9.85863957746606	8.02062175513756	11.5663192714924	12.9139539182273	12.6052049506843	9.8402835580297
ENSOCUG00000000015	3.47796497503393	5.01548310383257	3.69845940250139	2.29171020919038	2.88167335904475	3.71517170875526
ENSOCUG00000000016	1.49929828578801	1.24573024637772	1.57025537057381	1.0669373378809	1.01369103031849	5.7655382860727
ENSOCUG00000000017	3.5205284002972	2.4298218855081	1.59833776166292	0.870018706752076	1.86726652451646	6.10858901589263
ENSOCUG00000000018	6.24902340698527	6.49076541511467	6.21140667839639	6.2242895262768	5.69165401073213	5.37140275254113
ENSOCUG00000000020	3.00098066379296	2.29921607106183	3.0451567630834	2.60150043273099	2.41747889694257	3.04721997568261
ENSOCUG00000000021	5.89971057089215	3.80907253853242	4.31299165046322	3.35238670928668	4.45183429286018	4.2524661062795
ENSOCUG00000000022	4.00209831161325	3.71603607988267	4.05006713817863	3.49340422101374	2.7349006213157	4.64759836006136
ENSOCUG00000000023	2.95394786259952	6.22090703738935	4.15560582932204	4.72760432100827	1.82880386914912	2.20788190924168
ENSOCUG00000000024	3.43508409546784	1.42311766041995	2.09620300788613	1.87556156735783	2.00623662261379	2.84553993483009
ENSOCUG00000000025	0.587747518687558	0.538909187416152	3.37411619051389	4.10696791086317	2.70166739385321	1.7669526464422
ENSOCUG00000000026	0.0112568912782616	-0.00142123296202761	0.306356701380284	1.80173955076331	1.16767091254894	2.64590083785674
ENSOCUG00000000028	2.41703258011553	1.40655492429407	5.16914547587097	2.10954632107893	3.20876847807357	2.11405870420277
ENSOCUG00000000030	4.20846933145148	3.25172436579325	4.49784339912075	3.93974229466657	4.00479005536041	2.49448443798045
ENSOCUG00000000031	1.59245047882814	0.953672570425762	0.398336886658786	0.412786779699591	1.44393017152052	5.82093876072374
ENSOCUG00000000032	2.8907162098609	1.89206596163625	3.38497595104567	3.05538436174327	2.32257979919196	1.95629346486991
ENSOCUG00000000034	2.94173133082673	2.09229571900685	2.66160320677952	2.69921055802692	2.66382081380763	2.47209362137549
ENSOCUG00000000036	0.293454775337048	0.13252077584056	-0.0646002910780913	-0.0209289938695269	-0.0268160581865448	0.0128332048453005
