brain	heart	kidney	liver	testis
ENSFCAG00000000001	3.00157846762571	NA	2.87399254752239	3.13860384744956	5.45478138547043
ENSFCAG00000000006	1.38479664267434	NA	0.774439424279449	0.380989959357962	1.13296752780001
ENSFCAG00000000007	6.87485886818004	NA	4.33436453180529	5.29530072110493	4.90038523054395
ENSFCAG00000000015	2.7614368864459	NA	2.00346897505989	2.08542861163491	3.89760263896108
ENSFCAG00000000021	5.10266997768518	NA	4.32898587718215	3.71948065884564	4.88809021238663
ENSFCAG00000000022	7.42933251113826	NA	4.91853050799317	3.23648612634942	2.06401215257214
ENSFCAG00000000023	2.84404335919602	NA	0.964557896385787	2.1735726494674	1.8554739045017
ENSFCAG00000000024	4.91791245487654	NA	2.61169693837908	2.87393908620631	3.42801456529657
ENSFCAG00000000027	0.0300946704328218	NA	-0.0435846563106893	-0.0427559109577555	0.0828271381037823
ENSFCAG00000000028	2.98570935986795	NA	2.2909682880139	1.2726551213768	4.25576831531563
ENSFCAG00000000029	4.31603920474504	NA	4.57396739975492	3.56267094620802	4.33799726973133
ENSFCAG00000000030	0.839689155582973	NA	1.0755755952188	0.91175194508275	1.50981637473433
ENSFCAG00000000031	3.67941995737254	NA	6.13778101773497	6.9237347349488	2.89722816567923
ENSFCAG00000000032	2.70920396618489	NA	2.60452196752684	1.60632225651006	4.08716499892965
ENSFCAG00000000034	4.52297267909357	NA	5.37413795335928	2.81926106619286	3.224766487566
ENSFCAG00000000035	2.65456177556003	NA	1.07301934404169	0.721131138246016	0.614361263922977
ENSFCAG00000000036	1.68954634726954	NA	1.71220524288433	1.86144534227453	1.31312362957511
ENSFCAG00000000038	3.84237888927432	NA	3.52362984776007	2.30213621878079	4.37448739442962
ENSFCAG00000000042	1.90414663467914	NA	2.49404332750812	1.77101528327091	2.75128942851503
ENSFCAG00000000043	4.27433843418035	NA	5.04571966617363	2.97602762152585	1.28942761486321
ENSFCAG00000000044	3.99263040591237	NA	3.77944704983066	3.51653215283967	3.48945407044986
ENSFCAG00000000046	3.73944758665774	NA	4.63208283616876	3.85955630184626	6.38632013659825
ENSFCAG00000000049	5.3298236816374	NA	3.10447127802394	1.49968590024051	5.61905875043591
ENSFCAG00000000050	6.43942722739131	NA	6.0732450862654	5.71804739407084	6.5782565089262
ENSFCAG00000000051	3.32128812849014	NA	2.74647139634074	7.55761596386471	2.36270875661357
ENSFCAG00000000052	4.96240694887131	NA	4.49909525390452	4.33622044215481	4.56190668554372
