brain	heart	liver
ENSMGAG00000000798	4.26478785697938	2.99882527588441	2.2901776315973
ENSMGAG00000000799	2.83481920800266	3.62446603768375	3.33260502693828
ENSMGAG00000000800	0.625749264270112	1.46748717079359	0.775187804168788
ENSMGAG00000000801	0.0852120884513052	0.0430434473372614	0.0274650086510238
ENSMGAG00000000802	5.41805210102108	4.08664661607464	3.81838320793163
ENSMGAG00000000803	3.1142938900754	1.66147277540074	1.79889076208847
ENSMGAG00000000805	3.80492652558407	3.97119259461949	3.87578752221174
ENSMGAG00000000806	0.321358220701302	3.06373317539718	0.399580158786799
ENSMGAG00000000807	3.6054097469834	2.30604842929909	3.10707952401251
ENSMGAG00000000808	2.07868170356612	3.32495492013793	2.94027790435425
ENSMGAG00000000809	0.648923297840934	2.11902838676163	3.90994194642674
ENSMGAG00000000810	3.36197198886635	1.81098310737946	1.80632789775299
ENSMGAG00000000811	1.42691484653157	1.46994068005524	1.44720145636656
ENSMGAG00000000813	2.84189727134991	2.05526170089119	1.90707839497064
ENSMGAG00000000814	3.85343644581683	3.12672298959594	2.40731026534802
ENSMGAG00000000815	0.644191108712531	0.654956677389628	0.627213748855601
ENSMGAG00000000816	0.0711873632497852	-0.0051790220818702	0.136750995880061
ENSMGAG00000000818	4.50089610891542	5.71302841030807	3.72648742184037
ENSMGAG00000000819	7.18936678923311	6.00734173105405	7.15008190529488
ENSMGAG00000000820	0.491695475024681	0.353998870715782	0.619402387613955
ENSMGAG00000000821	0.51274715651596	1.20629371163044	1.01008771089543
ENSMGAG00000000822	1.26899957294779	1.18676976644406	2.71590327579153
ENSMGAG00000000823	13.2367310486359	0.518066140332925	0.166041055379431
ENSMGAG00000000824	3.25108006609414	0.100952790519244	0.0297666654904399
ENSMGAG00000000825	1.27147955025357	0.167674489583573	2.10641723747347
ENSMGAG00000000826	2.88725009713181	1.11434875019018	1.36573932455572
ENSMGAG00000000827	2.28017772159788	0.345115015770818	0.123925649093789
ENSMGAG00000000828	8.24342336829424	6.51680965960685	7.36695727292779
ENSMGAG00000000829	3.9098102129814	2.9248192560338	1.85275111306057
ENSMGAG00000000830	4.47945328702025	3.26780030807697	3.16273294621627
ENSMGAG00000000831	3.66702895409308	3.74652350985559	3.25141650332237
ENSMGAG00000000832	8.15538061531115	4.97127480305393	4.31164252395352
ENSMGAG00000000833	2.32560198782152	2.46310070992319	7.79894608511092
ENSMGAG00000000834	5.23243004211251	3.7083428076907	4.56680380328342
ENSMGAG00000000835	1.80511872040668	1.5112819245006	0.497724072566233
ENSMGAG00000000836	6.7634703963408	5.22161042650297	5.95165602504016
ENSMGAG00000000837	3.83601610851327	3.13806667784218	2.64088286838896
ENSMGAG00000000838	3.8288051545608	2.45606151524568	3.68786799585252
ENSMGAG00000000839	4.75298998102364	3.73058950965524	4.34681520915794
ENSMGAG00000000840	4.63946411758285	3.26169324697859	2.54898159895611
ENSMGAG00000000841	0.519636963839359	0.358034547268254	9.32824338149456
ENSMGAG00000000842	4.39437678829479	3.70024702721124	1.35659755792426
ENSMGAG00000000843	7.14779097739718	5.45413551288633	5.18725461401178
ENSMGAG00000000844	6.08387685894415	3.35644027955619	3.52041532549976
ENSMGAG00000000845	5.09334820643051	4.17103020303088	3.29041573745615
ENSMGAG00000000846	1.93325924825182	2.03014405165003	1.23092388657011
ENSMGAG00000000847	5.3593915731657	3.6185145126212	4.07224510715221
ENSMGAG00000000848	5.13263319323678	4.49237805850919	5.06612676211002
ENSMGAG00000000849	0.0619998351039497	-0.00215428995318867	-0.00163618082197219
ENSMGAG00000000850	1.59035836647609	1.56351127984053	2.62371849720241
ENSMGAG00000000851	2.8116899320099	2.35364265894843	2.30073403024405
ENSMGAG00000000852	0.9498218678244	4.66840278506389	0.175700756936937
ENSMGAG00000000853	6.3506695147711	4.10374256132411	3.7897363347177
ENSMGAG00000000854	2.62285501736857	2.96712806804034	1.12739196549363
ENSMGAG00000000855	5.85238937756676	2.56965226301339	2.20578661094275
ENSMGAG00000000857	1.74482355656867	2.03210656028587	0.962368566461042
ENSMGAG00000000858	4.89887801735013	6.38820197792919	1.87580693165763
ENSMGAG00000000859	3.07642746564699	3.31185480709143	2.25790145840113
ENSMGAG00000000860	7.45059861206394	6.24201847212552	3.95518682836467
ENSMGAG00000000861	1.61813331669976	0.111826450410961	0.123415061706628
ENSMGAG00000000862	5.64926891887557	1.08748962990094	0.304090969088201
ENSMGAG00000000863	4.67027339260604	3.67607098316807	4.62274835537563
ENSMGAG00000000864	0.547016200696462	0.272915592577536	1.22907159751857
ENSMGAG00000000865	0.059370962345049	0.0291574374103234	7.32501269810331
ENSMGAG00000000866	0.953725646043483	1.79262962158219	0.731748330053091
ENSMGAG00000000867	0.0174432242271415	0.0392713092765309	5.37001315421166
ENSMGAG00000000868	4.09123996487117	2.13832605405097	2.71554081898419
ENSMGAG00000000869	0.370127715893766	4.97214750677469	2.52619161623682
ENSMGAG00000000870	4.63673672638613	2.77995283078179	2.61101821538006
ENSMGAG00000000871	6.24352697924831	4.3760307788078	4.48422580910278
ENSMGAG00000000872	5.80978147086994	4.74589227013503	5.50382141778217
ENSMGAG00000000873	1.24018576120674	1.92565738761687	0.868563153483137
ENSMGAG00000000875	4.49507388891164	3.05015393132852	2.67416020739989
ENSMGAG00000000877	5.35668929595479	4.13447895163529	4.13712569386423
ENSMGAG00000000878	4.71248775077257	4.41820372341713	4.5214793868645
ENSMGAG00000000879	1.62328936217239	1.14273852263366	1.21821345213853
ENSMGAG00000000880	7.64195848315189	8.98771398425953	7.53757240156327
ENSMGAG00000000881	2.09464850631579	0.99181749908299	0.151750798143726
ENSMGAG00000000882	1.39186431067375	0.640841309636647	0.377058856278285
ENSMGAG00000000883	3.19048532232252	3.08316229321795	2.48383945104252
ENSMGAG00000000884	6.01070232870726	5.70030127490392	5.28799484042058
ENSMGAG00000000885	0.662140630324675	0.183978697413307	0.0750865404014412
ENSMGAG00000000886	0.240130803148781	0.139388043908604	0.0640589723161535
ENSMGAG00000000887	3.39777953613795	1.88466326916258	2.78770656614248
ENSMGAG00000000888	7.18863337835196	6.10051868349463	6.32640162860958
ENSMGAG00000000889	4.2347510358064	1.75265252132726	0.620331216047392
ENSMGAG00000000890	3.70783219900429	0.358285318056314	0.151658906313857
ENSMGAG00000000891	1.57831606268124	2.35258110092377	1.63030385756785
ENSMGAG00000000893	5.84807956262298	5.34887010927438	6.06605727757332
ENSMGAG00000000894	5.18600307282452	4.36521119058809	5.55333542849099
ENSMGAG00000000895	0.131944171154272	0.687582945386048	-0.000632650528800385
ENSMGAG00000000896	0.0726505545986073	0.00833355067814769	0.0125155272308893
ENSMGAG00000000897	3.91024018616356	1.82407228402502	2.6853231503653
ENSMGAG00000000898	5.52231616976199	3.31996328388109	0.80325092082637
ENSMGAG00000000901	6.63025371280061	5.3455489008421	4.90969706711235
ENSMGAG00000000902	3.58924287109603	2.90114459446318	1.61196282181485
ENSMGAG00000000903	0.365477278597079	0.7470110282768	2.43013568659009
ENSMGAG00000000904	3.73888966103432	0.0299667902750831	-0.0063779387924314
ENSMGAG00000000905	4.01623476553425	3.03456954339096	2.47875298155343
ENSMGAG00000000906	2.25544272811902	1.82771763370785	2.45760541983795
ENSMGAG00000000907	3.93195213081746	2.51229069189654	3.52684257720429
ENSMGAG00000000909	1.05217184050879	1.7142872275713	2.45107175251422
ENSMGAG00000000910	0.331185413166778	0.0175085334362538	0.0205355077835486
ENSMGAG00000000911	8.71048699500332	7.408225817334	7.60517934147334
ENSMGAG00000000912	0.891851365894816	0.187907181062103	0.400209855530773
ENSMGAG00000000914	0.883238228373185	6.17591030987364	0.350650985680841
ENSMGAG00000000915	0.690878763599182	1.22325126846603	0.597809328310563
ENSMGAG00000000916	5.79608347548944	5.11258239848629	4.70344457880305
ENSMGAG00000000917	0.607073068852642	1.05545257824982	0.778084920283954
ENSMGAG00000000918	4.69845647192086	2.9650803376305	2.72033654624903
ENSMGAG00000000919	1.69948583200023	0.696970384746244	0.933691816823949
ENSMGAG00000000920	1.32211386064965	0.596622064139152	0.610344294650853
ENSMGAG00000000922	2.80045850207421	0.828115699105664	1.54108854387152
ENSMGAG00000000923	4.09118400261001	1.68222937377627	1.74803219443837
ENSMGAG00000000924	3.95235005301898	2.80157515050158	3.13582508091388
ENSMGAG00000000925	6.29740278247246	0.624891753810628	0.375943500726366
ENSMGAG00000000926	0.296848045804985	0.0273691958992457	0.0102026487112635
ENSMGAG00000000927	0.00858404821384739	0.0110325139725425	0.00806659729543576
ENSMGAG00000000928	6.7253746776293	6.35954071925992	7.1487653785077
ENSMGAG00000000929	4.48557523297447	4.23190559963953	2.71040731420429
ENSMGAG00000000930	5.29886456797182	3.6514656333753	3.70889967503777
ENSMGAG00000000931	4.03717581929747	2.65540043888878	5.36974078843839
ENSMGAG00000000932	0.598768383740963	0.585445665690905	0.666931149548665
ENSMGAG00000000933	3.24282780160399	2.32952454580007	10.5483237717114
ENSMGAG00000000934	3.67961581373941	3.79736815042508	3.45781102573965
ENSMGAG00000000935	5.03375931483499	3.07119491750327	2.83782745697267
ENSMGAG00000000936	1.56986325242943	3.86532676118096	2.139740364064
ENSMGAG00000000937	1.70986005028179	3.35843101127176	5.22520966974746
ENSMGAG00000000938	2.20884399486168	1.52189171326995	3.15862833297741
ENSMGAG00000000939	0.865910040545755	0.0110843217111433	0.0665521788165013
ENSMGAG00000000940	2.61751667778167	2.43359658881076	2.07974364200541
ENSMGAG00000000941	7.32079234698179	4.64545570462186	0.233106097783106
ENSMGAG00000000942	4.54298938987314	4.44504246205379	5.16917523926647
ENSMGAG00000000943	4.67358343717474	3.99043129991513	3.76110037665009
ENSMGAG00000000944	8.25516012877254	7.28293344241369	7.9892735924384
ENSMGAG00000000945	3.53988619859953	9.93157536291109	4.79492028192099
ENSMGAG00000000947	10.4707284890412	6.37258624203515	10.386508074874
ENSMGAG00000000948	1.1038758776694	0.13262422414901	2.24603327070113
ENSMGAG00000000949	0.681837648632266	0.751068512884887	0.729221938559176
ENSMGAG00000000950	3.13992143663739	1.54019030440551	2.05154566546935
ENSMGAG00000000951	6.9038795429884	6.80610768999403	6.20056155736969
ENSMGAG00000000952	2.87830223359719	0.888762721621103	1.61999620012979
ENSMGAG00000000953	3.03826979198195	2.23527924774102	2.73406277655502
ENSMGAG00000000954	2.58517283976273	2.65954832341981	2.04024981929819
ENSMGAG00000000955	7.12647458263151	5.82961475050665	3.9408116636156
ENSMGAG00000000956	3.96987291866723	8.2512432061582	3.68892019848184
ENSMGAG00000000957	2.74900914239286	4.3712496951907	3.86891470329745
ENSMGAG00000000958	2.01766682249544	3.09518117013062	2.63253426555282
ENSMGAG00000000959	7.00088713236249	6.33306327239569	6.41838692002987
ENSMGAG00000000960	3.50830824500163	2.67240453816164	2.62114225688338
ENSMGAG00000000961	8.03949548413629	7.78027053326392	6.97589348814271
ENSMGAG00000000962	5.5663040101224	4.15528044480009	5.46243248605536
ENSMGAG00000000963	3.10984833212671	0.830810995932	2.03662209495806
ENSMGAG00000000964	1.34447681308723	2.51366698561985	2.4839102446378
ENSMGAG00000000966	5.75610872277228	5.65405511373485	5.52959828385205
ENSMGAG00000000967	1.32529415440235	3.02595428295276	1.89615559453206
ENSMGAG00000000968	4.00161289810513	0.217020012798354	0.316935797854653
ENSMGAG00000000969	4.88811741541913	3.76403680102612	2.80510437289625
ENSMGAG00000000971	3.86982510990576	1.59218014177203	1.78066349087301
ENSMGAG00000000972	4.41259631756053	3.18089222760341	1.76948820459719
ENSMGAG00000000973	2.18697657076132	2.36351659492401	1.82406014693905
ENSMGAG00000000975	6.82589974921955	6.51827710631859	5.82915575990132
ENSMGAG00000000976	1.08709583747733	2.95506902349728	1.39424505580386
ENSMGAG00000000977	1.73909219417218	1.18943320564165	0.138790195204407
ENSMGAG00000000978	2.96151474144545	2.89288626876953	3.11655400120359
ENSMGAG00000000979	0.0190163696295739	-0.00381742123453811	0.0311681704321173
ENSMGAG00000000980	5.80847585810687	3.78916955629123	4.50982859464421
ENSMGAG00000000981	4.23109868511837	0.0684467083225675	0.0045014394707583
ENSMGAG00000000982	5.40893571049528	3.39919249091196	3.72846710863769
ENSMGAG00000000983	1.16260291671853	1.61509673716607	1.70203549179671
ENSMGAG00000000984	6.4533372795405	4.7378507520049	5.97587673389615
ENSMGAG00000000985	1.25458366621598	1.10738921838942	1.37641996056757
ENSMGAG00000000986	5.31192385380951	4.16258560911619	1.3829204391245
ENSMGAG00000000987	0.0796635637114357	0.0803017920070882	0.184458789629626
ENSMGAG00000000988	1.14708727540369	2.49384714948575	2.21659940143611
ENSMGAG00000000989	5.15384821501307	4.11350875544613	4.54990852038628
ENSMGAG00000000991	4.99786623842155	4.34310896161005	4.42283961047742
ENSMGAG00000000992	7.43322282691958	6.67680047110441	5.9319111310543
ENSMGAG00000000993	7.68617304319404	5.73698273241765	5.70813429913451
ENSMGAG00000000994	0.284792382588762	0.0458649556368994	0.0670443474816701
ENSMGAG00000000995	7.88763068907709	6.62163322615543	7.99162160676248
ENSMGAG00000000998	4.89945641391696	0.321214242491762	-0.00439104393480007
ENSMGAG00000000999	4.50868041514498	2.11847322036958	2.63086869034674
ENSMGAG00000001000	6.49348742731708	5.17828782989546	4.67522114877676
ENSMGAG00000001001	1.83391525510504	1.35149621586707	0.832746914734206
ENSMGAG00000001002	3.73123936126688	3.17999302041791	3.51710274322516
ENSMGAG00000001003	3.30821305453756	0.412834103302467	0.0853157599714112
ENSMGAG00000001004	4.18235552201202	2.56144797648182	2.89534846864726
ENSMGAG00000001005	4.37591072082142	0.309393208099311	0.272895680342336
ENSMGAG00000001006	2.0758721281759	1.70988533176571	8.84131526961313
ENSMGAG00000001007	-0.035021156945504	-0.0339845259142215	0.679504361828375
ENSMGAG00000001008	2.69453064516247	2.80924991536353	3.34883075583857
ENSMGAG00000001009	2.93069882382345	3.31279744493326	4.3403962519595
ENSMGAG00000001010	0.0736012613667384	0.0393856843746816	0.1546196301847
ENSMGAG00000001011	6.3307792816581	6.86457394084118	5.41494127757195
ENSMGAG00000001012	2.45150687213554	0.101969357494777	1.90018857347835
ENSMGAG00000001013	3.67015482850562	2.72340396985972	2.93858667366761
ENSMGAG00000001014	2.94108586225066	0.16898681839111	-0.0197771924584094
ENSMGAG00000001015	5.23185279279025	5.38207589006685	4.98611542874493
ENSMGAG00000001016	4.51734447314719	2.49475106100016	2.64783159232332
ENSMGAG00000001017	5.37882280399365	1.3558234118991	0.377558900290892
ENSMGAG00000001018	3.73871957098623	2.92091142482078	2.53496554063785
ENSMGAG00000001019	3.83890602497856	0.89788460893837	0.258343193916479
ENSMGAG00000001020	6.65740921148696	5.56075082999102	4.87745201265858
ENSMGAG00000001021	5.02459552316973	2.88795251797943	0.172806703464884
ENSMGAG00000001022	5.03284751485025	0.367686952127579	0.152854366372983
ENSMGAG00000001025	1.92973022257124	0.289162195931603	0.0547379394265406
ENSMGAG00000001026	0.130188702911424	0.102227986780031	0.564336955791818
ENSMGAG00000001028	5.20264724994159	2.42238512087047	4.0035769657771
ENSMGAG00000001030	0.428156755009257	0.136581962705071	0.0795108222040515
ENSMGAG00000001031	8.06875879725722	0.0430040038014037	0.354331490100986
ENSMGAG00000001032	0.327969919129753	0.00444766389040861	0.0135523881998843
ENSMGAG00000001033	1.97230302039716	2.91263070538651	3.56204928694023
ENSMGAG00000001034	3.29353417717777	2.44985519072332	0.873532383570648
ENSMGAG00000001038	0.238440094512155	0.0268812553283633	0.0351973198996301
ENSMGAG00000001039	0.0167339469992958	0.0252834612148534	0.00636492448989341
ENSMGAG00000001040	4.31095535517959	2.9760549323232	2.49672114078372
ENSMGAG00000001041	3.84122518745325	2.82762810408325	3.73971217697393
ENSMGAG00000001043	2.25337628280433	3.0825538438998	2.73450020006848
ENSMGAG00000001045	5.04398519005046	3.3955899527797	3.54325577240703
ENSMGAG00000001046	6.26561209284492	5.4759917338112	5.63757810924563
ENSMGAG00000001047	2.52211232934264	0.0303154938415785	8.34509918786842
ENSMGAG00000001048	1.28402447715496	0.458337229265298	0.877702848056955
ENSMGAG00000001049	1.80785977979381	0.0124982064904731	0.010289913011223
ENSMGAG00000001050	3.77162886395444	-0.0101620075145803	1.6764487454001
ENSMGAG00000001051	1.93992212033151	1.16148878256566	1.15891455421631
ENSMGAG00000001052	6.70111581063488	6.49298389574632	5.07096596101343
ENSMGAG00000001054	1.55048748388301	0.129351792214819	0.0238554792158385
ENSMGAG00000001055	9.55831527281317	9.15531202441671	8.64320224262151
ENSMGAG00000001056	9.06193011653328	6.52291273137238	6.12169559521024
ENSMGAG00000001057	6.42289115512589	6.54761320411793	7.61893479304012
ENSMGAG00000001059	6.08590326321771	0.0678625440646943	0.0304534866554254
ENSMGAG00000001060	7.17119024106511	6.96847573246764	6.65329780076232
ENSMGAG00000001061	7.45696756441784	5.31568934105973	4.81901563973031
ENSMGAG00000001062	1.74511296095775	1.47570698577431	1.48735505869139
ENSMGAG00000001063	6.83071091457241	4.93000650581102	4.08211925422612
