brain	kidney	liver
ENSMAUG00000000006	14.0484592849614	13.2883091061767	12.7558240021776
ENSMAUG00000000010	14.5193918306994	13.6114819861455	13.24659543128
ENSMAUG00000000016	14.8450081475118	14.9828442704634	14.2448484329705
ENSMAUG00000000019	14.2360051908553	13.9657994302108	13.3003743715629
ENSMAUG00000000021	15.21809322715	13.8403490888733	12.2754192042684
ENSMAUG00000000022	14.9795353219762	14.4662070663031	13.9844000794934
ENSMAUG00000000023	14.7849296039802	14.3519256949328	13.6412571567405
ENSMAUG00000000025	12.5536215728104	12.3831552058258	11.497068077546
ENSMAUG00000000027	13.2584454662027	12.4437870132847	11.8828903868463
ENSMAUG00000000028	13.4583676732696	12.9525023486815	12.2165689709233
ENSMAUG00000000032	12.8182588961866	12.192565674873	11.8749182597554
ENSMAUG00000000033	12.9396219261965	12.1884038136876	12.2372530157334
ENSMAUG00000000035	14.2729554335626	13.7951533031496	12.8901805674706
ENSMAUG00000000038	3.61058930519377	2.29745785906858	10.3503320569826
ENSMAUG00000000039	6.42416290754769	2.13680668184526	0.740381775134322
ENSMAUG00000000040	4.55599203134856	1.77367706780553	0.418025705216793
ENSMAUG00000000041	2.02063029056379	1.76219263422321	0.700445746306301
ENSMAUG00000000042	4.38777728779225	2.32925314534318	1.05695518426186
ENSMAUG00000000043	3.25112012267121	0.209906284481048	-0.00222619416287275
ENSMAUG00000000044	3.90152871409533	5.91723966651685	6.39696744124686
ENSMAUG00000000045	4.15310555524303	4.6572972695662	2.62494819060857
ENSMAUG00000000046	1.167831971874	0.351415942190647	0.0101958692048153
ENSMAUG00000000047	4.62978192487749	1.15406338238836	5.51943023836137
ENSMAUG00000000048	6.26964774207621	2.53937191875828	1.57238817054185
ENSMAUG00000000049	5.60812296990059	6.44306063662411	1.96387655635719
ENSMAUG00000000050	3.69064560271258	4.32753298164135	6.99937642077655
ENSMAUG00000000051	10.4055003809442	6.94997312800756	5.34064728173206
ENSMAUG00000000052	7.44177441157575	5.55831448738973	5.23383837761159
ENSMAUG00000000053	0.62795523946711	1.69839640474608	0.401704375048582
ENSMAUG00000000054	2.87069739316227	2.04085441189876	2.74167029547097
ENSMAUG00000000055	0.229286930050823	0.050275807175151	0.00510839493180577
ENSMAUG00000000056	0.0414419333656378	-0.00198977527106345	-0.000260604695995369
ENSMAUG00000000057	3.87915835162009	2.03821799009991	1.35651675489285
ENSMAUG00000000058	3.90638905220418	3.68345096237702	2.5775576721765
ENSMAUG00000000059	4.14931430945059	0.841515104527893	0.0907965710453897
ENSMAUG00000000060	3.77904621915172	-0.00945240695366602	-0.00520501913885179
ENSMAUG00000000062	0.784205602008432	0.594051722856579	0.157140664752252
ENSMAUG00000000063	0.974339605185897	4.09587567215439	4.96907524574664
ENSMAUG00000000064	5.12385390546062	1.4945967113733	0.00833967480026319
ENSMAUG00000000065	1.82332073901534	1.50536204054481	1.24894815976743
ENSMAUG00000000066	3.2371110139612	2.62088222696112	-0.0446182952607507
ENSMAUG00000000067	1.79606951905426	2.88749389872201	1.48073414613147
ENSMAUG00000000068	4.37995586211392	3.87751297289157	2.54225754991887
ENSMAUG00000000069	0.0732835094845463	-0.00351860309369643	-0.000460838217710405
ENSMAUG00000000070	6.63815097835543	0.629133367441753	0.712878150246845
ENSMAUG00000000071	3.5226362124085	3.88384940182867	3.38224225604592
ENSMAUG00000000073	4.64227113272631	1.96467492049468	2.81905771917069
ENSMAUG00000000074	11.3046023457939	7.89378833715017	6.19533036874499
ENSMAUG00000000075	1.75476962484183	0.197119505829365	-0.0167881967519015
ENSMAUG00000000077	2.23298060800146	-0.0166856475402065	-0.0359488178461783
ENSMAUG00000000078	6.32027835515674	6.05125239617972	4.72525439560696
ENSMAUG00000000079	4.99811660069192	3.70985103761706	3.17002416471944
ENSMAUG00000000080	0.0131166620226982	0.0314296977269412	0.0250385018556246
ENSMAUG00000000081	4.2884446678425	4.54476794219391	4.17963798207227
ENSMAUG00000000082	3.76249100360826	4.07740847937375	1.08753486267598
ENSMAUG00000000083	0.22747910803729	0.0318336907128522	0.0263971754972956
ENSMAUG00000000084	0.686152014226006	-0.00825717061136174	-0.00282181347747028
ENSMAUG00000000085	5.05254099114926	4.5166327774264	2.16834335568201
ENSMAUG00000000086	0.542895891595705	-0.0120147098199646	0.189474092521524
ENSMAUG00000000087	6.63538967224684	5.81701717890762	5.45272041479538
ENSMAUG00000000088	1.77547292663123	0.796486517345317	1.65134911231875
ENSMAUG00000000089	6.90777491037567	1.20137906479533	1.32324946999574
ENSMAUG00000000090	2.90160985898507	2.41668355203259	1.6388635107103
ENSMAUG00000000091	0.0623520165638028	0.272306512918321	0.0183640707505502
ENSMAUG00000000092	4.97033264432151	5.84546852138298	4.97477626977575
ENSMAUG00000000093	4.25668523655679	0.789598983496518	-0.000668797769288379
ENSMAUG00000000095	3.11372328911777	2.31793179259044	2.32433153400353
ENSMAUG00000000096	5.93511665375545	4.1159404758894	3.79584384269037
ENSMAUG00000000097	2.76867692456738	3.32978515681943	6.02843158399181
ENSMAUG00000000099	6.18886072667057	2.18645322380216	0.430773391031325
ENSMAUG00000000101	0.44948477573953	1.42318946281411	13.3919364000033
ENSMAUG00000000102	1.99316246951077	1.52052988163951	0.566651947849153
ENSMAUG00000000103	1.89522564800051	0.0358664867189435	-0.067917894062738
ENSMAUG00000000104	1.93548956081151	0.564346732280669	0.48204289627284
ENSMAUG00000000105	4.99521772763935	0.192384675057088	0.0378182329696346
ENSMAUG00000000106	2.28820109280809	2.12248762178596	0.743374589415408
ENSMAUG00000000107	0.0253098470299183	0.0940793323188926	0.00675490282677416
ENSMAUG00000000108	4.26936370980234	2.23872721230036	0.0453723842704897
ENSMAUG00000000109	1.70048498450685	1.47659488877114	1.42604228217009
ENSMAUG00000000110	1.84300184982089	2.86387834448638	0.162626823782144
ENSMAUG00000000111	4.68824808313343	4.50134684881781	4.5983865605044
ENSMAUG00000000112	12.6169830201488	-0.0468799433925888	0.113793262344743
ENSMAUG00000000113	0.491096989928899	0.459254137207287	0.689747882609026
ENSMAUG00000000115	5.80633529531133	5.60405589384389	4.84831304857627
ENSMAUG00000000116	0.346691716128692	0.0682457494940012	-0.0142186413299617
ENSMAUG00000000117	5.06723052612607	4.71148465953517	4.07636688844493
ENSMAUG00000000118	3.89885268228891	0.170161960970464	0.00615359369096984
ENSMAUG00000000119	4.37406854090421	3.72871037451957	2.74537526745719
ENSMAUG00000000120	0.763648932841477	-0.0341999574391235	0.385948768110651
ENSMAUG00000000121	2.16069984239508	2.42712010977429	1.0683019277091
ENSMAUG00000000122	6.40216089145605	4.19976482894032	1.19294435892561
ENSMAUG00000000123	5.22446347509962	5.01482616928819	2.85139376395351
ENSMAUG00000000124	0.342455955050127	1.12704658194367	-0.000804500216092666
ENSMAUG00000000125	6.66743185346626	7.87405834458057	6.40153642195332
ENSMAUG00000000126	1.90836597086676	1.83108137552836	1.23208277053948
