brain	kidney	liver	ovary	testis
ENSCPOG00000000066	2.67504063972448	3.89279661980751	4.03614129124712	4.71594337104272	4.99177258782401
ENSCPOG00000000067	4.77253144112815	4.00843520810273	3.67524673172979	4.72004881973722	6.34935123635888
ENSCPOG00000000069	1.33949510646706	0.386499835432401	0.275010204397187	0.451682540105889	0.763653836983017
ENSCPOG00000000070	1.56472254859558	0.0462428598373333	0.107606164692151	0.337292118219261	0.737163548799601
ENSCPOG00000000072	6.56153349576535	6.55979048986791	6.54724420522699	7.52629456980957	5.22274111183378
ENSCPOG00000000073	2.27265034801938	2.05610218671944	1.6532802803237	2.30811907811179	4.51507460168639
ENSCPOG00000000074	0.455023195020454	1.7895008692675	9.27233529905777	3.74945509387271	1.85100144059153
ENSCPOG00000000075	2.94539244622547	3.76037746450844	3.29118350672034	3.88916675762609	4.88122882362136
ENSCPOG00000000076	6.78456097682034	4.69329097384376	1.95224662647386	3.72259056055208	4.48819149829484
ENSCPOG00000000077	4.41371615544566	4.4443797207609	4.16796733894047	5.04348828755	6.7052695524861
ENSCPOG00000000078	5.87896988192589	0.282041034991111	0.332797245717017	0.279041620626698	0.208000511612072
ENSCPOG00000000079	6.60790967089576	1.53206566688026	0.270684390195784	0.809519534996388	5.05017924942481
ENSCPOG00000000080	3.74942857043991	1.01709891557921	0.913835316838601	1.15038638447353	1.5333083870197
ENSCPOG00000000081	3.51598088699861	2.52760279453951	0.11074459809265	0.541850566678686	0.484333325518909
ENSCPOG00000000082	3.51800763198685	3.03458104294883	1.79975816225998	3.65169111652054	0.555788335903702
ENSCPOG00000000083	2.4802031161162	1.8444701435783	1.17099428471812	2.21314775888512	2.1146619204262
ENSCPOG00000000085	0.332948486128588	0.0423314979340234	0.0137221415454383	0.00749575571378341	0.30653822134629
ENSCPOG00000000086	3.52913450673032	3.91617961404066	3.92769973839995	4.92780809808627	3.47330508576044
ENSCPOG00000000088	0.78550251407992	0.00312545592507147	0.560001085103967	0.046384916162179	-0.0541793518299912
ENSCPOG00000000091	3.06821731882787	1.76753255935955	0.265810979695224	2.58727979957211	8.08137805763952
ENSCPOG00000000094	2.51760075292268	1.28818378271676	1.21457240074255	2.15522392247721	1.95271742768989
ENSCPOG00000000096	5.49399837087765	-0.000508231052304927	0.0329671394783624	2.78867405963561	0.349267415592129
ENSCPOG00000000097	4.32968023515002	-0.00396551955352778	0.0433887912233764	0.00225846420665664	0.130445159993771
ENSCPOG00000000098	5.65653109146334	5.1466449451234	5.55054206250063	5.32997848722957	3.09202507838239
ENSCPOG00000000100	0.584963034215138	0.719118552036797	0.319750919141425	0.25337569653067	0.276014281686751
ENSCPOG00000000101	7.08203155607441	5.73347524209521	4.96217068008723	5.84516328926871	4.2496086505166
ENSCPOG00000000102	6.0966109212723	4.85967050193642	4.89511704661957	6.96892745348661	5.16065953861378
ENSCPOG00000000103	3.18001634716727	0.0181285842368744	0.839469607454913	0.308548198229207	-0.00415116486291369
ENSCPOG00000000106	5.95468510903991	3.61142412773467	3.75087498259699	4.99232935195765	3.74881970180498
ENSCPOG00000000108	4.62897022279404	5.16842115642392	3.10865643227802	5.22854383875142	2.75620720422464
ENSCPOG00000000112	-6.26660963665814e-18	-6.15749131190296e-19	2.72764463793452e-18	1.33845763286859e-18	0.1507104
ENSCPOG00000000114	2.38288382872295	2.33609675873944	0.014355246331521	0.00184948991778487	0.130366414634927
ENSCPOG00000000119	4.14560876009794	0.0535377745872384	0.00973118400778218	0.41992747212432	0.00271642117842899
ENSCPOG00000000120	5.07018560805537	0.293244067646115	0.37866760037652	1.75167675058881	0.412568840024993
ENSCPOG00000000121	0.550745527270037	3.60641890963671	0.0653830475098121	0.319962330031999	0.697850427042382
ENSCPOG00000000124	3.92153564065277	3.14426145068852	3.16592781964124	4.0542254722794	3.9650245385195
ENSCPOG00000000125	0.610664252658506	-0.00272930726764102	0.0115492491318648	0.00550058373767913	0.686164443434314
ENSCPOG00000000126	5.69032496640417	4.36893920118035	3.95424331945211	5.81637854896757	5.92033851793374
ENSCPOG00000000127	5.07349009303856	5.70014966004935	6.13770794192987	6.49227265131708	5.22453282686072
ENSCPOG00000000128	5.29190052890317	4.80947765319086	4.58642937587624	5.36859028584079	5.53800774955261
ENSCPOG00000000131	5.24433510916776	2.4297691428891	2.21638765157541	5.20632394151403	3.58744919339844
ENSCPOG00000000135	4.67664651728418	4.1370523675697	4.04417355748441	4.57214702866498	4.4251816508128
ENSCPOG00000000136	4.81760620081667	4.2850484577406	3.83580642698967	3.99031255976617	4.64595105989369
ENSCPOG00000000137	3.80297430777753	3.57017277383317	2.78833321051203	4.15921644488822	3.54367210886232
ENSCPOG00000000138	4.0951079849282	2.88595264128406	2.74775065471292	3.74236577417491	2.47271348791383
ENSCPOG00000000139	1.98041110237053	1.31845243245821	1.34491748845046	1.15723919318915	4.98610141771321
ENSCPOG00000000140	3.8858284054714	4.8607253382553	5.35114401161013	4.58752311632291	3.0013360139708
ENSCPOG00000000141	5.51641948504149	0.894818400499253	0.0679874216663111	0.753553522836688	2.70722990837764
ENSCPOG00000000142	3.98654031025109	4.6509616857333	4.14122150569843	3.12973564743679	6.65839681498776
ENSCPOG00000000143	3.86746663276943	4.90465215660757	3.64643929892129	3.63886979127008	5.27476081954226
ENSCPOG00000000144	3.53060349505513	3.14392367947638	3.24406261203524	4.40088296745562	3.9950014782268
ENSCPOG00000000146	5.32595380214842	6.68572137143163	5.79326442974477	1.78024518109347	3.45524385852136
ENSCPOG00000000148	-0.189579483557285	-0.0131138223111511	0.488575024411414	0.230323697718997	6.68930649131757
ENSCPOG00000000149	2.71788475429893	4.16304627235676	3.47383511718975	4.43467436760819	3.1777821107397
ENSCPOG00000000150	1.58668742933409	0.0210601643751568	0.23288383837335	0.0289420400378312	0.0239445538458344
ENSCPOG00000000153	4.09118632119896	4.70734988348723	4.3268962045911	6.29770460576059	1.24490489755592
ENSCPOG00000000154	5.53298491887897	0.0192514008928137	0.0474048960666193	0.40048463778095	2.75283271954455
ENSCPOG00000000156	7.74071932928013	1.00569949555718	0.412682451146951	3.7824285628688	1.97323526803342
ENSCPOG00000000157	0.0946853712956262	3.58129664135567	0.189171671003043	1.3234334965575	0.0758392131116363
ENSCPOG00000000160	3.21388000418243	4.24280523108212	3.33637587554161	3.77692015854782	3.85977858578513
ENSCPOG00000000161	3.65404375891399	4.30229960191019	4.56714074001377	5.73675337379371	6.3195866407272
ENSCPOG00000000162	3.6265122777247	2.74970625514598	0.824756694869099	3.32602278517281	0.862349654985497
ENSCPOG00000000164	7.20011336876034	4.14338808432071	1.5704415478522	3.30652006503187	4.89549148243889
ENSCPOG00000000165	4.50829073290296	5.28407938932111	3.71034132938975	4.00930602132935	2.27927952294905
ENSCPOG00000000166	3.01217005449583	2.34496949733083	2.19782200890041	3.28112928029196	4.26655596059433
ENSCPOG00000000167	0.234397557264851	0.20624378684991	0.251033286678332	0.0230585424567555	0.013172531600728
ENSCPOG00000000168	3.40096694426487	4.56487819066058	6.87789126263629	3.94253196111446	2.5907078349946
ENSCPOG00000000170	5.60261283472234	5.42639645312175	5.08456068194877	6.66881445500144	7.19930893270315
ENSCPOG00000000173	4.52996053978698	4.67968021782153	4.66763436158135	6.00038088990719	5.31703213337629
ENSCPOG00000000174	0.205255868676355	1.47328492075899	0.766238957101168	3.11584513467693	0.325775242549881
ENSCPOG00000000176	4.55219350473827	0.0390647324922544	0.0376530819118663	0.100859101043227	1.40955760138989
ENSCPOG00000000179	4.33831978481611	5.02691014409311	4.64796679980922	6.02437766651382	4.42761533500088
ENSCPOG00000000180	3.70806005784893	0.176723188597068	0.533726793426062	2.67185668000848	0.353217573074032
ENSCPOG00000000183	8.83500531812132	6.49892443020764	6.40941334269012	6.76479623068172	2.67054127629294
ENSCPOG00000000186	0.0909854022382754	-0.000630256462369393	0.00353705371131814	0.00196514683295348	0.00126749632247092
ENSCPOG00000000189	1.27350685663376	0.262857364463309	2.91678520322961	1.04719909833254	-0.0449324866943103
ENSCPOG00000000190	0.651155592298952	5.80270592895548	6.40364461100701	1.32388208365491	0.629913505577244
ENSCPOG00000000191	0.140763767522718	0.219666478268201	0.215656670424058	4.20696004399175	-0.0838284526011129
ENSCPOG00000000192	0.366443369685186	0.0449116406462542	0.0245117286328446	0.793217195774088	6.48494161215543
ENSCPOG00000000193	5.457854663891	3.83532753178841	2.95195497646489	4.42411841298542	6.77491490193369
ENSCPOG00000000194	1.11452834347105	0.717315949865915	0.534157098206578	3.68699530414962	1.00256611452753
ENSCPOG00000000195	1.81796151566592	9.56757672302625	11.0273517098022	1.9316373690554	5.15369085022657
ENSCPOG00000000196	4.31192651307875	-0.0103804862683921	0.135839243112241	1.46734377926434	1.34531571478729
ENSCPOG00000000197	5.07598834114629	3.29187364820889	1.44293856615795	3.93546007712725	1.98756604749271
ENSCPOG00000000198	3.81188974399668	3.47448466329021	3.29372767702655	4.84592425128646	4.32288755537682
ENSCPOG00000000202	4.40098770312729	4.21807228709873	3.32439327723043	5.40576396158052	5.21700110702972
ENSCPOG00000000203	-0.654913976401098	-0.21705335907899	5.4237644552268	0.265982320761762	0.0276754721698893
ENSCPOG00000000204	5.82938629131252	4.87648444805469	4.4660073558803	5.09650504773177	3.2996643789498
ENSCPOG00000000207	4.98764637590199	2.79758021464753	1.61232468605811	2.93122796768816	5.84725926160897
ENSCPOG00000000208	4.46595687087868	3.35383137195048	3.31464923147634	4.26889078874535	4.59783572448229
ENSCPOG00000000209	6.25247828338352	2.42400193812249	2.0841001628076	2.71504743764719	2.93634260105907
ENSCPOG00000000210	5.33808533965563	4.72939095718385	4.46918352394994	5.3939126324812	2.09511356416693
ENSCPOG00000000211	0.505857963384361	0.261901696904278	0.404592014436728	2.45067441840989	1.14511502876282
ENSCPOG00000000212	2.81542081445968	1.4753876498551	3.26912631623763	2.1991781131708	0.154382438366327
ENSCPOG00000000213	5.87989852905079	5.51186973426777	6.41559895169843	4.91334831606612	5.74256880782145
ENSCPOG00000000214	4.39478386573207	1.06306780572542	0.412198304252909	0.366671448255531	4.20789710187624
ENSCPOG00000000215	3.63179326587584	3.42410511034386	3.08798925123283	4.17924060780581	2.56099679256143
ENSCPOG00000000216	3.13260965606503	3.70583579205627	2.58216919007532	4.8731530041467	3.11023026890586
ENSCPOG00000000218	4.77810581403797	4.67600252580067	5.08392719272956	5.45350922278334	6.17677132779317
ENSCPOG00000000219	6.021173622131	5.52492966384135	4.75584556746943	6.39747106935287	6.12418346160268
ENSCPOG00000000220	4.11962413510847	1.11562248256411	0.218067380156589	2.53516244643445	5.84161869688759
ENSCPOG00000000221	1.1226362558977	0.175592762687869	-0.000438596830096632	0.0752219531027666	0.124584996263331
ENSCPOG00000000222	3.38515930203675	3.38871047992692	3.06018869227988	2.99400553276449	4.2346842224584
ENSCPOG00000000224	4.12541680618606	3.45338202079196	3.40419960210775	3.87227957976445	5.63801917975531
ENSCPOG00000000227	0.1362695358536	4.54865487220988	8.53418382481759	0.213490016554428	0.229636294322171
ENSCPOG00000000228	-1.11542070622227e-17	-1.09599826794747e-18	4.85505159052925e-18	2.38237810341578e-18	0.2682559
ENSCPOG00000000230	4.84123455986124	5.27645047157007	4.26867886741962	5.38157146038294	4.03061111181571
ENSCPOG00000000231	-7.07832283245379e-18	3.62752652668562e-19	2.25868926774475e-18	0.4028662	1.67414816244243e-18
ENSCPOG00000000232	6.3661460952821	4.0085687156309	5.22942125951898	2.17470066126122	3.05096221373599
ENSCPOG00000000236	2.10847729502041	2.63381438240888	3.36575710561701	2.63321378656233	3.17572713242182
ENSCPOG00000000237	6.59972374478329	5.21350818485972	5.91438582227713	5.16737055978732	3.16586002348403
ENSCPOG00000000244	1.04539228533365	0.61469577237719	0.411080002050691	1.60981650173097	0.399283556404493
ENSCPOG00000000245	-0.00584275243484799	0.164848660990449	0.0882941771720744	0.218642237809753	0.318421252328472
ENSCPOG00000000246	2.87874793558059	0.925344566499991	1.89106121773828	1.47606000760166	0.645383959488637
ENSCPOG00000000247	2.41076931490402	0.199841992266498	4.39200791842823	0.233375880187152	0.175767500037184
ENSCPOG00000000248	3.81198138975526	3.47057121900459	3.25534800071216	3.24394833570751	3.06750012702321
ENSCPOG00000000249	4.7157373782089	4.66934943932242	4.67642846330259	5.07178843456575	6.22950342139969
ENSCPOG00000000250	4.26290158859542	3.99854102817852	3.25699548733753	4.84367271884758	6.34325768228939
ENSCPOG00000000251	4.71212933494464	4.77142623221291	3.97943366920635	5.57593041026746	4.13347943360254
ENSCPOG00000000253	4.96727498895373	5.54493106154515	4.67291051042492	6.2205494839091	6.5768635280747
ENSCPOG00000000254	1.54440003900956	2.33390226143752	1.42677934544309	1.20981182703909	0.39410667708051
ENSCPOG00000000256	3.6716102908415	2.5518814047046	2.20271997252329	2.26551637086959	6.84225663812447
ENSCPOG00000000258	2.31624828090317	5.29680811785556	5.36756239226825	4.6129044383584	4.67132739663205
ENSCPOG00000000259	2.13009036646705	2.21174227467728	0.914882826423209	1.45195074574058	1.05043888118667
ENSCPOG00000000260	1.28661734191209	2.42888736385906	3.95588626713372	4.36574916697444	3.24039594691698
ENSCPOG00000000262	1.91444696878443	0.3660130360838	0.940476187462348	3.57906785241672	1.83288054165837
ENSCPOG00000000265	6.10596464466793	5.21205481937922	4.14551194888115	5.44558629914945	7.66954991616182
ENSCPOG00000000267	7.00953098575106	10.1738065453879	10.9360990546754	3.81394076124366	3.64450311722398
ENSCPOG00000000268	0.154425471101448	1.68307191827713	0.364234568924431	0.359057562672384	9.58104498044372
ENSCPOG00000000269	0.294207410738542	1.17722240067513	2.04851767172131	2.44255565036171	0.141803756672984
ENSCPOG00000000270	1.46450281806962	1.14576129945577	2.88445062936133	1.72015437529281	2.50495874914593
ENSCPOG00000000272	4.13652758049014	3.59396530695282	3.09499125522481	4.16593837887387	3.87248159227077
ENSCPOG00000000278	3.71921159574471	4.279668957757	4.1867668867735	5.49541905806989	3.0323021092535
ENSCPOG00000000279	4.48371984709986	1.86923365827238	0.509276269673163	1.57565057994036	0.377979536958386
ENSCPOG00000000280	4.09394191381623	3.67800334174316	3.76188014852485	4.73910199346169	3.910250026443
ENSCPOG00000000281	0.786382293782187	0.992351723698808	0.562279456863952	0.719294452960961	6.27602145984958
ENSCPOG00000000282	5.55335644930229	5.02984363039698	4.99492687815454	6.9304352201159	4.56531439730756
ENSCPOG00000000283	5.1281673549266	5.27456945537785	4.91933329763101	6.96837450565834	7.42057579263339
ENSCPOG00000000284	3.2696673223001	3.23062139664567	4.50456239907409	3.51147510632243	6.17557179067594
ENSCPOG00000000285	0.39711093719822	0.756949218917296	9.84718859331827	0.585805566913902	0.926590176594333
ENSCPOG00000000287	2.07812315462979	2.0808263678736	11.5382704072184	1.72172218622528	1.46761327186186
ENSCPOG00000000288	3.44016928596909	0.764406051642028	0.0233412031508563	0.132795650300361	0.298511003168264
ENSCPOG00000000291	3.05037514993535	2.26289870287357	2.52243059369	1.90413252858205	5.6019236012876
ENSCPOG00000000293	3.04727013570165	0.503581324199931	0.0120951666092287	4.60599988782195	0.618094342008764
ENSCPOG00000000294	0.230866850305395	0.804261921343508	0.0240090521033482	2.00664163760631	5.70102533638004
ENSCPOG00000000295	0.401720292018892	5.32750148459551	0.501222760460583	0.307346871848757	-0.026292490511538
ENSCPOG00000000296	4.32561614095823	3.80221042323171	3.40440820982454	5.27585956590523	5.19179344052148
ENSCPOG00000000297	0.327896068767179	0.117092126002272	0.147941928134989	0.305288613839596	-0.0111459210951419
ENSCPOG00000000298	3.73186467462146	3.34585300262845	3.32978516948685	4.08238036330301	0.920972610910894
ENSCPOG00000000299	0.84270088098465	4.03508544251824	0.0336251867926115	0.667277934727857	6.29060550469694
ENSCPOG00000000301	3.20104514929636	3.21735937177186	1.82449647754895	3.20837324155042	1.14155102063042
ENSCPOG00000000303	0.080195571413097	0.0343535309796309	0.998876536277899	0.0296382961305185	0.00953509876637745
ENSCPOG00000000304	4.36569965141158	2.92298944248214	2.08718166372962	2.91817481640105	4.24611136832833
ENSCPOG00000000307	7.40804831961958	0.0406110144372119	0.0805371097593567	1.12683441693243	0.287993470144491
ENSCPOG00000000308	0.660512767217337	1.3849928853534	1.56657843490223	0.32453693542578	0.0699527441930107
ENSCPOG00000000309	6.45471259660819	6.60130092542705	5.80417147207021	7.43465238742474	6.15285168655103
ENSCPOG00000000315	5.74190736938981	5.80426652518865	5.65304826530441	5.53642664992188	7.33744723302325
ENSCPOG00000000319	1.19776710591446	7.21322029573097	2.87587756450284	2.97358815710663	0.322117614706259
ENSCPOG00000000320	4.46538169515844	4.36452485712413	3.71441159398861	5.00834866736819	3.50866244873971
ENSCPOG00000000322	1.41545446762109	2.51221116951183	1.6475218679059	1.83932293651069	4.28672656023746
ENSCPOG00000000324	1.99019758038361	2.72165795679188	4.33513250187849	3.49999805212962	0.818843248402575
ENSCPOG00000000327	2.86595605596201	3.17946514642726	1.88787498196911	3.4460535305587	6.64031179406246
ENSCPOG00000000328	0.281248365002791	0.470853123279248	0.618102426464565	1.15549038617876	1.02905891944392
ENSCPOG00000000331	3.60536667539572	0.0182331414042497	0.00386142201337897	0.518027491208943	0.910044342893259
ENSCPOG00000000332	3.54992617707395	0.17241228994902	0.0241283217112912	3.6460717108343	7.43744333616875
ENSCPOG00000000333	5.26133532981054	6.9009897933186	6.91478461489332	6.8070741626857	5.57656102835502
ENSCPOG00000000335	4.96250308626063	1.53075484671868	1.48711338329446	1.24469599063324	1.77746797964897
ENSCPOG00000000337	3.70622399747072	3.76366704607392	4.23636915543302	4.60188523762631	3.46699540163472
ENSCPOG00000000338	4.10049907612856	2.05227949225457	1.41640816577141	5.28672033414734	3.7670335450488
ENSCPOG00000000339	4.17649790220068	3.88323492366663	3.07691966448953	4.42650157190173	3.61710965540303
ENSCPOG00000000341	1.5125288446516	0.350730765195053	0.105576668649974	0.188822576697833	1.68437980501733
ENSCPOG00000000342	6.70806826077913	2.78004698468586	1.45693937638191	4.11143767924383	6.31709494800202
ENSCPOG00000000343	3.09427936696694	2.38745767526051	1.94045752118959	3.72170215875777	7.65826343597224
ENSCPOG00000000344	1.06589362915971	8.73385723298711	0.0106266643852253	-0.0166279541328202	-0.012220215991316
ENSCPOG00000000345	3.83705228679502	3.43934973461622	2.68320229549631	5.2689499101998	6.5955001024761
ENSCPOG00000000346	5.00588631534036	6.65758156951111	6.52162560101163	7.24170146540885	3.74450162944418
ENSCPOG00000000348	0.112866299537778	1.55350955097225	1.842571775912	2.38551497065848	-0.0729365935448311
ENSCPOG00000000349	5.90916894224614	0.228611807423179	0.418459367201832	0.16335759158362	1.16286029957243
ENSCPOG00000000350	1.09921259226216	2.23619818853961	0.979736482420691	1.22839176106964	3.10761716004058
ENSCPOG00000000354	4.73208949411425	2.9083795384564	0.00358736587969246	1.12559112280163	2.82076445987218
ENSCPOG00000000355	3.71025053864335	3.55503776831227	3.02452372180962	4.01654231893157	2.44716461422199
ENSCPOG00000000357	3.57658306350261	3.12547272444079	3.34285929608574	4.03876175959052	3.1319439805383
ENSCPOG00000000358	3.41971969998653	2.97731139770965	2.68172116510794	3.47611443871059	3.29337634073563
ENSCPOG00000000359	3.25109877442502	3.14611870135752	2.03275001311525	4.39752986401653	3.20603974147156
ENSCPOG00000000361	5.48082085601156	3.39209463334746	3.01349293936791	3.55972084054713	2.48571631245295
ENSCPOG00000000363	0.599574698753763	0.215723356716023	0.185197033038367	2.01643761019189	1.94643278541416
ENSCPOG00000000367	3.72276472064518	3.66652320287515	3.23563645747107	3.65144676870924	4.07990858355714
ENSCPOG00000000368	4.78239909348045	3.79953809085618	3.33678029952087	4.56938321502586	6.52722627646197
ENSCPOG00000000371	1.53316654088862	7.29145712223981	8.80382731120838	3.63657282137338	1.28994968754284
ENSCPOG00000000372	3.5805717080446	0.0895732624863776	0.0348700463209752	0.370197910085519	0.00426833158835776
ENSCPOG00000000374	6.34647516399937	5.66912224441174	4.77887350602837	5.18288610829175	4.89004683086458
ENSCPOG00000000375	0.695580407276951	3.37557017382396	0.505953232263743	1.27111933994729	3.7112862120798
ENSCPOG00000000376	3.50086914253959	2.7600749009339	2.00888798908762	3.07950674262061	8.3197515494117
ENSCPOG00000000379	4.03259185045831	7.0627749239231	3.11657139768762	3.75921000840242	6.06865794771689
ENSCPOG00000000380	1.05096878603919	1.88794807607798	7.37832398978841	0.60398372450187	2.0500112595498
ENSCPOG00000000382	4.19130001410696	2.94152433124624	3.00339035740101	3.91976579386968	1.64858040501743
ENSCPOG00000000385	7.98123494215027	-0.00338234218630579	1.32459529993364	0.0456135799344747	0.210111384824425
ENSCPOG00000000386	0.51954544929657	5.46146587503932	6.13125168502897	1.50024530038812	0.302081826362113
ENSCPOG00000000387	3.88812661798552	2.34403928336358	1.71331021199721	2.75318887360534	1.0031302170033
ENSCPOG00000000388	3.1039661205496	2.85392185083977	2.28437094029874	3.00963934225112	2.32657580964977
ENSCPOG00000000389	3.17380547647033	2.19191796953608	2.31776981627886	1.81203486543436	4.12774243005834
ENSCPOG00000000390	1.66550991917894	1.10342932582363	0.509610849270733	1.53115565985507	8.77273017941847
ENSCPOG00000000391	4.83147157406756	3.73206675755096	0.956051547618453	4.26970078693673	2.21742780432755
ENSCPOG00000000392	4.59112439075897	4.4772656684058	4.41652217091212	4.78496020477998	4.33190369793502
ENSCPOG00000000393	0.252471777711415	0.147709841342723	0.207663399416071	0.642925824461663	3.4228429401207
ENSCPOG00000000395	5.32014309005603	4.4174535870329	3.77514009679998	5.80154504067061	6.8586937844298
ENSCPOG00000000396	4.65674216613848	5.31170166157269	5.03566970966848	5.90332074620039	5.42530713541405
ENSCPOG00000000397	0.264828252301909	0.0399933822046295	0.00505252750778238	0.263585821002944	7.23963465471833
ENSCPOG00000000398	1.10289683415712	2.57597582275671	2.40810858215848	4.56815484229903	4.52196136709342
ENSCPOG00000000399	5.01067070410619	1.88872337798599	0.366431297711102	2.22737625924418	4.49608924451558
ENSCPOG00000000400	0.528479810111402	2.46509995185754	2.36221683341592	1.46559371439381	2.33765104093036
ENSCPOG00000000401	4.70372912376828	5.40763751805664	4.69259337546571	9.09021803166154	3.95788590954712
ENSCPOG00000000402	4.92377786567796	5.02460225345864	0.264300813328049	0.934043508354545	3.06877458248069
ENSCPOG00000000403	4.96934434037535	5.66573323114336	5.28492115076058	6.0563137684912	3.79678651948527
ENSCPOG00000000404	6.01177556666297	4.87405578688644	4.59207990796715	5.49549741901287	5.56588549168243
ENSCPOG00000000406	3.9219045870708	4.02289945169791	3.9007236741045	4.54691571847935	4.27453025378507
ENSCPOG00000000408	3.72859309209216	0.000386517100818118	0.00640258392585897	0.00564118044564276	0.102559467393593
ENSCPOG00000000409	4.98060140243268	3.93626410377376	4.01666402726332	5.1344936393572	2.53715105540648
ENSCPOG00000000410	6.16581536402465	4.84985012429449	3.97898330402128	5.57331490899808	6.57534264260107
ENSCPOG00000000411	4.08674790020757	5.19158324603615	3.89646200197541	4.95539256972705	4.61869762967775
ENSCPOG00000000412	4.24589572377439	3.85061701436934	3.71875614033259	4.19535284970419	5.83990806116714
ENSCPOG00000000413	5.15969897362537	0.557901853447378	0.273934094201476	0.414484335429638	0.464275600494412
ENSCPOG00000000414	4.79370270606792	4.43486316835181	2.43082397622351	6.24532458084883	2.47400868497557
ENSCPOG00000000415	8.26819954269422	8.02781492471017	7.56842844654612	7.44789218430368	6.8243173209501
ENSCPOG00000000417	3.2849486664177	6.05248939593918	6.2940140949895	4.30694211498753	3.08788948507613
ENSCPOG00000000418	4.47576635284739	3.71326729004898	2.72665452690221	4.19190055426103	2.83419165268543
ENSCPOG00000000420	2.10823328115207	1.97762114871681	13.0772719397417	2.11520298160062	2.4269437698843
ENSCPOG00000000422	0.50086318076329	0.040266393760128	0.102129520511649	0.0180700262438712	0.0196662208442019
