brain	heart	kidney	liver	testis
MGP_CAROLIEiJ_G0000003	0.843442289438842	1.5461822798794	4.65896742491468	1.2212775555781	-0.576042821934458
MGP_CAROLIEiJ_G0000004	0.000205769718169777	0.064283281127983	0.10611121535064	-0.000199900368838704	-0.000857730180554204
MGP_CAROLIEiJ_G0000005	3.66607987751808	2.4195669470869	6.42345377527904	1.26513645604341	0.117020953971489
MGP_CAROLIEiJ_G0000006	1.40758251539186	0.955115155246253	3.63504756556969	0.912500890203011	-0.885056313633662
MGP_CAROLIEiJ_G0000007	0.695281028408088	0.595990071304713	2.79306408845209	0.108540793538835	-0.0376749375627929
MGP_CAROLIEiJ_G0000008	0.280015948746445	0.921110448852097	0.458009098289761	0.882905154580369	0.517782180741176
MGP_CAROLIEiJ_G0000009	2.79849173327358	3.3615697640581	3.69310763177498	1.82270092046056	0.4711865190233
MGP_CAROLIEiJ_G0000010	1.08642734257433	1.78153826165131	4.14670913492695	1.34780277090833	0.491632296244836
MGP_CAROLIEiJ_G0000012	1.23990785787328	1.70716745718571	4.88597956519803	1.11437550107175	-0.0483215669445299
MGP_CAROLIEiJ_G0000013	-0.0284713945744606	-0.0723624553808985	-0.0414840493707688	0.0859615467950045	0.118680117882229
MGP_CAROLIEiJ_G0000018	1.77461250251924	3.33265809997292	6.12302665660688	2.387217024282	-0.33032266389008
MGP_CAROLIEiJ_G0000019	0.123707657323886	0.314413465415745	2.95777489007936	0.502682297529759	-0.515662810816542
MGP_CAROLIEiJ_G0000020	2.20036009773053	5.37849759783327	7.57999383004869	3.06244256964784	-2.706168469112
MGP_CAROLIEiJ_G0000021	1.94096770148454	3.03034757395288	5.62169536629528	2.35923644950997	-1.87515698052524
MGP_CAROLIEiJ_G0000022	-0.069422724111723	4.54527827987182	2.58990509797524	1.12192001913817	0.289381577700284
MGP_CAROLIEiJ_G0000024	1.20170745562904	0.727606308283795	5.91698521449001	2.139602186085	1.94299492668433
MGP_CAROLIEiJ_G0000025	1.92841497100158	5.25502162341857	6.45486815534831	1.01730823829958	-1.3397919293344
MGP_CAROLIEiJ_G0000027	3.95093921971881	-0.0387941875011592	5.24521351406909	0.0148283981492572	0.0636255185309565
MGP_CAROLIEiJ_G0000028	-0.240717729722686	0.780762547257311	5.65405638982741	0.648321027744612	1.00340741880825
MGP_CAROLIEiJ_G0000029	0.00363922894095068	0.00924940789857348	0.867312413463578	-0.0035354240364187	-0.0151697563876928
MGP_CAROLIEiJ_G0000030	-0.0717104217710863	0.140887752941052	-0.104485176143036	0.203137862799782	0.298917613147444
MGP_CAROLIEiJ_G0000031	0.362337667460332	0.00255649715460898	0.861977192255263	-0.000977176224527254	0.394771443606757
MGP_CAROLIEiJ_G0000033	0.0355309195329524	0.0903048346515451	1.04151958158975	0.141769393240641	-0.14810703099234
MGP_CAROLIEiJ_G0000034	0.027776417989983	1.77267525362809	4.07247732032411	0.727878387484831	-0.115734205742549
MGP_CAROLIEiJ_G0000035	1.17767418683462	0.0490353918543388	0.0281110778495964	0.299735914338078	-0.0804218991055738
MGP_CAROLIEiJ_G0000037	0.4012569565429	1.60036361411369	4.30061547724661	0.287570160800526	0.0449431393904364
MGP_CAROLIEiJ_G0000038	1.0133862897734	0.92575328945841	3.55480213879629	-0.0209042133635129	-0.0896955558751222
MGP_CAROLIEiJ_G0000039	0.0249787740541216	0.623200165172942	0.341361500696691	0.0711868839941224	-0.104121483812244
MGP_CAROLIEiJ_G0000040	0.00841716166206677	0.0213929276843881	1.23212581742734	-0.00817707161086683	-0.0350860838823799
MGP_CAROLIEiJ_G0000042	0.344339990604756	0.682681012974812	2.47341145675647	0.442099192209885	0.606581426068619
MGP_CAROLIEiJ_G0000043	0.0161901641972812	0.655530170511071	0.937414367235474	-0.0157283580080787	-0.0674870558391809
MGP_CAROLIEiJ_G0000044	-0.0903733870370177	-0.229691600458273	2.58415007885559	0.272701254679268	0.773381489203794
MGP_CAROLIEiJ_G0000045	0.385251796277408	0.253767982351497	3.79896959818652	0.542258209221895	0.982954891037786
MGP_CAROLIEiJ_G0000047	-0.0550173139516297	-0.139831152829194	0.614593401633154	0.141459540402922	0.229334087877805
MGP_CAROLIEiJ_G0000048	0.205259497806114	1.47447083595032	5.06645957950385	0.461771941284755	0.657660325770905
MGP_CAROLIEiJ_G0000049	0.0623908207087567	0.158571543375148	0.0909061156030106	0.172829223811071	-0.260069802240255
MGP_CAROLIEiJ_G0000050	1.07487270899148	0.89160373434972	4.00398199663364	0.688389423251597	0.93518558054072
MGP_CAROLIEiJ_G0000051	-0.0399787498025082	0.511623128839687	2.83113123794999	0.279140634349356	0.16664735992953
MGP_CAROLIEiJ_G0000052	0.413985599989416	0.158981829534062	0.644523325024567	0.145959465785396	-0.260742703808465
MGP_CAROLIEiJ_G0000053	-0.0827754826104535	-0.210380884271973	2.86776355317049	0.243397455247807	0.345041195937032
MGP_CAROLIEiJ_G0000054	0.0214973274591469	0.0546372744405882	1.55361503291361	-0.0208841404184858	-0.0896094271157687
MGP_CAROLIEiJ_G0000055	-0.00598746047746503	0.942184163206258	0.826000511949359	0.00581667491455128	0.0249581211563887
MGP_CAROLIEiJ_G0000056	0.0117228160464129	0.0297945276575237	2.62213764838068	-0.0113884359290065	-0.048865368595185
MGP_CAROLIEiJ_G0000057	0.0025892171648268	0.00658071423481668	1.00866660103703	0.0865933540037051	-0.0107928888955786
MGP_CAROLIEiJ_G0000059	0.86763960425153	0.439616852073404	3.29587297603503	0.162284928534602	-0.15487123592753
MGP_CAROLIEiJ_G0000060	0.476084262895866	0.118216720918408	2.87657809954881	0.0659002057577334	0.114717398727434
MGP_CAROLIEiJ_G0000061	-0.0147591711767746	0.262162469181372	3.46757475128923	0.172924699117578	0.0615221067068782
MGP_CAROLIEiJ_G0000062	0.293308933898369	-0.212500015476448	3.19029119467727	0.23714705600448	0.745185937774732
MGP_CAROLIEiJ_G0000063	0.747578054937676	0.712123372872657	3.36713625080301	0.128009655175019	-0.071669588276803
MGP_CAROLIEiJ_G0000064	-0.018512502877955	0.361963109475041	0.698659985184731	0.0179844545949052	0.077167488866935
MGP_CAROLIEiJ_G0000065	0.413883226731949	1.12491363994286	1.62171116034258	-0.0183387265381609	-0.078687594805805
MGP_CAROLIEiJ_G0000066	-0.0608839025739846	0.408450916411505	3.09322352908651	0.439512474529155	0.953971466977016
MGP_CAROLIEiJ_G0000067	0.958874001615958	0.0549997657880518	0.0315303424589782	0.055167886951388	-0.0902039414343034
MGP_CAROLIEiJ_G0000068	-0.00825363472662056	-0.0209773101585639	0.57243959836768	0.00801820909697745	0.0344044384531432
MGP_CAROLIEiJ_G0000069	0.0198162920773194	0.671858280956187	4.62415269188848	0.198176278656749	-0.0826022017844728
MGP_CAROLIEiJ_G0000070	-0.00443200522498461	-0.0112643158206427	0.307386427311939	0.00430558727032177	0.0184743638454454
MGP_CAROLIEiJ_G0000071	-0.0526163480073012	-0.133728894980069	-0.0766642874740808	0.153553825973199	0.219325905083706
MGP_CAROLIEiJ_G0000072	0.68579669029977	0.936416090238886	4.49146542858461	0.276418741989716	0.0278149298151807
MGP_CAROLIEiJ_G0000073	-0.00349686687331364	-0.00888758267289385	1.38800391420657	0.00339712268633469	1.64284633456127
MGP_CAROLIEiJ_G0000074	2.45563444315026	1.40636133875053	4.9358164108834	0.814691868496041	0.630180803455363
MGP_CAROLIEiJ_G0000076	0.375980525519939	0.0189577437086894	1.72716562176052	-0.00724626522248011	-0.0310921906434127
MGP_CAROLIEiJ_G0000077	0.779413290966627	0.82683383058132	2.45105549174667	0.240926596437834	0.453816594783757
MGP_CAROLIEiJ_G0000078	0.0101746316612068	0.725568186208051	2.92660737698518	0.0604132715745776	-0.04241191915634
MGP_CAROLIEiJ_G0000079	1.82331929179193	0.206505844730795	4.04100050610306	0.915120604861922	1.08337388557689
MGP_CAROLIEiJ_G0000080	0.936796161749122	0.617741029980442	3.0335754440114	0.461005361586628	0.150734658998302
MGP_CAROLIEiJ_G0000081	-0.0946909908637532	-0.240665155457395	1.69975364393692	0.257563420388975	0.39470978243461
MGP_CAROLIEiJ_G0000082	1.47964054247267	2.20816819949636	4.35958121939677	0.531548432870174	-0.111625719952644
MGP_CAROLIEiJ_G0000083	-0.051377303130924	-0.130579757717148	1.13001455432924	0.120277523455654	0.579338472303729
MGP_CAROLIEiJ_G0000099	-0.0393295283092941	-0.0999593198706878	0.548768181655228	0.131440997834301	0.163941146043701
MGP_CAROLIEiJ_G0000102	0.00365694600060265	0.00929443730291802	0.92549762798332	-0.00355263573690926	-0.0152436081522252
MGP_CAROLIEiJ_G0000109	0.476084262895866	0.118216720918408	2.87657809954881	0.0659002057577334	0.114717398727434
MGP_CAROLIEiJ_G0000110	0.358905051811444	1.38450920165474	3.20804219842227	0.0693906783443057	-0.204891173842724
