brain	kidney	liver	testis
ENSECAG00000000104	3.36325871892842	2.47161517483646	2.05679666745943	1.5289563270511
ENSECAG00000000105	2.69287121323317	3.90919566025985	3.61957672636727	0.254974466730459
ENSECAG00000000106	4.77000473429856	5.78336896097477	6.55610465046109	4.83260933941906
ENSECAG00000000107	0.266060364475118	1.24167816132883	1.30956571675092	2.74831596736211
ENSECAG00000000108	0.790572152301722	0.759156594091698	0.512387209358449	0.354250137009223
ENSECAG00000000109	0.823697520278922	0.745852628952255	1.68112287427548	0.452602909951791
ENSECAG00000000110	3.03347645024735	2.53032066623513	1.73076211630197	2.2553837503788
ENSECAG00000000112	0.257614462914933	-0.0196764555540198	-0.00133170384609281	0.122983550474094
ENSECAG00000000113	3.04316397535639	2.81266254466176	0.908460747851554	2.39151341434946
ENSECAG00000000114	-0.00341306832419366	-0.00443054836001808	-0.000299859813427165	0.0283373342337446
ENSECAG00000000115	0.18536810655454	0.194576292929841	0.198196162714143	0.0317782439917934
ENSECAG00000000116	3.96036335991595	4.08644881371447	3.21625974398039	5.4262273214167
ENSECAG00000000117	4.15867533994394	0.981341448818619	0.174265442539764	0.777251879207395
ENSECAG00000000118	4.1450601099433	2.26711464598827	2.52330462853107	2.07864859131108
ENSECAG00000000119	2.84699916573794	0.893182356687964	0.0519512515629168	6.92301296875429
ENSECAG00000000120	1.07004862616549	0.00660713370767135	0.0205130748169193	0.734888834419048
ENSECAG00000000121	4.51591028156176	0.55918475770262	0.148687031149618	0.273126840063951
ENSECAG00000000122	6.33911073953777	4.85268905600343	4.64007010745005	1.0505638661128
ENSECAG00000000123	1.31916509210583	1.64181277269477	1.51243561164843	0.656370352551754
ENSECAG00000000124	7.4835263747888	6.72654178401384	5.4944662359036	4.48887383813401
ENSECAG00000000125	5.47409947094266	6.28696001902456	4.49581598494336	6.42342360924218
ENSECAG00000000126	1.32561368484637	-0.0312310607049076	-0.00211372030618527	5.52746319466811
ENSECAG00000000127	3.58660084231898	4.67509668125805	3.26104994025704	3.96357809016336
ENSECAG00000000128	0.333453246916028	0.0309660173111112	0.173780127266205	0.0575440624871991
ENSECAG00000000129	6.66765826112198	5.34065072596874	4.1329411247019	6.86509558514882
ENSECAG00000000130	0.196377978974526	0.0539823348145621	0.0610752229300013	0.0386848917634517
ENSECAG00000000131	2.97320608592903	1.49304476526748	0.59325587882626	0.567082159172147
ENSECAG00000000132	5.577832590462	7.5788545787078	7.0082576123768	0.289070873164445
ENSECAG00000000133	9.37792724144696	3.28143284007371	0.664188492030517	2.53888408415868
ENSECAG00000000134	4.46643859196051	4.33569730122113	2.37319077516579	2.33831331738365
ENSECAG00000000135	4.55331246492878	3.17584893680461	2.36481221627014	6.44708612218364
ENSECAG00000000136	0.569072242006307	3.86562509664835	1.88571907272248	1.17489162157498
ENSECAG00000000138	3.25672794355988	2.97470818330027	2.08369331823511	2.04642832165482
ENSECAG00000000139	0.299900490709606	0.263828233785886	0.0254787365557958	4.16517938151115
ENSECAG00000000140	5.53778387572693	5.83756814505205	4.99386516808779	5.93995106182533
ENSECAG00000000141	4.05679172241389	2.91594938313582	1.49628980742125	2.0673927967002
ENSECAG00000000142	0.462385905851457	0.747685735380497	0.868905455291592	0.141769683256164
ENSECAG00000000143	0.69291310964777	-0.0597847763877337	-0.00404623771973396	7.65718006460537
ENSECAG00000000144	0.0565877270044826	7.03189093070667	6.51313859261113	0.93026679520753
ENSECAG00000000145	0.0393590051730299	0.0510924362648112	0.00345793955081513	0.229825152441412
ENSECAG00000000146	0.494664559240447	0.258756461349999	0.0702620501141977	0.311033317425303
ENSECAG00000000147	0.345651070543807	0.358510727460296	0.388258505203091	0.0907470721844455
ENSECAG00000000148	0.000146753731159511	0.130932569592819	1.28932509593483e-05	-0.000180739198730561
ENSECAG00000000149	6.11430016184415	1.41343035115253	0.306165397099639	0.55200720631104
ENSECAG00000000150	-0.00360644550910829	-0.00468157379757384	-0.000316849232062161	0.0301519120214249
ENSECAG00000000151	-0.000867195640948435	-0.00112571793467587	-7.61886661501517e-05	0.00732724649687498
ENSECAG00000000152	2.01348237052703	4.78135730507319	2.1833166760909	1.68542126309074
ENSECAG00000000153	4.04628360261083	0.944047222243055	0.609874924053636	0.158140891177652
ENSECAG00000000154	4.32256820108187	4.45798999806704	3.44668526247358	5.27299856324288
ENSECAG00000000155	0.0171542994112775	0.0222682190641027	0.00150711457619432	0.152686322051311
ENSECAG00000000156	0.813161168242846	0.408313801982481	0.166676745858	1.57415017799857
ENSECAG00000000157	0.233966593399324	0.00057194001918256	3.87089392796768e-05	-0.000542626734807027
ENSECAG00000000158	2.61617741016244	2.93807307289195	0.472547978545499	8.61741146507255
ENSECAG00000000159	0.0692641244471756	0.0899126603479355	0.00608529494903471	7.68899517704295
ENSECAG00000000160	7.67522093542687	8.61751794649572	7.03810964138333	6.79048187310182
ENSECAG00000000161	5.10480944007159	0.051768795373335	0.0387751966323897	0.054198242767928
ENSECAG00000000162	5.84715617288849	5.55458854076241	4.3856295346238	6.99414548561288
ENSECAG00000000164	2.67297257361073	1.42052452258085	1.05456480465951	5.96427363421149
ENSECAG00000000165	0.0950315105616574	0.0626025687339942	0.321326277173857	0.0597463282306262
ENSECAG00000000166	5.22011060820551	0.114319608693022	0.00743526083837369	0.511932724998959
ENSECAG00000000167	1.23122695790828	0.848639662050731	0.606595176133386	0.258617953926219
ENSECAG00000000168	1.20137208086883	0.620769153315689	1.35647924380501	0.139051289380046
ENSECAG00000000169	0.251303059269006	0.0565666372793271	0.177938202449204	0.0853866304552788
ENSECAG00000000170	4.04005401913461	0.837682953020319	0.875655880518974	2.26899655222258
ENSECAG00000000171	4.76522880457598	1.86653004168671	2.03022209453357	1.64412499643744
ENSECAG00000000172	-0.00407406952895753	-0.00528860261664608	-0.000357932983697629	0.0336236091717892
ENSECAG00000000173	6.10967398865899	4.00463967756336	1.63962711331509	3.68783073000934
ENSECAG00000000174	3.83094604761599	0.742444071755848	0.200326574236687	0.350924873358083
ENSECAG00000000175	0.0934633521838756	0.160618636670414	0.17903154808055	0.445762288275871
ENSECAG00000000176	3.26428659911746	4.09019006259941	3.45945705719021	8.28952528847924
ENSECAG00000000177	1.41284932863199	0.970824290370331	1.2944072871927	0.359047042009387
ENSECAG00000000178	3.82713069126237	1.65507401737611	0.709004500334652	1.8228659928686
ENSECAG00000000179	7.96900118680054	4.94705044784219	2.3347501078057	1.11805397189105
ENSECAG00000000180	1.20112043234966	0.598750629067858	0.668970697431915	0.277426991160271
ENSECAG00000000182	-0.0979614149145323	-0.127164986155725	-0.00860653488566555	0.816823158590647
ENSECAG00000000183	0.0756976712394796	-0.0123241109235608	-0.0112624738788635	1.42336076238566
ENSECAG00000000184	6.3812995459899	5.81532274347733	5.00089232560517	5.01572134015455
ENSECAG00000000185	3.6908516891209	0.204495396557966	0.0377271475519228	0.340721599885706
ENSECAG00000000186	6.17583877733676	5.44178538644795	4.41556058393624	4.21707010683478
ENSECAG00000000187	5.77284263627187	5.69584877900009	4.9970950111431	5.72656947140534
ENSECAG00000000188	4.3490085851474	4.16965573344971	3.4867902281379	4.69936898898848
ENSECAG00000000189	-0.00844014261790333	0.176418974482903	-0.000741520341905571	0.0654233245625628
ENSECAG00000000190	3.33317154380898	3.06118014423874	1.52301599181111	0.624257220846496
ENSECAG00000000191	0.128699190087763	-0.00368697831420092	-0.000249534942307182	0.0219769319187998
ENSECAG00000000192	1.02970743958655	0.598942308216988	0.620741393154572	0.427833043342444
ENSECAG00000000193	6.10088837401714	5.43600681213374	3.8893266486211	2.58713177394024
ENSECAG00000000194	3.54375902300574	4.15136562893612	3.49395330543053	3.71622603017771
ENSECAG00000000195	0.00816381683285753	0.0105975567567491	0.000717243359882798	0.0577137871968779
ENSECAG00000000196	4.80593454841993	3.82046669933684	4.38108518282416	4.43603465133542
ENSECAG00000000197	1.76344863884081	3.42811486418889	2.37553438433497	0.666255855349362
ENSECAG00000000199	3.8148166331058	2.90623913922401	1.09176632064366	2.86945061083708
ENSECAG00000000200	1.5315658814738	1.40721363610923	1.53582338629586	0.214305733967428
ENSECAG00000000201	0.475379233581775	0.0843713844977511	0.0530644543230577	1.7351068352748
ENSECAG00000000202	0.643633701516504	0.191942464313339	0.002622622772259	0.38863648714204
ENSECAG00000000203	0.818344953022652	0.0879629637579768	0.076026431733498	0.0406064274960544
ENSECAG00000000204	5.79070945240044	5.33348105355689	4.32333981570873	6.36962529748046
ENSECAG00000000205	-0.149375249904972	-0.470506614674306	-0.0184058556571935	6.05953321816089
ENSECAG00000000206	0.327304338881101	2.90957770870807	1.96160679859715	5.99860594006442
ENSECAG00000000207	1.95070763079879	0.833047585384775	0.364945601023074	3.07234995583578
ENSECAG00000000208	0.965688960319679	0.252118622419289	0.444658386054753	0.330367670787703
ENSECAG00000000209	0.499835422760238	0.372939839730353	0.157908925901481	0.00221263151680463
ENSECAG00000000210	-0.0591150719217148	-0.07673804333143	-0.00519363597602948	1.46908239635316
ENSECAG00000000211	0.0220088303031828	0.0285699487216447	0.00193361606671665	0.0386595490057102
ENSECAG00000000212	4.21842572426703	3.50836456738277	2.63208052750335	3.16703985336152
ENSECAG00000000214	0.0718649475576553	1.33377859736136	0.905767668246944	0.0820873756119542
ENSECAG00000000215	-0.00456029736045531	0.0998181520478727	0.0735686821345321	0.0402927784347392
ENSECAG00000000216	3.67213385971728	6.2655481677585	3.07089172853636	2.62598711833617
ENSECAG00000000217	6.97146428197647	3.55071620005793	1.97436038182319	1.45578319808074
ENSECAG00000000218	0.0728929961895469	-0.00340794100414032	-0.000230649678241664	2.05546547593361
ENSECAG00000000219	1.11266490606123	2.10690338617259	2.20934582431212	0.87055431128468
ENSECAG00000000220	3.75136698898569	3.1832090286198	2.75410083550559	5.00581248593049
ENSECAG00000000221	5.99506923515821	3.03024767141431	2.84792625732642	3.76238574869228
ENSECAG00000000222	-0.00124959017657565	0.0878899574143329	0.191127248869145	0.00153897230054329
ENSECAG00000000223	4.0768948121821	8.09494915157983	6.37745984835232	5.90574787516787
ENSECAG00000000224	3.95651341800598	3.66125743408053	3.17788043916418	2.96351670885078
ENSECAG00000000225	2.80965844793994	3.15711759492965	0.868462792040765	6.79152124864177
ENSECAG00000000226	5.70470108156048	5.06793927467387	2.76308456187215	3.7242898654482
ENSECAG00000000227	4.09832503895037	5.87015033006532	4.13748899708649	2.85738018812877
ENSECAG00000000228	0.491939175594938	1.2201850546502	0.857745903346905	0.0982410549637647
ENSECAG00000000229	6.42768016742475	4.96659343881993	5.30511575668294	4.58341121572838
ENSECAG00000000230	1.40244390195612	1.01891724309785	0.523611852198548	0.746380002039713
ENSECAG00000000231	4.88885888589449	0.675370035226685	0.069441094413275	0.665508821858228
ENSECAG00000000232	3.05075363907066	2.84874998968814	2.23738994718364	3.46823378224867
ENSECAG00000000233	-0.00193920509575714	0.327782159323054	-0.000170371531706188	0.0127251473634943
ENSECAG00000000234	2.16510684188537	1.794697743415	1.9566307901019	0.247607363135713
ENSECAG00000000235	0.899572098650452	1.10826283118733	0.755184018717	1.45128621059722
ENSECAG00000000236	6.4132703607745	7.30055721147625	6.41900429785031	6.76161435009426
ENSECAG00000000237	2.96583952100581	1.4672451741234	1.20621244190532	4.61254646198044
ENSECAG00000000238	4.75388680441353	6.32802148779301	5.8411885841787	2.59424483505156
ENSECAG00000000239	2.9827099339941	1.23327577178605	0.124720912769881	0.280720707668802
ENSECAG00000000240	3.16461758855573	5.50915477338573	5.95536943093275	0.208316641986622
ENSECAG00000000241	0.325437773131866	0.065099621991573	0.117757397605689	0.0285179969888964
ENSECAG00000000242	9.11440571855948	8.16946765084399	6.61158068334479	6.84903171206294
ENSECAG00000000243	-0.0788240004409848	-0.102322459649669	-0.00692519100724436	3.07037199057054
ENSECAG00000000244	3.43436901389844	2.12644555030393	0.468486796289095	1.95835158648481
ENSECAG00000000245	5.67679096239455	0.307315852813179	-0.00520457107991789	0.493576006002223
ENSECAG00000000246	5.81939899446756	5.24014512483009	3.94213155175797	6.14662659626014
ENSECAG00000000248	3.82669073590176	4.3257461519918	3.12529390148326	3.09537147355426
ENSECAG00000000249	1.85492335867608	0.998369574617027	0.706634262528272	0.444888354242389
ENSECAG00000000250	1.69176575267945	0.0903100281632049	0.00264362054825503	0.220631057701343
ENSECAG00000000251	0.686936197269308	0.290969048513254	0.264223079517585	0.139721558273773
ENSECAG00000000252	4.05776918269206	4.97683530957258	3.35389707869923	4.74281069396009
ENSECAG00000000253	2.19806695569335	2.61465857065523	2.1684779301136	2.08348591726136
ENSECAG00000000254	-0.00407983303022215	-0.00529608429256065	0.0939755273226358	0.0327094273940437
ENSECAG00000000255	0.704574243362866	0.452448359975944	2.08720544875433	0.337026877416689
ENSECAG00000000256	0.24691537194505	-0.00812414681493403	-0.00054984280730683	0.0515795889953245
ENSECAG00000000257	4.91354285852872	0.249960610942453	0.0391517668859698	2.66543894989146
ENSECAG00000000258	1.3722272980163	2.01586440827653	1.17113777436999	2.40606585120557
ENSECAG00000000259	0.0708074946354617	0.0905961508962802	0.0843279995783447	3.30194729186104
ENSECAG00000000260	6.74510838527097	4.77675472634899	2.89969519568359	3.09972349267206
ENSECAG00000000261	5.96478711749661	5.97144509395383	4.7728505841258	5.57681914615358
ENSECAG00000000262	-0.00150976461661526	0.0350759215915645	5.25885969088576	0.00927609036025158
ENSECAG00000000263	3.12256200686577	3.7413289030631	3.25961653024186	2.44397753727071
ENSECAG00000000264	2.15488097703867	1.11835646035825	0.0958577865680723	0.263760143028737
ENSECAG00000000265	6.44976162430098	7.08434299860167	5.03855970783741	5.38079072641616
ENSECAG00000000266	4.44862401257597	4.15966348720143	3.44161776717514	4.94786184234367
ENSECAG00000000267	0.640635719929966	3.32115771975839	1.46551291055812	1.14431481383811
ENSECAG00000000268	0.0276675123087835	3.22794522406015	1.51517610069304	0.435423180224571
ENSECAG00000000269	5.43404533078215	4.81038206628751	4.33161125365332	4.37018427572264
ENSECAG00000000270	0.2106528485235	0.288120615876218	0.130014525301118	4.3489968658842
ENSECAG00000000271	5.69370466373442	1.44361322367149	0.256154069958177	2.12730763832843
ENSECAG00000000272	0.0598181354439603	0.0776506992291726	0.00525540458907294	1.11495558353147
ENSECAG00000000273	5.52968178719731	6.76966503793057	5.03676537317462	3.80945563845796
ENSECAG00000000274	1.99005038694825	1.50343556410557	0.883459689515995	4.83186201304776
ENSECAG00000000275	5.62918942711188	1.39647061931334	0.00235133771086621	0.253864260940725
ENSECAG00000000276	3.67619352069154	3.10060458060158	2.1927933367353	5.35314724132126
ENSECAG00000000278	0.122333105842386	1.08555002830373	0.0291449066567928	1.79339179468673
ENSECAG00000000279	4.23775391901829	4.67042270423206	3.93716381546471	4.40526232057463
ENSECAG00000000280	0.4810705439595	1.18608139718024	2.22387777078858	2.62198268163491
ENSECAG00000000281	0.496732192819002	0.980985400151422	0.286327271711994	4.63386305975435
ENSECAG00000000282	2.10162445572979	3.89817020123219	3.69272989149658	1.65413996207082
ENSECAG00000000283	0.1047024816151	0.00101342593420814	5.16645492206928	0.0515950805518684
ENSECAG00000000284	2.14110092936406	2.31412078339406	1.25240438756561	2.72535118567858
ENSECAG00000000285	6.13664097886712	4.2948459553511	2.04670788884463	2.71437750193572
ENSECAG00000000286	4.42023238664619	4.08520608069209	3.21395154478354	2.85183027005614
ENSECAG00000000287	5.41398739482269	5.27252937780114	4.11370951370707	3.527015107166
ENSECAG00000000288	0.314205680661399	1.23479154045242	1.8100116097497	0.282165417614172
ENSECAG00000000289	-0.00874451434280498	0.08833196559011	-0.000768261338560854	8.04535478318619
ENSECAG00000000290	0.0810853513887869	0.0422604859362545	-0.00179914470634694	0.373371054706541
ENSECAG00000000291	2.43692161364291	4.44747464295294	2.75558674350981	2.05649612266518
ENSECAG00000000292	4.56962903894045	2.50695808523429	0.316548104116319	1.09759307081345
ENSECAG00000000293	0.326118989180317	0.554320770890911	0.0234017684240735	1.94432171273888
ENSECAG00000000294	4.84672570821822	3.55576462645531	2.33604822826543	3.17606020388027
ENSECAG00000000295	2.98359928692065	2.80810529307766	2.30941465600429	2.25829651578257
ENSECAG00000000296	1.94666241369722	4.84735433667693	0.161209853777752	2.6239042082483
ENSECAG00000000297	0.00113563918359402	0.00147418798703171	9.97731429222214e-05	0.16041072764859
ENSECAG00000000298	3.1332093235338	3.74696165194303	3.01800564172477	3.2950594943858
ENSECAG00000000299	1.14032750598501	0.580089022205118	0.795238367701703	0.319264513661902
ENSECAG00000000300	6.50123825423572	6.07412028344427	3.29645390517143	7.23159538513629
ENSECAG00000000301	3.1133838491395	2.15231886188269	1.29171289032414	0.799494209020105
ENSECAG00000000302	6.80229175132874	6.26653165233872	4.38051419835718	3.37455978905097
ENSECAG00000000303	6.83779226887932	5.08348852659078	1.76365133446169	2.70549137581679
ENSECAG00000000305	0.533688944943435	0.502609822352458	0.304048668317587	0.120247407620599
ENSECAG00000000306	6.09118003391751	5.9436268575728	4.94987186237762	7.73669535446274
ENSECAG00000000307	3.21618146603026	3.88910429946912	3.96887841635133	1.63387458409563
ENSECAG00000000308	3.70252206206005	2.80701456045621	1.83879845287873	2.20171556717501
ENSECAG00000000309	-0.0772979266232261	0.669021989944783	0.626372817640968	0.62550750609784
ENSECAG00000000310	4.67745422485421	0.0978208682580883	-0.00077873916048952	0.0717652025997554
ENSECAG00000000311	4.60695400769486	3.75529130458263	2.71664295301678	4.52745884236241
ENSECAG00000000312	0.225946501030544	-0.000554422724349422	-3.75233675775791e-05	0.000526007242938732
ENSECAG00000000313	5.12716753970844	9.18078955749313	8.30415389423774	6.1752479130781
ENSECAG00000000314	4.53804157506557	4.08731366033956	3.05554478914594	3.60355610028247
ENSECAG00000000315	3.76383420596815	0.0335178407362054	-0.00211266417399263	0.638516089675414
ENSECAG00000000316	1.71218346776371	1.46287275448905	-0.00110870636696289	0.687731564021264
ENSECAG00000000317	2.22766211201028	0.216627507827337	-6.80788504521565e-05	0.00787845180975923
ENSECAG00000000318	0.310489765898729	0.041186420077048	0.0594030997035324	0.0541718017721602
ENSECAG00000000319	8.03087642051905	7.38612519367806	5.92498918339528	7.45067020554838
ENSECAG00000000320	6.7705920792824	5.42258149602639	2.67518155323105	6.83449513873257
ENSECAG00000000321	1.86072946818013	1.75567689812732	1.25591765575451	0.602548572398849
ENSECAG00000000322	0.631577905455518	0.375174025547944	-9.59167190114207e-05	0.00134457252043319
ENSECAG00000000323	0.0624676333802272	1.08274986442416	1.48132763936269	0.3740037243758
ENSECAG00000000324	1.8927998277526	2.25238325474015	0.684447396877623	1.1215386579283
ENSECAG00000000325	3.66195267516243	6.91659564224976	5.57888047718495	3.6888246582742
ENSECAG00000000326	6.59458159014345	2.96911473342365	1.53577441531043	2.06280607470217
ENSECAG00000000327	6.23908360330581	6.51661327326377	5.4846486079034	8.23589102997738
ENSECAG00000000328	5.53548831613895	5.4170341294671	4.13833683777269	5.18282849320055
ENSECAG00000000329	7.61837169742731	7.15779355217157	6.47390137378011	6.65175856545807
ENSECAG00000000330	0.163124359094609	0.220982994421553	0.045166460318459	7.50452228351815
