brain	heart	kidney	liver
ENSRBIG00000028745	4.000946	5.878872	4.290203	1.636645
ENSRBIG00000028746	7.223438	6.926172	7.69266	6.85845
ENSRBIG00000028747	6.276655	5.555356	5.348887	4.361902
ENSRBIG00000028748	8.733215	10.30758	9.37255	10.0748
ENSRBIG00000028749	0.05272447	0.01562114	0	0
ENSRBIG00000028750	0.243312	0.1503699	0.06762027	0.05169339
ENSRBIG00000028751	1.21844	0.2002608	1.392252	2.51403
ENSRBIG00000028752	6.617633	1.004494	0.9876847	1.074241
ENSRBIG00000028753	3.479061	2.087904	2.211598	0.8199134
ENSRBIG00000028754	2.311217	0.859351	1.382903	0.06682628
ENSRBIG00000028755	4.436442	2.345405	3.076445	1.881175
ENSRBIG00000028756	5.778343	4.660614	4.320602	3.350742
ENSRBIG00000028757	4.214956	4.760971	4.81747	5.021591
ENSRBIG00000028758	5.456895	5.851464	6.765418	6.046312
ENSRBIG00000028759	2.999439	0.8704444	2.749698	0.6656975
ENSRBIG00000028760	6.373826	5.273762	4.142855	3.921246
ENSRBIG00000028761	3.967003	2.382595	4.140525	3.034265
ENSRBIG00000028762	6.104342	7.77279	6.640439	6.683093
ENSRBIG00000028763	2.933761	0.6665866	2.178281	1.497155
ENSRBIG00000028764	0.3292028	1.301351	1.060997	1.861018
ENSRBIG00000028765	3.901668	3.299273	3.45496	2.2427
ENSRBIG00000028766	0.5586712	0.4920972	0.513048	0.3352832
ENSRBIG00000028767	5.611417	4.959828	4.736524	4.363999
ENSRBIG00000028768	3.340349	4.360605	3.995806	3.540373
ENSRBIG00000028769	3.417156	2.422475	1.404077	0.2124398
ENSRBIG00000028770	2.919839	1.357716	2.058278	0.97514
ENSRBIG00000028771	4.03497	3.081046	2.374606	1.878072
ENSRBIG00000028772	2.264169	3.648442	3.011038	0.2370448
ENSRBIG00000028773	3.286925	3.367948	2.884244	0.9055768
ENSRBIG00000028774	1.97585	4.359721	3.964956	3.117061
ENSRBIG00000028775	6.822399	3.253914	3.9656	2.400836
ENSRBIG00000028776	5.506596	0	2.909831	2.088131
ENSRBIG00000028777	4.616762	3.866132	6.949071	3.957332
ENSRBIG00000028779	1.237449	0.9637303	0.5124484	0.06297864
ENSRBIG00000028780	4.77824	2.935929	4.476479	4.044272
ENSRBIG00000028781	7.608551	8.166444	7.171917	7.24936
ENSRBIG00000028782	0.1319486	0.140691	0.03341483	0
ENSRBIG00000028783	0	0.1673528	0.2080003	0.3016243
ENSRBIG00000028785	2.773471	2.575147	3.849919	3.859542
ENSRBIG00000028786	3.127701	2.935195	2.264983	1.480993
ENSRBIG00000028787	5.861246	5.271175	4.898286	4.20687
ENSRBIG00000028788	4.951304	3.929879	3.412308	2.219295
ENSRBIG00000028789	6.811178	7.98903	6.24417	6.10286
ENSRBIG00000028790	6.304007	4.73459	4.092191	1.391196
ENSRBIG00000028791	4.828149	4.432792	3.986365	2.303272
ENSRBIG00000028792	0.1101052	0.1855215	0.2059004	0
ENSRBIG00000028793	6.342434	5.426043	5.426201	2.512525
ENSRBIG00000028794	0.519317	0.312177	0.2612634	0.2474781
ENSRBIG00000028795	0.3817518	0.0966436	0.2297147	0.06678675
ENSRBIG00000028796	2.546645	0.4791871	6.191559	0.2093648
ENSRBIG00000028797	5.570081	7.435209	6.707698	3.376345
ENSRBIG00000028798	5.106738	2.65689	2.602203	1.901139
ENSRBIG00000028799	1.782778	0	0	0
ENSRBIG00000028800	3.732801	1.375779	2.328001	1.194358
ENSRBIG00000028801	3.831809	2.933307	3.670915	1.827053
ENSRBIG00000028802	5.538803	1.337645	3.267106	0.7161402
ENSRBIG00000028803	1.258742	0.01183171	0.2707287	0.140954
ENSRBIG00000028804	0.03651065	0	0.02768587	0
ENSRBIG00000028805	5.289357	4.878551	4.457791	3.207171
ENSRBIG00000028806	0.8677882	0.6952598	3.357566	0.9470123
ENSRBIG00000028807	4.039864	5.085377	5.884097	4.281783
ENSRBIG00000028808	4.659998	4.692968	3.975819	2.865383
ENSRBIG00000028809	3.497748	6.901826	4.389487	2.445939
ENSRBIG00000028810	2.863284	2.933323	2.164175	2.340283
ENSRBIG00000028811	7.974417	6.317978	6.410879	6.567211
ENSRBIG00000028812	5.422707	3.537905	5.327856	4.293878
ENSRBIG00000028813	5.993202	3.708958	4.991774	4.350827
ENSRBIG00000028814	0.3148775	0.4567515	1.203139	0.7243372
ENSRBIG00000028815	4.442439	6.065445	5.135473	4.730928
ENSRBIG00000028816	5.3448	8.168219	7.18697	5.216959
ENSRBIG00000028817	3.736888	1.973281	4.01974	3.332503
ENSRBIG00000028818	1.889487	0.06657778	0.1857131	0.1314338
ENSRBIG00000028819	3.390492	1.540404	3.232846	2.463523
ENSRBIG00000028820	4.708115	7.681459	7.243764	6.724602
ENSRBIG00000028821	0.23157	2.100984	0.5237145	1.132011
ENSRBIG00000028822	0.8781415	0	0.3037106	0
ENSRBIG00000028823	0	0	4.722526	0
ENSRBIG00000028824	0	0	0	0.8533546
ENSRBIG00000028825	5.233723	4.756874	4.295802	3.242944
ENSRBIG00000028826	3.175472	0.7018142	1.337757	0.428092
ENSRBIG00000028827	0	0	0.1473692	0.1128401
ENSRBIG00000028828	2.973396	2.508986	3.912128	2.292776
ENSRBIG00000028829	1.359463	0.2088056	2.168154	3.865899
ENSRBIG00000028830	0.4342252	0.2474633	0.2694354	0
ENSRBIG00000028831	0.6743558	0	0	0
ENSRBIG00000028832	4.206355	2.39053	2.996132	2.190128
ENSRBIG00000028833	0.8992143	0	9.200695	8.486666
ENSRBIG00000028834	0.4493585	0.4441433	1.36174	0.1072715
ENSRBIG00000028835	1.918409	2.2035	3.175445	0.1193592
ENSRBIG00000028836	2.019375	1.291556	2.909863	0.3074612
ENSRBIG00000028838	1.40294	0.4734451	1.233477	0.7325367
ENSRBIG00000028839	8.610109	8.311797	8.44124	7.93857
ENSRBIG00000028840	3.547129	2.236731	2.743715	1.857842
ENSRBIG00000028841	0	0.4456854	0	0.3996764
ENSRBIG00000028842	7.443585	2.490322	1.073002	0.9054788
ENSRBIG00000028843	4.272061	4.047582	3.393434	2.285382
ENSRBIG00000028844	3.538613	7.433076	8.729906	7.675611
ENSRBIG00000028845	6.858094	6.153973	6.271735	6.15427
ENSRBIG00000028846	0.1010421	0	0.3540752	3.365767
ENSRBIG00000028847	5.295312	5.041332	1.069977	0.2304834
ENSRBIG00000028848	3.571131	0.5319179	0.5723396	0.5389175
ENSRBIG00000028849	0.2882286	2.864469	1.3025	0.858939
ENSRBIG00000028850	3.412458	2.720202	3.343652	5.110896
ENSRBIG00000028851	1.05996	0.8854252	0.6177216	0.6980232
ENSRBIG00000028852	4.846067	3.85408	4.57994	3.741147
ENSRBIG00000028853	7.962391	5.155733	6.526127	5.807414
ENSRBIG00000028854	7.26958	3.338042	4.699368	4.428191
ENSRBIG00000028855	6.039018	4.060414	4.052594	3.388514
ENSRBIG00000028856	0	0.2169453	0.160875	0
ENSRBIG00000028857	0.3802828	0.133192	0.3990258	0.02394158
ENSRBIG00000028858	6.718147	0.05090883	0.6034683	0.04976374
ENSRBIG00000028860	0.1658451	0.01697405	5.429074	0.04456506
ENSRBIG00000028861	0.8786387	0.9752993	1.173472	1.443788
ENSRBIG00000028862	0.9425393	4.363452	1.376124	7.318128
ENSRBIG00000028863	6.0776	6.936285	4.306423	4.999603
ENSRBIG00000028864	4.806804	4.072717	4.84131	3.208475
ENSRBIG00000028865	2.096596	2.556584	4.506107	3.287112
ENSRBIG00000028866	5.057436	3.787836	4.197394	3.609824
ENSRBIG00000028867	1.161559	3.34967	3.410675	3.640343
ENSRBIG00000028868	7.705479	7.023698	6.433909	4.798684
ENSRBIG00000028869	1.296264	0	0	0
ENSRBIG00000028870	3.327555	2.888506	2.906987	2.682312
ENSRBIG00000028871	5.86555	2.557814	3.878205	3.654836
ENSRBIG00000028873	3.429059	3.812439	5.150005	3.349332
ENSRBIG00000028874	4.512293	1.886921	3.350805	3.024783
ENSRBIG00000028875	4.798063	3.919082	4.270607	3.721945
ENSRBIG00000028876	4.116144	3.150123	3.830986	3.955059
ENSRBIG00000028877	3.204089	2.409269	3.18976	2.694633
ENSRBIG00000028878	0	0	0	0.05974359
ENSRBIG00000028879	1.679757	0.05137029	0.08399022	0.01147313
ENSRBIG00000028880	3.646451	2.301216	2.510699	1.037909
ENSRBIG00000028882	5.494367	1.755918	5.090594	4.573119
ENSRBIG00000028883	5.338567	4.762716	5.082234	4.466634
ENSRBIG00000028884	4.87766	3.006162	4.629062	3.508166
ENSRBIG00000028885	6.265921	4.104425	3.216062	3.222535
ENSRBIG00000028886	0	0.8001573	0	0
ENSRBIG00000028887	6.101583	0.2033102	0.566635	0.05846682
ENSRBIG00000028888	5.961435	6.055537	6.746321	5.144228
ENSRBIG00000028889	8.781614	0.4219424	2.80651	6.998061
ENSRBIG00000028890	4.138808	0.05443939	0.3356966	0.2232271
ENSRBIG00000028891	0.242411	0	0.5651516	0.1805884
ENSRBIG00000028892	3.09283	3.121204	3.024547	1.554554
ENSRBIG00000028894	2.023316	0.5930028	6.751837	3.754898
ENSRBIG00000028895	0.5634305	0.1191398	0.1736149	0.01847081
ENSRBIG00000028896	1.432559	0.08736086	0.1762577	0.2583489
ENSRBIG00000028897	2.167101	4.282314	3.764962	2.471094
ENSRBIG00000028898	0.0997747	0.1205691	0.2287978	0.3670747
ENSRBIG00000028900	1.791847	2.579021	0.3829273	0.04239388
ENSRBIG00000028901	1.484056	1.153982	1.552452	0.2614165
ENSRBIG00000028902	7.004685	7.437006	7.166092	5.377424
ENSRBIG00000028903	2.501207	2.134461	0.9089497	2.281449
ENSRBIG00000028904	0.7528025	0.5261139	1.030329	0.8456635
ENSRBIG00000028905	0	0.3331695	0.1033288	0.1615124
ENSRBIG00000028906	0.9156861	3.492776	2.104021	2.140402
ENSRBIG00000028907	0.06933041	0.1088281	0.1239314	0.1076979
ENSRBIG00000028909	2.645985	0	2.222492	1.909525
ENSRBIG00000028910	2.505428	1.683536	2.712427	1.873715
ENSRBIG00000028911	7.336551	6.45797	5.131351	5.926192
ENSRBIG00000028912	6.638754	4.721188	4.832268	8.052315
ENSRBIG00000028913	5.228803	5.08437	2.144712	0.4858616
ENSRBIG00000028914	5.035784	3.010026	2.529149	1.161572
ENSRBIG00000028915	5.223318	2.559905	4.241741	3.112223
ENSRBIG00000028916	5.028212	5.693049	5.347688	5.020779
ENSRBIG00000028918	4.671341	2.524753	3.858997	3.724628
ENSRBIG00000028919	5.671016	5.565027	4.88276	4.171423
ENSRBIG00000028920	0	7.106348	0	0
ENSRBIG00000028921	0	0	0	0.2063782
ENSRBIG00000028922	3.846132	2.739269	3.319053	2.720983
ENSRBIG00000028923	2.841142	6.275102	3.501974	2.212242
ENSRBIG00000028924	3.754719	1.828355	2.274345	1.411092
ENSRBIG00000028925	4.450364	3.354896	3.724963	3.065248
ENSRBIG00000028926	4.056059	2.087724	3.025373	2.114149
ENSRBIG00000028927	0.0386598	3.178173	0.4107025	0.3073376
ENSRBIG00000028928	2.983414	2.882148	2.686415	2.515297
ENSRBIG00000028929	5.245849	3.895506	5.308197	3.853557
ENSRBIG00000028930	5.42973	4.879	4.260018	3.604095
ENSRBIG00000028932	5.174541	3.01114	8.302182	8.131487
ENSRBIG00000028933	2.407048	0	0.03909248	0.0581408
ENSRBIG00000028934	5.630207	4.829735	5.107235	4.409815
ENSRBIG00000028935	3.163058	2.494292	2.139543	0.6851786
ENSRBIG00000028936	0	0.1341877	0	0
ENSRBIG00000028937	2.023074	1.543409	1.686908	1.770886
ENSRBIG00000028938	9.218602	11.1582	9.125734	9.059401
ENSRBIG00000028939	4.051059	1.21769	2.636049	0.8160172
ENSRBIG00000028940	0.4922921	0.1692282	0.5953761	0.591329
ENSRBIG00000028941	6.727199	5.044774	5.326717	3.37959
ENSRBIG00000028942	2.050118	0	0	0
ENSRBIG00000028943	3.507883	2.455008	1.419884	0
ENSRBIG00000028944	5.729988	4.480821	3.894701	1.682155
ENSRBIG00000028945	0.2617354	0	0.4798886	0.2242799
ENSRBIG00000028946	8.655949	7.83344	7.042546	5.146109
ENSRBIG00000028947	7.220001	7.232421	6.018416	6.11439
ENSRBIG00000028948	0.7147168	0	0	0
ENSRBIG00000028949	7.856822	7.04325	0.8045341	0.979582
ENSRBIG00000028950	0	0	0.1424357	0
ENSRBIG00000028951	3.659979	2.657457	1.099829	0.2244952
ENSRBIG00000028952	0.7670547	2.373478	2.061524	1.556542
ENSRBIG00000028954	6.990824	6.633649	6.279868	5.446058
ENSRBIG00000028955	3.993301	2.125727	2.353315	1.727706
ENSRBIG00000028956	4.193992	4.963779	2.237215	3.22089
ENSRBIG00000028957	10.50048	10.11377	11.59526	11.23016
ENSRBIG00000028958	0.8164514	1.757103	2.082328	0.8293519
ENSRBIG00000028959	5.895414	2.988465	1.116598	2.402539
ENSRBIG00000028960	5.143164	4.487243	3.167294	2.521771
ENSRBIG00000028961	5.382017	5.082187	5.513105	7.615477
ENSRBIG00000028962	2.17031	5.352368	3.296187	6.643931
ENSRBIG00000028963	4.580073	4.244651	4.235382	3.417485
ENSRBIG00000028964	0	0	0.06593318	0.1972993
ENSRBIG00000028965	4.958124	1.10276	0.4390028	0.07341581
ENSRBIG00000028966	1.863859	4.759637	3.599004	1.907857
ENSRBIG00000028967	3.672256	4.699126	5.093994	4.28877
ENSRBIG00000028968	1.947015	0.7604185	0.9657739	3.891094
ENSRBIG00000028969	7.096943	7.668476	7.632837	7.096372
ENSRBIG00000028970	2.101637	0	0.347355	0
ENSRBIG00000028971	3.686626	2.551602	2.860675	2.573065
ENSRBIG00000028973	4.271269	2.606516	2.774298	1.833267
ENSRBIG00000028974	3.935507	0	0.5004115	0.1183172
ENSRBIG00000028975	0.9217151	1.196752	0.5634159	0
ENSRBIG00000028976	0.101556	0	0.5771044	0
ENSRBIG00000028978	4.04336	1.144411	3.625201	2.172201
ENSRBIG00000028979	5.349266	4.921435	4.943499	4.625195
ENSRBIG00000028981	4.226455	1.786994	2.341613	1.284822
ENSRBIG00000028982	7.601919	1.373826	3.45902	0
ENSRBIG00000028983	0.7349519	0.1477626	2.875039	0.5495617
ENSRBIG00000028984	0.8635159	4.234684	0.7668597	0.6179134
ENSRBIG00000028985	8.00645	8.336502	7.969208	7.497333
ENSRBIG00000028986	2.511491	4.321183	4.566718	3.530183
ENSRBIG00000028987	7.454686	6.636146	3.554134	3.347803
ENSRBIG00000028988	0.1346817	4.687968	0.6461285	0.3576669
ENSRBIG00000028989	1.781776	4.029886	4.420292	3.612489
ENSRBIG00000028990	5.318595	1.966195	5.023525	3.332427
ENSRBIG00000028991	0.1446599	0	0	0.446109
ENSRBIG00000028992	5.623713	2.821702	4.056563	2.501752
ENSRBIG00000028993	4.624856	3.505343	2.988031	2.02273
ENSRBIG00000028994	3.776235	1.981983	2.720473	1.428375
ENSRBIG00000028996	6.400523	0.9214165	0.0401393	0
ENSRBIG00000028997	1.037154	0	0.6690585	0.04742294
ENSRBIG00000028998	5.699501	3.932196	5.043213	3.517515
ENSRBIG00000028999	7.440941	4.876404	2.252506	1.041586
ENSRBIG00000029000	4.701959	3.83464	5.634489	3.18554
ENSRBIG00000029001	4.974098	3.506678	2.594728	0.9282703
ENSRBIG00000029002	0	0	1.470053	0
ENSRBIG00000029003	2.116748	5.486569	2.76875	2.751204
ENSRBIG00000029004	6.2714	4.999815	3.010347	4.713635
ENSRBIG00000029005	0.5340635	6.356036	0.5509891	0.4007928
ENSRBIG00000029006	5.028503	1.420585	3.184883	2.554464
ENSRBIG00000029007	1.472593	0.7346137	1.415023	1.389179
ENSRBIG00000029008	0.5520878	1.008926	0.7715404	0.5265066
ENSRBIG00000029009	3.293641	0.2558222	0.367957	0
ENSRBIG00000029010	3.856259	3.236	4.143353	3.387233
ENSRBIG00000029011	5.775467	5.678052	5.11363	0.6789075
ENSRBIG00000029012	2.679257	4.327127	3.233264	2.357544
ENSRBIG00000029013	0.2676532	0	0.1605201	0.06615851
ENSRBIG00000029015	6.792193	4.872815	5.017027	3.456007
ENSRBIG00000029016	3.855382	4.588067	0.3093182	0
ENSRBIG00000029017	6.246153	5.569774	6.617235	5.306087
ENSRBIG00000029018	2.190792	1.910395	3.277616	2.563222
ENSRBIG00000029019	3.5454	2.243934	1.553174	1.224343
ENSRBIG00000029021	2.626584	0.3210126	1.633073	1.257174
ENSRBIG00000029022	0.1076419	0.1428796	0.2749833	3.668555
ENSRBIG00000029023	6.979419	0	0	0
ENSRBIG00000029024	5.944896	3.635104	5.134554	4.452582
ENSRBIG00000029025	1.570063	4.297964	2.604484	1.877394
ENSRBIG00000029026	3.643106	3.669424	3.679762	2.643639
ENSRBIG00000029028	4.434295	3.083937	3.16225	2.534363
ENSRBIG00000029029	7.337831	2.899146	3.771033	3.64375
ENSRBIG00000029030	0.3650889	0.4441306	0.5913022	0.3080393
ENSRBIG00000029032	0.273782	0.6627597	0.2094496	0.05703375
ENSRBIG00000029033	0.299329	0.1289891	0	0.2927727
ENSRBIG00000029034	3.922669	3.45257	4.834617	3.199287
ENSRBIG00000029035	5.333965	2.613792	4.355605	3.552132
ENSRBIG00000029036	6.708836	3.137528	1.522066	0.254011
ENSRBIG00000029037	0.1239748	0.1378655	0	0
ENSRBIG00000029038	1.319826	0	3.448435	6.668275
ENSRBIG00000029039	2.603394	1.113469	2.04654	1.5791
ENSRBIG00000029040	1.355947	0.8158992	0.6064564	0.5206576
ENSRBIG00000029041	8.114315	5.312741	6.29656	5.431924
ENSRBIG00000029043	2.65328	1.821708	1.851307	1.277766
ENSRBIG00000029044	3.573253	1.471879	1.9126	1.885738
ENSRBIG00000029045	2.548415	1.23356	1.235816	1.244144
ENSRBIG00000029046	3.114723	3.479483	2.458931	1.67347
ENSRBIG00000029047	0.8619943	1.641985	2.1504	0.6219154
ENSRBIG00000029048	1.981893	0.2447086	0.5086284	0.2366445
ENSRBIG00000029049	7.61008	7.655309	7.60163	6.951751
ENSRBIG00000029050	0.07505665	0.9180228	3.936497	0.7652301
ENSRBIG00000029051	8.589277	4.701083	4.115541	1.477004
ENSRBIG00000029052	4.622397	1.243542	4.209623	3.632547
ENSRBIG00000029053	3.503883	2.858586	3.083259	2.287345
ENSRBIG00000029054	3.227529	1.926303	1.396932	0.9799434
ENSRBIG00000029055	0	1.398969	0.4079618	0
ENSRBIG00000029056	6.878001	8.392366	5.88301	4.000324
ENSRBIG00000029057	0	0.09223694	0	0
ENSRBIG00000029058	4.30904	3.599615	3.819092	3.222979
ENSRBIG00000029059	1.039526	3.659304	4.978064	2.709105
ENSRBIG00000029060	0.623231	0	0.1581108	0
ENSRBIG00000029061	6.029524	7.486344	5.836043	5.003662
ENSRBIG00000029062	1.678347	1.092458	1.616795	0.7325436
ENSRBIG00000029063	0.8725987	1.609552	4.411337	1.345225
ENSRBIG00000029064	3.289095	3.919807	4.075379	2.874748
ENSRBIG00000029065	1.696199	0.3591894	1.168623	1.256377
ENSRBIG00000029066	0	0	0.1918368	0
ENSRBIG00000029067	0.7747563	1.398974	0.8180996	0.1862077
ENSRBIG00000029068	0.8027235	1.616648	0.4136861	0.6502388
ENSRBIG00000029069	6.576918	4.05103	4.73146	3.554577
ENSRBIG00000029070	0.3208566	0.05001697	0.08559747	0
ENSRBIG00000029071	1.3896	0.5862488	0.09007118	0.01382403
ENSRBIG00000029072	5.853406	1.462811	4.499117	4.032866
ENSRBIG00000029073	4.464008	3.150014	2.640753	0.7065748
ENSRBIG00000029074	0.4381832	0.1139362	1.295406	0.8105064
ENSRBIG00000029077	3.716881	3.431836	3.108782	2.595671
ENSRBIG00000029078	1.138198	1.625967	1.701917	0.4556147
ENSRBIG00000029079	7.453552	6.845327	5.768745	5.144181
ENSRBIG00000029080	3.19818	1.210414	3.033807	2.072905
ENSRBIG00000029081	0	0	1.901699	0.7442042
ENSRBIG00000029082	5.870624	4.672052	4.268097	3.00035
ENSRBIG00000029083	4.675686	3.938099	4.189677	4.011943
ENSRBIG00000029084	4.813313	0.9785977	1.419988	0.9231527
ENSRBIG00000029086	1.340551	0.5854741	1.260423	0.5665736
ENSRBIG00000029087	1.464771	3.90995	1.561173	0.1857507
ENSRBIG00000029088	2.317646	4.278477	2.769507	2.014798
ENSRBIG00000029089	5.734989	6.013753	5.755846	5.195072
ENSRBIG00000029090	4.731677	5.238285	3.194636	2.59212
ENSRBIG00000029091	4.243425	0	1.94052	0.7168443
ENSRBIG00000029093	6.5184	4.683175	5.75205	5.475883
ENSRBIG00000029094	5.013489	0	0	0.1616414
ENSRBIG00000029096	3.96929	1.835889	3.253142	2.363558
ENSRBIG00000029097	0	0	0.6876529	0
ENSRBIG00000029098	0	0	5.862449	0
ENSRBIG00000029099	0	0	5.207369e-06	0
ENSRBIG00000029100	0.07058181	0.1112743	2.964506	0.2777134
ENSRBIG00000029101	0	0.1856928	0	0
ENSRBIG00000029102	6.719101	6.981967	6.198873	5.959874
ENSRBIG00000029103	5.758804	5.59462	6.386683	6.058031
ENSRBIG00000029104	0.1341459	0.06545637	0.09681764	0.02273426
ENSRBIG00000029105	0.04574755	1.9191	2.902338	0.6648296
ENSRBIG00000029106	3.042254	0.1086925	2.511974	0.01895985
ENSRBIG00000029107	5.156143	5.632084	1.364996	0
ENSRBIG00000029108	2.919382	3.559296	4.52454	4.740231
ENSRBIG00000029109	5.423546	3.370561	1.083874	0.4293996
ENSRBIG00000029110	0	0	0	0.1977321
ENSRBIG00000029111	4.811533	4.665302	6.833257	5.832741
ENSRBIG00000029112	5.457955	3.862342	5.758778	5.455607
ENSRBIG00000029113	2.948165	1.038795	1.849011	0.240306
ENSRBIG00000029114	1.40982	0.4628261	2.082028	0
ENSRBIG00000029115	1.379837	0	0	0.03948909
ENSRBIG00000029117	5.950268	3.851485	4.797191	0.3467665
ENSRBIG00000029118	8.641311	10.1257	8.012814	7.676225
ENSRBIG00000029120	3.634337	6.59963	5.436113	5.88479
ENSRBIG00000029121	5.600611	3.773762	4.080034	4.099825
ENSRBIG00000029122	7.26096	2.388421	3.665614	1.659791
ENSRBIG00000029123	0.6806718	1.053558	1.293187	0.181469
ENSRBIG00000029125	7.152065	6.553378	4.865929	3.799862
ENSRBIG00000029126	5.948593	5.21887	5.526434	4.232624
ENSRBIG00000029127	4.996336	1.925076	3.753422	2.746704
ENSRBIG00000029128	5.436293	8.559819	5.390744	3.037692
ENSRBIG00000029129	7.834106	6.791387	7.079401	6.219106
ENSRBIG00000029130	1.371821	0.08268055	2.086905	0.5304454
ENSRBIG00000029131	0.09036134	0.09739572	0.08194699	0.06563683
ENSRBIG00000029132	5.724609	6.829012	6.180508	4.966984
ENSRBIG00000029133	0	0	0	1.854127
ENSRBIG00000029134	0	0.2623749	0.8062226	0.3390233
ENSRBIG00000029135	2.348774	2.167826	4.889236	4.94218
ENSRBIG00000029136	0	0.0411904	0.5314938	0.1051097
ENSRBIG00000029137	0	0.2413008	0	0
ENSRBIG00000029138	2.507972	4.169135	0.471561	0.04142005
ENSRBIG00000029139	2.20435	2.726838	2.571716	3.06959
ENSRBIG00000029140	3.324029	2.151516	3.399769	2.158973
ENSRBIG00000029141	3.18398	0.3261599	0.5399826	0.7181358
ENSRBIG00000029142	4.924466	3.312717	5.642704	3.408444
ENSRBIG00000029143	0	0	0.2372799	0.3160833
ENSRBIG00000029144	2.444707	2.407812	1.795198	3.870079
ENSRBIG00000029145	7.140554	5.17677	4.757333	7.465942
ENSRBIG00000029146	0.6639776	0	0.06333008	0.1002844
ENSRBIG00000029147	1.242072	0.8151663	0.08863689	0.4269764
ENSRBIG00000029148	6.244771	6.136663	4.418744	4.537382
ENSRBIG00000029149	0.5127644	1.48479	1.946564	0.1763372
ENSRBIG00000029150	5.502849	4.752508	6.277416	4.627484
ENSRBIG00000029151	3.974406	2.510524	2.904964	0.4013459
ENSRBIG00000029152	3.862333	2.107808	4.123621	4.488341
ENSRBIG00000029153	2.080405	0.4304844	1.000873	0.1074318
ENSRBIG00000029154	0.2427964	0.04992332	0	0.06602952
ENSRBIG00000029155	0	0	2.431059	0
ENSRBIG00000029157	4.475934	3.394452	3.880245	2.472953
ENSRBIG00000029158	0	0.06426923	0	0.234955
ENSRBIG00000029159	4.834021	1.992087	3.868426	2.733055
ENSRBIG00000029160	3.867521	2.856006	3.207559	2.182918
ENSRBIG00000029161	7.933325	8.427048	7.992508	6.031168
ENSRBIG00000029163	8.744984	0.3165661	0.0316782	0.1398257
ENSRBIG00000029164	4.987343	4.112908	4.287829	4.529502
ENSRBIG00000029165	6.209508	4.79673	1.092132	0.3252828
ENSRBIG00000029166	0.3826689	0.3479083	0.2529324	0.01286874
ENSRBIG00000029168	6.195735	6.624083	5.404443	5.310976
ENSRBIG00000029169	7.436762	0.9678009	3.776041	0.2928713
ENSRBIG00000029170	5.776726	4.382289	3.912362	3.674525
ENSRBIG00000029171	0.6500081	0.3778845	4.229982	0.3642474
ENSRBIG00000029172	0	0.8563842	0	0
ENSRBIG00000029174	0.718234	0.5140445	4.219269	1.180543
ENSRBIG00000029175	4.173359	2.16541	3.894498	2.821833
ENSRBIG00000029176	3.557844	3.322514	2.636624	3.445365
ENSRBIG00000029178	3.552426	3.144309	3.438182	2.623218
ENSRBIG00000029179	2.244433	1.506236	2.35655	0.190276
ENSRBIG00000029180	1.222137	0.4997556	3.860675	0.7131072
ENSRBIG00000029182	2.433908	1.508162	1.859534	0.953257
ENSRBIG00000029183	3.393032	2.200988	2.825486	2.362964
ENSRBIG00000029185	0.7091623	1.041678	1.654183	1.595336
ENSRBIG00000029186	1.770787	2.203458	1.705748	2.657942
ENSRBIG00000029187	2.975662	1.02702	1.922151	0.4488608
ENSRBIG00000029188	1.523438	2.636961	3.259337	2.280511
ENSRBIG00000029189	5.971725	1.920613	4.601994	4.215927
ENSRBIG00000029190	0.12365	0	0.06448212	4.070029
ENSRBIG00000029191	3.89461	3.175215	2.123107	0.6741723
ENSRBIG00000029192	6.934317	6.651929	5.972566	4.779624
ENSRBIG00000029193	5.57737	2.331696	4.440259	3.763645
ENSRBIG00000029194	4.328363	4.103271	3.44858	2.205092
ENSRBIG00000029195	2.296839	2.528161	0.485705	0
ENSRBIG00000029196	0	0.0898055	0	0
ENSRBIG00000029197	3.88925	3.136219	4.255773	1.730975
ENSRBIG00000029198	2.779606	2.291073	2.782031	1.914587
ENSRBIG00000029199	1.682299	2.257732	2.409263	1.011875
ENSRBIG00000029200	5.380743	3.316674	5.145358	4.510082
ENSRBIG00000029201	1.958516	4.753995	3.390984	0.7679971
ENSRBIG00000029202	1.530086	0.9752597	0.7671615	0.359682
ENSRBIG00000029203	3.242488	3.459765	4.031651	0.9498479
ENSRBIG00000029204	2.312488	1.893327	3.66167	1.183652
ENSRBIG00000029205	0	0	0.6888097	0.9701218
ENSRBIG00000029206	0.05092541	0	0	0
ENSRBIG00000029207	0.2451537	0	0	0
ENSRBIG00000029208	0.08694311	0.1433595	0.3339835	0
ENSRBIG00000029209	2.421581	1.392245	3.115647	2.817111
ENSRBIG00000029210	5.109462	1.363283	1.924621	0.3756411
ENSRBIG00000029211	1.294824	0	1.277616	0.7092024
ENSRBIG00000029212	0	0	1.27311	0
ENSRBIG00000029213	4.801958	4.526823	3.412301	2.952717
ENSRBIG00000029214	6.555655	2.176272	4.600914	4.648525
ENSRBIG00000029215	0.5940765	0.7089138	0.9004746	0.7412901
ENSRBIG00000029217	0.3456019	1.664874	3.594334	1.301441
ENSRBIG00000029218	4.598092	4.041714	3.639777	2.454552
ENSRBIG00000029219	1.170797	2.606485	2.740982	1.862499
ENSRBIG00000029220	5.951987	5.336449	6.271149	5.913481
ENSRBIG00000029221	3.83256	3.562123	2.891687	2.561339
ENSRBIG00000029222	4.901586	0.7095297	4.055517	4.325358
