brain	heart	kidney	liver	ovary	testis
ENSAMXG00000000001	4.22715136453573	3.33012539059071	2.42920776195819	2.22098468796734	2.14311572238065	2.0283399233024
ENSAMXG00000000002	1.79829054421977	1.51317505765508	1.74957489982644	1.00597118072598	2.19633519156775	1.31797576447652
ENSAMXG00000000003	4.65401275219874	1.28953516862474	1.52428025955199	1.29351777352142	1.67381514534764	2.35292947078018
ENSAMXG00000000004	2.94358049735051	0.23099583338498	4.46669397101745	0.225103997599801	0.157697053529123	0.448906667693766
ENSAMXG00000000005	3.78970409456584	1.70425769761543	2.17005815677163	1.22019158846031	1.31010883012874	1.03575602256661
ENSAMXG00000000006	0.102218982051797	-0.0259849826609414	0.0276661025069775	0.846530329659676	0.574719786284043	0.761978018070625
ENSAMXG00000000007	4.11805893066073	0.461179832735005	0.237095638272751	0.127792953165869	0.0200173682146762	0.35524385319684
ENSAMXG00000000008	7.39712892375215	0.48003784306623	0.267600325531566	0.363998264918804	0.177039968834636	0.38459079347822
ENSAMXG00000000009	4.50870855519644	3.75561771131282	3.36073845377897	2.80498035544661	2.89279429835177	2.79387037025093
ENSAMXG00000000010	1.29573077348548	-0.27988137343599	0.0124576917009313	-0.509745061045727	1.57076836299221	0.828752308971276
ENSAMXG00000000011	3.96352280315941	2.04008772404065	5.17316937013458	3.28746447270701	4.43558656377371	4.94662100746568
ENSAMXG00000000012	2.7573533088138	2.69348488708678	2.52608677549577	2.46189649854119	3.06665497601368	2.88591163381535
ENSAMXG00000000013	1.439446159801	1.95431171749185	1.96967454985723	1.75211383827582	1.18044781352903	1.93203215857869
ENSAMXG00000000014	2.05920551557779	2.02902359398118	5.34993978825667	1.85077372562307	2.38493282283146	1.43116878244429
ENSAMXG00000000015	1.4037339879841	0.832344138902629	0.95641122947207	0.772177013736932	0.673893491370371	1.06763742292419
ENSAMXG00000000016	4.93840683212094	0.6124299959602	0.805557576816002	0.526562310598325	0.33362491862295	0.698579199460765
ENSAMXG00000000017	3.51512146316405	3.56344339942676	3.40903356467549	3.18738662570309	2.86249018613278	1.31994851395772
ENSAMXG00000000018	5.33616930905797	5.40963122795413	5.76957887406431	4.65671411439219	4.85230265937807	3.90089232766614
ENSAMXG00000000019	2.30820217052886	4.81207227769853	3.65208471285204	4.01565514850726	3.140950498697	2.5578229467459
ENSAMXG00000000020	1.01841461578408	3.44207814870344	4.06806762348987	4.49182158198485	3.65043982968488	2.96268588319735
