brain	kidney	liver	testis
ENSPMAG00000000172	6.89621907640824	NA	NA	8.72417096891761
ENSPMAG00000000173	4.28392727147322	NA	NA	6.6584922152678
ENSPMAG00000000174	5.05507066104358	NA	NA	5.49668764656418
ENSPMAG00000000175	0.461924396966515	NA	NA	0.751049043334846
ENSPMAG00000000176	1.150546750609	NA	NA	0.39844152890995
ENSPMAG00000000177	4.08948891221621	NA	NA	4.59185557583795
ENSPMAG00000000178	5.04112205945411	NA	NA	2.21927419145889
ENSPMAG00000000179	4.43532051426644	NA	NA	3.72947149133555
ENSPMAG00000000180	3.10651927454086	NA	NA	2.77080810059139
ENSPMAG00000000181	1.54957409412333	NA	NA	0.581165990766739
ENSPMAG00000000182	2.42374697921108	NA	NA	1.25801545188922
ENSPMAG00000000183	3.04100494940984	NA	NA	3.38692625990161
ENSPMAG00000000184	1.16134944491733	NA	NA	2.29228074682669
ENSPMAG00000000185	4.82825493978978	NA	NA	2.27101679810221
ENSPMAG00000000186	4.6049052869513	NA	NA	6.82374900348701
ENSPMAG00000000187	4.39927238507469	NA	NA	0.4514570022531
ENSPMAG00000000188	3.64467048761431	NA	NA	5.15808225085686
ENSPMAG00000000189	5.69583896931177	NA	NA	4.59954740388231
ENSPMAG00000000190	3.9219670030619	NA	NA	1.08425164538103
ENSPMAG00000000191	7.04109233187623	NA	NA	4.46519807923768
ENSPMAG00000000192	10.981609397251	NA	NA	7.71529318049025
ENSPMAG00000000193	11.3417786111227	NA	NA	10.0369460187731
ENSPMAG00000000194	1.69698858404835	NA	NA	4.50510299251652
ENSPMAG00000000195	6.33077120364309	NA	NA	7.55386563856913
ENSPMAG00000000196	1.17267077127157	NA	NA	0.531647357284346
ENSPMAG00000000197	4.40751271219531	NA	NA	2.69482922704685
ENSPMAG00000000198	3.85642974173743	NA	NA	-0.632352612374315
ENSPMAG00000000199	7.3533241791368	NA	NA	7.77098795863199
ENSPMAG00000000200	0.672533267981592	NA	NA	0.199346762184081
ENSPMAG00000000201	4.26480651130424	NA	NA	3.93332231895758
ENSPMAG00000000202	8.72792835073572	NA	NA	6.44627230664278
ENSPMAG00000000203	4.14647423619588	NA	NA	5.33707113604118
ENSPMAG00000000204	7.07916796359654	NA	NA	8.63013884603462
ENSPMAG00000000205	6.08935351556075	NA	NA	0.0815286333925286
ENSPMAG00000000206	7.69213752658396	NA	NA	3.91333969316044
ENSPMAG00000000207	5.65244934718722	NA	NA	2.11325295712784
ENSPMAG00000000208	2.93815381769519	NA	NA	4.24639993204807
ENSPMAG00000000209	2.48471781417069	NA	NA	2.79443220629308
ENSPMAG00000000210	2.93702755505403	NA	NA	2.90009294245969
ENSPMAG00000000211	3.47844913297263	NA	NA	11.4249204922737
ENSPMAG00000000212	4.06719226316481	NA	NA	3.65669062635187
ENSPMAG00000000213	2.19816657027309	NA	NA	4.20129067126907
ENSPMAG00000000214	2.69427430671839	NA	NA	2.76631149581613
ENSPMAG00000000215	1.75594146684812	NA	NA	3.3397007775188
ENSPMAG00000000216	1.17484348692226	NA	NA	0.980647781777389
ENSPMAG00000000217	1.14436331521021	NA	NA	4.78831496789792
ENSPMAG00000000218	2.75525783998031	NA	NA	2.91062982419695
ENSPMAG00000000219	6.11071054690269	NA	NA	5.71847626697305
ENSPMAG00000000220	6.56420125774827	NA	NA	4.38096606451733
ENSPMAG00000000221	4.32711940547239	NA	NA	7.9965458542761
ENSPMAG00000000222	2.06756074710339	NA	NA	0.491822183966132
ENSPMAG00000000223	3.80478151160052	NA	NA	2.63193722499477
ENSPMAG00000000224	5.66480623188797	NA	NA	7.26487331012034
ENSPMAG00000000225	5.76234785387533	NA	NA	2.77166261424671
ENSPMAG00000000226	5.15000869998075	NA	NA	5.32457319819246
ENSPMAG00000000227	0.193356717657299	NA	NA	0.187922148427007
ENSPMAG00000000228	2.85393853448055	NA	NA	3.55139996119453
ENSPMAG00000000229	1.37566845728655	NA	NA	8.57578293713453
ENSPMAG00000000230	1.62137723585996	NA	NA	1.17702839740037
ENSPMAG00000000231	1.28696111268203	NA	NA	1.35149291317971
ENSPMAG00000000232	1.71243497632298	NA	NA	2.23713511177021
ENSPMAG00000000233	5.67333913757444	NA	NA	6.71726152725561
ENSPMAG00000000234	3.66668601486836	NA	NA	4.48619264431644
ENSPMAG00000000235	4.69176147655335	NA	NA	1.89439976046653
ENSPMAG00000000236	3.13206920981527	NA	NA	1.18187682184725
ENSPMAG00000000237	10.6265225548832	NA	NA	-1.14368074683184
ENSPMAG00000000238	3.98644416094935	NA	NA	4.30590164750646
ENSPMAG00000000239	1.30978837718961	NA	NA	0.627503308103913
ENSPMAG00000000240	4.03862056988485	NA	NA	4.59737168115145
ENSPMAG00000000241	7.24279475363734	NA	NA	3.32305922062662
ENSPMAG00000000242	3.38564656317775	NA	NA	2.82278872022246
ENSPMAG00000000243	2.09796946741274	NA	NA	-0.111723534127364
ENSPMAG00000000244	2.98375892325928	NA	NA	3.75616543840723
ENSPMAG00000000245	0.649434075595005	NA	NA	3.34444266404995
ENSPMAG00000000246	10.0049689990981	NA	NA	1.10287309801911
ENSPMAG00000000247	2.91025258447599	NA	NA	5.86938679724012
ENSPMAG00000000248	3.91434849464807	NA	NA	5.1695532445193
ENSPMAG00000000249	6.23880646938449	NA	NA	6.44765638615512
ENSPMAG00000000250	2.80382844755582	NA	NA	1.46596152144176
ENSPMAG00000000251	7.36775712702284	NA	NA	-0.246431127228374
ENSPMAG00000000252	4.40442481381098	NA	NA	8.4134551148902
ENSPMAG00000000253	5.78832312927006	NA	NA	4.18847471429941
ENSPMAG00000000254	0.417676513192962	NA	NA	2.71380292307038
ENSPMAG00000000255	0.0805266704718715	NA	NA	0.156501685281285
ENSPMAG00000000256	3.36895218882748	NA	NA	3.14090733672516
ENSPMAG00000000257	2.19406870703841	NA	NA	0.658593017615863
ENSPMAG00000000258	0.0789828621079394	NA	NA	0.108437608920606
ENSPMAG00000000259	0.14975115973074	NA	NA	0.161202356692604
ENSPMAG00000000260	0.138522623809455	NA	NA	0.187626263905455
ENSPMAG00000000261	7.78426839986669	NA	NA	5.47116666333309
ENSPMAG00000000262	1.94315742330552	NA	NA	0.563748140944761
ENSPMAG00000000263	6.91257034322004	NA	NA	6.94605980979963
ENSPMAG00000000264	6.36447593677591	NA	NA	3.59803234024093
ENSPMAG00000000265	1.25259775782675	NA	NA	1.57298112773245
ENSPMAG00000000266	1.69595551521889	NA	NA	1.91885931881114
ENSPMAG00000000267	0.128450564048974	NA	NA	0.681569478510264
ENSPMAG00000000268	7.15961602371129	NA	NA	3.18666399488714
ENSPMAG00000000269	4.75488493558422	NA	NA	3.31178285815781
ENSPMAG00000000270	7.70400077726536	NA	NA	5.2210136703464
ENSPMAG00000000271	4.12793106370358	NA	NA	0.769746099964237
ENSPMAG00000000272	2.49028336610962	NA	NA	4.75632024790378
ENSPMAG00000000273	7.89229531170685	NA	NA	7.72157284193153
ENSPMAG00000000274	8.40337382338849	NA	NA	5.50602004811507
ENSPMAG00000000275	4.65804759315334	NA	NA	0.503697600466651
ENSPMAG00000000276	4.43618997227115	NA	NA	6.79095812928849
ENSPMAG00000000277	4.17467545485561	NA	NA	3.88176540544393
ENSPMAG00000000278	7.72567742178463	NA	NA	4.9072974031537
ENSPMAG00000000279	0.100489061238655	NA	NA	0.106014779613447
ENSPMAG00000000280	6.53527901041105	NA	NA	4.13396757888953
ENSPMAG00000000281	8.06213621656627	NA	NA	-0.116771515662668
ENSPMAG00000000282	6.67618102102844	NA	NA	4.79942572571559
ENSPMAG00000000283	1.44223950184164	NA	NA	2.60148006358362
ENSPMAG00000000284	6.45104533969532	NA	NA	1.28921448004681
ENSPMAG00000000285	1.30407271946628	NA	NA	0.132299746337172
ENSPMAG00000000286	2.8134954028877	NA	NA	0.271057773122999
ENSPMAG00000000287	0.0728959001965876	NA	NA	0.317290088034124
ENSPMAG00000000288	4.37196834057516	NA	NA	2.34620948824841
ENSPMAG00000000289	11.9709956217984	NA	NA	10.8061494740164
ENSPMAG00000000290	4.46605438389658	NA	NA	0.201909321034216
ENSPMAG00000000291	0.468176659675154	NA	NA	0.446965353248457
ENSPMAG00000000292	7.38595874250153	NA	NA	7.77484214598473
ENSPMAG00000000293	0.5966928225484	NA	NA	0.185950865516
ENSPMAG00000000294	9.39805353214332	NA	NA	5.40573128056679
ENSPMAG00000000295	2.45243137137605	NA	NA	6.33601153223949
ENSPMAG00000000296	0.438817756574923	NA	NA	4.66679728325077
ENSPMAG00000000297	5.82629262327497	NA	NA	5.02267270525028
ENSPMAG00000000298	1.55969768388206	NA	NA	3.06273361117945
ENSPMAG00000000299	4.18112343343493	NA	NA	2.50438883865074
ENSPMAG00000000300	0.254747564571538	NA	NA	1.54056999528462
ENSPMAG00000000301	5.37957790213469	NA	NA	8.34126594265312
ENSPMAG00000000302	5.80194909844642	NA	NA	4.06773730453582
ENSPMAG00000000303	2.46212122052475	NA	NA	8.23532122775249
ENSPMAG00000000304	7.77330439988525	NA	NA	6.10407775414749
ENSPMAG00000000305	6.9474752522782	NA	NA	6.96324068721803
ENSPMAG00000000306	1.14436504595478	NA	NA	0.805140543452228
ENSPMAG00000000307	1.92890211371915	NA	NA	2.13597759080855
ENSPMAG00000000308	1.59599656707828	NA	NA	2.60870503221724
ENSPMAG00000000309	1.61238035303567	NA	NA	3.06066901564334
ENSPMAG00000000310	10.8860802214096	NA	NA	13.8259417189036
ENSPMAG00000000311	3.79858140124648	NA	NA	9.18895840153516
ENSPMAG00000000312	4.89092544762807	NA	NA	5.19437576271929
ENSPMAG00000000313	2.92268818043182	NA	NA	-0.00938406931823304
ENSPMAG00000000314	6.78830219318448	NA	NA	5.63998651315518
ENSPMAG00000000315	4.85691101322529	NA	NA	5.50297637574715
ENSPMAG00000000316	5.61330573487055	NA	NA	5.87550840229448
ENSPMAG00000000317	6.26280069727955	NA	NA	4.23678310620453
ENSPMAG00000000318	8.75391164011475	NA	NA	11.6952172388525
ENSPMAG00000000319	0.403186608063253	NA	NA	3.14948090936747
ENSPMAG00000000320	2.16909930367793	NA	NA	3.22115194922072
ENSPMAG00000000321	3.07135873123006	NA	NA	3.04973176269942
ENSPMAG00000000322	5.370924169087	NA	NA	5.25132916813004
ENSPMAG00000000323	1.55609005364936	NA	NA	2.65887806250639
ENSPMAG00000000324	5.27955972989011	NA	NA	6.18608699809893
ENSPMAG00000000325	6.89113994912655	NA	NA	7.12195386773447
ENSPMAG00000000326	0.294691270990628	NA	NA	5.93080574809372
ENSPMAG00000000327	3.66335895519566	NA	NA	2.80641861304335
ENSPMAG00000000328	0.341142106121413	NA	NA	0.674026447785873
ENSPMAG00000000329	3.96397106232533	NA	NA	-0.520130796253267
ENSPMAG00000000330	3.33521856370218	NA	NA	0.866042540978236
ENSPMAG00000000331	2.67720130518707	NA	NA	3.5632442091293
ENSPMAG00000000332	6.30752875618646	NA	NA	7.83592383313536
ENSPMAG00000000333	1.25544846552958	NA	NA	4.30533354870418
ENSPMAG00000000334	0.661333955757544	NA	NA	0.269605083424556
ENSPMAG00000000335	3.89492774790058	NA	NA	0.140588098994253
ENSPMAG00000000336	1.96996315290123	NA	NA	1.32938335598768
ENSPMAG00000000337	5.33977103935285	NA	NA	2.40401672947153
ENSPMAG00000000338	2.97290313887492	NA	NA	5.77351542525081
ENSPMAG00000000339	0.110170850584895	NA	NA	0.253420554151053
ENSPMAG00000000340	0.130203352833013	NA	NA	0.102938992669873
ENSPMAG00000000341	6.40915616847288	NA	NA	6.46058391527116
ENSPMAG00000000342	0.0675715994560649	NA	NA	0.155431605439351
ENSPMAG00000000343	1.61494373043004	NA	NA	4.26905987069956
ENSPMAG00000000344	4.7689003441217	NA	NA	4.63451276078304
ENSPMAG00000000345	1.24434828404901	NA	NA	0.399890364509937
ENSPMAG00000000346	6.97600438140126	NA	NA	1.53501165798745
ENSPMAG00000000347	4.37655261645864	NA	NA	2.03098443141356
ENSPMAG00000000348	0.699366694220601	NA	NA	0.394176555793987
ENSPMAG00000000349	2.64691816849583	NA	NA	0.38293321504173
ENSPMAG00000000350	6.36054691419108	NA	NA	3.40971591908925
ENSPMAG00000000351	0.179636701155316	NA	NA	0.134893996446842
ENSPMAG00000000352	4.04156988649694	NA	NA	7.51970040303056
ENSPMAG00000000353	3.42665934913304	NA	NA	1.27181645166956
ENSPMAG00000000354	2.27235758766715	NA	NA	4.79610279132851
ENSPMAG00000000355	1.95065886694098	NA	NA	-0.152049270409799
ENSPMAG00000000356	0.835034416119489	NA	NA	1.67035290380511
ENSPMAG00000000357	0.354957578468602	NA	NA	0.337288202313984
ENSPMAG00000000358	0.311866985522941	NA	NA	0.556663410770586
ENSPMAG00000000359	0.730818198958196	NA	NA	1.46257493541804
ENSPMAG00000000360	1.19878098299377	NA	NA	0.716490534062291
ENSPMAG00000000361	3.19836445516743	NA	NA	4.40414516732571
ENSPMAG00000000362	6.23697165316773	NA	NA	4.43211937032268
ENSPMAG00000000363	1.61148005827808	NA	NA	4.56480247521925
ENSPMAG00000000364	6.43649040679472	NA	NA	3.32699661305282
ENSPMAG00000000365	1.77635772960879	NA	NA	3.86488819691208
ENSPMAG00000000366	0.21810357817211	NA	NA	3.3520600922789
ENSPMAG00000000367	1.79626094375023	NA	NA	3.07887293649766
ENSPMAG00000000368	2.58401000021221	NA	NA	3.90143147687793
ENSPMAG00000000369	2.40321965629029	NA	NA	3.49161989809708
ENSPMAG00000000370	3.09758337752283	NA	NA	3.1677277647717
ENSPMAG00000000371	0.824834546063925	NA	NA	0.372138208360754
ENSPMAG00000000372	1.99301232046914	NA	NA	3.28742144630856
ENSPMAG00000000373	4.95955039963637	NA	NA	3.09294584063626
ENSPMAG00000000374	2.55671252687867	NA	NA	7.28186300621328
ENSPMAG00000000375	2.97793611493539	NA	NA	1.3982829056461
ENSPMAG00000000376	0.556644059202161	NA	NA	0.72212229297839
ENSPMAG00000000377	4.68360403691535	NA	NA	6.01425940384653
ENSPMAG00000000378	7.10392950123685	NA	NA	4.36332187563154
ENSPMAG00000000379	0.58482075288589	NA	NA	1.2165635291411
ENSPMAG00000000380	4.2818375575488	NA	NA	1.64859822351196
ENSPMAG00000000381	1.94690416999487	NA	NA	1.24184922205128
ENSPMAG00000000382	3.19733997952342	NA	NA	7.78291480276581
ENSPMAG00000000383	7.97599071960916	NA	NA	3.77743805090839
ENSPMAG00000000384	0.796664500393563	NA	NA	0.155636160064372
ENSPMAG00000000385	3.76632154243372	NA	NA	0.151754627662838
ENSPMAG00000000386	1.95133817848184	NA	NA	10.7198479881816
ENSPMAG00000000387	4.14272244241551	NA	NA	2.01311672584485
ENSPMAG00000000388	0.186725780177989	NA	NA	1.13106912922011
ENSPMAG00000000389	0.771062434588733	NA	NA	5.05132122411266
ENSPMAG00000000390	1.84145947505035	NA	NA	4.15500947249646
ENSPMAG00000000391	0.862812567596278	NA	NA	3.24301922203722
ENSPMAG00000000392	2.2885423145061	NA	NA	7.21213602293905
ENSPMAG00000000393	2.61365144153729	NA	NA	4.32841209962709
ENSPMAG00000000394	8.29289596550866	NA	NA	8.02233825891335
ENSPMAG00000000395	0.929665580812856	NA	NA	0.244761681871435
ENSPMAG00000000396	1.54709243838063	NA	NA	2.33913563719367
ENSPMAG00000000397	6.8588461845386	NA	NA	6.23120138261396
ENSPMAG00000000398	1.39385416735331	NA	NA	4.42641012946687
ENSPMAG00000000399	2.56773752177166	NA	NA	4.51084898328344
ENSPMAG00000000400	1.97618360432355	NA	NA	0.968991037764534
ENSPMAG00000000401	5.17976948956512	NA	NA	2.89534461034883
ENSPMAG00000000402	4.68241038859217	NA	NA	0.133524725078346
ENSPMAG00000000403	2.65155674110121	NA	NA	2.50396382998791
ENSPMAG00000000404	5.66957016548771	NA	NA	0.323277673122872
ENSPMAG00000000405	0.762856863616859	NA	NA	0.521739071831412
ENSPMAG00000000406	0.411648502731279	NA	NA	0.50462352968721
ENSPMAG00000000407	1.5704612515422	NA	NA	1.19111046957797
ENSPMAG00000000408	2.39355010576537	NA	NA	2.80146941134628
ENSPMAG00000000409	0.142666760544696	NA	NA	0.18484492355304
ENSPMAG00000000410	4.85259282168262	NA	NA	5.59852793917378
