brain	heart	kidney	liver	ovary	testis
ENSBTAG00000000005	8.01633248542463	7.08203341731097	5.15210766832184	6.49517884252786	6.08789139456285	6.33604139458504
ENSBTAG00000000008	0.526833761855775	0.870793885206781	9.7844580934095	0.372058125767016	1.19947606837579	1.75511250744954
ENSBTAG00000000009	3.77240064233648	3.88413300317216	3.5070137961643	3.80160665554964	4.50294958069748	2.78717277619395
ENSBTAG00000000010	9.25342354658747	9.67072266532453	8.21475746833735	8.55693159345168	8.39653532043562	8.37195665402193
ENSBTAG00000000011	5.93194069791391	2.25604306922833	3.65626658990021	10.9517462497747	2.1929454180184	2.01322865717078
ENSBTAG00000000012	7.10369384211477	6.94475657352344	6.90393871544056	7.18615505552379	6.71937138909525	6.81002213592386
ENSBTAG00000000013	6.51736653823914	7.28166507158226	7.31564625182077	7.14233312543839	7.38451004243427	6.77583711686998
ENSBTAG00000000014	9.83766051360479	11.3149938629253	10.2992856066701	9.9798378583713	9.6189727585438	9.15368722190109
ENSBTAG00000000015	6.18335557372347	6.07132475549948	3.64201656680824	4.13651336606909	4.81522950735425	4.07259488013809
ENSBTAG00000000016	4.58272700750821	1.63501495934252	2.33301123283829	1.74482869796911	2.17382158056769	2.4343891886979
ENSBTAG00000000019	12.0517193528164	10.2408707284739	11.0215123398343	10.4411956711272	10.05605921875	9.51530831651644
ENSBTAG00000000020	4.40353877085832	0.770897329958793	0.361397245623431	2.18956855363642	0.618970675932568	2.75699414814737
ENSBTAG00000000021	7.55910527942046	9.42010799819348	8.37205485401128	8.68049989027429	8.07528889624908	8.84964941418045
ENSBTAG00000000022	6.026830818978	8.15298241901435	6.64823193360817	6.52762920663603	6.78942287980456	7.14491881000894
ENSBTAG00000000023	7.5219870799305	8.20662275858576	7.86727620943321	7.77066013215471	8.74730933091782	8.36216680184628
ENSBTAG00000000024	7.99121686115212	8.55401228879186	7.69469639600522	7.77242632155184	8.32907116727307	8.22537888052869
ENSBTAG00000000025	10.3604613467855	8.43107190323842	8.55621447703532	9.10659569491483	8.39629519709541	8.50848456723267
ENSBTAG00000000026	7.42385035477924	6.43374893705291	7.19334067157794	6.7954650681145	6.82148998527081	6.9647318445001
ENSBTAG00000000027	0.385267222186817	0.0522212387147938	0.117863818834668	0.174239112809635	0.189771651854756	0.228483453844156
ENSBTAG00000000029	5.07651826491422	0.795540240667755	6.97711554343768	0.200830782290906	0.985960565970912	3.5152497533466
ENSBTAG00000000030	5.93303725551297	2.86267548780555	2.94857461867228	2.47055678787181	4.91354233364953	5.1040757446893
ENSBTAG00000000031	2.5688325881406	0.79159859382845	8.12630545964336	1.94107205855576	2.44917686059743	2.1442964899371
