brain	heart	kidney	liver	ovary	testis
ENSSSCG00000000002	1.67997846784502	5.28949011294621	1.63727156140026	3.00498844514922	4.71971747892546	4.73862524148891
ENSSSCG00000000003	4.95260158134884	5.35746272168345	6.41889776377355	7.99158620922009	5.42329671167063	5.11636134703211
ENSSSCG00000000005	6.84595936167793	6.98978981063688	6.84902196639864	6.7661226007487	6.94440894408421	6.06764400537634
ENSSSCG00000000006	4.1367419341372	4.86781683603393	6.8572036337971	7.95638933728201	4.01554248268378	4.69986676745898
ENSSSCG00000000007	6.55075387626344	6.55531562793691	6.48731391481826	7.36727700124362	6.22964560852446	5.56633754152893
ENSSSCG00000000010	5.88938711918669	9.73773627111103	8.11595831735784	9.05816952834753	10.3596550599294	6.05595328344021
ENSSSCG00000000014	6.19034163333239	7.96587331347947	6.08532544386149	5.75501428831527	6.30583827882847	6.97958591024207
ENSSSCG00000000018	8.81096242352595	7.76282476075022	6.96053688571412	6.28293397801886	8.26827265875922	9.42385539385752
ENSSSCG00000000019	7.46864268563954	7.26649185561084	7.97267222317382	7.90691697913269	7.30656030189017	9.92645622694335
ENSSSCG00000000020	4.26180859937827	2.15279687743057	1.87719361761079	1.51703144256006	1.62578444202582	3.8718295067096
ENSSSCG00000000021	2.9511519983538	3.31277121229965	6.08571232511382	5.88037304293608	3.77580872506451	4.54298374064029
ENSSSCG00000000022	7.47642437012911	6.40278689294497	6.25679080578797	4.63025662207351	7.35416444490077	5.6166166431976
ENSSSCG00000000024	6.8783312166858	9.67843242073255	3.58135364771357	6.19425926337639	6.91463975288066	3.11349335511787
ENSSSCG00000000025	5.23364300736282	5.27081961502812	4.13114570944123	5.36709033604748	4.0411633515516	4.46404583807888
ENSSSCG00000000026	9.30926267972054	0.021837057496699	0.15743811218236	0.135621530648442	0.869652660551636	5.5053079286006
ENSSSCG00000000028	4.01582454022547	0.574283895178333	3.30799326010193	0.589837482119561	1.68611598227779	8.36167719514676
ENSSSCG00000000029	4.15020395826445	1.18661828125051	5.88967467470688	0.884125964162046	4.32360126489222	3.33044065569358
ENSSSCG00000000031	6.93803166938186	5.73474450512058	6.42837030394313	6.57631148838096	6.12356326809608	6.34309328586616
ENSSSCG00000000033	5.89888351423007	10.8477490549893	7.78863733451716	6.05100465888736	8.87575296599256	5.80988737895698
ENSSSCG00000000034	9.08634769787318	8.24303962590874	8.29393652775328	8.577626367827	9.1250179806806	5.89385813622439
ENSSSCG00000000035	8.96264836000315	7.37271089256167	6.44988965154239	5.22836994561213	7.63107684492288	8.68763880211844
ENSSSCG00000000036	7.32633559674175	8.48860472511493	8.57605381675696	7.20012497689794	7.88062281903176	7.69860533611024
ENSSSCG00000000037	6.5754449085147	7.85604854029265	8.78913992999951	9.61243078580395	8.4770571836159	8.99449102805747
ENSSSCG00000000038	9.01223040059162	10.4982759260347	9.51831530380058	10.8257033657643	10.7386038964048	10.3094840259708
ENSSSCG00000000039	7.93539775410595	8.15472695466503	8.22985238068635	7.96804618916093	8.42660736025835	8.44015780411122
ENSSSCG00000000040	9.23056366879656	2.89895405038065	3.29275243452101	2.80446087838667	3.60066233468917	10.9266286381121
ENSSSCG00000000045	8.93450834872062	9.57358130327701	9.44795584156044	8.93657000986749	8.34965783303979	7.46871431096031
ENSSSCG00000000046	1.42842179280517	2.3822033636828	10.7961657594262	13.1834631487102	4.91743512630823	8.33797483320958
ENSSSCG00000000050	6.950400999798	7.61724591966929	9.19936612791715	7.8136125897722	8.49322926944579	6.84804355680932
ENSSSCG00000000057	0.0215872442045123	0.103871359699078	0.0606448606260147	0.033304423297429	0.147449072807586	9.25534137987385
ENSSSCG00000000058	11.6453552823229	10.7724311070661	10.2590972448727	9.72840303150796	10.2269172807875	10.53530037392
ENSSSCG00000000059	6.07911716431061	6.30416949230023	6.41686623293334	6.51120905411337	6.73211408639303	7.11878330661618
ENSSSCG00000000061	7.80812135398076	6.11105444801758	10.961756493859	8.66492085090461	7.10937308595295	6.83724608199814
ENSSSCG00000000062	8.17233075638693	4.26630854997272	7.0857437971951	2.57601713307191	9.16706597596118	6.38100528879957
ENSSSCG00000000063	6.43269485259118	6.36275210172728	7.21312566393188	6.94278535346551	6.66837422775643	6.15303436229208
ENSSSCG00000000064	10.5042983192655	11.3616557631477	11.1920269144596	9.9713298866034	9.83067732612207	9.38865932152189
ENSSSCG00000000066	5.96854601625054	4.93176397500219	5.70425345710679	4.54977410900438	5.38775492926696	6.13141507628362
ENSSSCG00000000067	4.6510417255206	3.12834262463133	1.26920277609797	1.4425572405715	3.16334823982634	4.14742348058454
ENSSSCG00000000068	5.77941903796632	6.45967327884558	6.58393317403832	6.3826099584303	6.69040316598237	6.66940863259466
ENSSSCG00000000071	9.96659694335914	9.95173895042937	11.124500061846	11.3594352459981	10.2290056995233	9.93922239768815
ENSSSCG00000000072	7.82887990168066	6.76883935687923	8.93935698756898	9.12726245155409	8.59940672950896	8.20524120125451
ENSSSCG00000000073	1.00867288284645	1.92496462145704	2.91890777140883	2.76435680673794	2.28427585629915	6.05169477645086
ENSSSCG00000000074	6.98022316287451	0.401990244618363	0.702331759983893	0.4873938474175	0.916906290581051	3.62330403870775
ENSSSCG00000000075	6.19165664341363	6.03782426656107	5.89527629671513	5.73304199281778	6.42975879515771	6.41899530711639
ENSSSCG00000000076	7.19739236886641	6.26202934991203	6.41262762618615	4.98736966908199	5.91400293890077	6.89422956758784
ENSSSCG00000000077	7.13911789995284	8.15958996370484	8.33670915366495	8.22849189300903	7.61129271815382	7.76279595816063
ENSSSCG00000000078	5.64736369935783	5.2444882585363	5.00162416512185	5.33108474765643	5.17433655614754	6.78284425350119
ENSSSCG00000000079	1.5062719903141	1.10161568542882	6.56409285845848	3.19206169607403	2.80596927560534	7.62963649158806
ENSSSCG00000000080	1.97634563083575	2.2738983545262	2.77619310600004	2.4617201593999	1.83713314750805	5.30884184698747
ENSSSCG00000000081	2.42734908152055	1.50448575524972	1.707131603058	1.64629319277145	1.90338703799269	8.06898409236822
ENSSSCG00000000082	6.37472388714568	0.301450332369286	4.60406867310772	0.0762738248759739	0.941097176772382	0.68587991198622
ENSSSCG00000000083	7.54174069268269	8.84062492335298	9.02853964690227	9.02348196167166	8.52310600008033	7.59302218620606
ENSSSCG00000000084	10.4752359239514	11.4110214590845	10.0829701297425	11.0803286744524	10.6683482046894	8.90649756496233
ENSSSCG00000000087	6.42376627823203	5.67040922402443	5.92733391931598	5.90238595859405	5.9266881137954	4.08773557289033
ENSSSCG00000000089	6.80951817409515	6.78648381390756	7.00063304354474	7.65417737822921	6.67473326386532	8.47657365508542
ENSSSCG00000000090	7.1279933764018	6.1354910463048	5.5367572926748	4.48165465501569	4.04439573319511	3.82663412819489
ENSSSCG00000000091	5.23997374052044	6.39453737018283	5.35912419109232	5.61966311630417	6.96518355230549	5.49855355362699
ENSSSCG00000000092	10.167058043566	3.72217561861352	0.959195324916227	0.58176663632436	2.54418190905417	3.73727683586934
ENSSSCG00000000093	6.30037079080563	6.75068658264657	7.02552970488497	5.69551851762873	6.43335121192387	7.35802988945946
ENSSSCG00000000094	6.7053082471061	9.28200693357672	8.21965889294097	8.87550492714051	8.2043425975364	9.61500133266587
ENSSSCG00000000095	6.574068172691	6.71351949261123	7.22222344823323	7.05282442007253	6.87601572326461	7.54651299091319
ENSSSCG00000000097	8.60337097323269	9.49187708000585	9.37630920974328	8.48837613839287	9.21785221787567	8.4078718901277
ENSSSCG00000000103	1.51828411847846	0.938333620561426	0.507604863595776	0.297724975879315	0.767193859708034	7.83686044688159
ENSSSCG00000000104	9.92585693009046	10.5184518023843	10.2115574741376	9.93536646548378	9.89197648667366	9.50841574616163
ENSSSCG00000000105	4.41921528821732	7.99169241540472	5.65868326948689	8.28630612422268	8.7148912914997	3.45804180907308
ENSSSCG00000000106	8.77325901015015	6.74871350100678	-0.407065778440597	0.124311157641578	0.678170191138525	4.08446235399717
ENSSSCG00000000107	7.31408632800258	7.46405444368928	6.34446809476022	5.52334921643853	7.49407544105698	5.18194630613491
