brain
ENSNGAG00000000001	2.00785579685714
ENSNGAG00000000002	0.408498509285714
ENSNGAG00000000003	1.68169071157143
ENSNGAG00000000004	0.0666575857142857
ENSNGAG00000000005	3.65595792257143
ENSNGAG00000000006	0
ENSNGAG00000000007	7.98160113171429
ENSNGAG00000000008	0.774154515285714
ENSNGAG00000000009	3.09612394785714
ENSNGAG00000000010	5.18879715857143
ENSNGAG00000000011	1.43578633628571
ENSNGAG00000000012	3.38198940771429
ENSNGAG00000000013	0.0889272285714286
ENSNGAG00000000014	1.09261919342857
ENSNGAG00000000015	2.48397848785714
ENSNGAG00000000016	1.87987013285714
ENSNGAG00000000017	5.97569315171429
ENSNGAG00000000018	4.12305982642857
ENSNGAG00000000019	4.37804811285714
ENSNGAG00000000020	1.41704235642857
ENSNGAG00000000021	3.355966966
ENSNGAG00000000022	3.95255542528571
ENSNGAG00000000023	0.318104575857143
ENSNGAG00000000024	0
ENSNGAG00000000025	4.45459065542857
ENSNGAG00000000026	3.80348648128571
ENSNGAG00000000027	4.69363017285714
ENSNGAG00000000028	0
ENSNGAG00000000029	0.888691392285714
ENSNGAG00000000030	7.32728229842857
ENSNGAG00000000031	2.612036523
ENSNGAG00000000032	0.610574495714286
ENSNGAG00000000033	3.67810435585714
ENSNGAG00000000034	3.61273854257143
ENSNGAG00000000035	2.12907354228571
ENSNGAG00000000036	3.64635182714286
ENSNGAG00000000037	2.575062069
ENSNGAG00000000038	0
ENSNGAG00000000039	1.87052367785714
ENSNGAG00000000040	0
ENSNGAG00000000041	5.29010772257143
ENSNGAG00000000042	6.51463676385714
ENSNGAG00000000043	1.74247411714286
ENSNGAG00000000044	4.61627511214286
ENSNGAG00000000045	1.34550839071429
ENSNGAG00000000046	2.50943237857143
ENSNGAG00000000047	4.11404369871429
ENSNGAG00000000048	0.779238015857143
ENSNGAG00000000049	3.89778497314286
ENSNGAG00000000050	9.15823558114286
ENSNGAG00000000051	2.452998482
ENSNGAG00000000052	0
ENSNGAG00000000053	3.30998436485714
ENSNGAG00000000054	5.198374652
ENSNGAG00000000055	0
ENSNGAG00000000056	3.870809232
ENSNGAG00000000057	3.94626867042857
ENSNGAG00000000058	1.88833628628571
ENSNGAG00000000059	5.015234849
ENSNGAG00000000060	4.69384857228571
ENSNGAG00000000061	3.87474857742857
