brain	kidney	liver
ENSCSAG00000001102	3.61029070033333	2.524937704	0.9826503445
ENSCSAG00000001103	6.04245503833333	8.205454584	7.1256655495
ENSCSAG00000001104	0.195799316666667	0.0360056895	1.5520336515
ENSCSAG00000001105	3.703519272	0	0.492599127
ENSCSAG00000001106	0.877568200333333	3.747659282	1.366053498
ENSCSAG00000001107	6.15809224533333	5.934903704	4.2356523145
ENSCSAG00000001108	3.34440507733333	3.035913694	3.2449827115
ENSCSAG00000001109	1.48376814366667	0.1030395805	0.9883285105
ENSCSAG00000001110	4.06575116566667	5.2441809715	4.402167143
ENSCSAG00000001111	0.123947767666667	0.4824269865	0
ENSCSAG00000001112	2.54305821633333	2.774946179	2.215583555
ENSCSAG00000001113	1.91780047333333	5.5061840675	0.529941142
ENSCSAG00000001114	3.37396439	1.4660872025	0.11921097
ENSCSAG00000001115	2.66971224666667	0.621903046	0.4533704825
ENSCSAG00000001116	3.20513314333333	2.808119224	2.8750283945
ENSCSAG00000001117	4.72370393	5.2545556405	3.1353097545
ENSCSAG00000001118	3.12999810933333	2.2258696915	2.088015112
ENSCSAG00000001119	3.38452470366667	3.335016507	4.5508988175
ENSCSAG00000001120	4.77445711	6.435615161	4.5143042985
ENSCSAG00000001121	1.28738001733333	3.9452941475	1.0717160435
ENSCSAG00000001122	4.23964386733333	4.9104143475	3.954680547
ENSCSAG00000001123	3.695532259	3.8361935835	3.011018409
ENSCSAG00000001124	3.08630967033333	3.796190323	3.205054654
ENSCSAG00000001125	3.164205396	0.7538084585	2.097674447
ENSCSAG00000001126	4.358772242	3.8165200855	4.060413207
ENSCSAG00000001127	4.23220068566667	4.491352713	3.4711663035
ENSCSAG00000001128	6.16972752033333	4.9255165395	4.8758816025
ENSCSAG00000001129	0.603561920333333	0.7679954565	0
ENSCSAG00000001130	1.82436116933333	1.579207815	0.9897958245
ENSCSAG00000001131	4.100371783	6.563898383	4.438525724
ENSCSAG00000001132	6.36541556833333	1.5474075955	1.6392613605
ENSCSAG00000001133	2.09474325866667	0.2698559575	0.2690323105
ENSCSAG00000001134	2.57630646	2.263457321	2.3804862855
ENSCSAG00000001135	3.611503311	6.16987922	4.129934853
ENSCSAG00000001136	1.80750343833333	1.515900289	0.3571420365
ENSCSAG00000001137	3.666303322	3.9836965025	3.838195239
ENSCSAG00000001138	0.820761140333333	1.4327000645	1.2119435205
ENSCSAG00000001139	3.42810561033333	2.76498877	5.8440260265
ENSCSAG00000001140	5.85319123633333	6.5125780945	4.9229868745
ENSCSAG00000001141	5.839524976	4.3023541335	3.671336101
ENSCSAG00000001142	0	0	0
ENSCSAG00000001143	4.39237641166667	3.0148505805	3.497701977
ENSCSAG00000001144	0.273741233333333	0.2631365895	0
ENSCSAG00000001145	4.64204445233333	4.7994304055	4.944377885
ENSCSAG00000001146	6.13475236	0.942117054	1.081457953
ENSCSAG00000001147	5.84182122533333	4.1927796725	5.7097426615
ENSCSAG00000001148	1.93602349966667	0.968780792	0.4602941755
ENSCSAG00000001149	2.070019926	1.291210171	1.8604998525
ENSCSAG00000001150	3.233499977	1.8349646465	2.253920058
ENSCSAG00000001151	4.41864180166667	1.676313945	0
ENSCSAG00000001152	3.425681232	3.8325655545	3.5703572335
ENSCSAG00000001153	0.440921014333333	0.1490738315	0.392830584
ENSCSAG00000001154	3.01798513966667	5.1976081615	2.8637033595
ENSCSAG00000001155	0.999819699666667	1.082466493	0.63655828
ENSCSAG00000001156	4.11198894533333	3.866465172	2.878688294
ENSCSAG00000001157	0.338148742666667	1.8680102915	0
ENSCSAG00000001158	0	3.223683927	0
ENSCSAG00000001159	1.87330687966667	2.254368728	0.616695866
ENSCSAG00000001160	0	0	7.243552798
ENSCSAG00000001161	0.152619320333333	0	0.474702426
ENSCSAG00000001162	4.33357556533333	3.927427095	4.325024032
ENSCSAG00000001163	3.71972149333333	0.7917941855	0.613386861
ENSCSAG00000001164	1.92579946433333	1.8293764915	1.555615081
ENSCSAG00000001165	2.638826182	3.2779615385	3.306543821
ENSCSAG00000001166	4.181175487	1.3523319655	3.109929256
ENSCSAG00000001167	3.67912635033333	5.982967385	3.174910675
ENSCSAG00000001168	4.78912749266667	7.7714003815	5.921654361
ENSCSAG00000001169	0.284742276333333	0	0
ENSCSAG00000001170	2.26564381566667	4.2479216895	3.2384370315
ENSCSAG00000001171	4.14982734433333	4.6526179505	4.348650399
ENSCSAG00000001172	6.151271767	7.8080581105	5.197694439
ENSCSAG00000001173	2.806492584	0.258820271	0.5597043465
ENSCSAG00000001174	3.03706528433333	2.33887174	2.601715427
ENSCSAG00000001175	5.24621882866667	5.932285198	3.1479051175
ENSCSAG00000001176	0.533860525	0.1340914	0
ENSCSAG00000001177	4.448808243	6.695676207	4.115415573
ENSCSAG00000001178	0.264787853666667	1.285694262	3.167854168
ENSCSAG00000001179	3.18540048233333	1.390557097	2.9388692895
ENSCSAG00000001180	1.09916566	0.983652854	3.3804909895
ENSCSAG00000001181	0.693821685666667	0.3078867555	0.2809487525
ENSCSAG00000001182	3.22995328366667	5.8939072795	2.221724266
ENSCSAG00000001183	3.86968905766667	5.027902159	3.546208771
ENSCSAG00000001184	2.35767779033333	4.001678714	5.4513286035
ENSCSAG00000001185	3.39496281966667	2.156377362	2.672715807
ENSCSAG00000001186	4.568364721	3.5151043565	4.789779331
ENSCSAG00000001187	5.02182147466667	4.291787722	3.834624715
ENSCSAG00000001188	4.56469120733333	3.4123904795	2.7607480675
ENSCSAG00000001189	0.515433879333333	0.08617975	0
ENSCSAG00000001190	5.11790135433333	4.067680718	3.4444196725
ENSCSAG00000001191	1.550488652	3.4164503505	0.740689506
ENSCSAG00000001192	5.68907997733333	5.966346237	5.7785965915
ENSCSAG00000001193	4.164349366	4.647742568	3.4690580225
ENSCSAG00000001194	2.60436251666667	1.4837340585	1.080487643
ENSCSAG00000001195	3.941844308	1.4345466595	0.4257341625
ENSCSAG00000001196	0	0	0
ENSCSAG00000001197	4.530759601	4.5170101055	4.2484884045
ENSCSAG00000001198	4.674667266	4.2062115535	3.150935255
ENSCSAG00000001199	5.27725479466667	5.1105380665	3.690160105
ENSCSAG00000001200	2.76523666966667	1.9745937725	2.497601395
ENSCSAG00000001201	1.40661776766667	0.0721896305	0.567948341
ENSCSAG00000001202	1.098505726	5.541858252	0.7876849905
ENSCSAG00000001203	6.77323521433333	8.495090833	7.853388814
ENSCSAG00000001204	1.80713057666667	0.984451456	1.8304145245
ENSCSAG00000001205	1.086061218	2.2621881615	1.4540198575
ENSCSAG00000001206	1.13284495	2.1491693105	0.7602370715
ENSCSAG00000001207	1.94250453033333	0.826515438	0.721037737
ENSCSAG00000001208	4.37157644266667	5.416909501	4.8128256375
ENSCSAG00000001209	3.45363282266667	4.0232355485	3.090136885
ENSCSAG00000001210	4.31496411733333	4.6606242835	4.831474437
ENSCSAG00000001211	3.04469389166667	0.6835939375	1.5225375435
ENSCSAG00000001212	2.65736026	2.995318981	1.710108392
ENSCSAG00000001213	2.77701039766667	2.7718234205	2.0977532175
ENSCSAG00000001214	4.001099867	0.695078645	2.7334529455
ENSCSAG00000001215	1.85319212866667	3.9254127925	3.4467872905
ENSCSAG00000001216	5.62255418166667	7.9812111445	5.3793876885
ENSCSAG00000001217	4.16935314166667	6.122319094	7.1783966705
ENSCSAG00000001218	4.28171511433333	6.500455273	4.0043603375
ENSCSAG00000001219	1.370144838	0.369193454	1.613776761
ENSCSAG00000001220	2.073895675	1.383239342	2.829326697
ENSCSAG00000001221	4.97540323833333	4.4636945705	5.382948189
ENSCSAG00000001222	3.92488278566667	5.777181675	3.7807046565
ENSCSAG00000001223	3.08238265666667	2.908465882	3.7566894685
ENSCSAG00000001224	3.10632133566667	3.9549164705	2.5398718565
ENSCSAG00000001225	4.78065129866667	2.142554813	4.042803162
ENSCSAG00000001226	2.57731583433333	0.9761472305	2.443651369
ENSCSAG00000001227	4.262157349	4.172537215	2.9123190465
ENSCSAG00000001228	3.801031744	1.661075602	0.201161899
ENSCSAG00000001229	1.302308953	3.5607220405	0.6942039885
ENSCSAG00000001230	3.77762017	4.3101260645	3.9987867795
ENSCSAG00000001231	5.16809611266667	5.066166963	4.7699386515
ENSCSAG00000001232	3.32237015733333	4.0082618715	3.509651261
ENSCSAG00000001233	3.91010547133333	3.527273441	5.841735312
ENSCSAG00000001234	0.707238895	0	0
ENSCSAG00000001235	0.0856505	0.903133689	0
ENSCSAG00000001236	0.452209333333333	0	0
ENSCSAG00000001237	2.11429933533333	2.3017648565	2.946937781
ENSCSAG00000001238	3.19097106533333	1.8353123445	2.7801730695
ENSCSAG00000001239	4.617342955	4.89307325	5.310794582
ENSCSAG00000001240	0.171798533333333	0.3120930365	0.647225591
ENSCSAG00000001241	5.80852492733333	5.2191237405	5.7453071255
ENSCSAG00000001242	0	0.410052528	3.5012830885
ENSCSAG00000001243	0	0	1.2939601225
ENSCSAG00000001244	3.26421034533333	0.16621224	0.4407888675
ENSCSAG00000001245	0.05792799	0.0170944025	6.8085623145
ENSCSAG00000001246	0.106376666666667	3.5247306945	0.6696920465
ENSCSAG00000001247	1.38182189833333	0	1.1624367285
ENSCSAG00000001248	1.793650775	3.4739317375	1.242682256
ENSCSAG00000001249	4.98566490266667	4.8688841465	5.7648584735
ENSCSAG00000001250	0.163026883	0.863184302	0.403584388
ENSCSAG00000001251	3.615934138	1.886583985	2.9620206425
ENSCSAG00000001252	2.56244422933333	0.6358416085	1.61172891
ENSCSAG00000001253	0.452958426333333	0.1211957215	3.054119067
ENSCSAG00000001254	3.62928285333333	0.94934106	1.176167482
ENSCSAG00000001255	2.09096535566667	0.084026386	0.0834753135
ENSCSAG00000001256	2.245545702	1.1680266695	0.912267527
ENSCSAG00000001257	2.93617781833333	0.013200255	0.293297083
ENSCSAG00000001258	3.59444790266667	4.080618935	2.704761843
ENSCSAG00000001259	0	0.02756853	0
ENSCSAG00000001260	3.98384361433333	3.5028179375	3.902377369
ENSCSAG00000001261	1.70846171433333	4.986735878	1.6347467795
ENSCSAG00000001262	0	0	0
ENSCSAG00000001263	6.845825746	9.157190432	6.853391415
ENSCSAG00000001264	6.264733505	4.807951974	5.70010406
ENSCSAG00000001265	0.765608982	3.328957452	0.751228436
ENSCSAG00000001266	5.461398266	2.9688068625	4.913306297
ENSCSAG00000001267	5.16326012033333	6.128575916	5.2552900965
ENSCSAG00000001268	5.572328013	5.317569015	5.304145607
ENSCSAG00000001269	2.42386389366667	1.446110306	0
ENSCSAG00000001270	4.20119066833333	5.541276022	5.3306953825
ENSCSAG00000001271	4.32500873933333	3.8789425665	4.031186285
ENSCSAG00000001272	1.08538609433333	0.6339267195	1.107503726
ENSCSAG00000001273	5.02457313033333	3.431230976	4.075883824
ENSCSAG00000001274	3.55214763366667	3.7868444765	3.5910879215
ENSCSAG00000001275	3.054573724	4.6296860705	2.3604347325
ENSCSAG00000001276	4.770005861	6.5269740065	4.9331225785
ENSCSAG00000001277	4.30584781533333	3.137275131	4.4272048345
ENSCSAG00000001278	1.09026753333333	0.0860290185	1.4993678145
ENSCSAG00000001279	0	0	0.3230160105
ENSCSAG00000001280	4.04436154066667	3.7382016815	4.226590797
ENSCSAG00000001281	5.07660585333333	2.8021370305	6.320679077
ENSCSAG00000001282	0.287749388	0	0.211970838
ENSCSAG00000001283	3.05852426	1.514132038	4.717647782
ENSCSAG00000001284	4.14450243	3.7838888225	7.620241629
ENSCSAG00000001285	1.17563542933333	0.031575774	2.0392861525
ENSCSAG00000001286	0	0.064396126	1.1798521035
ENSCSAG00000001287	2.67875782	2.3987565255	4.110074691
ENSCSAG00000001288	4.19854180066667	3.3008107535	4.1086650055
ENSCSAG00000001289	3.93851699566667	5.611287703	4.2621697795
ENSCSAG00000001290	3.775375998	4.1886892735	0.430286066
ENSCSAG00000001291	0	0	0
ENSCSAG00000001292	0.177606679333333	1.87157251	0.04282307
ENSCSAG00000001293	2.87618208866667	3.7645536185	3.3899494035
ENSCSAG00000001294	3.43318249866667	3.533638382	4.4386017415
ENSCSAG00000001295	3.388931276	1.738969783	7.28430934
ENSCSAG00000001296	3.28349106	3.003398327	2.0246911015
ENSCSAG00000001297	3.619602713	5.0882739095	3.4652764
ENSCSAG00000001298	0.538647923	0.2531416515	0.356784127
ENSCSAG00000001299	0	0.2866252	1.8857610195
ENSCSAG00000001300	6.80365394333333	6.724444104	8.118181309
ENSCSAG00000001301	2.93201745566667	2.141060265	2.123944085
ENSCSAG00000001302	0	0.0433503125	0
ENSCSAG00000001303	2.427743346	2.100173742	2.127113484
ENSCSAG00000001304	3.50146861733333	4.9796954185	4.4829079645
ENSCSAG00000001305	2.09497837533333	0.4740828655	1.4146609435
ENSCSAG00000001306	4.47734710066667	3.935724307	2.6267369025
ENSCSAG00000001307	2.64439029133333	2.5136932975	0.208864603
ENSCSAG00000001308	1.65821266	1.3072440455	0.12432654
ENSCSAG00000001309	1.48014690566667	0.2622506485	0.218126195
ENSCSAG00000001310	2.62693760333333	2.8178573495	2.5170439775
ENSCSAG00000001311	1.988868059	0.734376716	2.2145340725
ENSCSAG00000001312	0.100281	0	0
ENSCSAG00000001313	4.98780834333333	6.597313515	8.1160231705
ENSCSAG00000001314	1.643265755	1.3305020255	2.021955599
ENSCSAG00000001315	1.507731298	0.7028512935	1.2000091505
ENSCSAG00000001316	0.0622023333333333	0.059761624	4.1253781755
ENSCSAG00000001317	4.66878727033333	3.1204050615	4.7844097845
ENSCSAG00000001318	6.06672309233333	1.943542951	6.484234689
ENSCSAG00000001319	3.40005793866667	3.9416080805	1.9748558425
ENSCSAG00000001320	0.522832894666667	0.212457545	4.4748644705
ENSCSAG00000001321	3.481639666	0.9782491745	8.7754947605
ENSCSAG00000001322	0.122605014	0.2537680815	9.55805587
ENSCSAG00000001323	2.55491821666667	0.546484752	0.3834510565
ENSCSAG00000001324	3.941986428	3.248953427	4.1115643195
ENSCSAG00000001325	1.184178277	0.3597008	0.932105122
ENSCSAG00000001326	4.29462402966667	3.05022145	3.6314381205
ENSCSAG00000001327	0.451000251333333	0	0.08796795
ENSCSAG00000001328	3.12872340866667	2.2105619585	4.821537751
ENSCSAG00000001329	1.68618580966667	0	1.735362576
ENSCSAG00000001330	4.213104643	2.4525465425	4.8065197435
ENSCSAG00000001331	4.710575515	1.3029856225	7.925677334
ENSCSAG00000001332	0.496016603666667	0.2951917705	0
ENSCSAG00000001333	4.37270028533333	1.2063519355	5.791118565
ENSCSAG00000001334	4.27923698566667	1.4543004625	5.57914702
ENSCSAG00000001335	4.71254575366667	4.7607146085	4.9603825515
ENSCSAG00000001336	3.428684821	1.94299996	5.4641357435
ENSCSAG00000001337	1.82601021166667	0	0.030695255
ENSCSAG00000001338	4.65304065533333	0.0492146975	1.516433545
ENSCSAG00000001339	4.77118135166667	5.566689186	4.436210953
ENSCSAG00000001340	2.72054385833333	0.7545693	8.303867445
ENSCSAG00000001341	4.48171335133333	3.5421667345	3.865299625
ENSCSAG00000001342	4.49142496566667	3.794856394	3.4566843175
ENSCSAG00000001343	2.47367620866667	2.208975206	2.7576155555
ENSCSAG00000001344	3.16214967033333	4.2148239875	1.483592503
ENSCSAG00000001345	4.39930283933333	3.081458774	2.026767693
ENSCSAG00000001346	5.06164261433333	5.065428744	7.667223409
ENSCSAG00000001347	1.31485205466667	2.4215396445	3.7941284015
ENSCSAG00000001348	0	0	0
ENSCSAG00000001349	2.919043872	1.8381101215	1.09194202
ENSCSAG00000001350	3.78725333233333	2.683346246	3.8644169685
ENSCSAG00000001351	5.41921223266667	5.02341607	6.263743364
ENSCSAG00000001352	6.405570754	3.7971523105	1.198439045
ENSCSAG00000001353	4.16284457933333	5.345826959	5.2194342275
ENSCSAG00000001354	1.04145330433333	0.2649275775	4.405904733
ENSCSAG00000001355	4.95012582733333	1.219394779	3.35939267
ENSCSAG00000001356	5.10421615733333	0.0207895755	0.049275535
ENSCSAG00000001357	0.532911966666667	0	0.06514105
ENSCSAG00000001358	0	0	0
ENSCSAG00000001359	4.12184329533333	0.176234509	0.7922783765
ENSCSAG00000001360	5.116046787	4.2597176975	4.737220797
ENSCSAG00000001361	4.028324051	2.3339098935	7.315285834
ENSCSAG00000001362	0.228401351333333	0	0
ENSCSAG00000001363	0	0	0.282962656
ENSCSAG00000001364	0.882402768333333	0.232133217	1.269180655
ENSCSAG00000001365	6.42151791266667	8.5616617595	6.865598133
ENSCSAG00000001366	3.13221570066667	5.112075428	3.965457721
ENSCSAG00000001367	6.773371746	8.7913272475	5.3121457835
ENSCSAG00000001368	2.39546726166667	4.061262729	1.426917693
ENSCSAG00000001369	5.332410444	4.374458557	4.441058016
ENSCSAG00000001370	4.33362178066667	0.032929653	0
ENSCSAG00000001371	1.66554781633333	4.043754252	0.913873526
ENSCSAG00000001372	2.083099441	0	0.3683907475
ENSCSAG00000001373	5.54940654966667	0.121680554	0.588936684
ENSCSAG00000001374	4.04447438866667	4.419387713	5.6317903825
ENSCSAG00000001375	5.33816416333333	5.1011823265	5.200337494
ENSCSAG00000001376	4.099899941	3.9129971	3.868089441
ENSCSAG00000001377	1.55507998	1.603785298	7.789645437
ENSCSAG00000001378	0.690339012333333	0	4.1558264405
ENSCSAG00000001379	5.58481599066667	5.42390272	4.8461477675
ENSCSAG00000001380	4.436132011	0	0.05379265
ENSCSAG00000001381	1.76325373766667	0.647080674	2.371275985
ENSCSAG00000001382	3.552265543	2.6972533665	4.3641630065
ENSCSAG00000001383	0.133920869	0	0
ENSCSAG00000001384	1.07363861666667	0	0.09349564
ENSCSAG00000001385	3.49754234266667	0.0726575765	0.661554933
ENSCSAG00000001386	4.69985837733333	4.749221184	7.786849871
ENSCSAG00000001387	3.47876787133333	3.2987614955	4.30086547
ENSCSAG00000001388	1.68044960366667	0	0
ENSCSAG00000001389	2.945225267	0.771775438	1.302128284
ENSCSAG00000001390	5.27790440666667	4.782487934	7.3074573455
ENSCSAG00000001391	5.33628271233333	5.722588482	5.3880949465
ENSCSAG00000001392	0.751801289	0.0368353395	0.094154249
ENSCSAG00000001393	0.490565896	0	0
ENSCSAG00000001394	2.389091146	0	0.0515598
ENSCSAG00000001395	3.821256951	0.088400732	0
ENSCSAG00000001396	5.204566027	3.7807590215	4.862907929
ENSCSAG00000001397	3.377080547	2.3391798875	0
ENSCSAG00000001398	5.282900425	3.655870829	4.8733397745
ENSCSAG00000001399	5.55287840266667	3.7042585515	5.0775193115
ENSCSAG00000001400	5.17491804766667	2.7738536095	3.7666571815
ENSCSAG00000001401	2.81818792933333	3.647733486	0.820410732
ENSCSAG00000001402	5.60193264866667	5.0457878085	5.059858949
ENSCSAG00000001403	5.340331435	3.33212545	6.161491408
ENSCSAG00000001404	0.842987566	0	0
ENSCSAG00000001405	2.196870948	0.4978733925	1.255933911
ENSCSAG00000001406	1.74111303033333	1.0516518025	0.312964931
ENSCSAG00000001407	3.14966376466667	1.2528557185	3.575530274
ENSCSAG00000001408	1.69097984266667	0.6177256135	5.4238574055
ENSCSAG00000001409	0.720687160333333	0	2.564407995
ENSCSAG00000001410	3.89483495466667	3.7470306905	5.0438810145
ENSCSAG00000001411	6.09840092366667	2.4430384455	1.474181181
ENSCSAG00000001412	1.99706361	0.3172808365	1.5418253745
ENSCSAG00000001413	6.85895139566667	2.7677460645	2.636601195
ENSCSAG00000001414	3.95174473866667	0.946086222	3.3253890025
ENSCSAG00000001415	2.48456582066667	0.0283101445	8.2430498925
ENSCSAG00000001416	0.314028115666667	0	4.3275602455
ENSCSAG00000001417	2.777279191	4.3431815915	3.389562941
ENSCSAG00000001418	3.08129730033333	0.8910087815	2.8720695005
ENSCSAG00000001419	1.89700040033333	0.03325693	5.291599891
ENSCSAG00000001420	5.20996603166667	3.612658477	5.856975655
ENSCSAG00000001421	3.714100084	0.301835915	2.00470416
ENSCSAG00000001422	1.702243689	0.456764529	2.3266151265
ENSCSAG00000001423	1.54002829566667	0.572810908	1.905911796
ENSCSAG00000001424	1.676672942	0.0963603185	1.048865604
ENSCSAG00000001425	1.63171505933333	1.946615657	4.3313004655
ENSCSAG00000001426	4.85237580033333	5.3902898695	3.613743098
ENSCSAG00000001427	3.032133635	3.96010909	4.676438045
ENSCSAG00000001428	5.953156629	3.6126167795	5.2614068025
ENSCSAG00000001429	1.248526792	10.132648268	3.881518266
ENSCSAG00000001430	3.27370898866667	3.46844415	2.3280873105
ENSCSAG00000001431	1.17351839666667	0.2050174025	0.386416528
ENSCSAG00000001432	4.08584084	1.987437849	2.0578340435
ENSCSAG00000001433	1.974441508	0.1563429375	0
ENSCSAG00000001434	0.256343045333333	0	0
ENSCSAG00000001435	0.0921103666666667	0	0
ENSCSAG00000001436	0	0.799099391	0
ENSCSAG00000001437	0	0	0
ENSCSAG00000001438	0	0.019408833	0
ENSCSAG00000001439	6.061110176	5.4011775525	5.032968521
ENSCSAG00000001440	6.316079355	6.925514453	7.133697026
ENSCSAG00000001441	5.635690629	4.785112303	4.307789784
ENSCSAG00000001442	3.28225905833333	3.339599955	2.2028420555
ENSCSAG00000001443	0.0737722	0	0.183626257
ENSCSAG00000001444	4.793219967	3.999795659	4.8351010385
ENSCSAG00000001445	4.91307831233333	5.478026975	5.213851235
ENSCSAG00000001446	4.681045424	4.9412533385	5.2511273055
ENSCSAG00000001447	1.911970064	0.3776357365	1.4506890925
ENSCSAG00000001448	2.25480483333333	0.460266595	4.479857313
ENSCSAG00000001449	1.26169184433333	2.266401879	2.890198648
ENSCSAG00000001450	0.731939521	0	4.0936353185
ENSCSAG00000001451	2.10181189533333	0.4587894455	4.373979088
ENSCSAG00000001452	0.14034151	0	1.20488513
ENSCSAG00000001453	4.62628586466667	2.0095493345	2.3025588775
ENSCSAG00000001454	1.94092022833333	0.695856369	1.888126365
ENSCSAG00000001455	3.18243776466667	3.1741813225	2.0076305305
ENSCSAG00000001456	4.44766117966667	4.895784	4.470127651
ENSCSAG00000001457	0.0478208666666667	0.379442584	0
ENSCSAG00000001458	4.56204767033333	3.2516336755	4.428211592
ENSCSAG00000001459	4.30644030333333	1.160053188	1.3358649775
ENSCSAG00000001460	2.91526967933333	3.919674377	2.370161781
ENSCSAG00000001461	1.96927270333333	1.6507855235	3.859223214
ENSCSAG00000001462	0	0.0980673375	0
ENSCSAG00000001463	3.862451852	1.329177521	0.481266462
ENSCSAG00000001464	3.382876453	0.6256077595	1.2214038515
ENSCSAG00000001465	4.70175001766667	0.752194488	1.3113088335
ENSCSAG00000001466	0.820016339666667	0	1.108609
ENSCSAG00000001467	3.44706768766667	2.885373265	2.1044054735
ENSCSAG00000001468	4.69304557233333	3.8634618365	3.8438188375
ENSCSAG00000001469	0.144484166666667	1.4968600335	0.5942429565
ENSCSAG00000001470	4.62177867933333	2.94561794	4.789515076
ENSCSAG00000001471	6.64232543833333	8.250143933	7.015536636
ENSCSAG00000001472	3.65687084166667	3.037815815	3.6642439955
ENSCSAG00000001473	0.285081666666667	0	0.460057453
ENSCSAG00000001474	3.92601414633333	4.6283416235	3.119634777
ENSCSAG00000001475	4.077033749	4.917708851	4.9963538735
ENSCSAG00000001476	1.48007418766667	3.152362664	1.7885796915
ENSCSAG00000001477	4.10028873966667	4.4007762805	4.135569799
ENSCSAG00000001478	5.40589582766667	4.5611593735	3.675386587
ENSCSAG00000001479	3.005592522	5.298218401	4.260831904
ENSCSAG00000001480	4.794234353	5.5899849935	4.2676299885
ENSCSAG00000001481	3.59089255566667	5.709388446	6.2032061075
ENSCSAG00000001482	0.345563167666667	2.137800487	0.320091342
ENSCSAG00000001483	3.12742207633333	6.8219367225	4.782525686
ENSCSAG00000001484	4.562781263	4.4472313855	6.068701232
ENSCSAG00000001485	5.30969243366667	3.755420653	1.946632581
ENSCSAG00000001486	1.461153126	2.354892025	1.18039182
ENSCSAG00000001487	6.30432853433333	7.813667082	5.4028115625
ENSCSAG00000001488	3.28640099966667	2.882640655	3.286007093
ENSCSAG00000001489	8.333314361	4.031548081	7.099181324
ENSCSAG00000001490	6.552676062	3.0323555415	7.634401245
ENSCSAG00000001491	2.78343843533333	3.1503259195	2.552960491
ENSCSAG00000001492	6.72590964066667	1.36714528	5.762078548
ENSCSAG00000001493	1.032816	0	0
ENSCSAG00000001494	5.134502964	2.821583728	2.790657111
ENSCSAG00000001495	3.56453566966667	2.4479506485	6.298359372
ENSCSAG00000001496	3.660831109	4.467607238	4.4296495955
ENSCSAG00000001497	2.90542022066667	1.6072126465	1.032800522
ENSCSAG00000001498	5.207001374	0	0.117084483
ENSCSAG00000001499	1.70630174466667	0.304624442	4.0168504655
ENSCSAG00000001500	0.887595739666667	0	0.9928383455
ENSCSAG00000001501	1.45088557533333	3.300430963	3.138011802
ENSCSAG00000001502	4.73977258566667	2.794368199	7.1874814845
ENSCSAG00000001503	3.67154658033333	4.0422904225	6.1554540655
ENSCSAG00000001504	5.103939718	5.048747545	4.439516797
ENSCSAG00000001505	3.460301172	3.289089662	3.1498075655
ENSCSAG00000001506	4.063922639	3.0064634535	3.0338264885
ENSCSAG00000001507	2.746604379	0.6955296095	2.142239971
ENSCSAG00000001508	4.403736227	3.43197939	5.7646845195
ENSCSAG00000001509	3.80904654366667	4.528687605	3.677368491
ENSCSAG00000001510	2.08379832666667	1.5942898235	2.0214518925
ENSCSAG00000001511	3.53129948266667	0.2078920805	4.48342034
ENSCSAG00000001512	5.51821183466667	4.686111587	4.725487742
ENSCSAG00000001513	3.773781755	3.577075679	4.600052929
ENSCSAG00000001514	0.753508514333333	0.2925029	0
ENSCSAG00000001515	3.26933754233333	3.9631784695	2.5436352785
ENSCSAG00000001516	3.62187357766667	0	0.797596318
ENSCSAG00000001517	3.39066266666667	5.1670048275	0.232995976
ENSCSAG00000001518	3.04499334333333	1.485101283	2.7793878515
ENSCSAG00000001519	5.84552674966667	3.7337793045	4.180676879
ENSCSAG00000001520	5.01365992933333	1.084005761	6.967039822
ENSCSAG00000001521	4.63212883333333	0.5189812545	6.5024820235
ENSCSAG00000001522	0.684364991333333	0	1.292699297
ENSCSAG00000001523	2.71198701966667	0.1193327865	0.143876798
ENSCSAG00000001524	3.02789634633333	3.205632669	3.1699803395
ENSCSAG00000001525	2.196729511	5.19439483	2.7580033415
ENSCSAG00000001526	0.262083085	0	0.1674946195
ENSCSAG00000001527	1.26897955233333	0	0.1909395785
ENSCSAG00000001528	0.316842558333333	0	0
ENSCSAG00000001529	3.63262539	2.996457999	3.1003397595
ENSCSAG00000001530	2.65356528266667	0.4043287865	0.096128
ENSCSAG00000001531	4.328543821	4.9220698535	3.7857025325
ENSCSAG00000001532	0.156042280333333	0.0499012835	0
ENSCSAG00000001533	5.602031195	3.843618197	4.8680798985
ENSCSAG00000001534	0.390271597	0	0.1509645355
ENSCSAG00000001535	4.61993606933333	3.6478379525	0.874982513
ENSCSAG00000001536	5.32882614266667	4.273505972	4.634348853
ENSCSAG00000001537	5.35341893066667	2.6550682585	1.7546810085
ENSCSAG00000001538	5.81650264466667	4.82238207	5.2259080025
ENSCSAG00000001539	6.60723794	8.285273693	7.0591037115
ENSCSAG00000001540	2.73828510366667	1.0718987725	2.6382846725
ENSCSAG00000001541	4.43096770666667	1.347060638	1.3388777735
ENSCSAG00000001542	5.10685050233333	4.090933367	2.283346945
ENSCSAG00000001543	1.62327856966667	2.15881988	0.1925609
ENSCSAG00000001544	0.303999946333333	0.495768503	0
ENSCSAG00000001545	5.742568617	3.39493103	2.4889257265
ENSCSAG00000001546	3.91526272433333	5.9762202915	4.6383094265
ENSCSAG00000001547	0.279245967	0.231434663	0
ENSCSAG00000001548	2.013690829	2.111674366	0.4538083555
ENSCSAG00000001549	2.62457406966667	2.092827067	2.477522118
ENSCSAG00000001550	5.14603544833333	6.6928083995	6.431712133
ENSCSAG00000001551	1.87866898233333	1.3763370695	3.2093867825
