brain	heart	kidney	liver	testis
ENSPTRG00000000239	0.173498665	0.91810778	1.29437465555556	0.73130531	2.122934
ENSPTRG00000000241	5.6205495	1.8584516	3.72835211111111	2.4515051	2.969822
ENSPTRG00000000242	6.6677645	7.2048518	7.43248411111111	7.56539365	6.959446
ENSPTRG00000000243	5.7069925	0.219144438	3.80245	0.58513963	1.380297
ENSPTRG00000000244	0.013730835	0.0008747982	0.0854590888888889	0.020056708	1.47805
ENSPTRG00000000245	0.011108545	0.003651514	0	0	0.3032255
ENSPTRG00000000246	1.2537508	1.08264382	0.991286855555556	1.17783222	1.356248
ENSPTRG00000000247	4.0201035	2.521863	3.78475388888889	2.8786918	4.746098
ENSPTRG00000000248	3.443531	3.353656	4.74723977777778	4.61203615	1.436585
ENSPTRG00000000249	0.0541756	0.030314856	0	0.05541363	4.06726
ENSPTRG00000000250	5.831876	0.262164532	0.375849021111111	0.210848174	0.7896834
ENSPTRG00000000253	0.83558295	0.0111898832	0.00548019	0	0.7462784
ENSPTRG00000000254	0	0	0.0193738666666667	0.0178041705	0
ENSPTRG00000000255	3.380841	1.9665488	6.51142522222222	6.7213288	1.430492
ENSPTRG00000000256	2.841979	1.36226596	2.43342922222222	1.421044755	2.322439
ENSPTRG00000000257	5.6673575	4.3441238	5.26953222222222	4.84994885	6.890422
ENSPTRG00000000261	4.3679305	2.8058964	3.73273488888889	3.2390712	5.236759
ENSPTRG00000000262	5.1778365	3.252051	3.85201211111111	3.99709505	5.762774
ENSPTRG00000000263	0.03545988	0.035407652	0.100652298888889	0.48892965	0
ENSPTRG00000000264	3.2744855	3.1382096	6.46704777777778	7.3695984	3.222726
ENSPTRG00000000265	4.8652625	3.3810578	7.12644622222222	5.11946325	6.119385
ENSPTRG00000000266	4.099446	2.0033042	3.97532488888889	3.5105508	3.982771
ENSPTRG00000000268	7.134529	6.1005762	6.340633	6.01950755	8.92866
ENSPTRG00000000269	8.078968	7.8808892	7.25877033333333	6.3104033	8.259169
ENSPTRG00000000271	1.4419905	0.0238484	0.0375496333333333	0.002814068	0.1188999
ENSPTRG00000000272	1.490319	1.04844344	2.609362	1.2991959	0.7404423
ENSPTRG00000000274	0.047624725	0	4.00320118888889	0.2580105355	0
ENSPTRG00000000275	2.755071	1.319968	1.81442991111111	0.8359406185	5.104509
ENSPTRG00000000276	0	0.179414592	0.127633333333333	0	1.200052
ENSPTRG00000000277	0.3851293	3.8712092	0.785314767777778	8.314518175	3.924314
ENSPTRG00000000278	0.4407416	2.7923254	0.106785704444444	0.21355644	0.8867897
ENSPTRG00000000279	0	0.020016532	0.0325529311111111	0.0894516225	0
ENSPTRG00000000280	0	0.0436720796	0	0	0.2069795
ENSPTRG00000000282	0.27780355	0	0.0940895122222222	0.0487521935	3.19266
ENSPTRG00000000286	0.05444635	0	0.0341472	0.00044617375	1.840882
ENSPTRG00000000287	9.120717	2.137847	5.988621	4.2282314	1.878572
ENSPTRG00000000288	3.623864	2.9388166	3.75950344444444	3.1388429	4.519976
ENSPTRG00000000290	0.59908545	0.68575318	2.13340242222222	4.9467986	1.617719
ENSPTRG00000000291	7.568552	6.215135	6.26968566666667	6.1036376	8.22903
ENSPTRG00000000294	2.734971	0.69878284	1.39467333333333	0.699408805	5.941165
ENSPTRG00000000295	4.3044845	0.1191337642	0.794989955555556	0.1327462665	2.81351
ENSPTRG00000000296	5.755796	4.7477776	5.42082355555556	4.0254596	5.696968
ENSPTRG00000000297	6.05737	3.3480418	4.20140577777778	3.52824375	8.278483
ENSPTRG00000000298	3.8311505	3.2857098	4.17403811111111	4.4606344	4.280427
ENSPTRG00000000300	5.4918525	4.435292	5.61583344444444	3.25349525	6.885173
ENSPTRG00000000302	2.253493	1.7749168	4.44337266666667	5.2547572	4.039781
ENSPTRG00000000303	6.944241	1.1254818	4.88427188888889	4.0933502	2.882595
ENSPTRG00000000304	5.1795915	3.4668794	3.90144644444444	3.07886335	3.950545
ENSPTRG00000000306	0.09107025	0.556733216	0.216439166666667	0.067973525	0.5323219
ENSPTRG00000000307	1.6301021	3.8012134	4.05135288888889	2.8270524	2.231715
ENSPTRG00000000315	2.5637065	2.168957	3.03497466666667	1.800483095	3.654439
ENSPTRG00000000316	0.772663	0.0012689126	0.0603733933333333	0.0624820315	0.6341788
ENSPTRG00000000318	5.515128	3.4929696	4.26909251111111	6.35349775	3.431115
ENSPTRG00000000319	5.4089655	3.272529	3.9899888	6.0145205	3.041685
ENSPTRG00000000320	2.142546	0.192478034	1.03506383333333	0.520473097	3.84934
ENSPTRG00000000321	5.3180605	3.489198	4.50831111111111	3.5066053	8.085478
ENSPTRG00000000322	4.090553	2.7020642	3.31379377777778	1.558178155	5.143695
ENSPTRG00000000323	0.46268745	0	0.0405749555555556	0.0008818595	0.7228332
