heart	kidney	liver	testis
ENSGGOG00000002199	0	0	0	0
ENSGGOG00000002200	2.191375	4.0516795	3.195068	4.96397233333333
ENSGGOG00000002201	1.9071245	3.572664	2.4940595	3.50457033333333
ENSGGOG00000002202	0.9709325	4.0266875	1.7112055	4.48258833333333
ENSGGOG00000002203	0.061917435	0.041029275	0.066321665	4.92490266666667
ENSGGOG00000002204	0.032642215	2.719433	2.2668335	1.5587051
ENSGGOG00000002205	1.3610785	4.8841945	3.105455	2.33686566666667
ENSGGOG00000002206	2.411286	3.345498	1.842898	3.57283966666667
ENSGGOG00000002208	0.32140885	0.81111155	0.9829914	0.514209066666667
ENSGGOG00000002209	0.03296087	0.9052713	0.24214505	0.304018233333333
ENSGGOG00000002210	1.9313905	3.9953525	2.9967825	4.85672633333333
ENSGGOG00000002211	0.116649755	0.5669475	0.89286725	0.146388766666667
ENSGGOG00000002212	0.3383175	0.8558619	0.4845806	0.431940833333333
ENSGGOG00000002213	0.2558775	2.158682	1.0534757	1.52826646666667
ENSGGOG00000002214	0	0	0	1.422173
ENSGGOG00000002215	0.7723725	2.8318465	1.7776835	2.47369633333333
ENSGGOG00000002216	2.1595835	5.276932	3.7038	6.621877
ENSGGOG00000002217	0.2973697	4.0986175	1.7911885	0.5650503
ENSGGOG00000002218	0	2.3840405	0.04337993	0.06835166
ENSGGOG00000002220	0.056289825	3.563739	0.0617911	4.48646166666667
ENSGGOG00000002221	0.2701575	0.64744155	0.24273205	6.57709
ENSGGOG00000002222	0.01814419	3.8398645	0.01977213	0.476842366666667
ENSGGOG00000002223	1.69318345	4.623168	6.3246405	1.97264256666667
ENSGGOG00000002224	3.109901	5.1690265	4.015871	5.26733466666667
ENSGGOG00000002225	0.0109924	4.2587145	0.04076049	0.8471194
ENSGGOG00000002226	0	1.697591	0	2.037685
ENSGGOG00000002227	3.898736	5.095016	2.920036	5.20891666666667
ENSGGOG00000002228	0.54127785	1.2482395	0.61434985	4.47254033333333
ENSGGOG00000002229	0.63611725	2.6974395	1.314889	7.032103
ENSGGOG00000002230	0.2437737	1.457024	1.089933	0.981651933333333
ENSGGOG00000002231	1.02093305	2.7031535	1.8078575	3.164266
ENSGGOG00000002232	3.376166	7.615783	5.1151605	4.43936
ENSGGOG00000002234	0.18588455	0.207521045	0.07363512	2.62387533333333
ENSGGOG00000002236	0	0	0.044031165	0.7975529
ENSGGOG00000002237	0.2224019	0	0	0.237928933333333
ENSGGOG00000002238	0.90751345	2.4355015	0.02553933	0.9145143
ENSGGOG00000002239	1.4999595	3.5143935	3.0092765	4.13053066666667
ENSGGOG00000002241	1.5136074	3.814303	1.03665635	1.76581066666667
ENSGGOG00000002243	2.847491	4.793417	3.6844125	6.02829533333333
ENSGGOG00000002244	0	0.02487783	0	3.837762
ENSGGOG00000002245	0	0.10203405	0.1341132	0.808327766666667
ENSGGOG00000002247	0.092567755	0.30237335	0.15687715	0.149960833333333
ENSGGOG00000002249	0.94020465	1.9406935	2.3882085	3.68483633333333
ENSGGOG00000002250	1.1510676	3.4079905	2.340484	4.77234333333333
ENSGGOG00000002251	2.006596	3.514001	2.6186195	4.27484733333333
ENSGGOG00000002252	0.9095021	2.692294	2.418426	5.222481
ENSGGOG00000002253	0	0.23329495	6.085788	1.0758308
ENSGGOG00000002254	2.265	5.951851	10.84583	2.67982033333333
ENSGGOG00000002255	0.326881	0.75635705	0.3544943	1.57629133333333
ENSGGOG00000002256	0	0.049604305	0.01344662	0.8140851
ENSGGOG00000002257	0.08625785	0.16995295	0.0741033	0.7464105
ENSGGOG00000002258	2.2563655	3.172337	1.4750985	1.38040503333333
ENSGGOG00000002259	0.4418175	0.7805992	2.6102175	0.410712333333333
ENSGGOG00000002260	2.44738	4.7314285	3.546705	4.45748533333333
ENSGGOG00000002261	0.469046	1.702128	2.2147765	2.4506795
ENSGGOG00000002264	3.9087585	4.264333	4.361711	5.153572
ENSGGOG00000002265	4.0026635	5.7578775	4.641354	7.44225366666667
ENSGGOG00000002266	0.3906422	1.32906355	2.4634035	2.07622566666667
ENSGGOG00000002267	0.3233179	1.4009495	1.31568045	0.569645166666667
ENSGGOG00000002268	6.3043635	6.774438	5.4989605	6.209912
ENSGGOG00000002269	1.6576465	3.902705	2.7636315	3.36706733333333
ENSGGOG00000002270	2.494199	4.362236	4.071533	3.487829
ENSGGOG00000002272	0.051193845	0.67663435	0.01997788	0.3853716
ENSGGOG00000002273	0.5101779	5.78627	1.503119	3.626418
ENSGGOG00000002274	3.4136265	5.4695	4.6941195	7.77986
ENSGGOG00000002275	0.105480825	4.413322	4.190261	0.550305266666667
ENSGGOG00000002276	1.1570706	2.8705695	1.6591045	3.49424633333333
ENSGGOG00000002277	2.1324495	3.574618	2.7102355	4.674972
ENSGGOG00000002278	4.5092235	7.2174515	7.142897	6.624501
ENSGGOG00000002279	1.307435	1.5287965	0.4981387	0.8187549
ENSGGOG00000002280	2.328014	4.7532745	3.662782	3.82835366666667
ENSGGOG00000002281	1.1378309	1.4256075	1.3477545	3.32639733333333
ENSGGOG00000002282	0	0.1885341	0.5436419	0.3498162
ENSGGOG00000002283	0.0686694	0.04261231	0.067058	0.0669468366666667
ENSGGOG00000002284	0.59545765	2.393962	1.6890805	1.19020376666667
ENSGGOG00000002285	0.18603315	2.1702325	6.38162	1.89886236666667
ENSGGOG00000002286	3.848624	6.491963	4.801183	5.17789266666667
ENSGGOG00000002288	0.6390449	0.1944706	0.98898105	5.17493833333333
ENSGGOG00000002289	0.9236365	3.2981545	1.3943745	4.567089
ENSGGOG00000002290	2.1074305	3.871399	3.122809	5.69773866666667
ENSGGOG00000002292	0.0617753	0.07697335	0.24088565	0.484558966666667
ENSGGOG00000002293	3.415904	4.326984	4.2635795	4.801117
ENSGGOG00000002294	2.4377865	1.8561796	7.3486575	0.427688733333333
ENSGGOG00000002296	1.95795	4.256447	1.620996	5.92631
ENSGGOG00000002297	0.152674285	0.042556865	3.7246875	1.1393556
ENSGGOG00000002298	2.139531	4.014636	3.52042	4.39711733333333
ENSGGOG00000002299	7.362739	0.146755675	0.91068975	0.7959554
ENSGGOG00000002300	1.67966	3.794429	4.3210595	3.77223233333333
ENSGGOG00000002301	0.33949985	0.5298834	5.1060295	2.251255
ENSGGOG00000002302	0.03553973	3.549788	0.5797513	2.092405
ENSGGOG00000002303	0	0.086778	0	0.191899966666667
ENSGGOG00000002304	2.539966	3.158831	2.6908405	5.48096466666667
ENSGGOG00000002305	1.8499095	2.2013965	2.704753	2.29995866666667
ENSGGOG00000002307	0.23470995	0.1242717	0.4958374	2.24043333333333
ENSGGOG00000002308	0.62506245	2.1964305	1.402648	2.98698833333333
ENSGGOG00000002309	1.683886	2.895037	2.816655	4.32157733333333
ENSGGOG00000002310	1.995894	5.111431	4.8604645	2.66971466666667
ENSGGOG00000002311	6.1052155	7.0090875	5.835894	6.38782633333333
ENSGGOG00000002312	1.452648	2.9018165	2.8131175	2.95376
ENSGGOG00000002313	1.13425735	3.413127	3.5791365	5.11496333333333
ENSGGOG00000002314	3.9489065	4.7512905	3.4881145	3.08852866666667
ENSGGOG00000002315	0.15878568	0.5678411	0.2769701	5.88982866666667
ENSGGOG00000002316	3.118009	3.580936	1.957195	1.89613023333333
ENSGGOG00000002317	2.980443	3.832156	3.00549	3.220002
ENSGGOG00000002318	0.6074963	4.0059465	1.06664215	1.25031886666667
ENSGGOG00000002319	4.058567	6.0534665	4.60166	5.73932766666667
ENSGGOG00000002320	4.3993535	6.4085365	5.741194	5.14048
ENSGGOG00000002321	1.6495075	3.7510265	5.8510925	3.291204
ENSGGOG00000002322	1.8260855	4.7158	4.779368	5.420022
ENSGGOG00000002323	0.97419375	2.430474	1.8746945	1.71827766666667
ENSGGOG00000002324	1.9485185	3.653565	3.1663745	2.95834066666667
ENSGGOG00000002325	3.1171265	4.7612805	3.764145	4.55399566666667
ENSGGOG00000002326	7.0663935	10.726975	9.979729	9.46963733333333
ENSGGOG00000002327	8.3380065	8.868942	7.624787	6.69136733333333
ENSGGOG00000002328	0.38341125	0.5937075	0.124571235	0.484312166666667
ENSGGOG00000002329	2.208687	3.122813	3.9266545	3.06660066666667
ENSGGOG00000002330	0.1393326	0.6393168	0.99845395	1.97025433333333
ENSGGOG00000002331	1.2960635	2.8321975	1.9740455	0.492754286666667
ENSGGOG00000002332	3.4758575	3.1767945	2.57992	2.47315066666667
ENSGGOG00000002334	6.391154	6.9636875	6.4427425	4.60870166666667
ENSGGOG00000002335	2.928533	3.9827205	3.2844075	2.940594
ENSGGOG00000002336	1.692945	5.302403	3.24143	3.72681633333333
ENSGGOG00000002337	1.3498565	3.1353225	1.2113594	0.7686831
ENSGGOG00000002338	6.1255665	7.5032125	6.4833155	6.83554766666667
ENSGGOG00000002339	0.019904695	0.2260273	0.024929605	2.72446233333333
ENSGGOG00000002341	0.10542988	0.40717105	0.5658205	0.515957366666667
ENSGGOG00000002342	2.2484525	4.1717605	3.1254075	5.887897
ENSGGOG00000002344	3.5885995	4.404071	3.1596505	3.42566166666667
ENSGGOG00000002346	4.6548515	3.2297695	3.157325	3.974566
ENSGGOG00000002347	0.2311865	0.31562095	0.23938825	0.595715366666667
ENSGGOG00000002348	0.22896405	0.5192071	0.09579457	0.525930666666667
ENSGGOG00000002349	4.197557	4.0722965	4.058643	2.97069966666667
ENSGGOG00000002350	6.308959	7.7882675	6.75623	8.36576133333333
ENSGGOG00000002351	3.2610115	4.219692	4.1519535	2.804657
ENSGGOG00000002353	1.3796815	2.8675665	2.926403	2.93906833333333
ENSGGOG00000002355	1.2496714	3.566254	2.6891925	1.299508
ENSGGOG00000002357	0.3074892	3.7841055	0.36176805	2.28258
ENSGGOG00000002358	1.9496645	4.329899	3.6750885	4.324701
ENSGGOG00000002359	3.823246	5.146504	3.6566605	4.92525566666667
ENSGGOG00000002360	1.2867615	3.703562	2.6403615	3.078876
ENSGGOG00000002361	2.695565	4.927335	4.3965485	6.02751766666667
ENSGGOG00000002362	0.009230065	0.81040515	0.746217645	0.500084233333333
ENSGGOG00000002364	1.938544	4.0048855	3.1735425	5.86907533333333
ENSGGOG00000002365	0.04395827	0.2678652	0.2214006	3.51574166666667
ENSGGOG00000002366	0.047974745	4.831447	4.8933505	0.43163802
ENSGGOG00000002367	0.048469255	7.6953805	0.116040655	0.207512566666667
ENSGGOG00000002368	0.12166735	0.24118555	0.159255305	1.15639606666667
ENSGGOG00000002369	1.837229	3.971296	3.4640545	1.5720827
ENSGGOG00000002371	0.08512665	0	0.09568215	0.062653
ENSGGOG00000002373	0.247255695	0.34166465	0.4241823	4.23080466666667
ENSGGOG00000002374	0	0	0	0
ENSGGOG00000002375	2.3647485	5.2140055	3.7787945	5.76391633333333
ENSGGOG00000002376	5.5958015	6.249198	5.5978765	6.15361066666667
ENSGGOG00000002377	2.0271855	3.8939465	3.1365805	4.47501866666667
ENSGGOG00000002378	3.647432	3.5020925	2.7008525	3.85793533333333
ENSGGOG00000002379	0.88859655	2.4713265	1.717435	1.9676187
ENSGGOG00000002380	0.080892635	0	0	0.192997533333333
ENSGGOG00000002382	0	0.0705411	0.07092565	0.6378403
ENSGGOG00000002384	0.63404975	2.051636	1.897118	2.06073066666667
ENSGGOG00000002386	0	0	0	0.9723807
ENSGGOG00000002387	1.376644	2.868678	2.368794	2.88245566666667
ENSGGOG00000002388	0.97642205	2.877371	2.3297375	3.58242466666667
ENSGGOG00000002389	7.074146	8.9949475	7.9014375	6.840411
ENSGGOG00000002390	0.03926236	0	0.06235975	0.163633766666667
ENSGGOG00000002391	0	0.24217427	0	3.72594466666667
ENSGGOG00000002392	0.88227055	1.7061385	0.9712297	1.178575
ENSGGOG00000002393	0.83942385	3.40583	2.3166175	2.45023646666667
ENSGGOG00000002394	2.8706685	5.414376	5.003964	6.557596
ENSGGOG00000002395	0.12786395	1.1133605	0.139040505	0.7359928
ENSGGOG00000002396	0.00997746	1.18674305	1.800843	0.180987166666667
ENSGGOG00000002398	0.82274905	0.9293535	3.0143855	4.17884066666667
ENSGGOG00000002399	0	0	0	0
ENSGGOG00000002402	0.0961162	0.21197865	0.23077417	4.00401633333333
ENSGGOG00000002403	0	0.0965774	0	0.0844395933333333
ENSGGOG00000002404	0.2745354	0.05486035	0	0.1760537
ENSGGOG00000002405	0.01849322	0.07283155	0.039732385	0.01348611
ENSGGOG00000002406	0.483948225	0	0	6.655582
ENSGGOG00000002407	0	0	0	0.434927266666667
ENSGGOG00000002408	0	0	0.03257051	2.59090233333333
ENSGGOG00000002409	1.671099	4.5401305	3.612499	4.63901666666667
ENSGGOG00000002411	0.08611315	0.15344315	0	6.64722133333333
ENSGGOG00000002412	3.017417	2.578286	1.5532105	2.309676
ENSGGOG00000002413	4.790549	5.548132	5.6000075	5.96017966666667
ENSGGOG00000002414	0.07718335	0.018669815	0	3.32087866666667
ENSGGOG00000002415	3.2571905	4.6327605	4.439627	5.601393
ENSGGOG00000002416	0.0506563	7.0558585	0.2136661	0.148327636666667
ENSGGOG00000002417	3.020295	5.6095815	4.9618125	2.2969162
ENSGGOG00000002418	0.14648585	2.747834	0.56533665	3.39240833333333
ENSGGOG00000002419	0	0.732703	0.32151195	2.10749606666667
ENSGGOG00000002420	6.397821	1.25399	0.9731404	2.196627
ENSGGOG00000002421	1.1546835	3.043766	2.234076	3.50416966666667
ENSGGOG00000002423	1.00670095	2.4174795	2.283245	6.20350966666667
ENSGGOG00000002424	3.2603475	4.98207	3.698156	5.544717
ENSGGOG00000002425	0.044020295	0.13615525	0.380768815	0.231633
ENSGGOG00000002426	3.0120855	5.0350365	4.4946635	5.078334
ENSGGOG00000002427	0	0	0	0.09739636
ENSGGOG00000002428	2.165139	3.7957305	3.2167045	4.43893133333333
ENSGGOG00000002429	0	0	6.0405195	0.12005567
ENSGGOG00000002431	0.2745868	0.58125745	0.82414335	1.4640011
ENSGGOG00000002433	5.57168	0.76648005	0.5340658	2.590555
ENSGGOG00000002435	0.2248464	0.9115863	0.2307494	2.14297666666667
ENSGGOG00000002437	4.7937685	3.200407	4.599314	5.37725866666667
ENSGGOG00000002438	1.243117	2.7202635	2.3058965	4.405907
ENSGGOG00000002439	0.280542985	0.4562164	1.874768	7.44064466666667
ENSGGOG00000002440	2.156485	3.6123175	3.4955225	3.48969733333333
ENSGGOG00000002442	0.063878895	4.1272785	2.9432685	2.94629933333333
ENSGGOG00000002443	0.01071385	0.168753225	0.09736521	0.172134666666667
ENSGGOG00000002444	4.466037	6.0753675	5.8326455	6.271531
ENSGGOG00000002445	1.2385865	2.5833025	1.8837795	2.498413
ENSGGOG00000002447	3.108809	5.0662385	4.396254	4.775646
ENSGGOG00000002448	2.471605	3.9112745	3.6735815	5.681181
ENSGGOG00000002449	2.724694	4.6041855	2.486342	4.51477133333333
ENSGGOG00000002450	0.55303005	2.2406395	1.3833475	2.46771673333333
ENSGGOG00000002451	2.5044495	4.021733	3.8162805	2.52208863333333
ENSGGOG00000002452	0.19069785	2.843613	2.0478665	4.16532033333333
ENSGGOG00000002453	1.315657	3.146852	2.7406385	4.37824466666667
ENSGGOG00000002454	1.036583	6.15369	4.651841	5.818809
ENSGGOG00000002455	1.4757265	2.727926	1.822896	4.092162
ENSGGOG00000002456	0.48644535	1.2456315	0.64211135	2.180084
ENSGGOG00000002458	2.0060885	4.4275465	3.199048	2.868567
ENSGGOG00000002460	1.332569	2.812279	3.1609385	4.0037
ENSGGOG00000002461	1.197548	6.319217	3.9632995	5.316602
ENSGGOG00000002462	0.8996823	2.301328	1.7875545	5.36918533333333
ENSGGOG00000002463	1.242559	4.1185815	3.2725935	5.18395266666667
ENSGGOG00000002464	2.217389	4.091243	3.438718	5.04262766666667
ENSGGOG00000002465	0.01633735	0.7122929	0.57882825	3.60274166666667
ENSGGOG00000002467	2.025308	3.2900675	4.4869815	4.70640866666667
ENSGGOG00000002468	3.2917095	2.4321525	3.0970375	3.12424366666667
ENSGGOG00000002470	1.04750375	3.3018255	2.712941	3.91161133333333
ENSGGOG00000002471	0.2758092	2.9468595	0.2847843	2.0543314
ENSGGOG00000002473	1.00366885	2.6346275	1.87969	4.11708233333333
ENSGGOG00000002474	3.632049	4.335107	3.800501	3.75324
ENSGGOG00000002475	0.1470358	0.043554675	0.103462905	0.43902817
ENSGGOG00000002476	0.1853146	0.6151714	1.667115	0.810261633333333
ENSGGOG00000002477	1.0580162	4.321393	2.1402165	2.99378033333333
ENSGGOG00000002480	2.7267745	5.0312105	4.9764685	5.86529333333333
ENSGGOG00000002481	2.869952	4.6110445	3.3971045	4.76121
ENSGGOG00000002482	0.994913	2.17643	1.5649945	2.69926666666667
ENSGGOG00000002483	0.16702335	3.385321	0.16038855	1.89341733333333
ENSGGOG00000002484	1.8142325	3.7527065	2.7235005	3.70397433333333
ENSGGOG00000002485	0.6576529	2.560617	1.2614845	3.62393566666667
ENSGGOG00000002487	5.4316245	5.778248	5.723972	6.11831066666667
ENSGGOG00000002488	1.9775155	4.3701095	4.1397725	3.94012033333333
ENSGGOG00000002489	1.2834195	3.3746895	2.4375895	5.439671
ENSGGOG00000002490	0.49374885	0.6344591	1.5233016	1.67893166666667
ENSGGOG00000002491	2.680665	4.0244265	4.835574	6.21778066666667
ENSGGOG00000002493	0.76344365	2.622391	0.7523363	1.6436231
ENSGGOG00000002494	4.616517	5.6478375	3.9248965	5.54207366666667
ENSGGOG00000002495	2.1614245	3.7544895	3.4792295	4.41856933333333
ENSGGOG00000002496	1.300006	2.615528	4.401895	5.391242
ENSGGOG00000002497	2.1526035	4.92902	9.031323	4.440165
ENSGGOG00000002498	0	4.9653245	4.0681505	1.3807743
ENSGGOG00000002499	4.4892695	9.046001	5.2893825	5.08947866666667
ENSGGOG00000002500	2.7493475	4.275022	3.8016775	3.33432233333333
ENSGGOG00000002502	1.7007875	4.0174465	2.54407	5.023305
ENSGGOG00000002504	2.370683	3.389662	1.857849	3.10976866666667
ENSGGOG00000002506	0	0	0	0
ENSGGOG00000002508	1.7907565	4.5786275	4.024363	3.67272933333333
ENSGGOG00000002509	0.13545945	1.2059391	0.024862285	0.647629233333333
ENSGGOG00000002510	1.283939	3.0451485	2.2459855	4.46536533333333
ENSGGOG00000002511	3.9698045	5.911584	5.895981	7.24067666666667
ENSGGOG00000002513	0	0.28837195	0.23727315	0.325367533333333
ENSGGOG00000002514	1.480751	3.6065195	2.3071425	4.424738
ENSGGOG00000002516	0.194114795	0.77333965	0.5373764	4.133344
ENSGGOG00000002517	2.532804	4.501892	3.7278435	6.86973366666667
ENSGGOG00000002518	0	0	0	0.0707427333333333
ENSGGOG00000002519	3.120305	3.9943765	1.965862	3.71950333333333
ENSGGOG00000002520	0	0	0	0
ENSGGOG00000002521	5.293077	8.683153	7.81061	10.219049
ENSGGOG00000002522	0.765006	2.710606	0.70497355	2.61090433333333
ENSGGOG00000002523	0.89475835	2.791203	1.05490325	5.854796
ENSGGOG00000002525	0.04908175	0	0.1972686	4.06288133333333
ENSGGOG00000002526	3.0523815	4.2588425	3.5925335	5.402544
ENSGGOG00000002527	0.4693649	0.74596915	0.72563795	0.622476333333333
ENSGGOG00000002528	0.4848212	2.5705015	0.38848025	0.8855777
ENSGGOG00000002529	1.1444194	2.8365315	2.397858	3.935961
ENSGGOG00000002530	0.8788992	2.552882	2.3506905	5.185085
ENSGGOG00000002531	0	0	0	0.0745248333333333
ENSGGOG00000002532	0.2160623	2.9174975	0.620399	2.336482
ENSGGOG00000002534	0.68247135	3.208301	1.70495	3.790324
ENSGGOG00000002535	2.590297	5.372134	3.7945915	4.98728633333333
ENSGGOG00000002536	2.6436905	3.821402	2.920537	3.522156
ENSGGOG00000002537	0	0.033149115	0	0.692602266666667
ENSGGOG00000002538	1.8502415	2.817505	3.0439865	3.274504
ENSGGOG00000002539	0.0505372	0.405814	0.153891475	0.7344479
ENSGGOG00000002541	0.007361315	0.08911445	0	0.168400806666667
ENSGGOG00000002542	0.33246855	1.4480525	1.8273055	2.47507633333333
ENSGGOG00000002544	3.018113	5.262733	5.8016775	7.51127166666667
ENSGGOG00000002545	0.6582949	1.786672	1.70222	3.68648966666667
ENSGGOG00000002546	0.191623	0.72233815	0.415814	3.19664733333333
ENSGGOG00000002547	0.2712542	1.9910485	0.3975613	4.69524666666667
ENSGGOG00000002548	0.12368505	0.59426465	0.3036979	2.14266633333333
ENSGGOG00000002549	0.26817865	2.6952195	2.042866	1.30520733333333
ENSGGOG00000002550	5.576262	5.6718745	6.574897	5.41389466666667
ENSGGOG00000002552	1.5355045	4.4806825	4.982086	3.975514
ENSGGOG00000002553	0.3376635	1.606605	1.3749795	2.79869766666667
ENSGGOG00000002554	0	0	0	0.252408233333333
ENSGGOG00000002555	0	0	0	0.10712253
ENSGGOG00000002557	0	0.08885685	0.55675265	0.332679833333333
ENSGGOG00000002558	0.86174485	3.3037835	3.792493	2.59584866666667
ENSGGOG00000002560	2.634111	4.5720515	4.5455035	7.36909633333333
ENSGGOG00000002562	0.8640421	2.1750685	2.724814	0.457508166666667
ENSGGOG00000002563	4.641338	0.9149309	0.6214973	1.310328
ENSGGOG00000002565	1.193595	3.507597	2.621677	5.30280333333333
ENSGGOG00000002566	1.106135	4.406623	3.92248	2.97428833333333
ENSGGOG00000002567	4.838049	5.7810125	4.416574	4.81365166666667
ENSGGOG00000002568	11.07405	4.0869295	0.7225199	0.9788471
ENSGGOG00000002569	0	0	0.24742697	0.113378793333333
ENSGGOG00000002570	0.6511375	2.211605	0.97477705	3.743257
ENSGGOG00000002571	2.6405705	4.5815075	4.8514095	5.458704
ENSGGOG00000002573	0.39037815	3.387437	0.9279083	5.00934633333333
ENSGGOG00000002574	1.09684475	2.9373735	2.468409	3.82831333333333
ENSGGOG00000002575	1.2376045	2.4919315	1.9105965	2.54113433333333
ENSGGOG00000002577	0.53351145	2.9382985	2.68445	3.18358833333333
ENSGGOG00000002578	3.3265615	4.928104	3.266685	4.23181366666667
ENSGGOG00000002579	0.1461936	0.0598446	0	6.75072
ENSGGOG00000002580	1.0932818	2.512862	2.163067	4.76796133333333
ENSGGOG00000002581	0.09275634	0.16052931	0.02463792	0.8104601
ENSGGOG00000002582	0.14589077	0.19390155	0.256786	5.70192666666667
ENSGGOG00000002583	0.010125495	0.100451595	0.01238628	0.209068166666667
ENSGGOG00000002584	0	0.2373298	0.06628725	0.127231733333333
ENSGGOG00000002585	0.051636	0.2740237	0.069743445	1.28321966666667
ENSGGOG00000002586	2.845568	4.622369	2.6507265	3.85906133333333
ENSGGOG00000002587	1.917262	3.9139865	3.5418105	3.14736866666667
ENSGGOG00000002588	1.731134	3.8033865	2.512628	4.430528
ENSGGOG00000002589	2.299087	1.397414	1.987909	4.84000266666667
ENSGGOG00000002590	2.464004	3.111982	4.455389	2.85071543333333
ENSGGOG00000002591	1.4877555	4.2917305	3.328612	3.71451066666667
ENSGGOG00000002592	1.570394	3.2982875	2.658037	3.95805966666667
ENSGGOG00000002593	1.03555425	3.258586	2.5568555	4.95567633333333
ENSGGOG00000002594	1.286788	3.986531	2.154498	3.578369
ENSGGOG00000002595	0.8621357	7.536573	6.500789	1.5636848
ENSGGOG00000002596	0.18920807	4.1739325	0.4186678	1.14561036666667
ENSGGOG00000002597	1.5678475	3.5298275	3.109264	5.601102
ENSGGOG00000002598	0.5658212	1.2300827	2.241949	1.494479
ENSGGOG00000002599	0.57226105	1.026216	2.1505765	2.53839233333333
ENSGGOG00000002601	0.28842465	0.4180964	0.7525118	4.708914
ENSGGOG00000002602	3.423854	4.818603	4.21069	3.70824133333333
ENSGGOG00000002603	1.4284835	2.7077295	1.902191	2.07978063333333
ENSGGOG00000002604	0.743632	9.416955	8.101144	1.951854
ENSGGOG00000002605	4.18978	4.671911	5.308771	4.63682366666667
ENSGGOG00000002606	0.006280755	5.1752545	1.8671925	1.16576176666667
ENSGGOG00000002607	0	0	0	1.20364266666667
ENSGGOG00000002608	3.0354645	5.14487	3.990061	4.93582466666667
ENSGGOG00000002609	0.12764959	0.72535	0.4295399	0.549460366666667
ENSGGOG00000002611	1.146454	3.013999	2.0445705	2.72676366666667
ENSGGOG00000002612	0	0	0	1.80050656666667
ENSGGOG00000002613	0.07166795	0.5020148	0.5018833	4.82132833333333
ENSGGOG00000002614	5.894014	7.0499175	7.0909905	6.39293533333333
ENSGGOG00000002615	3.29957	4.722194	3.9048325	5.82511766666667
ENSGGOG00000002617	0.1758898	0.891841	0	7.51167366666667
ENSGGOG00000002618	0	0	0	0.148716766666667
ENSGGOG00000002619	4.2134745	5.3004555	4.182355	5.281836
ENSGGOG00000002620	0	0.15023675	0.049389725	0
ENSGGOG00000002621	0.047861725	0.7698499	0.17912345	4.418978
ENSGGOG00000002623	6.6915825	7.9656345	6.999956	6.53717333333333
ENSGGOG00000002624	0.87652365	2.6400965	2.5140615	2.76023333333333
ENSGGOG00000002625	1.380917	3.1846375	2.2320295	2.1030109
ENSGGOG00000002626	0.1594037	1.935578	3.6431045	2.16323533333333
ENSGGOG00000002627	1.13117415	2.545124	2.4748495	2.451469
ENSGGOG00000002628	5.4581965	4.521441	4.201262	2.722073
ENSGGOG00000002629	0.2207075	2.288342	4.163802	1.24630933333333
ENSGGOG00000002630	0	0.05112165	0.120448155	4.62713133333333
ENSGGOG00000002631	0.42857455	1.615949	0.9547235	2.282309
ENSGGOG00000002632	1.375732	4.122644	2.7852065	3.25267333333333
ENSGGOG00000002634	0.27510209	3.9665775	0.24412255	0.533642633333333
ENSGGOG00000002636	4.196495	3.288542	4.106691	1.99939096666667
ENSGGOG00000002637	0.216027035	4.540007	0.164624585	0.8758731
ENSGGOG00000002638	3.8924065	5.1891985	4.312093	5.880002
ENSGGOG00000002639	1.257255	3.568943	3.5553325	4.02615433333333
ENSGGOG00000002640	0.27580395	1.30179365	0.94254065	4.876387
ENSGGOG00000002641	0.6666805	0.571115	1.3419175	0.589949333333333
ENSGGOG00000002642	0	0.2491592	0	0.03299577
ENSGGOG00000002644	1.9908145	3.092599	0.11551647	1.0582783
ENSGGOG00000002645	0	0.029373945	0.015048515	0.478246933333333
ENSGGOG00000002646	3.6023925	5.8346785	4.283293	6.0593
ENSGGOG00000002647	0.50228645	0.9208971	1.8234195	1.18341876666667
ENSGGOG00000002648	0	0.26492615	0	0.386942406666667
ENSGGOG00000002649	0.75334655	3.928597	2.4393365	0.576163966666667
ENSGGOG00000002650	1.7253865	6.9700665	6.254367	3.72241733333333
ENSGGOG00000002652	8.1864545	10.46886	9.7698505	9.834514
ENSGGOG00000002653	0.03966812	1.8498113	0.7634425	0.1887317
ENSGGOG00000002654	3.345119	4.4614085	3.981505	4.57172233333333
ENSGGOG00000002655	0.81427075	2.5135475	1.82829	2.1500197
ENSGGOG00000002656	0.03167075	1.1400299	0.83487435	1.0582301
ENSGGOG00000002657	0.14337495	0.3654621	0.90015385	0.4862634
ENSGGOG00000002658	1.1861419	1.833532	1.549612	1.24210766666667
ENSGGOG00000002659	0.0228027	0	0	4.335215
ENSGGOG00000002660	2.55542	5.6797425	5.2124875	5.42644066666667
ENSGGOG00000002661	1.615046	4.483808	3.2265435	2.526795
ENSGGOG00000002662	0	0.1787366	0.32857945	2.060513
ENSGGOG00000002663	3.2909155	0.201650505	0.09174948	0.344669836666667
ENSGGOG00000002664	1.8318155	2.9664275	2.478955	3.97254066666667
ENSGGOG00000002666	1.5700795	1.1873895	0.8270212	1.30392373333333
ENSGGOG00000002667	1.2157335	4.4236165	3.387092	3.276226
ENSGGOG00000002668	1.0955776	2.439771	1.877908	2.661874
ENSGGOG00000002669	3.6340885	4.1274725	3.543574	5.565134
ENSGGOG00000002670	0	0.0624514	0	2.344985
ENSGGOG00000002672	1.649824	3.582067	2.234168	3.06450766666667
ENSGGOG00000002674	1.786151	3.1259045	2.0264785	4.29221133333333
