heart	kidney	liver	testis
ENSPPAG00000020860	0	0	0.0379954	0.1836796
ENSPPAG00000020866	0	0	0	3.093665
ENSPPAG00000020870	2.3247925	1.9527493455	2.0175285	3.289102
ENSPPAG00000020883	0.76562725	1.4917721365	1.589672	1.459641
ENSPPAG00000020888	2.21407	2.1298939505	1.743059	3.384426
ENSPPAG00000020890	0.13279375	0.1418133205	0	0
ENSPPAG00000020892	0.8904142	1.4548459135	1.9475785	1.218676
ENSPPAG00000020906	5.3173885	4.975445091	3.807958	4.486561
ENSPPAG00000020907	1.463891	2.5674081735	3.807542	2.196074
ENSPPAG00000020911	0.046319415	0.433216363	5.5417605	0.1219859
ENSPPAG00000020912	1.1762738	1.7827878785	1.4139905	2.875
ENSPPAG00000020920	1.352687	1.913513264	1.5249805	4.447156
ENSPPAG00000020921	1.289937815	0.21678995	0.13290104	0.7745218
ENSPPAG00000020923	0.78924605	1.0416818445	1.00317445	1.172321
ENSPPAG00000020935	0	0	0	0
ENSPPAG00000020965	0.25249365	0.7943194865	1.2569535	0.7544848
ENSPPAG00000020968	0	0	0	0
ENSPPAG00000020970	0	0.803614578	0.06166942	3.304889
ENSPPAG00000020972	0.086151225	2.1768739135	6.3307695	1.070355
ENSPPAG00000020982	0	0	0.02881961	2.915242
ENSPPAG00000020990	1.8004435	2.1485369535	2.096709	4.344794
ENSPPAG00000020991	0.8852115	2.079336321	1.9644465	0
ENSPPAG00000021000	1.15030185	2.159665676	2.2321495	1.464156
ENSPPAG00000021015	0	0	0	0
ENSPPAG00000021017	5.272312	6.0912014365	5.96689	6.88499
ENSPPAG00000021027	0.2431841	0.245683962	8.819076	0.2828087
ENSPPAG00000021033	5.1704665	5.5267128435	3.927942	5.458402
ENSPPAG00000021035	0	0.316190417	0	0
ENSPPAG00000021037	0	0	0	0
ENSPPAG00000021065	0	0	0	4.551098
ENSPPAG00000021075	2.9673325	5.5661978705	2.812703	4.266444
ENSPPAG00000021076	0	0.4373939715	0.56267345	0.8269409
ENSPPAG00000021087	1.6308944	3.0841065215	0.26396805	2.06066
ENSPPAG00000021088	3.0285495	3.6007525565	3.0331865	5.624165
ENSPPAG00000021089	0	0	0	7.546871
ENSPPAG00000021094	1.1824405	1.457476275	1.4990154	1.16234
ENSPPAG00000021097	2.303278	4.8059142585	3.025831	5.845505
ENSPPAG00000021100	0.09270365	0	0	5.678897
ENSPPAG00000021120	3.6383295	0.0290016645	0	0
ENSPPAG00000021130	0.05736985	0	0.09018915	7.426516
ENSPPAG00000021138	0	0	0	0
ENSPPAG00000021139	2.774473	4.5115799245	3.9096305	6.690435
ENSPPAG00000021142	2.5924585	2.985900528	2.0492325	5.752556
ENSPPAG00000021151	4.5164965	4.557386584	4.5540505	5.177124
ENSPPAG00000021153	5.0783625	5.7648246095	7.4247445	1.609259
ENSPPAG00000021157	0	0	0	0
ENSPPAG00000021161	0.01474913	0.3556818415	0.121318485	0.2999503
ENSPPAG00000021167	1.190712	1.4249073985	0.4741322	1.031903
ENSPPAG00000021170	2.1499625	2.3911243265	2.627574	2.04949
ENSPPAG00000021171	1.3061495	0.7247020095	0.73183615	4.227718
ENSPPAG00000021172	0.28248755	0	0.72945465	0
ENSPPAG00000021174	1.739169	3.412128325	4.012465	1.243712
ENSPPAG00000021180	2.550609	2.2649339345	1.735395	4.395645
ENSPPAG00000021184	0.11267385	0.1410330545	0.32371345	0
ENSPPAG00000021186	0	0	0	0
ENSPPAG00000021210	0.9256429	3.8627297465	1.756993	0.5802487
ENSPPAG00000021215	10.64137	10.898108792	10.90789	13.23645
ENSPPAG00000021217	3.010416	2.687711344	2.461154	6.25006
ENSPPAG00000021221	4.097485	4.176033833	3.7168135	5.570666
ENSPPAG00000021222	0.042330135	0.3281310385	0.95456855	0
ENSPPAG00000021225	4.3049065	4.7282890155	3.5072025	5.554326
ENSPPAG00000021231	0.4347112	1.074395665	1.107143	0
ENSPPAG00000021242	5.1357945	5.8026273655	4.273314	5.365843
ENSPPAG00000021243	3.2608095	3.919968247	2.5531765	4.759401
ENSPPAG00000021249	0	0	0	0
ENSPPAG00000021251	3.672077	3.5735948215	4.0193435	5.235599
ENSPPAG00000021252	0	0	0	0
ENSPPAG00000021255	0.05968075	0.565582473	0	2.140962
ENSPPAG00000021260	0.4701261	1.1982379115	0.3616706	0.3905951
ENSPPAG00000021264	5.053182	5.7031303615	5.1344555	6.117055
ENSPPAG00000021277	2.363676	2.2851602505	1.994242	3.322868
ENSPPAG00000021279	1.262782	2.503599447	2.6686265	2.319447
ENSPPAG00000021284	0	0	0	0
ENSPPAG00000021300	3.330385	3.2795003375	3.807719	2.813839
ENSPPAG00000021309	0	0	0	0
ENSPPAG00000021313	0	0	0	0
ENSPPAG00000021320	0.8286735	1.4731038615	2.662175	0
ENSPPAG00000021330	0	2.6799764115	1.896734	3.049162
ENSPPAG00000021334	2.4744225	2.955403161	1.824294	3.203907
ENSPPAG00000021337	0	0	0.3224902	0.7209753
ENSPPAG00000021343	2.215188	2.453077975	2.3601995	4.858414
ENSPPAG00000021352	3.295831	3.7467633115	2.536216	3.799854
ENSPPAG00000021358	5.683471	6.985002854	8.850071	5.454669
ENSPPAG00000021368	3.921045	4.23416077	3.9806615	5.816769
ENSPPAG00000021372	4.30071	4.294148708	4.6298215	6.639286
ENSPPAG00000021377	3.3852875	4.8299943045	3.326158	3.463348
ENSPPAG00000021378	1.3927915	0.7244055	0.7360305	3.695593
ENSPPAG00000021384	0.0537338	0	0	0
ENSPPAG00000021393	0.076687145	0.2794748405	0.0548407	1.114434
ENSPPAG00000021399	0.4646493	0.6616850135	1.01622165	0.5446664
ENSPPAG00000021400	1.039461	1.4909726895	1.656568	4.557759
ENSPPAG00000021403	0	0	0	0
ENSPPAG00000021410	0	0	0	0
ENSPPAG00000021412	3.885076	4.430231344	4.4054225	5.908847
ENSPPAG00000021416	3.10872	4.018707813	3.2795395	4.969804
ENSPPAG00000021419	1.31956535	1.4373809625	0	1.537192
ENSPPAG00000021420	0.0600462	0.10174895	0.974019	4.399037
ENSPPAG00000021426	0.0157933	0.230771044	0.1485421	2.78786
ENSPPAG00000021428	0	0	0	0
ENSPPAG00000021435	0.82313395	1.6423158815	1.31795	4.333574
ENSPPAG00000021450	0	0	0	0
ENSPPAG00000021451	11.029405	2.2508225745	1.489692	2.420399
ENSPPAG00000021452	0	0	0.1847567	9.12431
ENSPPAG00000021453	1.5534275	2.167895597	1.580692	4.39242
ENSPPAG00000021467	2.7778995	3.465135873	2.7166945	2.547988
ENSPPAG00000021479	1.080868	3.5016863095	2.8678365	1.040107
ENSPPAG00000021481	0.5489861	1.41228316	0.52057425	2.564959
ENSPPAG00000021484	0.0542218	0.163906905	0.42297875	0.7185874
ENSPPAG00000021486	1.4559185	2.279849684	3.230778	5.674497
ENSPPAG00000021493	0	0	7.594303	0
ENSPPAG00000021501	0	0.484214608	0.543015	0
ENSPPAG00000021507	0.8514827	4.694181655	1.911146	2.722158
ENSPPAG00000021509	2.4546175	0.882560626	0.6325112	2.99746
ENSPPAG00000021519	3.9447185	0.596270549	0	0.6696681
ENSPPAG00000021525	1.0007452	1.360379873	0.81971975	2.187831
ENSPPAG00000021533	1.68351165	2.4121041695	1.3367764	2.367399
ENSPPAG00000021540	0.6075005	0.68754774	1.5157675	1.182959
ENSPPAG00000021541	4.5829805	5.059678472	5.225292	5.499151
ENSPPAG00000021549	1.26279195	1.6831067045	0.63851415	0.9286485
ENSPPAG00000021552	0.18651615	0	0.2687827	1.850355
ENSPPAG00000021554	2.2764645	3.8250000235	2.3154235	1.776618
ENSPPAG00000021556	0.214431385	0.2547977775	0	4.172544
ENSPPAG00000021559	0.61507745	1.140934897	1.3322735	3.148913
ENSPPAG00000021562	2.9932835	3.6434333135	2.156078	8.242919
ENSPPAG00000021579	0	0	0	0
ENSPPAG00000021581	0	0	0	3.550827
ENSPPAG00000021590	0	0	0	0
ENSPPAG00000021592	2.7988775	3.228638481	2.4031	6.307776
ENSPPAG00000021595	1.4131195	1.478194151	1.5626135	2.360043
ENSPPAG00000021596	0.0990056	0.285732446	0	0.1279662
ENSPPAG00000021599	0.102097855	0.106261013	0	0
ENSPPAG00000021604	0	0	0	0
ENSPPAG00000021619	2.418187	3.437001869	4.187164	4.119506
ENSPPAG00000021626	1.284934	1.1805284165	0.86738705	6.613261
ENSPPAG00000021640	1.7827359	2.2130485	2.313793	0.7806209
ENSPPAG00000021642	0	0	0	0
ENSPPAG00000021644	1.3440305	0	0	0
ENSPPAG00000021645	2.507156	3.080348148	2.7734145	3.266191
ENSPPAG00000021646	0.659311	0.8346952645	1.327538	6.71758
ENSPPAG00000021647	0.73038665	0.2100228975	0.08126267	0.1415178
ENSPPAG00000021660	0	0	0	4.496258
ENSPPAG00000021663	1.239758	1.358877196	1.6425265	5.918971
ENSPPAG00000021679	0	0.563788881	0.21729995	0
ENSPPAG00000021682	0.5730256	0.668125324	0.605883	1.672786
ENSPPAG00000021691	5.673012	5.3409619115	5.4327175	5.902795
ENSPPAG00000021693	0.62390575	0.736883541	1.13706545	2.585102
ENSPPAG00000021694	0	0	0	0
ENSPPAG00000021709	0.223448395	0.033581371	0.288963	1.779159
ENSPPAG00000021721	1.252407	1.379534988	0.52252685	2.472891
ENSPPAG00000021725	3.2682945	4.821669474	3.815752	6.245693
ENSPPAG00000021726	1.9136645	2.6320629575	1.744189	4.20569
ENSPPAG00000021732	1.719153	1.8910515925	2.646429	4.492126
ENSPPAG00000021734	0	0.10671845	5.2991615	1.8476
ENSPPAG00000021739	0	3.8128599725	0.0760021	1.560935
ENSPPAG00000021752	0.09290357	0.5019696385	0.38155295	2.809692
ENSPPAG00000021757	0.48234385	0.50022	0	0
ENSPPAG00000021761	2.780475	3.8597074115	2.873032	5.918195
ENSPPAG00000021762	0.1408879	0	0.0525076	1.109053
ENSPPAG00000021764	0	0	0	0.2906992
ENSPPAG00000021765	0	0.3288138535	0.05371945	0.8386396
ENSPPAG00000021769	1.22351845	4.035303592	3.868722	1.388752
ENSPPAG00000021774	0.024160095	0.0585904845	0.44306382	2.901041
ENSPPAG00000021782	3.268794	4.4378940185	3.7046145	4.476861
ENSPPAG00000021786	2.3143455	1.8686383265	2.3868015	6.441528
ENSPPAG00000021792	4.0260215	3.834660823	2.3237515	3.602029
ENSPPAG00000021793	3.5375025	3.625962584	3.0331395	2.72789
ENSPPAG00000021797	0.5007401	0.513354917	1.323204	2.989844
ENSPPAG00000021798	0.35660825	0.770239616	1.0999729	1.465933
ENSPPAG00000021799	0	0	0	3.79272
ENSPPAG00000021801	0	0	0	4.2113
ENSPPAG00000021818	2.050498	3.813416238	4.6124735	3.583928
ENSPPAG00000021821	4.387864	5.1115754235	4.7159925	6.923429
ENSPPAG00000021825	0.6683435	1.3485086055	1.05281035	2.621871
ENSPPAG00000021828	1.6313145	1.6100371665	0.57446755	2.251174
ENSPPAG00000021831	0.72866095	1.3808872155	0.4512437	2.358931
ENSPPAG00000021833	2.613045	3.241273408	2.902076	4.101314
ENSPPAG00000021839	0.5792744	0.7696003935	1.6659149	1.07766
ENSPPAG00000021841	1.390624	0.4473916205	2.3128576	3.823688
ENSPPAG00000021842	0.2201657	2.5938866	1.51752	0
ENSPPAG00000021843	0.0818582	0.08662705	0	7.384283
ENSPPAG00000021844	2.18161695	0.08804793	0.73292915	0.2346006
ENSPPAG00000021871	0.1793641	0.6591128115	0.37639575	0
ENSPPAG00000021875	1.473171	0.6614455555	0.39317169	5.157265
ENSPPAG00000021880	1.663618	1.676199	1.5007435	0
ENSPPAG00000021882	3.923537	3.8481058725	3.1358995	4.659091
ENSPPAG00000021888	7.1445585	7.7310746925	7.806164	7.730688
ENSPPAG00000021902	0	0.13520825	0.44827005	1.775076
ENSPPAG00000021912	4.8606765	4.923722982	4.3040785	3.900896
ENSPPAG00000021913	0.3566751	0.1224471055	0.576974	0.301542
ENSPPAG00000021919	5.413526	6.323006418	4.3667375	4.157779
ENSPPAG00000021929	0.35580455	2.161655172	0.1127584	0.3278184
ENSPPAG00000021933	2.635773	3.474076852	1.840003	3.018461
ENSPPAG00000021934	2.211557	3.8316256845	3.8302995	4.24004
ENSPPAG00000021940	0.3461191	0.777508691	0.95337505	4.283411
ENSPPAG00000021944	0.506167	0.2048882545	0.1607043	0.4916828
ENSPPAG00000021946	1.6015495	0	0	0
ENSPPAG00000021963	1.0668985	0	0	0
ENSPPAG00000021965	0	0.867246861	0.4323421	0
ENSPPAG00000021974	0.62533455	0.28522508	0.2287755	3.299919
ENSPPAG00000021977	0.2917962	0.50965224	0.3513825	0.2600709
ENSPPAG00000021991	0	0	0	0
ENSPPAG00000021994	0.38628735	0.199272599	0	0
ENSPPAG00000021996	1.2972125	1.9871698	1.7695475	2.339639
ENSPPAG00000022001	2.434561	3.037728839	3.3130725	5.04045
ENSPPAG00000022005	4.063976	4.693175173	3.2305215	4.663914
ENSPPAG00000022012	1.2997805	1.8603603745	0.7922441	5.590434
ENSPPAG00000022013	3.530493	3.8760046805	3.9373055	7.376758
ENSPPAG00000022023	3.725994	3.8423783615	3.9490775	6.496801
ENSPPAG00000022031	1.59882575	1.801006574	0.927977	0
ENSPPAG00000022033	0.044593195	0.092964698	0.05874354	0
ENSPPAG00000022034	1.0525503	1.1289840145	1.7511095	2.035321
ENSPPAG00000022035	4.9409475	5.539197671	5.6944725	6.766542
ENSPPAG00000022036	0	0	0.2125497	0.6795544
ENSPPAG00000022047	0.0282446	0.205028447	0.03105139	1.005702
ENSPPAG00000022054	0	0	0	0
ENSPPAG00000022058	3.370133	3.6371956595	2.865264	3.363603
ENSPPAG00000022069	0	0	0	0.6288548
ENSPPAG00000022070	4.5419675	5.796364207	5.10406	6.759369
ENSPPAG00000022071	0.4995261	1.184632602	0.9286071	1.996403
ENSPPAG00000022080	1.17364165	3.5322967915	5.701007	1.082014
ENSPPAG00000022085	0.91598215	1.1983094475	1.530821	1.900591
ENSPPAG00000022089	3.2938855	4.7043302285	3.174868	9.068454
ENSPPAG00000022093	0.4539068	4.7141246565	5.8996545	0
ENSPPAG00000022094	0.78489095	1.4861711535	0.8861977	4.498832
ENSPPAG00000022100	0	2.3135919555	1.3203838	3.427085
ENSPPAG00000022101	0	0	0	0
ENSPPAG00000022114	0.041221475	0.065874653	0	0
ENSPPAG00000022117	3.4487605	3.9803679485	4.0225075	4.406523
ENSPPAG00000022129	0	0	0	4.893605
ENSPPAG00000022132	0	0	0	0
ENSPPAG00000022133	0	0	0	0
ENSPPAG00000022135	3.789281	3.8614684805	4.0242755	4.262087
ENSPPAG00000022143	0.31822035	0.314788198	0	8.458657
ENSPPAG00000022144	1.131407	2.480131691	1.6266525	0.8410279
ENSPPAG00000022145	2.9209725	3.3075665475	1.618323	5.790629
ENSPPAG00000022146	2.905005	2.726978975	1.9306315	1.292196
ENSPPAG00000022156	0	0	0	1.285562
ENSPPAG00000022159	0	0.1384359	0	0
ENSPPAG00000022164	0	0.032325355	0	2.699836
ENSPPAG00000022165	0.95921735	1.496122662	0.1748576	4.104681
ENSPPAG00000022173	0	1.100451882	2.1777765	2.199314
ENSPPAG00000022180	0	0	0	0
ENSPPAG00000022193	0.12931795	0.7307346015	2.624681	4.081962
ENSPPAG00000022199	3.2361915	4.335239916	3.0083385	5.492363
ENSPPAG00000022203	0.517468	0.726127459	0.5617392	3.94484
ENSPPAG00000022204	1.7341855	2.5634913655	2.9627475	5.262873
ENSPPAG00000022214	0	0	0	0
ENSPPAG00000022224	0	0.975544335	0	0
ENSPPAG00000022226	2.697656	2.4924360735	3.3942525	8.3189
ENSPPAG00000022232	5.801633	6.398302832	4.803295	6.173651
ENSPPAG00000022234	8.635936	9.4095366965	6.945123	7.297907
ENSPPAG00000022237	0	0.111471507	0.05683365	1.54311
ENSPPAG00000022246	0.9782464	1.3258245635	1.4050235	3.555657
ENSPPAG00000022259	2.622166	3.558193181	2.1145665	5.372266
ENSPPAG00000022273	0.79183755	0.7262137115	0.7335265	0.49573
ENSPPAG00000022280	4.6358095	5.4071659685	3.5035655	4.843215
ENSPPAG00000022284	0	0	0	0
ENSPPAG00000022285	0	0	1.163441	0
ENSPPAG00000022286	0	0.282703334	0	0
ENSPPAG00000022287	0.0580697	0	0.1860052	6.619033
ENSPPAG00000022293	0.4526824	2.427980663	0.74110245	4.801738
ENSPPAG00000022296	0	0	0	0
ENSPPAG00000022297	1.3885755	1.5407496285	0.90380665	2.895683
ENSPPAG00000022303	1.8366825	2.674974201	3.883928	3.480898
ENSPPAG00000022323	4.526405	4.8151955965	4.784295	4.578172
ENSPPAG00000022324	5.51318	4.8660644445	4.246388	3.341078
ENSPPAG00000022345	0.1789871	0.071057042	0	1.128907
ENSPPAG00000022353	3.421573	4.109305801	4.3387085	4.612693
ENSPPAG00000022354	0.187503845	1.096383535	0.4347494	8.430908
ENSPPAG00000022362	0.39516755	1.5214155945	0.4264169	0.8045567
ENSPPAG00000022367	1.5048535	1.4611065555	1.704956	5.646549
ENSPPAG00000022371	1.9426355	2.3312976405	2.351207	4.152232
ENSPPAG00000022372	0.27057915	0.133134813	0	2.086647
ENSPPAG00000022392	0	0	0	4.490525
ENSPPAG00000022396	0.42141255	0.951111052	1.650527	1.123229
ENSPPAG00000022401	7.0694465	7.5578545655	6.598256	7.43472
ENSPPAG00000022409	0.4240257	1.1312339585	1.9933995	4.191599
ENSPPAG00000022414	2.8109495	4.605386532	3.8060315	4.77533
ENSPPAG00000022422	0	0	0	0.6451455
ENSPPAG00000022425	3.6693965	4.769133704	5.087652	4.438838
ENSPPAG00000022429	4.0362405	4.6709082815	4.0750005	4.144498
ENSPPAG00000022445	0.02490236	0.3735723615	0.024009875	1.582546
ENSPPAG00000022446	2.9902515	3.545452143	2.727965	2.416005
ENSPPAG00000022447	3.4017665	2.8652545875	2.064591	2.287865
ENSPPAG00000022450	1.4860355	0.5643571125	0.09823265	1.542367
ENSPPAG00000022458	4.294582	3.8578948325	3.291442	2.545146
ENSPPAG00000022461	0	0	0	0.3488715
ENSPPAG00000022463	0.06594235	1.4937698735	0.3369726	1.812387
ENSPPAG00000022466	6.2572365	6.6981989315	5.9582425	6.181917
ENSPPAG00000022478	0	0	0	0
ENSPPAG00000022484	0	0.0839914275	0.1418846	8.44099
ENSPPAG00000022500	0	0.3761370895	0	0
ENSPPAG00000022516	0.24738135	0	0.29749445	0
ENSPPAG00000022524	1.8195185	2.2951082695	1.7575575	4.324753
ENSPPAG00000022536	0	0	0.11063665	0
ENSPPAG00000022540	1.9389385	3.8189190485	2.2273985	2.184978
ENSPPAG00000022541	0	0	0.15376495	0
ENSPPAG00000022542	0.59164515	5.495779527	3.69376	1.626654
ENSPPAG00000022548	4.9392215	4.5525428265	2.9929795	3.649588
ENSPPAG00000022550	0.035390225	0.6631669415	0.36416368	4.45972
ENSPPAG00000022554	2.9238135	2.983534053	3.5471775	1.821591
ENSPPAG00000022561	1.2225495	2.3281522685	1.34938	3.141882
ENSPPAG00000022572	0.17166445	3.6718424655	1.631529	1.023986
ENSPPAG00000022580	0	0	0	0
ENSPPAG00000022583	0.4806136	0.295648983	0.55768245	3.053867
ENSPPAG00000022594	0.22297935	0	0.4218971	8.744397
ENSPPAG00000022596	4.93879	4.0694355335	2.3465305	2.033113
ENSPPAG00000022599	3.7336135	6.578044657	6.909339	6.442876
ENSPPAG00000022623	0.32176755	0.6671720535	0.3380494	0.8324396
ENSPPAG00000022630	2.3426715	1.663762018	2.257255	3.463583
ENSPPAG00000022632	3.5377145	3.9883072795	4.542411	2.249084
ENSPPAG00000022641	1.187159	2.027216424	0.6134085	3.537069
ENSPPAG00000022642	2.204025	3.006333856	2.068323	5.08457
ENSPPAG00000022666	5.2156465	4.2691448395	3.607885	5.34232
ENSPPAG00000022669	0	0.080628965	0.0430988	0.5244348
ENSPPAG00000022674	1.0303075	1.512727	0	0
ENSPPAG00000022679	6.3546405	7.883625487	3.594376	4.774771
ENSPPAG00000022685	2.937775	4.026992838	3.2769895	4.862357
ENSPPAG00000022688	0.17985785	0.2498635115	0.25233665	0
ENSPPAG00000022695	1.1862735	1.8819319735	1.818134	2.456496
ENSPPAG00000022696	2.402726	3.6166978475	1.837288	3.623293
ENSPPAG00000022715	4.8958695	5.843468189	4.5810775	6.140436
ENSPPAG00000022724	2.222045	0.281986152	0.275589625	4.218115
ENSPPAG00000022727	0.8162234	1.0598601245	0.15718295	1.497336
ENSPPAG00000022731	4.094409	5.498260062	3.785801	5.845168
ENSPPAG00000022736	1.3103124	2.0498961065	1.574311	4.513213
ENSPPAG00000022738	0	0	0	0
ENSPPAG00000022739	0	0	0	0
ENSPPAG00000022752	1.386362	1.79371462	2.3899575	2.435378
ENSPPAG00000022756	3.915939	4.579869021	4.158394	4.905789
ENSPPAG00000022764	0	0	0	0.5093117
ENSPPAG00000022775	0.3707923	0.5104730015	0.82477665	1.39108
ENSPPAG00000022776	3.305489	3.9142617615	3.138473	4.753193
ENSPPAG00000022794	0.80546695	2.551689838	8.508745	3.505453
ENSPPAG00000022797	1.3331925	2.440627895	1.9067095	4.647153
ENSPPAG00000022801	0	0	0.3402153	0
ENSPPAG00000022802	0	0	0	0
ENSPPAG00000022805	7.176233	6.4736620895	5.567911	6.611693
ENSPPAG00000022808	0	0	0	0.2342487
ENSPPAG00000022824	5.3391195	4.6121639535	4.247443	5.697755
ENSPPAG00000022839	0.4173171	0.587837748	0.30365231	0.3032618
ENSPPAG00000022841	0	0	0	0
ENSPPAG00000022849	0.2378708	0.334142709	0.18016545	3.725043
ENSPPAG00000022850	0	0	0	3.274086
ENSPPAG00000022855	2.5717955	3.534832225	2.5388085	4.58148
ENSPPAG00000022863	0.68520205	0.790593364	8.3982395	2.783676
ENSPPAG00000022873	0.26056205	0.26482305	0	0
ENSPPAG00000022877	4.345654	4.277795039	6.193254	2.252095
ENSPPAG00000022878	3.6309595	4.6612299135	4.2763415	6.28674
ENSPPAG00000022881	0	0	0	0
ENSPPAG00000022888	1.8530355	4.818110706	0	1.912795
ENSPPAG00000022908	3.226562	4.18412245	3.755218	5.701281
ENSPPAG00000022909	1.7023345	2.697432947	2.097681	3.628039
ENSPPAG00000022910	1.4099755	0.79219922	1.39610575	0
ENSPPAG00000022918	0	0	0	0
ENSPPAG00000022923	0.6799515	2.71671373	2.4978315	4.125163
ENSPPAG00000022926	3.659007	4.2805727375	3.7427035	6.962718
ENSPPAG00000022933	0	0	0.08226445	3.866324
ENSPPAG00000022949	0	0	0	0
ENSPPAG00000022950	0	0	0	0
ENSPPAG00000022955	0.1633302	0.17730505	0.2456998	0
ENSPPAG00000022965	0	0	0	0
ENSPPAG00000022967	4.099594	4.081532403	3.8405305	3.499383
ENSPPAG00000022972	0	0	0.1386996	0
ENSPPAG00000022982	0.66884125	1.394918839	0.32614035	6.509549
ENSPPAG00000022989	1.16302385	1.575184677	1.9514225	0.7386693
ENSPPAG00000022991	0.52001705	0.405264224	0.73092845	0
ENSPPAG00000023007	0	0	0	5.335308
ENSPPAG00000023012	2.46761275	0.489329677	0.362761	1.198508
ENSPPAG00000023013	0.023741135	0.079242049	0	5.913428
ENSPPAG00000023019	4.0905745	5.1260228705	4.504589	7.97839
ENSPPAG00000023020	2.64177	2.56743102	2.124087	3.174796
ENSPPAG00000023028	0.4038514	0.403301438	0.5618151	0.9219496
ENSPPAG00000023029	0.622191	0	0	0
ENSPPAG00000023044	0.1834334	0.392981498	1.137977	0.8134919
ENSPPAG00000023045	0	0	0	0
ENSPPAG00000023046	0	0	0	0
ENSPPAG00000023056	3.562204	4.7935473765	4.4966965	1.49763
ENSPPAG00000023060	0.010790605	1.068821613	0	0
ENSPPAG00000023069	0	0.052624	0	0.7657206
ENSPPAG00000023075	2.195746	2.257809113	2.204296	1.087038
ENSPPAG00000023077	1.71530935	0.9872961775	1.182989	5.40556
ENSPPAG00000023087	0	0.6788260775	7.0496455	0
ENSPPAG00000023092	0.07586515	1.195796255	0	0
ENSPPAG00000023095	3.515642	3.7103839085	3.7389425	4.296428
ENSPPAG00000023098	0	0.5892075	0.714413	0
ENSPPAG00000023101	3.873078	5.3921739625	4.4980075	5.35332
ENSPPAG00000023118	0	0	0	0
ENSPPAG00000023127	0	0	0	0
ENSPPAG00000023131	0	0	0	8.011976
ENSPPAG00000023136	3.181817	4.200718247	2.565492	4.606798
ENSPPAG00000023138	1.970217	2.1252792095	1.218624	4.70309
ENSPPAG00000023139	3.93792	5.5054200455	4.1624905	7.344667
ENSPPAG00000023141	0	0	0	4.321266
ENSPPAG00000023150	0	0	0	0
ENSPPAG00000023155	1.134058	1.2869910635	1.1363835	3.220867
ENSPPAG00000023177	1.159822	0	0	0
ENSPPAG00000023178	0.188456735	0.5091743085	0.3320016	2.547104
ENSPPAG00000023185	0	0	0	0
ENSPPAG00000023187	7.5982435	7.7207752975	8.094672	5.071613
ENSPPAG00000023188	4.8806375	5.31553214	4.7609925	4.631881
ENSPPAG00000023196	4.866273	5.404773627	4.303224	7.908962
ENSPPAG00000023197	1.8246465	2.839289433	1.929731	3.138836
ENSPPAG00000023214	0.2309827	0	0	0
ENSPPAG00000023215	4.767626	5.2085661745	4.070736	5.88675
ENSPPAG00000023226	0.11154195	3.719749615	0.68102485	2.500863
ENSPPAG00000023233	2.159617	3.364163494	2.093962	5.118371
ENSPPAG00000023243	0	0	0	0
ENSPPAG00000023244	3.7828165	4.584140365	3.860234	5.279854
ENSPPAG00000023247	0	0	0	1.057603
ENSPPAG00000023249	8.1109705	7.4007379925	7.2354625	2.859604
ENSPPAG00000023250	0.28990355	0.8064981675	0.30688908	1.040661
ENSPPAG00000023253	4.8216775	3.672603627	3.9515175	3.55295
ENSPPAG00000023254	0.56413435	1.2937491355	0.3266846	1.767456
ENSPPAG00000023274	0	0.69290533	0.21391035	0
ENSPPAG00000023277	3.086779	3.717610017	3.2602305	4.730531
ENSPPAG00000023282	2.0275205	1.74719773	3.541154	3.06431
ENSPPAG00000023287	1.4644132	2.7405486435	2.8545905	1.874419
ENSPPAG00000023290	2.0225555	1.526298101	0.99674195	0
ENSPPAG00000023291	0.42998915	0.4424665555	0.6580815	0
ENSPPAG00000023295	0	0	0.3126301	0
ENSPPAG00000023301	0.08150297	0.1100124535	0	0.6663903
ENSPPAG00000023302	1.485601	2.5535864035	3.1022365	2.24014
ENSPPAG00000023311	0.0536685	0.0786684535	0.033483965	0.540057
ENSPPAG00000023312	0.088297665	0.170208221	0.06087002	1.373778
ENSPPAG00000023318	6.156064	6.2701991525	5.9838135	9.018572
ENSPPAG00000023325	0	0	0	0
ENSPPAG00000023330	0	0	0	1.381328
ENSPPAG00000023338	2.1668525	2.849163529	2.646804	0.7009652
ENSPPAG00000023340	2.264385	1.9177855735	1.5257225	4.191504
ENSPPAG00000023342	3.114414	4.5356223115	4.5008375	3.961313
ENSPPAG00000023344	7.031359	8.381015965	7.808441	9.515552
ENSPPAG00000023355	2.701262	2.751980578	2.54639	2.753679
ENSPPAG00000023357	0	0.2297882	0	0
ENSPPAG00000023359	0.26686205	0.15146015	0.21748675	0
ENSPPAG00000023362	0	0	0	0
ENSPPAG00000023370	1.8880905	2.385216884	1.9951545	3.864612
ENSPPAG00000023372	6.309044	6.9646635895	6.6812215	7.731648
ENSPPAG00000023374	3.534098	3.696089737	2.679559	2.271549
ENSPPAG00000023376	5.0907135	5.132445546	4.604804	7.099991
ENSPPAG00000023382	0.3553717	2.29066477	0.541749345	2.553466
ENSPPAG00000023390	2.745731	2.3719835505	1.6105365	6.818314
ENSPPAG00000023392	1.10911365	1.379711745	0.3373894	0.5410311
ENSPPAG00000023411	3.462892	4.116528815	2.592128	4.86266
ENSPPAG00000023414	0.79967675	1.116440214	0.59871615	0
ENSPPAG00000023416	0.9501735	1.272678525	0.09578005	0.6609934
