kidney	liver
ENSMICG00000005600	2.848674	1.27936853333333
ENSMICG00000005601	0.3273333	0.038902955
ENSMICG00000005604	3.471994	1.58559150666667
ENSMICG00000005608	5.368178	1.24063976666667
ENSMICG00000005609	1.792797	0.473474575
ENSMICG00000005611	2.45105	2.8833355
ENSMICG00000005612	2.537286	0.508921955
ENSMICG00000005613	0	7.89464133333333
ENSMICG00000005617	4.409594	1.34046766666667
ENSMICG00000005618	1.722873	0.237674723333333
ENSMICG00000005619	2.090989	12.9589476666667
ENSMICG00000005620	5.309877	3.8562265
ENSMICG00000005622	4.29996	0.3923383
ENSMICG00000005625	0.0797051	0.194485026666667
ENSMICG00000005626	4.849629	2.95789483333333
ENSMICG00000005628	0	0.101300641666667
ENSMICG00000005629	2.386846	2.14382016666667
ENSMICG00000005632	1.10275	0.56984805
ENSMICG00000005633	1.596663	0.310479283333333
ENSMICG00000005634	2.265623	1.01712746666667
ENSMICG00000005635	6.481438	6.025382
ENSMICG00000005636	2.596065	1.5464176
ENSMICG00000005641	6.266101	4.1301725
ENSMICG00000005642	2.183371	1.66105096666667
ENSMICG00000005645	4.928247	4.11475133333333
ENSMICG00000005648	4.101204	2.26269666666667
ENSMICG00000005649	1.735249	0.229362276666667
ENSMICG00000005650	0.6980308	0.284055245
ENSMICG00000005651	4.199869	2.619761
ENSMICG00000005654	4.196036	6.02521566666667
ENSMICG00000005657	3.402063	0.646704066666667
ENSMICG00000005658	0	0.109122916666667
ENSMICG00000005660	5.158652	3.40058833333333
ENSMICG00000005661	6.933206	7.181353
ENSMICG00000005662	0.2191546	0.284387
ENSMICG00000005664	2.344962	1.16470143333333
ENSMICG00000005665	5.926706	3.5223585
ENSMICG00000005666	4.248489	2.50449733333333
ENSMICG00000005670	4.728949	3.63368566666667
ENSMICG00000005671	4.169352	1.74492158333333
ENSMICG00000005672	5.571222	4.24526783333333
ENSMICG00000005673	5.634718	4.8455805
ENSMICG00000005674	3.380565	1.52004953333333
ENSMICG00000005676	5.347582	4.30634633333333
ENSMICG00000005677	7.171341	6.15479733333333
ENSMICG00000005678	2.569386	0.196195936666667
ENSMICG00000005679	6.084449	4.63093133333333
ENSMICG00000005680	5.038787	2.3968045
ENSMICG00000005683	0.4541706	1.91353333333333
ENSMICG00000005684	4.635767	2.13617883333333
ENSMICG00000005689	6.610812	4.918545
ENSMICG00000005690	3.313088	0.0199305666666667
ENSMICG00000005691	2.421757	0.829053878333333
ENSMICG00000005693	4.707315	3.3503295
ENSMICG00000005695	4.07261	1.6220936
ENSMICG00000005696	4.980918	1.94142386666667
ENSMICG00000005697	6.8259	2.74378515
ENSMICG00000005699	5.005977	4.480052
ENSMICG00000005700	0.289288	0
ENSMICG00000005701	0.7497162	0.0289159433333333
ENSMICG00000005702	4.195056	1.89358883333333
ENSMICG00000005704	4.248502	2.8086475
ENSMICG00000005710	5.558828	2.39164516666667
ENSMICG00000005711	0	0
ENSMICG00000005712	3.915379	1.02624248333333
ENSMICG00000005713	0	0
ENSMICG00000005715	3.795867	0.173186461666667
ENSMICG00000005716	0	0.0108985483333333
ENSMICG00000005718	7.41236	5.83197866666667
ENSMICG00000005719	1.003899	0
ENSMICG00000005722	7.740086	3.23209533333333
ENSMICG00000005723	5.575152	2.856563
ENSMICG00000005724	0.2924696	8.398591
ENSMICG00000005725	6.17837	3.5250835
ENSMICG00000005729	0.3771426	0.0148173116666667
ENSMICG00000005730	2.339665	0.01718035
ENSMICG00000005731	4.941562	2.21402585
ENSMICG00000005732	6.180017	1.4903137
ENSMICG00000005733	2.449112	0.7924924
ENSMICG00000005736	0.421861	0.13651778
ENSMICG00000005737	6.693208	4.60485416666667
ENSMICG00000005738	2.92655	6.85553883333333
ENSMICG00000005739	3.719232	1.64000433333333
ENSMICG00000005740	7.72567	5.08353416666667
ENSMICG00000005741	4.827504	3.51550466666667
ENSMICG00000005745	3.712837	2.4244265
ENSMICG00000005746	6.870328	2.21081013333333
ENSMICG00000005747	5.288311	2.560306
ENSMICG00000005749	0.1516523	0.550612766666667
ENSMICG00000005750	1.077093	0.02108606
ENSMICG00000005751	4.938323	2.06693266666667
ENSMICG00000005752	0.1685381	0.0488675833333333
ENSMICG00000005753	7.046913	5.33877516666667
ENSMICG00000005754	8.840454	8.30897033333333
ENSMICG00000005757	5.956528	3.73816633333333
ENSMICG00000005762	0.05625014	0.00449875
ENSMICG00000005764	4.537427	2.2389295
ENSMICG00000005768	5.81953	2.7844485
ENSMICG00000005769	6.413026	3.8575375
ENSMICG00000005770	2.476413	1.43778131666667
ENSMICG00000005777	7.291441	7.04084566666667
ENSMICG00000005779	4.702835	3.095183
ENSMICG00000005782	3.908525	3.19522
ENSMICG00000005783	4.953013	4.62662783333333
ENSMICG00000005784	7.316933	7.8657605
ENSMICG00000005785	0.1263597	0
ENSMICG00000005787	5.694509	0.383642435
ENSMICG00000005788	5.349698	0.117421933333333
ENSMICG00000005789	2.02416	0.493163275
ENSMICG00000005791	4.499285	1.07677791666667
ENSMICG00000005792	4.877488	0.328550405
ENSMICG00000005793	4.487576	1.85717536666667
ENSMICG00000005795	6.391843	4.3704585
ENSMICG00000005796	0.5002106	0
ENSMICG00000005799	2.647637	0.905433983333333
ENSMICG00000005800	4.636274	2.94382533333333
ENSMICG00000005801	5.236179	2.4726343
ENSMICG00000005802	7.125961	3.29475133333333
ENSMICG00000005804	3.441035	1.22437838333333
ENSMICG00000005805	1.494666	1.25269308333333
ENSMICG00000005808	7.146694	5.39210116666667
ENSMICG00000005809	2.735704	1.52545115
ENSMICG00000005810	5.825285	3.63067633333333
ENSMICG00000005811	0.8079039	0.403983058333333
ENSMICG00000005814	1.8964	0.24694368
ENSMICG00000005815	4.815186	2.71421233333333
ENSMICG00000005816	5.260659	5.40176616666667
ENSMICG00000005817	4.442433	1.07914511666667
ENSMICG00000005818	0	0
ENSMICG00000005822	4.735185	0.0408733766666667
ENSMICG00000005824	4.932154	0.859959166666667
ENSMICG00000005825	5.542801	7.0922995
ENSMICG00000005828	4.912382	3.23205783333333
ENSMICG00000005829	5.049311	3.95216466666667
ENSMICG00000005831	5.450805	3.2437725
ENSMICG00000005833	6.494328	3.31323133333333
ENSMICG00000005834	2.922006	0.9942971
ENSMICG00000005835	0	1.22564178333333
ENSMICG00000005841	4.943434	4.350113
ENSMICG00000005843	2.952068	1.97167133333333
ENSMICG00000005844	1.701052	0.616687911666667
ENSMICG00000005845	3.260163	2.90653416666667
ENSMICG00000005846	2.687058	4.09543216666667
ENSMICG00000005847	5.052933	3.90391366666667
ENSMICG00000005848	4.244859	2.43478483333333
ENSMICG00000005849	0	0
ENSMICG00000005850	3.898037	6.5900715
ENSMICG00000005852	4.955117	5.100885
ENSMICG00000005853	4.139379	1.6968116
ENSMICG00000005854	5.432952	3.12255616666667
ENSMICG00000005855	2.730233	1.20644451666667
ENSMICG00000005857	4.916209	2.49895216666667
ENSMICG00000005858	5.432796	6.60631183333333
ENSMICG00000005859	6.604265	4.050317
ENSMICG00000005860	4.321687	3.01676716666667
ENSMICG00000005862	6.401974	5.01839816666667
ENSMICG00000005864	2.480981	0.765031733333333
ENSMICG00000005865	4.818756	2.807142
ENSMICG00000005866	2.745347	1.73166375
ENSMICG00000005867	4.284931	0.134932833333333
ENSMICG00000005868	4.733267	4.90449816666667
ENSMICG00000005870	1.281968	0.458191916666667
ENSMICG00000005871	2.200457	6.00848183333333
ENSMICG00000005872	5.386668	3.206838
ENSMICG00000005873	1.500236	0.5760316
ENSMICG00000005874	2.622129	1.79726783333333
ENSMICG00000005876	2.687025	0.7900548
ENSMICG00000005881	4.797828	2.97167516666667
ENSMICG00000005882	6.642162	3.51147283333333
ENSMICG00000005883	2.612062	1.09315758333333
ENSMICG00000005884	5.569703	5.045192
ENSMICG00000005885	1.534385	0.20775115
ENSMICG00000005889	0	0
ENSMICG00000005890	6.048343	4.25562633333333
ENSMICG00000005892	4.026452	2.094993
ENSMICG00000005893	4.061417	0.432552766666667
ENSMICG00000005895	5.284834	4.14347483333333
ENSMICG00000005896	4.905645	3.89421883333333
ENSMICG00000005898	2.388859	0.548057983333333
ENSMICG00000005900	4.260772	2.032522
ENSMICG00000005904	8.333552	7.04284416666667
ENSMICG00000005905	5.079559	0.046467785
ENSMICG00000005907	3.018018	2.653468
ENSMICG00000005908	1.951142	0.642030828333333
ENSMICG00000005909	4.123807	2.18133575
ENSMICG00000005910	5.084787	2.727931
ENSMICG00000005911	5.216878	5.3465575
ENSMICG00000005913	7.216034	5.776267
ENSMICG00000005916	4.269687	1.01386645
ENSMICG00000005918	4.712721	3.64832533333333
ENSMICG00000005922	5.618429	4.26966483333333
ENSMICG00000005925	4.981297	3.49299133333333
ENSMICG00000005926	3.157821	0.764725033333333
ENSMICG00000005928	4.72034	3.45762483333333
ENSMICG00000005929	5.30423	4.25028816666667
ENSMICG00000005931	2.361934	0.400780716666667
ENSMICG00000005932	0	0
ENSMICG00000005937	4.153072	2.124346
ENSMICG00000005939	1.531653	0.523016316666667
ENSMICG00000005941	0.5948648	0.634622831666667
ENSMICG00000005942	6.484214	3.56751766666667
ENSMICG00000005944	2.139456	1.68418158333333
ENSMICG00000005945	5.432969	4.93355283333333
ENSMICG00000005948	4.574846	2.534934
ENSMICG00000005951	9.992326	10.0216345
ENSMICG00000005952	6.610961	6.23616066666667
ENSMICG00000005954	4.339218	3.62648916666667
ENSMICG00000005955	3.907169	2.18200316666667
ENSMICG00000005957	1.788276	0.9449103
ENSMICG00000005959	5.878794	7.18818683333333
ENSMICG00000005962	4.493631	2.31619883333333
ENSMICG00000005965	3.314185	3.05907973333333
ENSMICG00000005966	4.635389	4.9033155
ENSMICG00000005969	5.17848	1.24751201666667
ENSMICG00000005971	4.598222	5.10089166666667
ENSMICG00000005973	4.451246	3.84915066666667
ENSMICG00000005975	4.765048	0.0976119716666667
ENSMICG00000005976	3.063588	2.52527633333333
ENSMICG00000005979	4.076497	2.20147236666667
ENSMICG00000005981	3.652016	0.39927855
ENSMICG00000005983	6.580317	4.388729
ENSMICG00000005987	5.102797	3.39290016666667
ENSMICG00000005988	0.2134642	0.0283200383333333
ENSMICG00000005989	4.732072	3.81048583333333
ENSMICG00000005991	4.434755	2.27395233333333
ENSMICG00000005992	1.614404	0.410715266666667
ENSMICG00000005993	5.808433	4.28482533333333
ENSMICG00000005995	1.950105	1.89330015
ENSMICG00000005996	5.89234	3.07117366666667
ENSMICG00000005998	2.977954	0.188612016666667
ENSMICG00000005999	1.01254	0.148473406666667
ENSMICG00000006000	1.608284	0.09911051
ENSMICG00000006008	7.260891	7.01691133333333
ENSMICG00000006009	5.151892	4.64758383333333
ENSMICG00000006010	6.373579	3.40789816666667
ENSMICG00000006011	3.831391	2.4870004
ENSMICG00000006014	1.831885	0.854330833333333
ENSMICG00000006018	3.829565	1.24269281666667
ENSMICG00000006019	3.427561	1.48767338333333
ENSMICG00000006022	2.298348	2.20097516666667
ENSMICG00000006024	2.336601	10.506962
ENSMICG00000006026	1.743856	0.18008627
ENSMICG00000006027	5.896255	4.07798066666667
ENSMICG00000006029	1.162777	0.4643319
ENSMICG00000006034	3.830331	3.11481383333333
ENSMICG00000006035	6.170288	2.690331
ENSMICG00000006036	7.869511	6.38337366666667
ENSMICG00000006037	2.839585	0.720730103333333
ENSMICG00000006042	0	0
ENSMICG00000006043	0	0
ENSMICG00000006044	6.925821	5.60511366666667
ENSMICG00000006046	4.863383	2.245665
ENSMICG00000006048	5.343841	3.39966333333333
ENSMICG00000006049	6.873773	2.29424993333333
ENSMICG00000006050	3.853145	0
ENSMICG00000006051	1.940411	1.33300025
ENSMICG00000006052	1.697776	0.16514625
ENSMICG00000006054	5.110627	2.82493
ENSMICG00000006055	1.700693	0.530324316666667
ENSMICG00000006057	1.982108	0.825348903333333
ENSMICG00000006058	7.141259	0.058189345
ENSMICG00000006059	4.391809	2.3203332
ENSMICG00000006060	3.227849	1.84197668333333
ENSMICG00000006061	6.006558	4.9357125
ENSMICG00000006064	0	0.0818178166666667
ENSMICG00000006065	0	0
ENSMICG00000006066	4.156445	3.81723333333333
ENSMICG00000006067	4.69227	1.960903
ENSMICG00000006069	3.830635	2.652356
ENSMICG00000006070	5.202749	2.3277225
ENSMICG00000006074	1.369554	6.984279
ENSMICG00000006077	5.92787	1.76071138333333
ENSMICG00000006078	1.357158	0.266112616666667
ENSMICG00000006079	4.059546	1.93331133333333
ENSMICG00000006080	7.584936	5.1816665
ENSMICG00000006081	4.572732	2.57522333333333
ENSMICG00000006082	3.388611	1.85921866666667
ENSMICG00000006084	4.967196	3.70976433333333
ENSMICG00000006086	2.28966	0.364877231666667
ENSMICG00000006087	2.87234	1.67746516666667
ENSMICG00000006088	1.390683	2.43132416666667
ENSMICG00000006089	5.65694	3.24544883333333
ENSMICG00000006093	4.668465	4.49079733333333
ENSMICG00000006094	1.457993	0.428289816666667
ENSMICG00000006095	6.249451	4.39807283333333
ENSMICG00000006096	6.940506	4.35161133333333
ENSMICG00000006098	5.2805	0.439971866666667
ENSMICG00000006100	4.268517	3.41966066666667
ENSMICG00000006101	3.119464	0.479329966666667
ENSMICG00000006103	0.4135627	0.00588924666666667
ENSMICG00000006105	4.936137	1.04742331666667
ENSMICG00000006107	5.17649	3.992141
ENSMICG00000006108	0	0
ENSMICG00000006110	6.05013	8.4661495
ENSMICG00000006112	0.1388053	0.00656577
ENSMICG00000006113	2.474389	0.03683305
ENSMICG00000006114	3.494573	1.60189775
ENSMICG00000006115	4.814742	3.3554735
ENSMICG00000006116	7.91136	7.81080333333333
ENSMICG00000006118	0	0.0647479666666667
ENSMICG00000006119	5.57387	2.48242483333333
ENSMICG00000006121	2.189451	7.41821266666667
ENSMICG00000006122	1.877022	2.83623348333333
ENSMICG00000006123	0.5246404	1.04760303333333
ENSMICG00000006125	5.201252	2.97729378333333
ENSMICG00000006127	1.514259	0.64200831
ENSMICG00000006128	7.387601	2.18996996666667
ENSMICG00000006129	3.440764	1.39673131666667
ENSMICG00000006130	4.453496	4.23142516666667
ENSMICG00000006131	0.6802012	0.155807413333333
ENSMICG00000006133	6.178575	4.61195233333333
ENSMICG00000006136	6.951716	5.053791
ENSMICG00000006137	5.291436	3.5320385
ENSMICG00000006139	5.120588	3.89766333333333
ENSMICG00000006141	5.084975	5.006683
ENSMICG00000006142	7.812046	6.4151525
ENSMICG00000006143	4.022986	1.68749973333333
ENSMICG00000006144	5.561577	3.30153283333333
ENSMICG00000006145	7.467589	5.81532983333333
ENSMICG00000006147	6.551604	8.063383
ENSMICG00000006148	0.09120627	0.00478347166666667
ENSMICG00000006150	5.825465	4.73280483333333
ENSMICG00000006152	5.466023	3.75205383333333
ENSMICG00000006156	6.142643	2.81942183333333
ENSMICG00000006158	2.774781	2.17834671666667
ENSMICG00000006160	0.2471668	0.0272152166666667
ENSMICG00000006161	5.012519	3.68614933333333
ENSMICG00000006164	1.314552	0.240444116666667
ENSMICG00000006165	3.572294	2.3201063
ENSMICG00000006166	2.354909	2.79873398333333
ENSMICG00000006167	3.041515	0.7820991
ENSMICG00000006168	1.278309	0.121673711666667
ENSMICG00000006169	3.916237	1.63324136666667
ENSMICG00000006170	2.801104	0.436270145
ENSMICG00000006173	6.038469	3.3200785
ENSMICG00000006176	5.198901	5.23974083333333
ENSMICG00000006178	4.129117	0.742032516666667
ENSMICG00000006179	4.744199	1.81735468333333
ENSMICG00000006181	5.83086	2.59417083333333
ENSMICG00000006182	5.561467	6.65301066666667
ENSMICG00000006184	3.622028	2.9026945
ENSMICG00000006186	0.8156574	0.07590968
ENSMICG00000006187	3.096739	2.5522715
ENSMICG00000006188	4.855666	3.81620183333333
ENSMICG00000006189	7.104701	4.18620183333333
ENSMICG00000006191	6.627182	5.82900666666667
ENSMICG00000006192	4.480945	3.07437083333333
ENSMICG00000006193	3.469344	0.352143703333333
ENSMICG00000006194	1.458293	0.745347733333333
ENSMICG00000006195	0	0.142474266666667
ENSMICG00000006196	2.358225	0.135254466666667
ENSMICG00000006197	2.834019	2.73484833333333
ENSMICG00000006198	3.67845	2.441583
ENSMICG00000006199	5.62749	3.47544
ENSMICG00000006201	5.431456	5.3994065
ENSMICG00000006203	2.248207	0.755312033333333
ENSMICG00000006204	3.301822	1.65935171666667
ENSMICG00000006205	4.150097	3.3873905
ENSMICG00000006206	3.859738	0.100365405
ENSMICG00000006207	1.808669	0.5658549
ENSMICG00000006210	1.898277	0.8147552
ENSMICG00000006211	2.972139	2.33597733333333
ENSMICG00000006213	0	0.341878
ENSMICG00000006214	1.656441	0.539979583333333
ENSMICG00000006215	3.940947	0.120359513333333
ENSMICG00000006216	5.780538	3.62033666666667
ENSMICG00000006217	5.835184	3.003076
ENSMICG00000006218	6.783601	4.579439
ENSMICG00000006221	1.326785	1.09483041
ENSMICG00000006222	4.504175	2.9510985
ENSMICG00000006223	0.240721	0.17888613
ENSMICG00000006224	3.021819	0.648500533333333
ENSMICG00000006227	5.910248	0.25803615
ENSMICG00000006228	5.843203	4.13485816666667
ENSMICG00000006230	7.417624	3.410713
ENSMICG00000006231	0.8107376	0.253224301666667
ENSMICG00000006232	1.493489	0.438966961666667
ENSMICG00000006234	7.668729	0.0203318383333333
ENSMICG00000006235	3.855853	5.35316333333333
ENSMICG00000006236	4.587605	3.41824033333333
ENSMICG00000006239	5.678074	1.63787323333333
ENSMICG00000006241	5.459337	3.71881433333333
ENSMICG00000006246	2.850115	0.48487363
ENSMICG00000006247	7.100505	2.28489091666667
ENSMICG00000006254	5.323031	3.22037966666667
ENSMICG00000006256	5.022657	3.91419016666667
ENSMICG00000006257	0.3793825	0.252580066666667
ENSMICG00000006258	0	0
ENSMICG00000006259	3.343393	1.6543491
ENSMICG00000006261	0.7961915	0.15261946
ENSMICG00000006262	2.094356	0.67771535
ENSMICG00000006266	6.035767	1.2821033
ENSMICG00000006267	2.935111	0.342353483333333
ENSMICG00000006269	6.255786	4.29765733333333
ENSMICG00000006273	3.527057	1.62183853333333
ENSMICG00000006278	5.733832	1.39183281666667
ENSMICG00000006279	0	0
ENSMICG00000006280	1.089573	0.0757556333333333
ENSMICG00000006282	0	0.12602525
ENSMICG00000006284	4.343799	4.86746683333333
ENSMICG00000006285	0.9105063	0.03395
ENSMICG00000006286	1.701324	0.517415733333333
ENSMICG00000006287	5.890486	3.4767345
ENSMICG00000006288	2.801796	3.53000133333333
ENSMICG00000006289	5.342171	3.84083233333333
ENSMICG00000006291	2.662242	2.89727816666667
ENSMICG00000006292	4.984052	4.101981
ENSMICG00000006293	5.36764	4.323022
ENSMICG00000006295	7.064678	6.120053
ENSMICG00000006296	4.567923	3.30644883333333
ENSMICG00000006297	5.114284	2.0406527
ENSMICG00000006299	4.884764	3.4667365
ENSMICG00000006301	1.077004	0.869282271666667
ENSMICG00000006302	4.556276	2.31919575
ENSMICG00000006303	4.569234	3.06852283333333
ENSMICG00000006305	5.205834	1.8271034
ENSMICG00000006308	6.553425	6.168684
ENSMICG00000006309	4.271244	2.01436661666667
ENSMICG00000006310	1.014202	0
ENSMICG00000006312	5.383127	3.75069333333333
ENSMICG00000006313	3.555313	0
ENSMICG00000006314	3.784745	0.766696016666667
ENSMICG00000006315	2.782331	0.543706533333333
ENSMICG00000006316	3.734129	1.25607941666667
ENSMICG00000006317	3.571361	3.55865216666667
ENSMICG00000006318	5.158525	3.9595335
ENSMICG00000006319	1.107139	1.209604805
ENSMICG00000006320	3.450093	0.806839491666667
ENSMICG00000006321	2.679867	1.02560951666667
ENSMICG00000006322	0.7821577	0.534148483333333
ENSMICG00000006323	0.4257311	0.0241758833333333
ENSMICG00000006324	5.635736	4.599313
ENSMICG00000006325	0	0
ENSMICG00000006329	4.862523	3.80080916666667
ENSMICG00000006330	5.125258	1.20991106166667
ENSMICG00000006331	1.526074	0.0655477533333333
ENSMICG00000006332	4.941543	2.95117351666667
ENSMICG00000006334	0	0.02991745
ENSMICG00000006337	1.666916	0.0278263933333333
ENSMICG00000006338	8.626994	8.112888
ENSMICG00000006341	4.354022	2.4648975
ENSMICG00000006343	6.653771	5.427073
ENSMICG00000006344	5.291699	3.0246675
ENSMICG00000006345	5.414775	0.335512566666667
ENSMICG00000006346	0	0.0575522266666667
ENSMICG00000006347	1.262842	0.923920216666667
ENSMICG00000006351	1.215088	0.264522025
ENSMICG00000006352	4.157384	2.59497533333333
ENSMICG00000006353	4.240994	3.04440883333333
ENSMICG00000006354	4.613614	1.86732206666667
ENSMICG00000006355	5.40724	1.93010785
ENSMICG00000006356	0	0.00350248616666667
ENSMICG00000006358	5.530835	4.48925583333333
ENSMICG00000006359	6.153098	3.3059232
ENSMICG00000006360	0.4175323	0.0379870133333333
ENSMICG00000006362	3.993348	1.52530613333333
ENSMICG00000006363	2.822298	1.95212681666667
ENSMICG00000006364	5.688035	2.85730066666667
ENSMICG00000006365	6.582417	3.76821783333333
ENSMICG00000006366	5.025245	0.233529561666667
ENSMICG00000006367	7.682187	0.66213465
ENSMICG00000006371	5.863699	4.08728383333333
ENSMICG00000006372	2.978181	1.72949383333333
ENSMICG00000006373	4.057213	1.79664715
ENSMICG00000006375	0.2630765	0.0595528
ENSMICG00000006377	4.94151	2.517385
ENSMICG00000006380	4.013004	3.210122
ENSMICG00000006381	5.272502	3.59164183333333
ENSMICG00000006383	5.42417	2.74211716666667
ENSMICG00000006388	2.640922	1.4685301
ENSMICG00000006389	5.872604	4.077727
ENSMICG00000006390	4.514621	3.188126
ENSMICG00000006391	0.5446951	0.09222335
ENSMICG00000006392	0	0
ENSMICG00000006396	0.2176265	0.0893849233333333
ENSMICG00000006397	4.808833	4.36908583333333
ENSMICG00000006398	0.1363819	0
ENSMICG00000006399	2.877595	1.697983
ENSMICG00000006401	1.018834	0.13573
ENSMICG00000006403	1.781649	0.212080981666667
ENSMICG00000006405	3.333451	1.61723775
ENSMICG00000006406	5.161694	4.414876
ENSMICG00000006407	1.795717	0.357811145
ENSMICG00000006408	2.231761	1.4776253
ENSMICG00000006410	4.413728	2.0363641
ENSMICG00000006412	3.195133	1.40403256666667
ENSMICG00000006413	7.519128	4.70273416666667
ENSMICG00000006414	5.118213	3.192181
ENSMICG00000006417	5.760329	3.3860105
ENSMICG00000006418	5.195694	2.37993823333333
ENSMICG00000006419	7.237058	0.101396311666667
ENSMICG00000006420	4.981117	2.461694
ENSMICG00000006421	7.542452	6.64478016666667
ENSMICG00000006423	7.365728	3.72329166666667
ENSMICG00000006424	4.820503	3.07914516666667
ENSMICG00000006426	6.71742	3.1564955
ENSMICG00000006427	7.645248	6.3096635
ENSMICG00000006428	5.393378	2.95299016666667
ENSMICG00000006429	2.668902	1.0915905
ENSMICG00000006431	4.167374	2.15194666666667
ENSMICG00000006433	2.794566	0.755550483333333
ENSMICG00000006434	0.7353991	0.234700341666667
ENSMICG00000006435	5.053333	2.654948
ENSMICG00000006437	4.002235	10.1828183333333
ENSMICG00000006438	3.664733	3.24632333333333
ENSMICG00000006439	0	0
ENSMICG00000006440	3.074588	2.35406916666667
ENSMICG00000006441	7.083936	3.945413
ENSMICG00000006444	0.5311394	0.316827823333333
ENSMICG00000006447	0.299928	0.102140358333333
ENSMICG00000006448	3.885661	3.566796
ENSMICG00000006449	5.200755	3.80471266666667
ENSMICG00000006450	6.143673	3.97850883333333
ENSMICG00000006453	5.919411	4.28375316666667
ENSMICG00000006454	7.275937	2.94858885
ENSMICG00000006456	0	0
ENSMICG00000006457	6.261533	4.33722133333333
ENSMICG00000006458	1.995995	0.0270979183333333
ENSMICG00000006459	2.320218	0.204422666666667
ENSMICG00000006460	6.814627	7.08765333333333
ENSMICG00000006462	3.230497	2.30178633333333
ENSMICG00000006464	0.6896203	0.133057833333333
ENSMICG00000006465	4.660542	0.882739116666667
ENSMICG00000006466	6.208086	3.27419383333333
ENSMICG00000006467	4.677463	3.33305466666667
ENSMICG00000006471	3.817838	0.205062693333333
ENSMICG00000006472	4.081507	3.73837616666667
ENSMICG00000006474	3.054965	1.49859993333333
ENSMICG00000006476	5.661912	3.05865216666667
ENSMICG00000006477	3.152952	1.56995111666667
ENSMICG00000006479	4.673487	2.52714236666667
ENSMICG00000006480	4.41737	2.863471
ENSMICG00000006482	5.003184	3.462691
ENSMICG00000006487	1.123838	0.113003996666667
ENSMICG00000006490	0.6792004	0.303935666666667
ENSMICG00000006491	1.741878	0.847356516666667
ENSMICG00000006494	3.73026	2.1119565
ENSMICG00000006495	4.50414	0.763803016666667
ENSMICG00000006496	0	0.00954311
ENSMICG00000006497	2.898617	2.33339033333333
ENSMICG00000006498	3.480291	3.17711066666667
ENSMICG00000006504	1.424019	1.30866946666667
ENSMICG00000006505	4.972366	2.90934133333333
ENSMICG00000006507	4.692964	2.85784866666667
ENSMICG00000006508	4.595411	3.03559666666667
ENSMICG00000006509	7.78911	8.142695
ENSMICG00000006510	5.115318	2.92587166666667
ENSMICG00000006513	4.261674	2.4239465
ENSMICG00000006516	5.144312	2.59623816666667
ENSMICG00000006518	4.724127	0.595495108333333
ENSMICG00000006519	2.836243	1.42144085
ENSMICG00000006521	1.248353	1.23532611666667
ENSMICG00000006523	3.137658	2.059052
ENSMICG00000006526	7.065999	3.070162
ENSMICG00000006529	1.37293	0.0478944833333333
ENSMICG00000006531	5.139429	2.07491588333333
ENSMICG00000006532	2.760862	1.5184708
ENSMICG00000006533	5.897289	4.12857233333333
ENSMICG00000006534	4.976701	3.1469705
ENSMICG00000006537	4.84713	3.87413733333333
ENSMICG00000006540	7.960677	5.6793885
ENSMICG00000006541	5.700571	1.7999182
ENSMICG00000006543	3.410736	2.36236383333333
ENSMICG00000006544	7.22133	6.915117
ENSMICG00000006546	9.485932	10.3068596666667
ENSMICG00000006547	4.834764	5.52747583333333
ENSMICG00000006549	4.969547	2.49658425
ENSMICG00000006550	7.047473	4.88110016666667
ENSMICG00000006553	5.543379	3.45674183333333
ENSMICG00000006554	4.876316	5.628487
ENSMICG00000006555	4.261568	2.77631516666667
ENSMICG00000006558	2.408291	1.34706505
ENSMICG00000006563	5.101028	1.66818398333333
ENSMICG00000006564	3.422616	1.94948105
ENSMICG00000006570	4.511708	3.355497
ENSMICG00000006571	6.80878	6.25321883333333
ENSMICG00000006572	5.040273	3.19777566666667
ENSMICG00000006573	6.269171	2.98509146666667
ENSMICG00000006577	0.08454014	0.00101161
ENSMICG00000006578	3.163494	1.13752496666667
ENSMICG00000006580	4.639487	5.42349183333333
ENSMICG00000006581	4.811297	3.74317383333333
ENSMICG00000006582	2.91246	0.687507155
ENSMICG00000006586	2.382313	0.83082222
ENSMICG00000006587	4.501185	2.1318355
ENSMICG00000006588	6.495574	4.00984183333333
ENSMICG00000006594	3.014211	2.1436815
ENSMICG00000006595	4.051633	2.545714
ENSMICG00000006596	2.708543	2.04851216666667
ENSMICG00000006599	3.161922	2.641251
ENSMICG00000006600	9.426672	8.80055466666667
ENSMICG00000006602	5.111447	3.01485166666667
ENSMICG00000006603	3.649989	2.33291683333333
ENSMICG00000006604	0	0
ENSMICG00000006606	2.610754	0.401222333333333
ENSMICG00000006609	0	0
ENSMICG00000006610	7.685218	6.78240216666667
ENSMICG00000006612	5.024052	1.53327963333333
ENSMICG00000006613	2.999925	1.72683051666667
ENSMICG00000006614	2.251631	0.857041953333333
ENSMICG00000006615	3.261271	1.59844375
ENSMICG00000006616	1.141616	0.397341691666667
ENSMICG00000006618	5.301579	3.29396483333333
ENSMICG00000006619	5.203021	5.214103
ENSMICG00000006620	8.012312	6.7425735
ENSMICG00000006622	5.025671	3.3395125
ENSMICG00000006623	3.233994	1.33253871666667
ENSMICG00000006625	0	0
ENSMICG00000006626	6.533954	3.167735
ENSMICG00000006627	2.460927	0.165705873333333
ENSMICG00000006629	0.3960943	4.74644116666667
ENSMICG00000006630	5.524579	3.75561666666667
