brain	heart	kidney	liver	ovary	testis
ENSCAFG00000000001	0.730386766666667	3.08752443529412	2.45888407692308	3.60138564705882	3.138049	2.47995245454545
ENSCAFG00000000002	0	0.0106014294117647	0	0	0	0.0169837
ENSCAFG00000000005	0.874556183333333	1.45208442352941	1.25046976923077	1.05527732941176	2.203831	0.835930790909091
ENSCAFG00000000006	0	0.0601467764705882	0.245023415384615	0.218908135294118	0	0.0200958363636364
ENSCAFG00000000007	2.33497816666667	2.84656729411765	2.94545584615385	2.277705	3.03542	3.791544
ENSCAFG00000000008	4.05067583333333	4.41303805882353	4.22101884615385	3.63412047058824	4.648155	4.118348
ENSCAFG00000000009	3.88470128333333	4.491128	5.40541192307692	4.72350717647059	5.683826	3.75779009090909
ENSCAFG00000000010	2.397578	3.30298911764706	2.47877622692308	3.02729335294118	3.62833	5.22243463636364
ENSCAFG00000000011	1.645809	3.05068264705882	1.86591002307692	1.90145979411765	2.344213	2.97837654545455
ENSCAFG00000000012	2.50517483333333	3.005872	2.26537023076923	2.66896235294118	3.821702	4.42529681818182
ENSCAFG00000000013	1.30725608166667	0.0198561408823529	1.18266220769231	0.107933330411765	0.06498464	0.577420017272727
ENSCAFG00000000014	0	0.258138620588235	0.554757584615385	0.389987183429412	0	0.22309164
ENSCAFG00000000015	0.333812666666667	0.381668696470588	1.34380740769231	0.122712335882353	0.331531	0.0380401018181818
ENSCAFG00000000016	7.87982608333333	2.38656922352941	2.6912864	3.02314364705882	2.329516	0.871465490909091
ENSCAFG00000000017	2.0511477	2.19656717647059	1.81603598461538	2.04717700588235	2.634898	2.68116284545455
ENSCAFG00000000019	1.49171216666667	2.47946417647059	2.43647238461538	1.65186718823529	2.192792	3.49574172727273
ENSCAFG00000000020	2.42156883333333	2.29326043529412	2.79154205384615	2.11777160588235	3.260997	2.79193631818182
ENSCAFG00000000021	3.05693233333333	3.63157964705882	3.67569330769231	4.00052252941176	4.386611	4.28670245454545
ENSCAFG00000000022	2.1455883	1.57149747058824	1.80572493846154	1.45623961176471	1.633682	1.94114338181818
ENSCAFG00000000024	2.7716095	0.312047817058824	4.77859606153846	0.530966682941176	1.084704	1.78245490909091
ENSCAFG00000000025	2.54816366666667	0.162161905294118	0.0299690984615385	0.0348453770588235	0.9668291	0.841307009090909
ENSCAFG00000000026	4.67010983333333	6.90360705882353	7.10442123076923	8.87643017647059	11.41111	6.86805
ENSCAFG00000000027	8.396625	10.416515	9.64506238461538	10.329358	12.14942	9.74976190909091
ENSCAFG00000000028	3.84550566666667	5.25809888235294	4.14069030769231	4.93100435294118	6.084413	5.57759972727273
ENSCAFG00000000029	2.05303898333333	1.03467480588235	1.08746815384615	0.698376582352941	2.426702	5.41940327272727
ENSCAFG00000000030	0.438744683333333	0.777375682941176	0.0757837307692308	0.296417	0	0
ENSCAFG00000000031	3.90072366666667	0.284308323529412	0.310973953846154	0.0899973058823529	0	1.46427654545455
