brain	heart	ovary	testis
FBgn0000377	4.62509550909091	3.08375675	4.33788885344828	2.56535204761905
FBgn0000382	6.44157470909091	4.19980725	5.1174749137931	3.37273669047619
FBgn0000384	5.438258	3.940704	6.29410639655172	3.64288514285714
FBgn0000392	0.691718334	1.54372925	6.1046274137931	6.39056073809524
FBgn0000394	4.32252152727273	4.816197	4.10042198275862	2.68508607142857
FBgn0000395	2.81992225454545	2.68254675	1.27440225862069	1.73347437738095
FBgn0000404	2.73133858	0.9841164	8.78259365517241	5.72730528571429
FBgn0000405	2.11145373454545	0.462286825	9.47274851724138	6.26341707142857
FBgn0000406	5.14837262945455	10.2639515	2.04346139310345	2.1588199047619
FBgn0000411	5.21997590909091	0.41346145	0.0817470489655172	2.49782302357143
FBgn0000412	7.5638418	4.9968345	7.19086094827586	7.02656988095238
FBgn0000414	5.20125030909091	3.16304525	3.13676231206897	1.71057472952381
FBgn0000416	8.19074912727273	9.2169385	7.8905085862069	7.7125215
FBgn0000422	6.61482987272727	3.5536325	0.532392691896552	3.27383585714286
FBgn0000426	5.62279749090909	4.73908375	6.86465694827586	6.21590630952381
FBgn0000427	0.225275627454545	0.197866215	8.16593205172414	1.55956270952381
FBgn0000439	1.76959095272727	0.2188357275	0.560929299827586	0.278954327619048
FBgn0000442	1.93583735981818	0.91398155	0.308195541332759	0.659115406190476
FBgn0000447	4.74438752727273	5.312612	6.39318220689655	7.42482130952381
FBgn0000448	3.97066810363636	0.4759731	1.437496	2.03818032857143
FBgn0000449	1.09069854909091	0.5808656	1.37126379827586	0.36167661
FBgn0000451	1.40863838363636	1.772021225	0.380803084827586	0.724126061904762
FBgn0000454	6.30026498181818	7.02408625	7.75453474137931	6.40551992857143
FBgn0000455	5.13778074545455	5.76917175	4.88323814310345	4.47052897619048
FBgn0000459	3.4966502	1.237382	0.25935202362069	1.49433662142857
FBgn0000463	1.51633063090909	1.0086022	4.4682344137931	1.95388278095238
FBgn0000464	5.75636678181818	1.50367375	3.18362818965517	2.33347858809524
FBgn0000473	2.724467656	7.0573015	0.643682030172414	2.09173182857143
FBgn0000477	5.82156318181818	6.2967	0.485490386206897	1.64190988333333
FBgn0000479	5.67750081818182	3.31971425	4.30865537931034	2.47497570238095
FBgn0000482	3.91727065454545	3.22273075	3.53383156896552	2.42682976428571
FBgn0000489	5.52952964909091	4.34684175	3.45207048275862	6.4758975
FBgn0000490	2.265739	2.416536	1.28576426034483	2.70741257380952
FBgn0000492	2.61291683636364	3.3146465	0.0517044214155172	1.52066153452381
FBgn0000499	4.59240834545455	2.9789175	4.77722098275862	5.54243904761905
FBgn0000500	8.11378074545455	1.234413625	0.57606021	0.391542353095238
FBgn0000504	3.25891270909091	4.18895225	1.66004993275862	2.13890706904762
FBgn0000520	3.47969465454545	2.2413565	3.77872368793103	1.83916483809524
FBgn0000524	2.59587536363636	1.72158525	4.95515425862069	2.13157257380952
FBgn0000527	5.63904872727273	0.514723475	0.0300821175344828	1.53543268095238
FBgn0000529	3.04456450909091	0.315310575	0.0196408068965517	0.0594716935714286
FBgn0000533	1.79005018	1.3167734	4.43350572586207	0.898020916666667
FBgn0000535	4.22549333818182	0.225204925	0.128560843793103	0.203713178571429
FBgn0000536	5.66645392727273	6.6626745	4.86456536206897	4.83066604761905
FBgn0000541	5.83427858181818	2.785387	5.92309574137931	4.96808954761905
FBgn0000542	1.28844286	0.623291025	1.48404407	1.4990823452381
FBgn0000543	4.57308532727273	3.18304025	4.14846946551724	3.37733287142857
FBgn0000546	4.86747574545455	2.37579275	4.42307313793103	1.50077274047619
FBgn0000547	4.59167470909091	1.8802465	4.78763370689655	2.688524
FBgn0000551	1.39004104181818	0.40026745	0.110076493965517	1.14480804047619
FBgn0000552	0.609930085454545	0.396034725	0.00633542931034483	0.0325854673809524
FBgn0000557	9.25826489090909	2.8641195	0.861082779310345	3.30040997619048
FBgn0000559	9.78559061818182	10.5280475	10.9394414137931	8.626622
FBgn0000560	0.281044988181818	0.36729695	0.0338991905172414	2.43708312380952
FBgn0000562	4.03995210909091	3.4488395	5.06048005172414	2.54445373333333
FBgn0000564	3.38003527636364	0.396100475	0.00826143103448276	0.0773465347619048
FBgn0000565	7.35334072727273	6.403037	5.42007867241379	3.93921611904762
FBgn0000566	4.81396047272727	5.77912375	6.68136462586207	4.40478375238095
FBgn0000567	4.15221687272727	2.2777945	2.27068566034483	1.24558825
FBgn0000568	6.1410702	4.67989125	4.01469753448276	2.52921747619048
FBgn0000575	7.73150752727273	6.044339	5.87774336206897	3.29344495238095
FBgn0000576	1.00902351454545	1.1253487	0.0117299546896552	0.584711915714286
FBgn0000577	1.22535161454545	0.351062445	0.0485108215517241	1.21337596
FBgn0000578	4.92906874545455	3.3045425	4.76710643103448	3.38624111904762
FBgn0000579	9.00509149090909	9.0300915	8.86398655172414	7.67044680952381
FBgn0000581	4.46681598181818	2.286795	4.86086437931035	3.80713652380952
FBgn0000588	2.88262941090909	1.081939625	4.54854340517241	2.5443743952381
FBgn0000591	1.42703559090909	0.489090225	0.0851409270689655	0.145913097380952
FBgn0000592	4.80176852727273	7.86890475	1.12872970862069	5.46733257142857
FBgn0000594	0.870258034545455	2.10517	0.33382929	0.442026818148333
FBgn0000606	0.413613861818182	0.104163825	0.0342894251724138	0.651934549285714
FBgn0000611	6.94512823636364	5.23680325	6.28799094827586	4.36766723809524
FBgn0000615	0.870929464181818	3.38152175	7.86441796551724	9.65090833333333
FBgn0000617	4.47617245454545	3.33160675	4.25582613793103	3.2445794047619
FBgn0000618	4.871165	4.62198225	5.18836051724138	4.08284171428571
FBgn0000625	0.851087200727273	0.28027344	0.0842079708793103	0.55589274
FBgn0000629	4.50646752727273	3.04786375	4.84080124137931	3.43611176190476
FBgn0000633	5.35982367272727	0.25441357	0.15452557	0.922918136190476
FBgn0000635	5.95799643636364	3.1479	3.76175529310345	3.57614747619048
FBgn0000636	5.42904710909091	3.1849965	4.50289318965517	4.42934057142857
FBgn0000639	1.45461074836364	0.22903354	0.437627001706897	0.805269697142857
FBgn0000640	1.43114552563636	0.4464055125	0.430804803793103	1.56325335952381
FBgn0000644	1.37677656545455	1.0065054	5.34129856896552	0.734114609523809
FBgn0000658	0.997595926727273	0.555815475	0.272042216551724	0.254908307619048
FBgn0000659	4.24175134545455	1.28715775	0.1970437745	0.396589142142857
FBgn0000662	7.02680223636364	4.1862045	5.5901880862069	3.24405461904762
FBgn0000667	5.47488774545455	5.46947775	5.57088382758621	3.35235514285714
FBgn0000709	3.8459726	2.51266575	4.08877562068966	2.22721658333333
FBgn0000711	6.784423	4.29142525	5.07766105172414	3.83584192857143
FBgn0000715	4.70101372727273	0.3370723375	0.0123942862068966	0.510413117142857
FBgn0000719	5.24631469090909	3.468563	5.04519237931035	1.93129668333333
FBgn0000721	4.4447484	6.243365	6.29215825862069	3.55533599047619
FBgn0000723	4.55049081818182	4.15398175	2.21939737931034	2.98259538095238
FBgn0000808	0.549502056909091	0.751018225	2.9688399137931	0.718788719047619
FBgn0000810	3.97945425454545	2.36669475	4.71917144827586	3.10731809523809
FBgn0000826	0.666210599818182	0.556602375	5.40086253448276	1.21056776904762
FBgn0000927	0.224113678727273	0.359863625	6.7340102	0.772740204761905
FBgn0000928	0.231210482545455	0.530044475	1.34914298448276	2.14921361904762
FBgn0000964	3.65671416363636	0.18071465	5.16561045862069	1.3308332952381
FBgn0000996	2.78101692727273	1.26164875	5.85223598275862	2.94464953809524
FBgn0001075	0.548654220945455	0.28168705	0.0840718191206897	0.882435904761905
FBgn0001077	0.176199162	0.364395125	0.0095232124137931	1.1781338047619
FBgn0001078	5.31948149090909	2.4322615	5.76053113793103	2.64064166904762
FBgn0001079	3.24384558181818	1.6397945	3.36406441896552	1.51129263571429
FBgn0001083	0.968091231090909	0.612743725	0.244072330172414	0.457619008809524
FBgn0001084	2.97847892727273	1.3735065	3.19240127586207	2.17497417142857
FBgn0001085	4.10248621818182	1.0467951	4.68255903448276	1.09323401666667
FBgn0001086	1.73073851818182	0.9817448	5.50322324137931	5.15352135714286
FBgn0001087	5.22359949090909	2.97443425	5.35751984482759	2.90665507142857
FBgn0001089	3.8349888	2.7434985	1.13102357758621	3.56536038095238
FBgn0001090	8.6949172	5.66686075	2.22982428103448	4.4234779047619
FBgn0001091	8.61625349090909	8.76292075	8.33218196551724	5.58477366666667
FBgn0001092	9.59014805454545	8.80469725	9.79169174137931	6.19239773809524
FBgn0001098	7.55826458181818	7.089946	6.83512856896552	5.50688419047619
FBgn0001099	4.4835138	3.07523225	4.45552874137931	8.08671435714286
FBgn0001104	5.52358705454545	5.0236985	5.98979684482759	3.73826552380952
FBgn0001105	7.84619449090909	5.449241	7.1307889137931	6.05805090476191
FBgn0001108	4.69811983636364	3.74727325	5.09958339655172	4.07108092857143
FBgn0001112	1.45139549272727	2.596238025	0.397227983275862	2.88189458095238
FBgn0001114	5.45233772727273	5.684321	1.24266085344828	2.00089662619048
FBgn0001120	0.294280709454545	0.457543275	7.45304310344828	1.58078794761905
FBgn0001122	8.18516261818182	4.221715	4.76059118965517	3.89929204761905
FBgn0001123	7.47849578181818	5.34803875	3.87474398275862	4.23544916190476
FBgn0001124	7.39710658181818	8.9069655	6.37638581034483	7.97798345238095
FBgn0001125	7.20742329090909	9.10815075	7.42491606206897	6.84895711904762
FBgn0001128	7.55727463636364	8.558696	6.77129953448276	5.16928473809524
FBgn0001133	4.03191814545455	3.8420375	3.99721776724138	2.97190328333333
FBgn0001134	2.29442895454545	1.73042525	0.0896297993103448	0.237224753571429
FBgn0001137	3.12400046181818	5.993777	3.78823924137931	1.87512147857143
FBgn0001138	2.36770261818182	0.2017557675	0.0163717894827586	0.32330662547619
FBgn0001139	6.08360467272727	3.84665925	6.08283712068966	5.0071005
FBgn0001142	7.19662229090909	6.67720825	6.98428263793103	3.3398010952381
FBgn0001145	9.77061010909091	6.95215925	2.64114332586207	5.08753878571429
FBgn0001147	0.782618404181818	0.48762352	0.0264956279655172	1.8452511452381
FBgn0001148	0.392601207454545	0.5102346475	0.0209114073275862	0.225756889761905
FBgn0001149	8.58899632727273	10.2828225	9.04931636206897	8.83966173809524
FBgn0001150	2.50133522363636	0.404105475	0.759078814482759	0.199138230238095
FBgn0001168	3.75613892727273	7.66599125	3.4029437362069	2.93366119047619
FBgn0001169	3.56368058181818	1.94030475	4.51625453448276	3.29320516666667
FBgn0001170	0.361907757090909	0.4268235575	0.148513844310345	0.196211527380952
FBgn0001174	0.523691350909091	0.45524135	0.111136271551724	0.803895030952381
FBgn0001179	4.25565656363636	2.33843575	4.4107671637931	3.48373646904762
FBgn0001180	1.70213948363636	1.2967005	4.69547810344828	0.638315697142857
FBgn0001185	5.05783247272727	3.00730975	4.25248655172414	2.51637631666667
FBgn0001186	6.87578209090909	5.548201	6.08960982758621	5.49363864285714
FBgn0001187	3.75270852545455	7.98287375	1.45806648551724	2.27945704761905
FBgn0001189	4.40927501818182	4.068365	4.02802529310345	3.47274554761905
FBgn0001197	8.07122814545455	5.3761465	8.92040353448276	7.29739416666667
FBgn0001202	6.12422125454545	4.15804925	4.25646668965517	3.84173696666667
FBgn0001206	2.50036059272727	0.851303675	3.1369949137931	2.48792392857143
FBgn0001208	5.01265282909091	7.98878675	1.30087779327586	1.99073245238095
FBgn0001215	8.46605818181818	5.711102	7.41202417241379	8.19259061904762
FBgn0001216	1.27589731836364	2.42105125	0.666262679137931	6.51061588571429
FBgn0001217	1.64407596763636	4.1777065	0.870404103448276	7.85778523809524
FBgn0001218	7.75368378181818	7.383268	8.57810565517241	7.35517938095238
FBgn0001220	6.58461725454545	6.28464275	7.09333596551724	7.64559085714286
FBgn0001222	5.50368818181818	4.251435	5.76351281034483	4.41492597619048
FBgn0001223	3.87271365818182	8.1943825	4.71320243103448	3.917203
FBgn0001224	7.40086836363636	7.5558765	4.89600270689655	7.6603685952381
FBgn0001225	5.76295609090909	9.59492225	10.2552212068966	8.47471176190476
FBgn0001226	5.37272785454545	7.834818	8.51721163793103	8.17146314285714
FBgn0001227	5.59129518181818	1.195235175	2.16061809482759	3.90556964285714
FBgn0001228	1.18725390981818	3.40121775	2.27002965862069	7.43960219047619
FBgn0001229	5.73074412727273	1.98683525	2.07265871896552	2.6869487
FBgn0001230	4.42998672727273	7.733862	3.10892034655172	6.57411066666667
FBgn0001233	9.12942987272727	9.60403875	10.4126123103448	9.60264264285714
FBgn0001235	6.39907767272727	2.0286855	0.449364444137931	0.954618242857143
FBgn0001247	5.95258425454545	4.17087725	4.82283185775862	4.88701219285714
FBgn0001248	7.80720861818182	9.27887575	7.39104489655172	7.7388520452381
FBgn0001250	3.67375696363636	4.58005275	2.00845719655172	2.24946306904762
FBgn0001253	3.19518194363636	0.3827804275	0.0957667260344828	0.110170017142857
FBgn0001254	1.35004522945455	0.31290935	0.0612072577586207	0.0569936802380952
FBgn0001255	1.86712856	0.968584675	1.06470964137931	1.68573764047619
FBgn0001256	1.72583483818182	0.428809925	0.0618760606896552	0.165514702380952
FBgn0001257	5.76427138181818	7.2437715	5.17893997068966	3.07408185714286
FBgn0001258	3.28451313636364	5.85232725	1.13950380362069	5.0774999047619
FBgn0001259	0.459419358181818	0.52652155	0.0754469096724138	0.494254618809524
FBgn0001263	4.44072981818182	0.91457005	0.460970200689655	0.205406254047619
FBgn0001269	1.35484268363636	0.394280175	0.162647822396552	2.23012269333333
FBgn0001276	4.80470123636364	3.376989	4.17141934482759	1.78513169761905
FBgn0001280	6.26084127272727	6.1534315	6.55367606896552	8.00677196428571
FBgn0001281	0.588967472727273	3.8367755	0.469609667241379	9.571306
FBgn0001285	0.493453348363636	0.9428116	0.411900359482759	0.569474126428571
FBgn0001291	5.16791527272727	6.89810125	4.81281679310345	5.8605669047619
FBgn0001296	4.43265052727273	5.81622275	5.2807405362069	2.08162602380952
FBgn0001297	5.44577612727273	5.857781	4.16773734482759	3.59411364285714
FBgn0001301	4.07830161818182	3.32666325	4.04638496551724	3.62570383333333
FBgn0001308	5.66397672727273	5.10906075	5.96899393103448	4.21200864285714
FBgn0001311	0.820219104727273	0.3170612525	0.130617824465517	1.9361260452381
FBgn0001313	0.00140066607272727	0.06120582	4.12763103448276e-05	2.49204705
FBgn0001316	5.04778798181818	4.22260375	5.89625689655172	3.80416176190476
FBgn0001319	3.61127854545455	3.7183445	0.267663775689655	0.152420291428571
FBgn0001320	1.33548956090909	1.312454775	0.112013846896552	1.06031081428571
FBgn0001321	0.896304594545455	1.042048225	0.876859701896552	2.22527557142857
FBgn0001323	1.21201999745455	0.7170725	0.0577606165517241	0.751419902619048
FBgn0001324	3.74752132727273	2.89275275	3.5227335862069	5.01763289285714
FBgn0001325	2.05263117636364	0.328207775	0.253412264310345	0.951745761904762
FBgn0001330	2.45818223636364	1.23671605	3.94054806896552	1.61640149047619
FBgn0001341	2.8456628	1.3818405	4.52850663793103	2.97746129047619
FBgn0001404	6.6650632	5.37696425	5.16569053448276	3.79909833333333
FBgn0001491	5.75509543636364	5.0065635	5.50588531034483	5.97468211904762
FBgn0001565	5.64723247272727	5.95799525	6.34834955172414	3.25853130952381
FBgn0001612	3.97977350909091	1.681435	4.6648128	3.11998501380952
FBgn0001624	6.42056978181818	4.3817355	5.46005001724138	3.41622794285714
FBgn0001941	5.74468132727273	5.89571625	6.36766122413793	5.50894828571429
FBgn0001942	10.3347099454545	10.535855	10.1942020517241	9.07632219047619
FBgn0001961	6.29970338181818	6.070602	5.26484642586207	6.05586073095238
FBgn0001965	4.58938718181818	2.32717	3.64559989310345	3.01173957619048
FBgn0001967	0.361907378181818	0.578540725	0.221595265517241	2.24771356666667
FBgn0001970	3.36006364909091	2.1139895	4.5065060862069	3.79429361666667
FBgn0001974	3.51965798181818	2.819993	4.61325677586207	3.76938228571429
FBgn0001977	4.60405452727273	4.3953	4.27044736206897	5.00891492857143
FBgn0001978	4.2341492	3.35073825	5.62003589655172	5.11793376190476
FBgn0001981	1.28925660145455	0.602974925	0.129427983103448	2.57927525714286
FBgn0001983	1.27785142127273	0.26703385	0.0952582993103448	0.10839924952381
FBgn0001986	3.44885430909091	2.26593375	4.42050284655172	4.12314395952381
FBgn0001987	2.79319798181818	2.2579285	2.76886754655172	2.70018332380952
FBgn0001989	6.9068184	7.01033625	6.38357518965517	6.50185390476191
FBgn0001990	3.47560116363636	2.587397	4.50649163793103	3.20764995238095
FBgn0001991	4.78334091090909	2.17171725	0.394983605689655	2.47962196428571
FBgn0001992	1.46489065818182	1.065377725	1.10059795	1.7557039452381
FBgn0001994	5.99236321818182	3.4004625	5.36041396551724	3.55330345238095
FBgn0001995	5.43243036363636	4.599699	5.50926970689655	4.07895476190476
FBgn0002021	4.46017396363636	4.39659325	4.53332648275862	4.8265564047619
FBgn0002022	5.02453229090909	5.520897	5.39436010344828	5.75820314285714
FBgn0002023	4.14842790909091	0.482903625	0.101821356982759	3.42571618571429
FBgn0002031	6.72409723636364	6.012804	7.39436972413793	7.18760473809524
FBgn0002036	4.40201647272727	3.6363895	2.80657092413793	6.59435169047619
FBgn0002044	5.53413285454545	3.6045085	5.24869918965517	4.09587983333333
FBgn0002069	5.1802308	6.07129275	6.57105362068966	4.56602952380952
FBgn0002121	4.06345170909091	4.76597775	6.46074525862069	4.16873621428571
FBgn0002174	4.62957249090909	4.25127	4.78972039655172	6.69118414285714
FBgn0002183	4.56177467272727	3.0390545	6.14842469655172	4.95442885714286
FBgn0002283	5.17765818181818	3.65199175	5.51417148275862	4.94102726190476
FBgn0002284	6.26093490909091	8.08926025	7.5957819137931	7.48254733333333
FBgn0002306	2.19642135818182	1.194232325	0.307808255862069	2.43307947380952
FBgn0002354	5.3489048	4.74708075	5.00754031034483	4.93324428571429
FBgn0002413	6.27108107272727	3.95467675	6.68427932758621	4.88196161904762
FBgn0002431	5.10512443636364	3.6245595	5.17201817241379	5.28772269047619
FBgn0002440	0.849068035090909	0.302758275	0.144089342241379	0.503098026190476
FBgn0002441	3.72722292727273	2.62440575	3.98162022413793	3.92474528571429
FBgn0002466	1.45579189854545	0.24864472	3.74566647241379	3.21520862857143
FBgn0002521	6.96623332727273	4.2215765	6.18566667241379	5.64818571428571
FBgn0002522	1.01110999818182	0.364109	0.110196497068966	2.13663655714286
FBgn0002524	4.83147749090909	5.235017	5.28895962068966	3.42263558333333
FBgn0002525	5.15240769090909	2.91266075	6.24974222413793	5.89769938095238
FBgn0002526	2.53230659454545	3.57514825	4.04717021896552	2.53428855
FBgn0002531	1.79617217636364	0.413589825	0.0898247081034483	0.201579106666667
FBgn0002533	1.05498212909091	0.607918025	0.0423459810344828	0.403147987142857
FBgn0002534	1.29609876727273	0.331881325	0.056103620862069	0.436407523809524
