brain	kidney	liver
ENSMAUG00000000307	4.9148216	4.21935621825	3.76724670535714
ENSMAUG00000000308	0.69942184	0.0872200675	1.74884435057143
ENSMAUG00000000309	2.925103	3.3548926725	2.372375663
ENSMAUG00000000310	4.0861952	4.59765263525	3.43432901528571
ENSMAUG00000000311	5.9541664	4.9230019365	4.34104127507143
ENSMAUG00000000312	3.9315276	5.8932133985	6.24055943
ENSMAUG00000000313	0.084121876	0.00709087	0.103648653428571
ENSMAUG00000000314	7.0943258	7.67384852875	5.4955920275
ENSMAUG00000000315	0	0	0
ENSMAUG00000000316	0.4643905	2.7602588545	0
ENSMAUG00000000317	8.549394	9.68296505975	8.632754898
ENSMAUG00000000318	5.468468	4.7454920445	4.18287259842857
ENSMAUG00000000319	5.382368	6.30509969125	6.0843860605
ENSMAUG00000000320	2.300501	5.63911675	1.67734240492857
ENSMAUG00000000321	3.6374766	2.54479491425	2.87796302471429
ENSMAUG00000000322	4.5946518	4.664948685	3.0418591885
ENSMAUG00000000323	8.746704	6.23586109825	9.32812733385714
ENSMAUG00000000324	2.6482554	3.227408274	2.83300980492857
ENSMAUG00000000325	4.8811176	4.77933589025	4.1003996175
ENSMAUG00000000326	2.007557	0.01808833825	0
ENSMAUG00000000327	2.0916962	3.34934168025	2.85689895835714
ENSMAUG00000000328	0.57824966	0	0.152972915785714
ENSMAUG00000000329	0.031147352	0.06788600075	0.0041218
ENSMAUG00000000330	4.9135618	5.1714685165	2.09705512942857
ENSMAUG00000000331	4.6880792	2.36784489925	1.049178754
ENSMAUG00000000332	1.68220474	5.224737	0.0214785785714286
ENSMAUG00000000333	2.1909942	3.8778068185	0.453287718428571
ENSMAUG00000000334	0.64728332	0.2123834	1.098889282
ENSMAUG00000000335	3.792641	5.28476358675	6.01523177335714
ENSMAUG00000000336	5.3857346	5.0573991035	3.64822779664286
ENSMAUG00000000337	5.441548	5.67527812925	2.03802691921429
ENSMAUG00000000338	5.519387	5.33186036525	4.45198796764286
ENSMAUG00000000339	0.08186668	0	0
ENSMAUG00000000340	7.4667712	8.2570944985	6.712589159
ENSMAUG00000000341	0.1972425	0.16645096775	0.0319801428571429
ENSMAUG00000000342	2.2511756	3.505336271	0.707389163785714
ENSMAUG00000000343	5.609605	3.88844416375	2.55230149692857
ENSMAUG00000000344	4.2365404	2.863129	0.0226335571428571
ENSMAUG00000000345	2.8904044	3.6178823505	5.11261419621429
ENSMAUG00000000346	3.7737746	4.122220042	3.71535912642857
ENSMAUG00000000347	5.3229898	5.57534647425	4.19909483621429
ENSMAUG00000000348	3.3588382	4.53095155425	1.90000205285714
ENSMAUG00000000349	1.0244527	0.39212684025	1.1798382995
ENSMAUG00000000350	3.1962964	4.432539	3.79818258178571
ENSMAUG00000000351	0.87211986	2.51187464475	3.08397424307143
ENSMAUG00000000352	0.74337104	0.050908846	0
ENSMAUG00000000353	5.782417	0.3013411	0.00868397142857143
ENSMAUG00000000354	5.0685128	2.390751345	1.55548550828571
ENSMAUG00000000355	0.36362078	0.22591265	0.386476981642857
ENSMAUG00000000356	4.1984934	8.00538437125	7.316678432
ENSMAUG00000000357	2.601156	2.51321576425	4.12498424428571
ENSMAUG00000000358	5.2505478	4.2127677125	4.478878073
ENSMAUG00000000359	4.1656144	2.59140052925	0.290594544142857
ENSMAUG00000000360	0	0	0
ENSMAUG00000000361	5.3172822	4.81733042625	2.85765502535714
ENSMAUG00000000362	0.117168396	0.0642786	0.0418309428571429
ENSMAUG00000000363	7.1130092	6.235928163	4.84065060228571
ENSMAUG00000000364	1.3499094	1.56923325	1.19210511564286
ENSMAUG00000000365	6.450178	6.66406477725	4.95722993635714
ENSMAUG00000000366	5.4408796	4.74235466225	3.00306175778571
ENSMAUG00000000367	0.61974772	0.1230984645	0.0623165614285714
ENSMAUG00000000368	7.8901628	8.23116001925	7.94429182307143
ENSMAUG00000000369	6.0637906	4.0625698685	2.66160884142857
ENSMAUG00000000370	3.2849988	1.355381571	0.0116101657142857
ENSMAUG00000000371	4.8389558	3.2327683315	0.565911068785714
ENSMAUG00000000372	0.70372216	0.6157679965	0.0180998428571429
ENSMAUG00000000373	3.1162226	5.36598164925	4.410673358
ENSMAUG00000000374	0.97964096	0.89544586775	0.0337272569285714
ENSMAUG00000000375	3.6953518	2.72767416925	0.6485419215
ENSMAUG00000000376	1.1509862	3.562641712	2.21205186871429
ENSMAUG00000000377	6.8254444	5.4627585045	2.21486327628571
ENSMAUG00000000378	4.5493026	3.53615826325	2.59064123007143
ENSMAUG00000000379	3.314554	0.45662084275	0.0432640104285714
ENSMAUG00000000380	1.03194456	0.2128635225	0.0875877771428571
ENSMAUG00000000381	3.4427386	0.304712225	0.0138798266428571
ENSMAUG00000000382	0.339907058	0.39525029475	0.0214082492857143
ENSMAUG00000000383	3.9570468	4.82880777425	3.57575079321429
ENSMAUG00000000384	0	0.473653	4.10371317571429
ENSMAUG00000000385	5.1072048	4.79946808475	4.50148637442857
ENSMAUG00000000386	3.69693	4.6100390245	4.405605844
ENSMAUG00000000387	3.2645176	2.4752150325	1.58717377728571
ENSMAUG00000000388	2.7436332	1.44084067725	0.00447153
ENSMAUG00000000389	1.7988134	0	0.246589664928571
ENSMAUG00000000390	0.387900426	0.1187418985	0.188988978571429
ENSMAUG00000000391	7.0048626	7.0614489835	6.56367673585714
ENSMAUG00000000392	2.6150858	3.62916676275	6.20436368814286
ENSMAUG00000000393	2.9825194	0.6417758135	0.484886533214286
ENSMAUG00000000394	6.7171758	7.49928371125	6.567308626
ENSMAUG00000000395	4.8278544	4.1911070755	3.2980536505
ENSMAUG00000000396	0.14117134	0.2005725035	0
ENSMAUG00000000397	0.09040204	0.412843877	0.121629021428571
ENSMAUG00000000398	0	4.0666315135	7.70385107421429
ENSMAUG00000000399	4.613357	3.78956647475	3.03308937314286
ENSMAUG00000000400	3.7623514	3.89245470025	4.18164141914286
ENSMAUG00000000401	3.8618376	3.36369725875	2.02657546028571
ENSMAUG00000000402	4.2664044	4.43977236125	3.23473378985714
ENSMAUG00000000403	6.998166	8.03973453775	6.56357100907143
ENSMAUG00000000404	0.150311194	0.046604525	0.0426731792857143
ENSMAUG00000000405	1.9610092	0.65707140325	1.23233899735714
ENSMAUG00000000406	5.7630984	2.7749440755	4.97909277242857
ENSMAUG00000000407	0	0	0
ENSMAUG00000000408	4.7188818	6.5070855585	7.58962212771429
ENSMAUG00000000409	3.5208124	1.5889319035	0.420472543928571
ENSMAUG00000000410	2.1611134	1.76488013975	1.22764493964286
ENSMAUG00000000411	4.386418	5.07315928125	3.66948761564286
ENSMAUG00000000412	3.0904726	4.44222154175	0.170512556714286
ENSMAUG00000000413	5.340041	3.19880315425	1.94185021592857
ENSMAUG00000000414	0	0	0
ENSMAUG00000000415	3.8961066	3.55721609325	2.83512711042857
ENSMAUG00000000416	5.0589894	4.32464111225	2.90528235971429
ENSMAUG00000000417	5.1787412	4.79193068875	3.49682253385714
ENSMAUG00000000418	0	0	0
ENSMAUG00000000419	4.1231994	3.64550715525	1.90194546707143
ENSMAUG00000000420	3.7069818	3.01540552025	2.27997424757143
ENSMAUG00000000421	0	0	0
ENSMAUG00000000422	8.5742204	2.10831137325	0.192498141357143
ENSMAUG00000000423	3.0539986	1.8433466595	1.52749563185714
ENSMAUG00000000424	3.4644214	2.9272560405	1.55230519692857
ENSMAUG00000000425	4.420723	5.53439443825	6.59200217585714
ENSMAUG00000000426	6.712849	6.6532470015	4.64796813942857
ENSMAUG00000000427	4.0014156	4.99151875625	2.95439210321429
ENSMAUG00000000428	2.0801562	0.430785608	0.480377852142857
ENSMAUG00000000429	5.255444	2.508918	1.70711184971429
ENSMAUG00000000430	5.2181262	5.64187827575	4.69832607378571
ENSMAUG00000000431	0.29714808	1.3752581005	3.79079975242857
ENSMAUG00000000432	0	0	0.0740402928571429
ENSMAUG00000000433	5.6697924	5.42805711125	4.68490517771429
ENSMAUG00000000434	4.940218	3.42491699025	0.515157912142857
ENSMAUG00000000435	4.5157792	4.8149024565	3.80931749014286
ENSMAUG00000000436	5.4146706	1.476016853	0.838643952571429
ENSMAUG00000000437	0.092329436	0.02121326	0
ENSMAUG00000000438	2.0761514	2.0667222305	1.6206880315
ENSMAUG00000000439	6.8777588	5.4966367705	4.06740275328571
ENSMAUG00000000440	2.8972282	2.36118074525	1.28791682128571
ENSMAUG00000000441	4.806993	0.557535263	0.112413055357143
ENSMAUG00000000442	3.4039432	3.894604732	2.46989199642857
ENSMAUG00000000443	5.1566198	5.08058605575	4.37977143242857
ENSMAUG00000000444	5.1251762	0.469486031	0.0664044423571429
ENSMAUG00000000445	6.5580366	3.75321528025	3.32494326842857
ENSMAUG00000000446	6.1934302	7.6051246825	8.02310990764286
ENSMAUG00000000447	3.4870132	3.32877961575	4.60208894907143
ENSMAUG00000000448	0.085085948	3.011468698	0.132406762714286
ENSMAUG00000000449	4.3702276	3.70554152525	2.64378635171429
ENSMAUG00000000450	4.6311576	4.13031273	1.82637095885714
ENSMAUG00000000451	2.6414746	3.4316191825	1.49908162885714
ENSMAUG00000000452	2.01554	2.50906128975	0.0669877047857143
ENSMAUG00000000453	3.9280828	2.828474591	3.69220150764286
ENSMAUG00000000454	3.331442	3.2000694405	1.383225017
ENSMAUG00000000455	2.7469956	3.81987831125	1.13575911978571
ENSMAUG00000000456	1.4341464	2.321806115	0.0503628884285714
ENSMAUG00000000457	4.3871522	0.05099055	0.00619526
ENSMAUG00000000458	2.0637338	1.9101567145	0.680873824785714
ENSMAUG00000000459	4.5304306	3.18836547175	2.65387337507143
ENSMAUG00000000460	3.8399486	0	0
ENSMAUG00000000461	0.702597	5.5031707055	7.28353422564286
ENSMAUG00000000462	6.5649352	7.741120424	6.66549610964286
ENSMAUG00000000463	0.51927224	0.2846901965	0.509457817071429
ENSMAUG00000000464	6.2289	5.58515640175	5.35073022257143
ENSMAUG00000000465	6.607585	5.89357501575	8.43345749571429
ENSMAUG00000000466	4.6963148	0.2179941275	0.0338758510714286
ENSMAUG00000000467	2.9658706	3.016826368	3.13176891121429
ENSMAUG00000000468	4.3278232	2.53684547075	2.00144479885714
ENSMAUG00000000469	5.34499	3.1267965565	1.57400978564286
ENSMAUG00000000470	3.9976108	1.4640765865	0.132067834214286
ENSMAUG00000000471	2.653692	0.22864595	0.0535209807142857
ENSMAUG00000000472	5.1826392	3.99672182175	3.03488169985714
ENSMAUG00000000473	4.4775366	0.53211954525	0.969361907642857
ENSMAUG00000000474	3.501845	3.84915044375	2.55118468871429
ENSMAUG00000000475	4.4777474	4.20252967925	3.91881559992857
ENSMAUG00000000476	2.30109542	2.711679713	0.222932365357143
