liver
ENSOGAG00000000002	7.86019766666667
ENSOGAG00000000003	2.23453866666667
ENSOGAG00000000004	0.1015134
ENSOGAG00000000005	7.401582
ENSOGAG00000000006	2.43809
ENSOGAG00000000008	0.140501233333333
ENSOGAG00000000009	1.49833366666667
ENSOGAG00000000010	2.781517
ENSOGAG00000000011	2.90266466666667
ENSOGAG00000000012	1.83732866666667
ENSOGAG00000000013	6.21657133333333
ENSOGAG00000000014	3.356385
ENSOGAG00000000015	0.895135866666667
ENSOGAG00000000016	0.01808589
ENSOGAG00000000017	0
ENSOGAG00000000018	0.00784991666666667
ENSOGAG00000000019	1.8000529
ENSOGAG00000000020	1.0516514
ENSOGAG00000000021	5.19208
ENSOGAG00000000022	2.18318633333333
ENSOGAG00000000023	2.01589033333333
ENSOGAG00000000025	1.9924966
ENSOGAG00000000026	0.340890333333333
ENSOGAG00000000027	0
ENSOGAG00000000028	0.0127529633333333
ENSOGAG00000000029	2.61762166666667
ENSOGAG00000000031	0.596913033333333
ENSOGAG00000000032	9.603875
ENSOGAG00000000035	1.74242933333333
ENSOGAG00000000037	2.93502966666667
ENSOGAG00000000039	5.284949
ENSOGAG00000000040	0
ENSOGAG00000000041	0.764009733333333
ENSOGAG00000000042	1.04815183333333
ENSOGAG00000000043	1.36363606666667
ENSOGAG00000000044	1.3902893
ENSOGAG00000000045	1.60052766666667
ENSOGAG00000000047	2.0408158
ENSOGAG00000000048	2.80772166666667
ENSOGAG00000000049	0.0209780133333333
ENSOGAG00000000051	0.1970934
ENSOGAG00000000052	10.5129086666667
ENSOGAG00000000053	0.0224975033333333
ENSOGAG00000000054	0.722508233333333
ENSOGAG00000000055	1.79182933333333
ENSOGAG00000000056	0.0146030766666667
ENSOGAG00000000057	0.442200333333333
ENSOGAG00000000058	0
ENSOGAG00000000059	0
ENSOGAG00000000060	1.580686
ENSOGAG00000000061	2.40582333333333
ENSOGAG00000000062	0.0307553
ENSOGAG00000000064	0.0435460666666667
ENSOGAG00000000065	0.3048986
ENSOGAG00000000069	2.025515
ENSOGAG00000000071	0.375718466666667
ENSOGAG00000000072	6.01578233333333
ENSOGAG00000000073	2.52951503333333
ENSOGAG00000000074	0.00746862666666667
ENSOGAG00000000076	2.11665533333333
ENSOGAG00000000078	0.396859166666667
ENSOGAG00000000079	0
ENSOGAG00000000080	1.05491703333333
ENSOGAG00000000081	3.44474833333333
ENSOGAG00000000084	5.123107
ENSOGAG00000000085	3.80307733333333
ENSOGAG00000000086	4.36443033333333
ENSOGAG00000000087	0.3084818
ENSOGAG00000000089	2.93346366666667
ENSOGAG00000000091	4.83517733333333
ENSOGAG00000000092	0.614757933333333
ENSOGAG00000000093	3.17609133333333
ENSOGAG00000000094	0
ENSOGAG00000000095	0
ENSOGAG00000000096	0.771813566666667
ENSOGAG00000000097	0.02055783
ENSOGAG00000000099	10.2894806666667
ENSOGAG00000000100	2.795808
ENSOGAG00000000101	5.27650066666667
ENSOGAG00000000102	0.521386333333333
ENSOGAG00000000103	0.35958
ENSOGAG00000000104	5.35042666666667
ENSOGAG00000000105	0
ENSOGAG00000000106	0
ENSOGAG00000000109	2.23730366666667
ENSOGAG00000000110	0
ENSOGAG00000000111	0.0349749666666667
ENSOGAG00000000113	0.0241064866666667
ENSOGAG00000000114	0.890102633333333
ENSOGAG00000000115	3.49161166666667
ENSOGAG00000000118	2.55424333333333
ENSOGAG00000000120	1.53185506666667
ENSOGAG00000000121	0.4951047
ENSOGAG00000000122	0.00299709733333333
ENSOGAG00000000124	0
ENSOGAG00000000125	2.59613023333333
ENSOGAG00000000126	0.729504866666667
ENSOGAG00000000127	3.34327
ENSOGAG00000000128	1.86637866666667
