brain	testis
ENSTGUG00000001357	6.47201255555556	7.07181933333333
ENSTGUG00000001358	4.435847	3.15654266666667
ENSTGUG00000001359	0	0
ENSTGUG00000001360	3.64032344444444	3.82065466666667
ENSTGUG00000001361	4.76461433333333	3.068301
ENSTGUG00000001362	6.65519233333333	8.41199366666667
ENSTGUG00000001363	6.90141655555556	2.125067
ENSTGUG00000001364	4.98676711111111	5.247663
ENSTGUG00000001365	2.53257588888889	3.79444666666667
ENSTGUG00000001366	5.15478133333333	5.450114
ENSTGUG00000001367	8.91189688888889	6.38972466666667
ENSTGUG00000001368	1.63875388888889	4.07554366666667
ENSTGUG00000001369	2.86528833333333	1.73480966666667
ENSTGUG00000001370	3.891189	3.694484
ENSTGUG00000001371	5.41910011111111	7.156885
ENSTGUG00000001372	4.50481877777778	5.241873
ENSTGUG00000001373	2.41574544444444	2.246534
ENSTGUG00000001374	2.27095288888889	1.805134
ENSTGUG00000001375	2.85011088888889	3.33889866666667
ENSTGUG00000001376	5.83242311111111	6.11377333333333
ENSTGUG00000001377	3.76585766666667	3.355596
ENSTGUG00000001378	1.58709988888889	0.297282966666667
ENSTGUG00000001379	5.026871	6.027201
ENSTGUG00000001380	0.709036288888889	1.52069566666667
ENSTGUG00000001381	5.70329344444444	0.737236433333333
ENSTGUG00000001382	1.47997122222222	0.939046666666667
ENSTGUG00000001383	1.07251095555556	4.68185433333333
ENSTGUG00000001384	0.295993111111111	0.387557033333333
ENSTGUG00000001385	0	1.33141733333333
ENSTGUG00000001386	3.05211455555556	3.16860733333333
ENSTGUG00000001387	4.06408377777778	1.61958643333333
ENSTGUG00000001388	2.66667466666667	2.35850566666667
ENSTGUG00000001389	5.14979122222222	8.883982
ENSTGUG00000001390	0.8736811	2.620823
ENSTGUG00000001391	3.10878322222222	2.080376
ENSTGUG00000001392	6.77162988888889	6.18519433333333
ENSTGUG00000001393	6.73017177777778	8.83431966666667
ENSTGUG00000001394	7.07033055555556	2.01807466666667
ENSTGUG00000001395	7.39568244444444	9.32871166666667
ENSTGUG00000001396	4.00557911111111	4.62115333333333
ENSTGUG00000001397	0.610411122222222	6.39916566666667
ENSTGUG00000001398	6.288564	5.80563466666667
ENSTGUG00000001399	2.79832544444444	0.302231486666667
ENSTGUG00000001400	4.69833344444444	6.472313
ENSTGUG00000001401	2.43125988888889	1.96559
ENSTGUG00000001402	3.208864	4.726669
ENSTGUG00000001403	2.48782411111111	4.103054
ENSTGUG00000001404	2.813964	0.590515133333333
ENSTGUG00000001405	0.719738722222222	1.30373863333333
ENSTGUG00000001406	0.0221963555555556	0.1183417
ENSTGUG00000001407	1.45802012222222	4.994962
ENSTGUG00000001408	2.56570233333333	1.11385046666667
ENSTGUG00000001409	0.560766944444444	2.41938266666667
ENSTGUG00000001410	5.36353177777778	6.48016866666667
ENSTGUG00000001411	3.63305822222222	8.04105666666667
ENSTGUG00000001412	1.29456982222222	2.98441066666667
ENSTGUG00000001413	7.93521366666667	5.02841666666667
ENSTGUG00000001414	0	0
ENSTGUG00000001415	6.68020077777778	7.80504966666667
ENSTGUG00000001416	2.412156	1.8671239
ENSTGUG00000001417	6.19328266666667	8.96468666666667
ENSTGUG00000001418	0.398480933333333	2.20029733333333
ENSTGUG00000001419	0.118438476666667	0.1894093
ENSTGUG00000001420	4.20273477777778	4.58898433333333
ENSTGUG00000001421	3.04382144444444	4.06045066666667
ENSTGUG00000001422	7.73064766666667	8.00551633333333
ENSTGUG00000001423	0.476236422222222	0.1756015
ENSTGUG00000001424	0.210434026666667	0.04073486
ENSTGUG00000001425	1.44585327777778	3.02175333333333
ENSTGUG00000001426	4.49444555555556	6.81661433333333
ENSTGUG00000001427	0.459685022222222	0.483043833333333
ENSTGUG00000001428	3.17470722222222	1.38181666666667
ENSTGUG00000001429	0.305178633333333	0.5233247
ENSTGUG00000001430	4.77254722222222	5.39293233333333
ENSTGUG00000001431	4.49325511111111	6.21130033333333
ENSTGUG00000001432	2.47075766666667	2.75767666666667
ENSTGUG00000001433	6.31737311111111	7.474713
ENSTGUG00000001434	2.58564744444444	1.06576906666667
ENSTGUG00000001436	3.14290444444444	0.189146133333333
ENSTGUG00000001437	7.92074277777778	6.30075433333333
ENSTGUG00000001438	1.77940295555556	1.22883836666667
ENSTGUG00000001439	5.33923088888889	5.21604833333333
ENSTGUG00000001440	0.912568877777778	0.180204633333333
ENSTGUG00000001441	6.81144388888889	7.56763466666667
ENSTGUG00000001442	4.57758811111111	3.30679133333333
ENSTGUG00000001443	4.98562388888889	3.12264533333333
ENSTGUG00000001444	4.33607844444444	1.35851033333333
ENSTGUG00000001445	4.88587466666667	4.15640033333333
ENSTGUG00000001446	7.92757933333333	8.70832033333333
ENSTGUG00000001447	3.04968477777778	3.11258733333333
ENSTGUG00000001448	0	0
ENSTGUG00000001449	3.884363	2.745959
ENSTGUG00000001450	0	0
ENSTGUG00000001451	7.30615922222222	5.22576366666667
ENSTGUG00000001452	6.82546211111111	7.27499866666667
ENSTGUG00000001453	7.28918555555556	7.41289
ENSTGUG00000001454	6.74622477777778	3.433878
ENSTGUG00000001455	1.93773444444444	1.99233333333333
ENSTGUG00000001456	7.04465288888889	6.90873666666667
ENSTGUG00000001457	4.52757622222222	0.670940133333333
ENSTGUG00000001458	5.49177044444444	4.188083
ENSTGUG00000001459	3.37564	2.38699833333333
ENSTGUG00000001460	0.410263666666667	0
ENSTGUG00000001461	6.07536433333333	0.09074478
ENSTGUG00000001462	8.81108677777778	9.35723866666667
ENSTGUG00000001463	2.13427888888889	2.308519
ENSTGUG00000001464	3.73516722222222	6.92921
ENSTGUG00000001465	5.77565966666667	5.532655
ENSTGUG00000001466	6.48820822222222	7.271149
ENSTGUG00000001467	0	0.689992333333333
ENSTGUG00000001469	7.27339844444444	8.58974066666667
ENSTGUG00000001470	5.57935788888889	4.960174
ENSTGUG00000001471	1.96834555555556	2.35121933333333
ENSTGUG00000001472	1.92828366666667	3.440995
ENSTGUG00000001473	5.53107944444444	5.52803833333333
ENSTGUG00000001474	0.197116977777778	2.52045366666667
ENSTGUG00000001475	4.59334655555556	5.22451766666667
ENSTGUG00000001476	1.26882938888889	6.20506533333333
ENSTGUG00000001477	0	1.97482633333333
ENSTGUG00000001478	3.184179	3.92679966666667
ENSTGUG00000001479	6.86562322222222	5.35678866666667
ENSTGUG00000001480	0.400591111111111	1.11749303333333
ENSTGUG00000001481	4.30587366666667	4.871784
ENSTGUG00000001482	0.8651751	1.99416466666667
ENSTGUG00000001483	0.768341666666667	1.81296433333333
ENSTGUG00000001484	4.16528333333333	1.0555743
ENSTGUG00000001485	1.61000366666667	4.72780833333333
ENSTGUG00000001486	5.00952422222222	3.66264966666667
ENSTGUG00000001487	0	0.370493
ENSTGUG00000001488	5.81597477777778	4.92380733333333
ENSTGUG00000001489	3.73782877777778	5.058559
ENSTGUG00000001490	6.00529366666667	5.92375666666667
ENSTGUG00000001491	4.20384911111111	7.642525
ENSTGUG00000001492	4.15294288888889	6.59025533333333
ENSTGUG00000001493	2.43862873333333	2.49214333333333
ENSTGUG00000001494	5.32973511111111	4.57485333333333
ENSTGUG00000001495	2.35561533333333	1.29073633333333
ENSTGUG00000001496	0.104020888888889	0.9324505
ENSTGUG00000001497	0.893422444444445	1.42201233333333
ENSTGUG00000001498	0.299826111111111	2.48905433333333
ENSTGUG00000001499	6.07001277777778	6.515224
ENSTGUG00000001500	1.62018888888889	5.66252633333333
ENSTGUG00000001501	5.31086755555556	3.60847466666667
ENSTGUG00000001502	3.20042577777778	1.01444766666667
ENSTGUG00000001503	1.04687456666667	3.42977033333333
ENSTGUG00000001504	0.523450666666667	0.180326666666667
ENSTGUG00000001505	5.08645844444444	6.57243166666667
ENSTGUG00000001506	5.18662888888889	0.8299859
ENSTGUG00000001507	6.74273288888889	6.23958966666667
ENSTGUG00000001508	0.4379293	0.330404483333333
ENSTGUG00000001509	1.49391811111111	4.15229533333333
ENSTGUG00000001510	1.17005071111111	5.95377533333333
ENSTGUG00000001511	2.41633933333333	1.96508133333333
ENSTGUG00000001512	1.96291644444444	0.953382666666667
ENSTGUG00000001513	3.90458977777778	4.58088766666667
ENSTGUG00000001514	1.9378878	0.149325733333333
ENSTGUG00000001515	4.24479777777778	6.99548566666667
ENSTGUG00000001516	3.37584622222222	1.28533073333333
ENSTGUG00000001517	5.82094466666667	7.06698233333333
ENSTGUG00000001518	2.21611944444444	2.25741133333333
ENSTGUG00000001519	4.82364888888889	6.13595466666667
ENSTGUG00000001520	5.11219055555556	4.89189233333333
ENSTGUG00000001521	0	0
ENSTGUG00000001522	3.22096511111111	4.537547
ENSTGUG00000001523	3.024302	3.583188
ENSTGUG00000001524	2.85685088888889	3.395132
ENSTGUG00000001525	1.94043098888889	1.12260933333333
ENSTGUG00000001526	5.27864311111111	4.78593366666667
ENSTGUG00000001527	4.25775277777778	6.72042133333333
ENSTGUG00000001528	0.433711477777778	0.993623733333333
ENSTGUG00000001529	6.61339611111111	5.03789666666667
ENSTGUG00000001530	6.13210288888889	1.0077551
ENSTGUG00000001531	2.78314877777778	7.83932533333333
ENSTGUG00000001532	2.34601388888889	0.124394466666667
ENSTGUG00000001533	2.10842866666667	1.70293833333333
ENSTGUG00000001534	5.42544266666667	4.75024133333333
ENSTGUG00000001535	3.61325144444444	3.14473033333333
ENSTGUG00000001536	1.15069858888889	0.354383166666667
ENSTGUG00000001537	4.324314	5.65908266666667
ENSTGUG00000001538	1.05320388888889	6.53730633333333
ENSTGUG00000001539	3.46872444444444	2.51908533333333
ENSTGUG00000001540	0.361250688888889	1.816955
ENSTGUG00000001541	2.06012288888889	2.80028566666667
ENSTGUG00000001542	0	0
ENSTGUG00000001543	0.188644622222222	0.654829
ENSTGUG00000001544	4.51758777777778	4.448292
ENSTGUG00000001545	2.89858777777778	3.53077233333333
ENSTGUG00000001546	8.358166	9.03287466666667
ENSTGUG00000001547	5.09710244444444	6.72913466666667
ENSTGUG00000001548	6.47939044444444	5.45189633333333
ENSTGUG00000001549	3.89186755555556	2.52682366666667
ENSTGUG00000001550	4.54488788888889	4.10819666666667
ENSTGUG00000001551	1.26898335555556	3.17528166666667
ENSTGUG00000001552	0.546182333333333	1.18232376666667
ENSTGUG00000001553	1.17004452222222	1.4036805
ENSTGUG00000001554	5.44466533333333	5.55240433333333
ENSTGUG00000001555	5.78977933333333	6.47597866666667
ENSTGUG00000001556	3.02056133333333	1.6006175
ENSTGUG00000001557	5.32554977777778	8.895593
ENSTGUG00000001558	5.44890788888889	4.24664766666667
ENSTGUG00000001559	1.61523	2.68333366666667
ENSTGUG00000001560	7.427963	6.16346266666667
ENSTGUG00000001561	6.65467988888889	5.450935
ENSTGUG00000001562	2.58889823333333	2.593121
ENSTGUG00000001563	2.28181244444444	2.652064
ENSTGUG00000001564	2.42701177777778	0.411897133333333
ENSTGUG00000001565	6.03490477777778	4.88817066666667
ENSTGUG00000001566	1.93095588888889	2.39050666666667
ENSTGUG00000001567	2.59248688888889	0.0838997533333333
ENSTGUG00000001568	0.0610167555555556	0.144589873333333
ENSTGUG00000001569	3.45944788888889	1.29521333333333
ENSTGUG00000001570	0.719674388888889	1.08913523333333
ENSTGUG00000001571	2.04932611111111	0.874967133333333
ENSTGUG00000001572	4.29825411111111	7.339491
ENSTGUG00000001573	0.0973966111111111	0.702560533333333
ENSTGUG00000001574	0.0918231333333333	3.190508
ENSTGUG00000001575	2.12223633333333	3.11152866666667
ENSTGUG00000001576	6.89206344444444	7.37440933333333
ENSTGUG00000001577	6.59522333333333	5.79264833333333
ENSTGUG00000001578	3.78485577777778	4.191931
ENSTGUG00000001579	4.11524377777778	5.13795566666667
ENSTGUG00000001580	5.23331322222222	4.51573433333333
ENSTGUG00000001581	1.84835477777778	2.22002166666667
ENSTGUG00000001582	9.71640422222222	8.67302933333333
ENSTGUG00000001583	4.772111	6.023313
ENSTGUG00000001584	0.6109998	4.95853233333333
ENSTGUG00000001585	0.660984033333333	4.212825
ENSTGUG00000001586	0.621655788888889	0.665811166666667
ENSTGUG00000001587	1.94364966666667	1.27960556666667
ENSTGUG00000001588	1.17907822222222	1.71382866666667
ENSTGUG00000001589	7.71426311111111	4.541721
ENSTGUG00000001590	5.70518244444444	7.04783066666667
ENSTGUG00000001591	5.51131388888889	5.93060166666667
ENSTGUG00000001592	5.08878877777778	6.580212
ENSTGUG00000001593	3.15408433333333	3.968675
ENSTGUG00000001594	0	0
ENSTGUG00000001595	4.508487	3.37737433333333
ENSTGUG00000001596	0.662530811111111	0.9286512
ENSTGUG00000001597	4.59765011111111	3.63555166666667
ENSTGUG00000001598	0.830825	0.400333933333333
ENSTGUG00000001599	3.36527122222222	2.13172366666667
ENSTGUG00000001600	2.03350406666667	4.70560366666667
ENSTGUG00000001601	1.12518283333333	3.67843666666667
ENSTGUG00000001602	6.470618	7.130974
ENSTGUG00000001603	5.02410555555556	5.56416866666667
ENSTGUG00000001604	7.96292788888889	9.16565033333333
ENSTGUG00000001605	1.90849655555556	2.79385366666667
ENSTGUG00000001606	6.02025788888889	4.842126
ENSTGUG00000001607	0.153702677777778	0.370517966666667
ENSTGUG00000001608	5.64270955555556	1.99150733333333
ENSTGUG00000001609	4.45370066666667	0.117939266666667
ENSTGUG00000001610	5.79614633333333	1.713066
ENSTGUG00000001611	4.113596	1.83278633333333
ENSTGUG00000001612	3.29028033333333	2.543118
ENSTGUG00000001613	4.01177577777778	4.350938
ENSTGUG00000001614	4.11183477777778	4.67438766666667
ENSTGUG00000001615	0.592838944444444	0.845019533333333
ENSTGUG00000001616	7.77743277777778	7.90566566666667
ENSTGUG00000001618	3.05454044444444	0.642495466666667
ENSTGUG00000001619	1.929697	1.48147366666667
ENSTGUG00000001620	5.31964166666667	3.18591633333333
ENSTGUG00000001621	3.85059866666667	1.00530723333333
ENSTGUG00000001622	4.92923888888889	3.33649466666667
ENSTGUG00000001623	5.34103688888889	1.02681283333333
ENSTGUG00000001624	1.93904933333333	1.598017
ENSTGUG00000001625	0.718983477777778	10.20217
ENSTGUG00000001626	5.65467533333333	5.53036233333333
ENSTGUG00000001628	5.35754444444444	4.47856866666667
ENSTGUG00000001629	7.04166622222222	7.11093533333333
ENSTGUG00000001630	6.99160366666667	5.563523
ENSTGUG00000001631	2.71567722222222	3.386113
ENSTGUG00000001632	7.66819077777778	8.297662
ENSTGUG00000001633	5.49751622222222	4.64917666666667
ENSTGUG00000001634	2.86255477777778	2.910465
ENSTGUG00000001635	1.40816526666667	0.331465033333333
ENSTGUG00000001636	0.665274533333333	5.95222866666667
ENSTGUG00000001637	3.43394088888889	3.41764333333333
ENSTGUG00000001638	0.0855561533333333	0.881083633333333
ENSTGUG00000001639	0.111021555555556	4.78265933333333
ENSTGUG00000001640	3.01185077777778	3.97298233333333
ENSTGUG00000001641	7.05847866666667	7.38962033333333
ENSTGUG00000001642	4.79763388888889	4.30391466666667
ENSTGUG00000001643	3.97552144444444	0.391375766666667
ENSTGUG00000001644	6.02265877777778	6.59275666666667
ENSTGUG00000001645	0.471109555555556	0
ENSTGUG00000001647	3.95476055555556	0.264765066666667
ENSTGUG00000001648	4.75088944444444	11.2256
ENSTGUG00000001649	3.46097733333333	0.277479533333333
ENSTGUG00000001650	5.38308177777778	4.60280966666667
ENSTGUG00000001651	1.34863788888889	3.52119533333333
ENSTGUG00000001652	6.61924488888889	0
ENSTGUG00000001653	6.95961544444444	3.62312
ENSTGUG00000001654	1.08553921111111	6.02144566666667
ENSTGUG00000001655	5.13367166666667	3.824742
ENSTGUG00000001656	4.39733922222222	5.54672033333333
ENSTGUG00000001657	3.62386355555556	3.27744133333333
ENSTGUG00000001658	0.0671722777777778	7.47890333333333
ENSTGUG00000001659	5.80246788888889	2.87653833333333
ENSTGUG00000001660	4.69435633333333	4.14775033333333
ENSTGUG00000001661	2.39008556666667	5.37691766666667
ENSTGUG00000001662	5.516227	5.308334
ENSTGUG00000001663	7.82843877777778	8.46864833333333
ENSTGUG00000001664	3.21998611111111	3.34031366666667
ENSTGUG00000001665	3.51253755555556	4.94030333333333
ENSTGUG00000001666	0.518514011111111	4.03884633333333
ENSTGUG00000001667	2.89266855555556	0.4973344
ENSTGUG00000001668	2.53957388888889	6.523634
ENSTGUG00000001669	1.37367494444444	3.072656
ENSTGUG00000001670	6.02831422222222	5.54527633333333
ENSTGUG00000001671	5.148486	3.051701
ENSTGUG00000001672	1.26886255555556	0.0273847633333333
ENSTGUG00000001673	2.94491366666667	4.56536833333333
ENSTGUG00000001674	5.09188	4.99383533333333
ENSTGUG00000001675	6.47004866666667	4.53846333333333
ENSTGUG00000001676	0.807132588888889	1.03115543333333
ENSTGUG00000001677	7.50042055555556	3.59585666666667
ENSTGUG00000001678	6.69305855555556	6.19972033333333
ENSTGUG00000001679	5.97792344444444	4.495795
ENSTGUG00000001680	3.07178644444444	6.72443766666667
ENSTGUG00000001681	4.26184055555556	5.29648766666667
ENSTGUG00000001682	5.66253188888889	3.11983566666667
ENSTGUG00000001683	5.65727055555556	8.85037466666667
ENSTGUG00000001684	6.002655	3.532092
ENSTGUG00000001685	4.59781388888889	6.56420233333333
ENSTGUG00000001686	0.150891666666667	0.282267766666667
ENSTGUG00000001687	5.21745677777778	6.11695466666667
ENSTGUG00000001688	7.55473055555556	6.45615333333333
ENSTGUG00000001689	6.09246766666667	7.58088
ENSTGUG00000001690	6.47149122222222	4.76402066666667
ENSTGUG00000001691	0.637087022222222	2.34006866666667
ENSTGUG00000001692	5.56151288888889	1.24240623333333
ENSTGUG00000001694	1.51954484444444	2.121267
ENSTGUG00000001695	0.881471788888889	3.55580666666667
ENSTGUG00000001696	7.33155722222222	6.445072
ENSTGUG00000001697	8.84428133333333	2.66621666666667
ENSTGUG00000001698	1.787827	0.2168427
ENSTGUG00000001699	5.29008188888889	6.46912033333333
ENSTGUG00000001700	4.11006788888889	0.461163533333333
ENSTGUG00000001701	1.62159377777778	1.12934053333333
ENSTGUG00000001702	4.82873711111111	3.12954033333333
ENSTGUG00000001703	6.47296944444444	3.87130666666667
ENSTGUG00000001704	3.222216	6.503177
ENSTGUG00000001705	0.0619078	0.111389466666667
ENSTGUG00000001706	0.855963566666667	1.94106166666667
ENSTGUG00000001707	5.39831566666667	3.565948
ENSTGUG00000001708	4.90442811111111	5.535374
ENSTGUG00000001709	2.58563655555556	2.215626
ENSTGUG00000001710	0.944948455555556	6.752275
ENSTGUG00000001711	5.02719222222222	5.697355
ENSTGUG00000001712	0.471683777777778	1.19994466666667
ENSTGUG00000001713	3.69628488888889	2.768286
ENSTGUG00000001714	5.13637466666667	4.11363366666667
ENSTGUG00000001715	0	0
ENSTGUG00000001716	3.09089033333333	0.359726433333333
ENSTGUG00000001717	0	0
ENSTGUG00000001718	1.67038661111111	1.16712533333333
ENSTGUG00000001719	3.14879633333333	5.55717033333333
ENSTGUG00000001720	1.68909344444444	6.37293
ENSTGUG00000001721	2.21338711111111	4.24676833333333
ENSTGUG00000001722	6.86292011111111	7.32043
ENSTGUG00000001723	8.71983022222222	7.901454
ENSTGUG00000001724	0.403661555555556	1.31998833333333
ENSTGUG00000001725	1.35487542222222	3.79751166666667
ENSTGUG00000001727	5.35355933333333	5.369889
ENSTGUG00000001728	5.070354	7.866563
ENSTGUG00000001729	8.85636588888889	8.853385
ENSTGUG00000001730	0.776319844444444	1.1652457
ENSTGUG00000001731	5.28150877777778	3.72879166666667
ENSTGUG00000001732	3.69856544444444	2.62876566666667
ENSTGUG00000001733	0.143260444444444	3.23723466666667
ENSTGUG00000001734	5.58955755555556	0.195904653333333
ENSTGUG00000001735	4.518316	6.32187566666667
ENSTGUG00000001736	0	0
ENSTGUG00000001737	2.91263944444444	2.75463
ENSTGUG00000001738	3.24987588888889	2.35966466666667
ENSTGUG00000001739	6.45686488888889	5.863911
ENSTGUG00000001740	0.885192944444444	1.3463626
ENSTGUG00000001741	0.484814333333333	1.1276306
ENSTGUG00000001742	0	0.381733233333333
ENSTGUG00000001743	2.50129522222222	3.48038233333333
ENSTGUG00000001744	3.05854788888889	0.517045266666667
ENSTGUG00000001745	3.73842566666667	5.27231333333333
ENSTGUG00000001746	0.172078155555556	4.06467366666667
ENSTGUG00000001747	5.84689333333333	5.635138
ENSTGUG00000001748	3.94216288888889	4.30849733333333
ENSTGUG00000001749	8.87733422222222	9.571242
ENSTGUG00000001750	0.376248333333333	0.505836166666667
ENSTGUG00000001751	5.15067577777778	3.30711066666667
ENSTGUG00000001752	4.98848533333333	3.757147
ENSTGUG00000001753	3.41665655555556	5.363785
ENSTGUG00000001754	8.63047455555555	2.23760266666667
ENSTGUG00000001755	4.79031055555556	2.413491
ENSTGUG00000001756	2.92003844444444	3.000464
ENSTGUG00000001757	0.416812022222222	0.761831233333333
ENSTGUG00000001758	5.00516544444444	3.31198433333333
ENSTGUG00000001759	3.98907188888889	3.81122133333333
ENSTGUG00000001760	8.12695988888889	7.73199866666667
ENSTGUG00000001761	0.0663542577777778	0.0959908533333333
ENSTGUG00000001762	8.80046922222222	8.205183
ENSTGUG00000001763	4.23594311111111	4.58302233333333
ENSTGUG00000001764	0.808233822222222	2.07965066666667
ENSTGUG00000001765	2.61965811111111	2.37373233333333
ENSTGUG00000001766	6.29900711111111	7.33829233333333
ENSTGUG00000001767	5.42298955555556	4.308019
ENSTGUG00000001768	4.07003511111111	2.95594866666667
ENSTGUG00000001769	6.35973788888889	5.934054
ENSTGUG00000001770	2.52447255555556	3.745207
ENSTGUG00000001771	5.37760088888889	5.892533
ENSTGUG00000001772	5.18328766666667	4.614754
ENSTGUG00000001773	7.21057066666667	8.72834366666667
ENSTGUG00000001774	2.533652	2.43626
ENSTGUG00000001775	5.97499344444444	5.15377833333333
ENSTGUG00000001776	2.91960733333333	3.48302333333333
ENSTGUG00000001777	6.15820411111111	8.49770166666667
ENSTGUG00000001778	4.55817377777778	7.604518
ENSTGUG00000001779	7.98669366666667	6.936521
ENSTGUG00000001780	6.94305777777778	5.76648033333333
ENSTGUG00000001781	0.0487317333333333	0.159554433333333
ENSTGUG00000001782	8.89729333333333	10.4648466666667
ENSTGUG00000001783	1.54583524444444	0.593578833333333
ENSTGUG00000001784	3.32833866666667	6.619001
ENSTGUG00000001785	2.50821266666667	0.692790733333333
ENSTGUG00000001786	7.25071188888889	5.58515766666667
ENSTGUG00000001787	6.38640033333333	5.24888133333333
ENSTGUG00000001788	5.55597833333333	5.05209633333333
ENSTGUG00000001789	4.55408988888889	2.78395566666667
ENSTGUG00000001790	6.07463422222222	5.366361
ENSTGUG00000001791	0.311527597777778	2.984089
ENSTGUG00000001792	5.29131677777778	9.12186466666667
ENSTGUG00000001793	0.815062033333333	0.915887266666667
ENSTGUG00000001794	2.49984688888889	1.33600983333333
ENSTGUG00000001795	5.01763288888889	4.73468833333333
ENSTGUG00000001796	4.62412211111111	2.80315133333333
ENSTGUG00000001797	6.65093055555556	5.79941933333333
ENSTGUG00000001798	3.24738022222222	0.6084479
ENSTGUG00000001799	2.23307535555556	3.60356766666667
ENSTGUG00000001800	0.432870611111111	1.17255433333333
ENSTGUG00000001801	2.54397044444444	3.87412333333333
ENSTGUG00000001802	0.944676822222222	1.33402226666667
ENSTGUG00000001803	3.43048144444444	6.61665666666667
ENSTGUG00000001804	5.49866666666667	6.839043
ENSTGUG00000001805	5.21974666666667	5.12105633333333
ENSTGUG00000001806	0.0918918211111111	0.739959233333333
ENSTGUG00000001807	4.15824022222222	2.27062966666667
ENSTGUG00000001808	0.219538675555556	1.64945666666667
ENSTGUG00000001809	6.70300211111111	1.757216
ENSTGUG00000001810	6.67182022222222	3.91338866666667
ENSTGUG00000001811	0.819268577777778	1.648714
ENSTGUG00000001812	7.50993444444444	3.82742266666667
ENSTGUG00000001813	1.37427477777778	2.35208633333333
ENSTGUG00000001814	4.107719	1.878044
ENSTGUG00000001815	5.65370411111111	5.83916766666667
ENSTGUG00000001816	2.876825	5.70266133333333
ENSTGUG00000001817	2.69984855555556	0.593125766666667
ENSTGUG00000001818	0.332159844444444	0.327433133333333
ENSTGUG00000001819	4.98267822222222	4.50369
ENSTGUG00000001820	7.26373188888889	3.36190466666667
ENSTGUG00000001821	4.19283544444444	3.80924766666667
ENSTGUG00000001822	4.77844022222222	4.219346
ENSTGUG00000001823	7.12910366666667	5.23255633333333
ENSTGUG00000001824	6.16297055555556	5.681593
ENSTGUG00000001825	0	0
ENSTGUG00000001826	2.66917922222222	2.75091933333333
ENSTGUG00000001827	7.18387377777778	6.05604566666667
ENSTGUG00000001828	4.476407	4.35444466666667
ENSTGUG00000001829	0.8854391	0.1773562
ENSTGUG00000001830	6.05522722222222	7.13050066666667
ENSTGUG00000001831	4.53785711111111	5.41921733333333
ENSTGUG00000001832	4.47770511111111	4.511309
ENSTGUG00000001833	0.507678777777778	0
ENSTGUG00000001834	0.178557478888889	0.259741473333333
ENSTGUG00000001835	3.53331533333333	2.554176
ENSTGUG00000001836	3.48586055555556	3.64344866666667
ENSTGUG00000001837	1.25816171111111	1.772528
ENSTGUG00000001838	0	0
ENSTGUG00000001839	1.54246193333333	3.994974
ENSTGUG00000001840	5.23484622222222	5.39742366666667
ENSTGUG00000001841	5.39336422222222	6.19323766666667
ENSTGUG00000001842	0	0
ENSTGUG00000001843	0.147445863333333	0.258993733333333
ENSTGUG00000001844	2.93725455555556	1.98927733333333
ENSTGUG00000001845	4.74680211111111	4.04265
ENSTGUG00000001846	2.74509788888889	1.68782866666667
ENSTGUG00000001847	3.70987855555556	3.02034133333333
ENSTGUG00000001848	3.88690522222222	4.245109
ENSTGUG00000001849	1.98059154444444	4.73894833333333
ENSTGUG00000001850	2.71786644444444	2.87655966666667
ENSTGUG00000001851	0.494551177777778	0
ENSTGUG00000001852	7.08180222222222	6.15517666666667
ENSTGUG00000001853	4.06135255555556	4.699516
ENSTGUG00000001854	5.68585211111111	6.31298933333333
ENSTGUG00000001855	1.99831255555556	4.11291433333333
ENSTGUG00000001856	1.22727273333333	0.889976233333333
ENSTGUG00000001857	2.24029966666667	5.97185633333333
ENSTGUG00000001858	5.13594577777778	6.26120466666667
ENSTGUG00000001859	0.433344366666667	0.429966666666667
ENSTGUG00000001860	5.665999	5.025856
ENSTGUG00000001861	3.26587477777778	3.53664866666667
ENSTGUG00000001862	0.0465623333333333	0.7573168
ENSTGUG00000001863	0	0.0974506
ENSTGUG00000001864	0	0
ENSTGUG00000001865	6.86576311111111	7.260079
ENSTGUG00000001866	6.73042866666667	7.11918833333333
ENSTGUG00000001867	5.03514233333333	6.31788
ENSTGUG00000001868	3.08108433333333	3.39999366666667
ENSTGUG00000001869	6.53420711111111	0.663761533333333
ENSTGUG00000001870	2.063865	6.10272666666667
ENSTGUG00000001871	6.59314333333333	7.142597
ENSTGUG00000001872	6.67766211111111	7.83038766666667
ENSTGUG00000001873	6.03969877777778	7.820679
ENSTGUG00000001874	4.77426088888889	2.89576233333333
ENSTGUG00000001875	5.04467444444444	6.00125133333333
ENSTGUG00000001876	0.2975376	0.218416566666667
ENSTGUG00000001877	0	0.999867666666667
ENSTGUG00000001878	4.99727277777778	5.616368
ENSTGUG00000001879	3.55308444444444	0.6015452
ENSTGUG00000001880	5.46069322222222	4.40186833333333
ENSTGUG00000001881	4.79042077777778	8.86387933333333
ENSTGUG00000001882	3.150033	4.032864
ENSTGUG00000001883	0.663127911111111	1.13778806666667
ENSTGUG00000001884	4.15443411111111	5.55605933333333
ENSTGUG00000001885	2.36985955555556	0.772213033333333
ENSTGUG00000001886	3.14147122222222	4.79972566666667
ENSTGUG00000001887	1.15983155555556	0.238866966666667
ENSTGUG00000001888	1.86699692222222	3.41487366666667
ENSTGUG00000001889	2.39351177777778	3.72553633333333
ENSTGUG00000001890	1.27301235555556	4.12870966666667
ENSTGUG00000001891	7.02186533333333	8.686382
