brain	kidney	liver
ENSEEUG00000002271	0	0	0
ENSEEUG00000002272	4.2233445	3.8174285	2.7079155
ENSEEUG00000002273	1.33826095	1.8029235	1.9480635
ENSEEUG00000002274	2.665613	2.847173	0.9400716
ENSEEUG00000002275	3.6036685	0.1354331	0.6909784
ENSEEUG00000002276	1.9196045	2.437979	2.4656185
ENSEEUG00000002277	4.9897035	6.159678	5.4366945
ENSEEUG00000002278	2.6074785	5.319566	1.915712
ENSEEUG00000002279	1.1613145	0.7119356	0
ENSEEUG00000002280	0.67264465	6.302371	0.66476265
ENSEEUG00000002281	3.7343985	3.279861	3.5911915
ENSEEUG00000002282	2.8545805	2.7542205	1.455857
ENSEEUG00000002283	0.09095416	0	0.086853355
ENSEEUG00000002284	3.535865	3.426698	2.868706
ENSEEUG00000002285	0.94241175	0.198030635	0.03480723
ENSEEUG00000002286	5.3221975	5.001999	4.2690255
ENSEEUG00000002287	0.7864662	2.0572535	0.57156315
ENSEEUG00000002288	3.276229	4.8623935	3.9450615
ENSEEUG00000002289	2.9167055	5.7475245	0.7977928
ENSEEUG00000002290	2.123585	1.52813	0.76549135
ENSEEUG00000002291	2.7117165	5.5624595	2.74393
ENSEEUG00000002292	6.4548155	5.8286335	3.509289
ENSEEUG00000002293	8.6832515	7.61337	6.9621935
ENSEEUG00000002294	1.8514075	0.3780345	1.0773122
ENSEEUG00000002295	8.189392	9.37303	8.868132
ENSEEUG00000002296	0	0.1166428	0
ENSEEUG00000002297	1.8374005	0.6302319	0
ENSEEUG00000002298	4.61887	4.8163105	2.378327
ENSEEUG00000002299	5.344867	4.224838	3.062238
ENSEEUG00000002300	0.2261849	0.48097865	2.152812
ENSEEUG00000002301	4.006608	6.402768	4.7056805
ENSEEUG00000002302	2.1452305	4.1165535	0.3160585
ENSEEUG00000002303	4.387072	3.3959435	1.893153
ENSEEUG00000002304	4.860785	4.353393	3.0763745
ENSEEUG00000002305	5.156363	6.777301	0.2898715
ENSEEUG00000002306	2.931433	2.8027355	1.5929775
ENSEEUG00000002307	6.035413	2.800197	5.724714
ENSEEUG00000002308	1.382969	0	2.4596805
ENSEEUG00000002309	4.675943	2.312184	0.7108314
ENSEEUG00000002310	1.3148315	0.7835015	0.1779903
ENSEEUG00000002311	4.676733	4.295863	3.013381
ENSEEUG00000002312	0	5.0459535	0.01658342
ENSEEUG00000002313	0.6717432	6.902375	0.10481525
ENSEEUG00000002314	0	0	0
ENSEEUG00000002315	6.4185465	4.727158	0.54076455
ENSEEUG00000002316	4.776766	4.0132885	3.02658
ENSEEUG00000002317	7.760506	5.9245575	4.5694115
ENSEEUG00000002318	1.522926	0.87771795	1.494194
ENSEEUG00000002319	2.004451	1.9467945	1.5807175
ENSEEUG00000002320	4.4959345	4.8131545	4.3352915
ENSEEUG00000002321	5.565922	0.27021705	0.12230475
ENSEEUG00000002322	4.506555	4.6525895	4.562141
ENSEEUG00000002323	1.8783335	2.2913765	1.337236
ENSEEUG00000002324	7.6456165	8.8954535	7.475877
ENSEEUG00000002325	4.7896705	4.4973635	2.8363405
ENSEEUG00000002326	3.150441	1.603932	0
ENSEEUG00000002327	4.59349	5.200384	3.432474
ENSEEUG00000002328	0	0	0
ENSEEUG00000002329	11.604295	11.49586	10.8471
ENSEEUG00000002330	2.667351	4.252222	4.117075
ENSEEUG00000002331	5.891912	5.303818	2.926074
ENSEEUG00000002332	5.515801	4.3996235	3.264745
ENSEEUG00000002333	2.56425	3.346275	2.934704
ENSEEUG00000002334	3.2771955	4.750836	3.767762
ENSEEUG00000002335	0	0	0
ENSEEUG00000002336	0.25481955	0	0
ENSEEUG00000002337	5.479988	4.585033	3.5862765
ENSEEUG00000002338	3.1810125	3.154756	6.4412525
ENSEEUG00000002339	1.8451	0	0.1514239
ENSEEUG00000002340	0.14537615	0	0
ENSEEUG00000002341	0	0	1.691025
ENSEEUG00000002342	0.90875985	1.865748	2.235097
ENSEEUG00000002343	3.5888375	1.564201	5.6616125
ENSEEUG00000002344	10.609875	7.118471	6.128069
ENSEEUG00000002345	3.680213	4.92093	2.5607705
ENSEEUG00000002346	6.8384405	6.707731	5.661109
ENSEEUG00000002347	7.7340535	6.1118585	1.6642313
ENSEEUG00000002348	3.743737	2.781815	1.8100205
ENSEEUG00000002349	5.192064	3.82601	1.5355481
ENSEEUG00000002350	0.7306747	6.4060465	0
ENSEEUG00000002351	2.9818065	1.9423835	0.1578828
ENSEEUG00000002352	6.874748	6.697559	5.230813
ENSEEUG00000002353	10.48686	11.31867	10.21392
ENSEEUG00000002354	4.2434525	4.2556435	4.35354
ENSEEUG00000002355	1.0897015	8.334835	0.1035435
ENSEEUG00000002356	7.8093405	9.0180825	10.329555
ENSEEUG00000002357	0.64203965	0	0
ENSEEUG00000002358	5.3352495	1.673934	0.09875553
ENSEEUG00000002359	3.6260225	3.801921	2.482416
ENSEEUG00000002360	6.793428	7.190118	5.8061215
ENSEEUG00000002361	4.92059	5.0133505	4.6461535
ENSEEUG00000002362	0.3458808	0.8849839	0.5887424
ENSEEUG00000002363	5.882009	3.8243465	4.5027885
ENSEEUG00000002364	2.0824105	6.4260185	4.856823
ENSEEUG00000002365	0	0.2692065	0.57458625
ENSEEUG00000002366	1.2643156	0.98624595	0
ENSEEUG00000002367	1.76920665	0.44775285	0.02236072
ENSEEUG00000002368	3.827608	5.590587	4.607933
ENSEEUG00000002369	5.272844	4.5880685	2.7478755
ENSEEUG00000002370	3.6082655	1.4524345	5.462723
ENSEEUG00000002371	0.31993745	0	0
ENSEEUG00000002372	7.090367	7.239738	5.61878
ENSEEUG00000002373	1.06928865	0.11533145	0
ENSEEUG00000002374	6.348926	6.4970535	5.344772
ENSEEUG00000002375	4.713956	4.6916265	4.0053395
ENSEEUG00000002376	3.839258	3.2045105	1.9215215
ENSEEUG00000002377	4.7585055	3.8251735	2.8363455
ENSEEUG00000002378	4.3314795	3.349429	1.774646
ENSEEUG00000002379	0.49036295	0	0
ENSEEUG00000002380	0.4690688	0	0.42203815
ENSEEUG00000002381	0	0	0
ENSEEUG00000002382	2.0534415	5.3337255	10.790615
ENSEEUG00000002383	6.196995	6.455766	4.987591
ENSEEUG00000002384	3.0763225	3.7162065	2.3726355
ENSEEUG00000002385	6.955942	6.389932	4.889772
ENSEEUG00000002386	4.9124245	5.513794	4.365022
ENSEEUG00000002387	3.563342	3.7446865	2.4429375
ENSEEUG00000002388	1.5048055	2.086117	0.48092995
ENSEEUG00000002389	5.373245	4.460332	2.6693365
ENSEEUG00000002390	2.16662	2.341651	5.0838795
ENSEEUG00000002391	0	2.594649	1.0886815
ENSEEUG00000002392	3.015596	3.4238665	0.91492985
ENSEEUG00000002393	3.3445615	4.821816	3.8022485
ENSEEUG00000002394	1.24364315	1.2870815	2.3585475
ENSEEUG00000002395	7.4872705	9.1474515	4.6723625
ENSEEUG00000002396	6.7909265	0.7540976	0.3456546
ENSEEUG00000002397	0.36783475	1.295761	0.6595256
ENSEEUG00000002398	5.6429825	5.383797	5.522329
ENSEEUG00000002399	2.822632	5.1536195	4.738441
ENSEEUG00000002400	5.618457	4.9543435	3.6044335
ENSEEUG00000002401	2.887469	5.8469575	1.1212175
ENSEEUG00000002402	3.60682	4.3938535	2.832711
ENSEEUG00000002403	1.121234	1.6285765	0
ENSEEUG00000002404	5.907485	6.6614775	7.3569915
ENSEEUG00000002405	0	0	0
ENSEEUG00000002406	4.162964	2.8893735	3.7611485
ENSEEUG00000002407	5.7666485	5.2661285	4.041627
ENSEEUG00000002408	0	0	0
ENSEEUG00000002409	2.9804385	2.8347735	1.2827885
ENSEEUG00000002410	3.2819415	3.1620145	2.375563
ENSEEUG00000002411	6.7182785	7.6174715	3.8112065
ENSEEUG00000002412	4.5558615	1.00502005	1.7897345
ENSEEUG00000002413	5.3062555	5.388464	4.230233
ENSEEUG00000002414	4.756444	4.672622	3.4744225
ENSEEUG00000002415	5.7271625	5.9763775	5.6653345
ENSEEUG00000002416	0	0	0
ENSEEUG00000002417	6.0214265	5.8452885	5.101766
ENSEEUG00000002418	2.210463	1.9969405	1.4351195
ENSEEUG00000002419	0	0	0
ENSEEUG00000002420	1.09061655	0.1761369	0
ENSEEUG00000002421	4.617838	6.0038415	4.663853
ENSEEUG00000002422	2.634828	5.6228825	4.6142545
ENSEEUG00000002423	0.8263885	0.2109162	0
ENSEEUG00000002424	5.479558	4.7690685	3.82079
ENSEEUG00000002425	4.3703405	5.2236005	4.0786015
ENSEEUG00000002426	4.55643	6.275306	5.7837545
ENSEEUG00000002427	3.2346845	1.258307	0.87372005
ENSEEUG00000002428	0.3668603	0	0.05412825
ENSEEUG00000002429	0	0	0
ENSEEUG00000002430	4.236452	1.149901	1.426711
ENSEEUG00000002431	5.135685	5.1755785	3.735438
ENSEEUG00000002432	3.904642	4.3709935	3.270638
ENSEEUG00000002433	2.3117635	3.597828	1.8685665
ENSEEUG00000002434	5.520202	5.7286385	4.4616345
ENSEEUG00000002435	5.3732405	5.2705655	4.436894
ENSEEUG00000002436	3.0877215	3.8492425	0.79201575
ENSEEUG00000002437	1.1970309	0	0
ENSEEUG00000002438	4.7243005	5.804118	4.9111475
ENSEEUG00000002439	2.948308	3.419055	2.3382695
ENSEEUG00000002440	5.352454	4.154249	2.856634
ENSEEUG00000002441	3.400355	3.954123	2.302513
ENSEEUG00000002442	2.92219	3.276612	3.420138
ENSEEUG00000002443	3.210954	3.190683	2.4554775
ENSEEUG00000002444	5.4197865	5.1277575	3.861949
ENSEEUG00000002445	1.338094	0.1804984	0
ENSEEUG00000002446	3.4354495	3.6881255	1.8887395
ENSEEUG00000002447	1.2817207	2.841267	0.59898055
ENSEEUG00000002448	0.5242645	0	0.36424285
ENSEEUG00000002449	0.06311985	0	0
ENSEEUG00000002450	7.6998495	8.0518795	7.7576165
ENSEEUG00000002451	1.5710435	0.7372646	0.70932665
ENSEEUG00000002452	2.72393	2.486018	0.28446065
ENSEEUG00000002453	6.952719	0.26617385	4.8742525
ENSEEUG00000002454	4.780858	4.5994775	3.057305
ENSEEUG00000002455	6.9841925	6.3840405	4.8471375
ENSEEUG00000002456	7.6015865	7.509161	5.6452735
ENSEEUG00000002457	9.1657995	10.51136	9.135207
ENSEEUG00000002458	6.1381275	6.0436645	4.900145
ENSEEUG00000002459	0	6.2876635	1.4060305
ENSEEUG00000002460	0.8861255	0.8720859	0.6072848
ENSEEUG00000002461	4.7162925	5.034057	4.982385
ENSEEUG00000002462	5.676565	5.2095195	3.9526065
ENSEEUG00000002463	0	0.49301165	0
ENSEEUG00000002464	9.6803995	10.34858	9.791914
ENSEEUG00000002465	4.0748185	4.3768575	2.3345315
ENSEEUG00000002466	4.9064545	4.5094525	1.598087
ENSEEUG00000002467	4.461881	2.0885905	0.56058385
ENSEEUG00000002468	1.04237175	0.46004885	0.2211385
ENSEEUG00000002469	0	0	0
ENSEEUG00000002470	4.650763	5.0265485	4.501807
ENSEEUG00000002471	1.4596465	7.8465515	6.428937
ENSEEUG00000002472	3.0842435	0.5216305	0
ENSEEUG00000002473	5.8001595	5.5968905	4.946764
ENSEEUG00000002474	5.9291735	6.8339885	4.1431925
ENSEEUG00000002475	4.806373	3.0341255	1.452549
ENSEEUG00000002476	4.415772	4.029885	2.5714395
ENSEEUG00000002477	2.784167	2.428152	0.094198105
ENSEEUG00000002478	1.6281945	1.2931435	9.012948
ENSEEUG00000002479	2.7836315	3.5348655	3.9309325
ENSEEUG00000002480	2.372528	0.92182135	0.23275315
ENSEEUG00000002481	5.466385	2.0856475	1.13601735
ENSEEUG00000002482	0	0	0
ENSEEUG00000002483	0	0	0.2564482
ENSEEUG00000002484	5.592912	7.6824075	7.005259
ENSEEUG00000002485	5.6206725	5.422904	4.8692465
ENSEEUG00000002486	4.819497	4.167876	2.376936
ENSEEUG00000002487	8.0181875	8.1082555	6.522362
ENSEEUG00000002488	6.8960075	4.6654755	3.000535
ENSEEUG00000002489	0.36510345	0	0.38875355
ENSEEUG00000002490	0	0	0
ENSEEUG00000002491	5.2639195	3.753293	4.3959255
ENSEEUG00000002492	2.1311635	6.2897895	3.9661085
ENSEEUG00000002493	0.33702915	0.7439459	0
ENSEEUG00000002494	6.627682	5.5047595	4.2069845
ENSEEUG00000002495	3.992039	4.469869	3.5064875
ENSEEUG00000002496	3.4615435	3.3207325	1.2493785
ENSEEUG00000002497	4.359386	5.086681	2.9651935
ENSEEUG00000002498	6.308702	6.581541	3.7805895
ENSEEUG00000002499	1.382561	5.8576085	5.568245
ENSEEUG00000002500	4.9840675	4.214786	3.1761955
ENSEEUG00000002501	1.3722115	0	0
ENSEEUG00000002502	3.224658	1.1904267	2.796837
ENSEEUG00000002503	6.2894475	6.1877985	5.756459
ENSEEUG00000002504	5.080559	4.5124065	2.9920055
ENSEEUG00000002505	1.02741465	0.22166765	0.05201915
ENSEEUG00000002506	5.566554	5.634056	3.9764905
ENSEEUG00000002507	0.9219697	4.2625865	0.89716925
ENSEEUG00000002508	7.6482935	7.5379455	6.770293
ENSEEUG00000002509	0.63622335	0.0883969	0.16238285
ENSEEUG00000002510	6.0165455	6.661065	5.394026
ENSEEUG00000002511	5.952492	1.168445	0.41043865
ENSEEUG00000002512	5.163297	3.228011	3.552471
ENSEEUG00000002513	0	0	0
ENSEEUG00000002514	0	0	0
ENSEEUG00000002515	1.39321495	6.555712	0.39267685
ENSEEUG00000002516	2.335929	0	3.9017515
ENSEEUG00000002517	0	0	0
ENSEEUG00000002518	0.3030104	0	0.0182888
ENSEEUG00000002519	2.52872	1.2310549	0.1526088
ENSEEUG00000002520	3.7271455	0.8693305	0
ENSEEUG00000002521	0	0	0
ENSEEUG00000002522	0	0	0.3772783
ENSEEUG00000002523	0	0	0
ENSEEUG00000002524	4.547254	4.2494495	3.4350465
ENSEEUG00000002525	0.1321631	0	0
ENSEEUG00000002526	8.7249895	6.7465405	5.4295405
ENSEEUG00000002527	0.51190665	2.5397905	0.04828672
ENSEEUG00000002528	0.6276505	8.201637	6.730691
ENSEEUG00000002529	5.373445	4.274334	3.0250495
ENSEEUG00000002530	4.5380485	0	0
ENSEEUG00000002531	5.1631425	4.63626	3.4805985
ENSEEUG00000002532	0	0	0
ENSEEUG00000002533	0	0	0
ENSEEUG00000002534	7.02986	6.9769515	5.6121535
ENSEEUG00000002535	0.9801317	0	0.024867095
ENSEEUG00000002536	0	0.05094985	0
ENSEEUG00000002537	0.26830115	0.7688236	0
ENSEEUG00000002538	2.886045	3.48139	1.5803935
ENSEEUG00000002539	1.586198	1.4652715	0.7232158
ENSEEUG00000002540	0	0	0
ENSEEUG00000002541	3.0693605	3.7130405	0.50777305
ENSEEUG00000002542	7.183289	7.580792	7.053232
ENSEEUG00000002543	3.1727205	2.3752465	2.280353
ENSEEUG00000002544	5.2476305	5.2471745	3.482489
ENSEEUG00000002545	6.5410285	7.2745295	7.627738
ENSEEUG00000002546	3.6868985	3.724047	2.8330145
ENSEEUG00000002547	0.61156545	1.274491	0.60163825
ENSEEUG00000002548	1.1895148	1.6540565	0.82904775
ENSEEUG00000002549	5.0456555	5.432729	5.3178405
ENSEEUG00000002550	7.702116	8.896015	8.0621935
ENSEEUG00000002551	3.943451	2.7858685	1.499881
ENSEEUG00000002552	4.0480745	4.946649	3.927554
ENSEEUG00000002553	2.505128	0.1191732	0
ENSEEUG00000002554	5.8348775	3.8716115	2.0905575
ENSEEUG00000002555	5.9547775	6.521929	4.879982
ENSEEUG00000002556	4.598683	2.26238	0.8672605
ENSEEUG00000002557	0	0	0
ENSEEUG00000002558	0.99560585	1.0693221	0.7473953
ENSEEUG00000002559	1.946036	1.0677766	2.624662
ENSEEUG00000002560	7.5560265	7.2453775	5.754678
ENSEEUG00000002561	5.5736525	5.4363545	0.47706325
ENSEEUG00000002562	2.5316395	2.057606	0.8138928
ENSEEUG00000002563	0.47990845	0.3933542	0.1234381
ENSEEUG00000002564	4.841617	2.98693	1.7784905
ENSEEUG00000002565	4.0750295	1.1156689	0.68390435
ENSEEUG00000002566	5.1157225	6.235118	4.8426975
ENSEEUG00000002567	0	0.1424815	0.2566913
ENSEEUG00000002568	3.230017	3.782857	2.3998585
ENSEEUG00000002569	5.7273005	5.6318825	4.5861015
ENSEEUG00000002570	3.125428	3.045572	1.7077165
ENSEEUG00000002571	1.1400665	5.422066	1.0217144
ENSEEUG00000002572	2.285587	3.2222295	0.842528
ENSEEUG00000002573	1.6874801	3.9636555	3.7416195
ENSEEUG00000002574	7.9186	2.971146	0.69689975
ENSEEUG00000002575	6.4812105	4.1040945	1.14953985
ENSEEUG00000002576	0.7074005	0.9784559	0
ENSEEUG00000002577	0	0	0
ENSEEUG00000002578	4.218363	1.4103765	0.96727375
ENSEEUG00000002579	0	0	0
ENSEEUG00000002580	0	0	0
ENSEEUG00000002581	3.5782235	0.36432455	0
ENSEEUG00000002582	0.174342735	0.97987145	0
ENSEEUG00000002583	3.929246	0	0
ENSEEUG00000002584	3.202466	3.5632755	3.1532345
ENSEEUG00000002585	0.1112187	0	0
ENSEEUG00000002586	2.592162	2.850228	1.9100695
ENSEEUG00000002587	2.8913435	4.270571	7.4709185
ENSEEUG00000002588	1.65229	3.247771	0
ENSEEUG00000002589	0	0.1589565	3.429366
ENSEEUG00000002590	0	0	0
ENSEEUG00000002591	3.6677435	5.798585	2.3187785
ENSEEUG00000002592	5.0160885	2.7397945	1.3216395
ENSEEUG00000002593	5.0539575	5.156033	3.91692
ENSEEUG00000002594	4.779722	4.7437465	2.71543
ENSEEUG00000002595	2.6189645	3.424342	1.21761825
ENSEEUG00000002596	2.606797	1.4270275	0.07587225
ENSEEUG00000002597	5.788506	5.3262055	3.8766905
ENSEEUG00000002598	4.6417185	5.525525	4.0269235
ENSEEUG00000002599	4.860997	5.559366	4.984212
ENSEEUG00000002600	5.426582	5.995638	5.139422
ENSEEUG00000002601	5.0855015	3.55208	1.2221685
ENSEEUG00000002602	5.4486975	5.802609	4.981369
ENSEEUG00000002603	0	0	0
ENSEEUG00000002604	3.22825	3.664256	2.2445055
ENSEEUG00000002605	3.0284585	0.7323365	0
ENSEEUG00000002606	2.150965	0.8411926	0
ENSEEUG00000002607	7.9161575	7.2448595	5.2260505
ENSEEUG00000002608	6.063613	6.2049715	5.6924135
ENSEEUG00000002609	3.3852335	3.7872035	1.6462285
ENSEEUG00000002610	0.199339775	0	0.06530085
ENSEEUG00000002611	0	0	0
ENSEEUG00000002612	4.6692715	1.53945	0
ENSEEUG00000002613	3.9690955	4.3053895	2.9297385
ENSEEUG00000002614	0.73069325	0.7583402	1.363001
ENSEEUG00000002615	2.463409	2.829315	3.4301345
ENSEEUG00000002616	4.2459435	3.85005	1.431786
ENSEEUG00000002617	6.640294	5.5760965	3.780925
ENSEEUG00000002618	7.194696	7.1367005	5.416001
ENSEEUG00000002619	4.148977	2.4521275	0.66233125
ENSEEUG00000002620	0.32602615	0.1448783	0.11712865
ENSEEUG00000002621	2.2296205	0.30985015	0.01884229
ENSEEUG00000002622	4.1802845	4.609366	2.232503
ENSEEUG00000002623	1.894757	1.413591	0.94679625
ENSEEUG00000002624	0.15958815	0	0
ENSEEUG00000002625	0.11523395	0.135252995	0.011259733
ENSEEUG00000002626	0	0	0
ENSEEUG00000002627	4.044666	2.757728	1.631344
ENSEEUG00000002628	6.308585	5.931122	4.954994
ENSEEUG00000002629	1.967257	1.0743579	0.8560356
ENSEEUG00000002630	0.14912505	2.436029	1.689606
ENSEEUG00000002631	0	0	0
ENSEEUG00000002632	1.46863725	1.3513253	0
ENSEEUG00000002633	6.3714105	4.016641	3.3290235
ENSEEUG00000002634	0	0	0
ENSEEUG00000002635	2.607815	2.7936565	2.8093945
ENSEEUG00000002636	0.9861892	1.77187585	9.0120445
ENSEEUG00000002637	4.750744	6.395477	4.0496045
ENSEEUG00000002638	0.6258775	0	0
ENSEEUG00000002639	1.9540805	6.186224	8.4962615
ENSEEUG00000002640	2.041189	4.2365325	1.564814
ENSEEUG00000002641	2.2361255	2.363256	3.0559265
ENSEEUG00000002642	2.280854	2.5595135	1.0082097
ENSEEUG00000002643	3.686123	4.22563	3.523932
ENSEEUG00000002644	3.2718985	2.007246	2.999108
ENSEEUG00000002645	0	0	0
ENSEEUG00000002646	0.71379885	5.9152415	0.5844433
ENSEEUG00000002647	2.920202	3.538502	1.271563
ENSEEUG00000002648	5.0960985	5.64998	3.8166515
ENSEEUG00000002649	4.0299075	7.750512	7.161535
ENSEEUG00000002650	4.496148	5.134745	3.983262
ENSEEUG00000002651	5.0142735	5.5649305	4.392902
ENSEEUG00000002652	0	0	0
ENSEEUG00000002653	3.649147	3.7398585	1.9173025
ENSEEUG00000002654	3.7340245	5.358575	5.7565585
ENSEEUG00000002655	3.8664745	3.8613775	2.1185085
ENSEEUG00000002656	4.200594	2.8172035	0.4702727
ENSEEUG00000002657	0.7425078	0.84480645	1.0219025
ENSEEUG00000002658	8.760788	3.4172245	6.650863
ENSEEUG00000002659	5.8737565	1.5620175	0.40113895
ENSEEUG00000002660	1.66736	0.9744376	0.133696
ENSEEUG00000002661	0	0.791379	0
ENSEEUG00000002662	0.4545828	0	0
ENSEEUG00000002663	2.1213185	2.2556125	0.38144775
ENSEEUG00000002664	4.215123	0.8768575	0.1516426
ENSEEUG00000002665	7.58715	7.273258	3.6560105
ENSEEUG00000002666	0.98372685	1.278104	2.327567
ENSEEUG00000002667	5.376972	5.1794465	4.227267
ENSEEUG00000002668	0	0	0
ENSEEUG00000002669	4.114484	3.9587855	2.762236
ENSEEUG00000002670	2.3383595	0	4.647011
ENSEEUG00000002671	0.99348805	1.113027	0.46173815
ENSEEUG00000002672	5.3084085	1.21417155	0.51776915
ENSEEUG00000002673	4.9242085	4.418022	4.2466345
ENSEEUG00000002674	8.154121	1.04043085	5.1056645
ENSEEUG00000002675	4.482803	2.9525955	1.47045205
ENSEEUG00000002676	0.3101912	0.37482935	0
ENSEEUG00000002677	3.5338525	3.4827835	2.7726275
ENSEEUG00000002678	1.1186	1.514335	0.4815348
ENSEEUG00000002679	6.360329	6.32103	6.0043125
ENSEEUG00000002680	0	0	0
ENSEEUG00000002681	1.912495	1.952275	1.2556393
ENSEEUG00000002682	7.1368445	1.4479275	0.41953425
ENSEEUG00000002683	0.32359995	0	0
ENSEEUG00000002684	5.6665765	4.6469705	3.9564065
ENSEEUG00000002685	0.2830288	0	0
ENSEEUG00000002686	0	0.7427725	0
ENSEEUG00000002687	3.0180325	5.126097	3.3623855
ENSEEUG00000002688	2.135143	1.6846465	9.4272325
ENSEEUG00000002689	7.535229	8.0833375	7.0443985
ENSEEUG00000002690	5.2155235	0.8427292	0
ENSEEUG00000002691	4.1788025	4.758244	3.353244
ENSEEUG00000002692	1.311098	0.64729575	0.067550915
ENSEEUG00000002693	5.03695	3.7666935	2.6632265
ENSEEUG00000002694	1.0755145	1.6685075	0.09882765
ENSEEUG00000002695	0	2.389657	0.13366325
ENSEEUG00000002696	0	0	0
ENSEEUG00000002697	0	2.8828745	2.9765855
ENSEEUG00000002698	4.0403265	2.0893655	1.452473
ENSEEUG00000002699	1.87521	1.2392915	0.6134447
ENSEEUG00000002700	0.0796654	0	0
ENSEEUG00000002701	7.502845	8.7600165	9.14438
ENSEEUG00000002702	2.949886	2.2383345	0.4917674
ENSEEUG00000002703	0.0830537	0	0
ENSEEUG00000002704	8.40278	5.24385	5.047293
ENSEEUG00000002705	5.154471	2.3342195	2.11829
ENSEEUG00000002706	6.375978	3.918436	4.690187
ENSEEUG00000002707	5.3335715	6.3489425	3.9245975
ENSEEUG00000002708	3.119572	1.5511525	0.1998804
ENSEEUG00000002709	1.2318427	1.307956	0.3979284
ENSEEUG00000002710	5.6228665	3.801843	2.5189545
ENSEEUG00000002711	7.206938	5.5183	3.9707505
ENSEEUG00000002712	2.365857	2.6017155	2.8706905
ENSEEUG00000002713	0.2766424	4.057784	0.07781955
ENSEEUG00000002714	6.5636305	2.968586	1.694084
ENSEEUG00000002715	3.272257	3.425301	1.8895625
ENSEEUG00000002716	4.248712	3.7356555	2.537965
ENSEEUG00000002717	8.992471	3.4933675	4.2140855
ENSEEUG00000002718	6.832844	7.488606	5.771177
ENSEEUG00000002719	5.210916	4.9306595	4.0249395
ENSEEUG00000002720	6.5205995	3.5476145	1.9268995
ENSEEUG00000002721	2.9984195	3.350614	1.389057
ENSEEUG00000002722	2.4843795	3.1377735	2.5159415
ENSEEUG00000002723	5.537693	5.159055	3.593269
ENSEEUG00000002724	6.319665	4.600416	3.3888425
ENSEEUG00000002725	6.139782	5.9187135	3.326595
ENSEEUG00000002726	7.063554	6.2906325	5.6400025
ENSEEUG00000002727	7.426588	8.505462	7.154409
ENSEEUG00000002728	0	0.7193885	0
ENSEEUG00000002729	4.511029	3.8839875	2.488994
ENSEEUG00000002730	5.8229115	5.5432445	4.350406
ENSEEUG00000002731	6.159599	3.7900915	0.561267
ENSEEUG00000002732	0.7541308	2.7668025	0.94637685
ENSEEUG00000002733	6.1887005	4.8912615	3.108885
ENSEEUG00000002734	6.875425	7.3853965	5.324704
ENSEEUG00000002735	6.0183775	5.551285	5.207276
ENSEEUG00000002736	0	0.9551285	0.02407386
ENSEEUG00000002737	6.843288	8.654299	9.5570525
ENSEEUG00000002738	8.2792315	4.7409085	4.8310605
ENSEEUG00000002739	4.27926	5.1355835	1.4725925
ENSEEUG00000002740	0.9433765	0	0
ENSEEUG00000002741	0	0	0
ENSEEUG00000002742	4.682837	5.284522	6.0101995
ENSEEUG00000002743	5.6021965	4.3063235	1.449299
ENSEEUG00000002744	5.3811855	6.1517135	5.7221075
ENSEEUG00000002745	5.185596	5.028343	2.8396685
ENSEEUG00000002746	2.1154145	2.28172	1.357019
ENSEEUG00000002747	6.1739765	5.9276295	4.6310105
ENSEEUG00000002748	4.8470845	4.083648	3.976403
ENSEEUG00000002749	0	0.8449646	0
ENSEEUG00000002750	4.5850865	4.2101795	2.520869
ENSEEUG00000002751	4.9128	2.4006095	3.635754
ENSEEUG00000002752	0.6998045	0	0
ENSEEUG00000002753	4.3942225	3.955161	3.5578355
ENSEEUG00000002754	0	0.16528435	0.4062729
ENSEEUG00000002755	2.4188085	2.5062245	1.2601095
ENSEEUG00000002756	0.5126816	7.823335	0
ENSEEUG00000002757	3.500911	3.723317	0.7098322
ENSEEUG00000002758	0.6409145	0.99420965	1.1079656
ENSEEUG00000002759	2.597055	5.5186025	1.0620802
ENSEEUG00000002760	0.6035538	1.07405595	5.3423495
ENSEEUG00000002761	3.1959345	4.243256	3.7056745
ENSEEUG00000002762	2.4496695	2.3929755	1.1366725
ENSEEUG00000002763	0	0	0
ENSEEUG00000002764	3.5570105	3.927726	1.6399585
ENSEEUG00000002765	4.025102	5.1787955	3.4344315
ENSEEUG00000002766	5.3321785	6.5295515	5.492983
ENSEEUG00000002767	9.544045	9.148885	7.788289
ENSEEUG00000002768	3.03895	1.436212	0.32364265
ENSEEUG00000002769	3.922039	5.3984165	2.191401
ENSEEUG00000002770	6.4518115	4.629753	2.0113515
ENSEEUG00000002771	3.6623495	3.6248245	2.62408
ENSEEUG00000002772	5.3285875	0.1888506	0.08468819
ENSEEUG00000002773	3.1424645	2.882762	1.760269
ENSEEUG00000002774	0.15328991	0.51347455	0.045520045
ENSEEUG00000002775	7.8728845	7.554197	5.7561655
ENSEEUG00000002776	6.14713	6.4177145	5.246277
ENSEEUG00000002777	6.606298	1.3900145	3.1408695
ENSEEUG00000002778	0.28403275	0.40477955	0.6210308
ENSEEUG00000002779	3.4785925	4.3364115	3.648443
ENSEEUG00000002780	2.326544	3.489084	2.629822
ENSEEUG00000002781	5.930149	5.260315	4.48833
ENSEEUG00000002782	3.5687785	3.172809	2.569247
ENSEEUG00000002783	3.677448	5.8836635	3.9469545
