brain	heart	kidney	liver	testis
ENSMFAG00000030368	0	0	0.3206624	0	0
ENSMFAG00000030369	3.8612545	3.436094	3.3278268	2.3024314	4.980298
ENSMFAG00000030370	5.4954525	4.4333885	4.828761	4.1135762	5.254533
ENSMFAG00000030371	7.4322745	6.292153	6.5985506	5.5881052	10.35302
ENSMFAG00000030372	0.030833985	2.624785	4.0156854	2.629379	5.061007
ENSMFAG00000030373	1.5065616	0	0.32992558	0.18963748	1.356516
ENSMFAG00000030374	2.617914	0.9782083	1.5613736	0.5546393	2.064673
ENSMFAG00000030375	4.012562	6.7345855	6.7982382	6.3857136	7.235738
ENSMFAG00000030376	0.03580206	0.08002735	0.017074488	0	6.971394
ENSMFAG00000030377	3.953477	2.8798785	3.6973604	2.5566992	4.122582
ENSMFAG00000030378	4.5326265	4.1303205	5.9635196	0.94043166	0
ENSMFAG00000030379	0.36214355	0.3640443	0.43554482	0.39755004	2.313391
ENSMFAG00000030380	0.57078445	0.31749625	0.5894805	0.45477272	0.9131173
ENSMFAG00000030381	7.1935605	5.331139	5.9041124	4.523349	3.38649
ENSMFAG00000030382	0	0	0.24900982	0.13782438	2.918142
ENSMFAG00000030383	3.1037775	2.7247085	2.8735046	1.69297094	6.473644
ENSMFAG00000030384	0.8674839	2.5684735	1.07224076	0.63711582	0.3199393
ENSMFAG00000030385	4.9279675	3.806481	4.8599828	4.316483	5.819275
ENSMFAG00000030386	2.2213425	5.682692	4.0287112	2.5319954	3.906362
ENSMFAG00000030387	3.7681565	4.1659405	4.1377008	3.4015404	3.812098
ENSMFAG00000030388	3.7089095	3.757298	4.038135	3.2440054	0
ENSMFAG00000030389	1.9066755	0.8271842	1.8895492	0.6639454	2.985779
ENSMFAG00000030390	2.4340125	5.411477	6.1551088	6.7715712	4.408304
ENSMFAG00000030391	5.062412	4.5236565	4.462256	3.3238236	5.339586
ENSMFAG00000030392	0	0.07151445	0.33825752	0.08010822	0.1585309
ENSMFAG00000030395	0	0.3975295	0.31103988	0.06542364	0
ENSMFAG00000030396	0.108946365	0	0.19794614	0.03258688	0.184703
ENSMFAG00000030397	3.9585415	3.3446755	3.8967702	3.755083	5.145979
ENSMFAG00000030398	3.798533	3.401943	4.1789376	1.56463912	4.627642
ENSMFAG00000030399	0.6525885	0.9154851	1.5736336	0.45319208	0.6346137
ENSMFAG00000030400	2.305705	0.1008959	0.38167288	0.058006416	1.979348
ENSMFAG00000030401	5.068394	2.5416255	3.9624932	4.5139058	5.411219
ENSMFAG00000030402	1.58060505	0.66833925	1.87617688	0.9747406	8.159175
ENSMFAG00000030403	0	0.8432615	1.7318332	2.2847226	0
ENSMFAG00000030404	0.81866095	0.08530035	0.33842364	0.21170302	0.5655387
ENSMFAG00000030405	2.7098695	0	0.0965455	0	0.3078353
ENSMFAG00000030406	8.1580115	7.7656395	6.4684264	5.4014726	6.06912
ENSMFAG00000030407	0.14445495	0.08218857	0.096208202	0.184637952	0.3332554
ENSMFAG00000030408	3.864926	5.0713485	3.9830174	3.339986	6.46315
ENSMFAG00000030409	0.88490225	0.27220612	7.572956	0.114038534	0.04378684
ENSMFAG00000030410	3.3937285	3.647938	4.6171398	3.6500692	4.380442
ENSMFAG00000030411	3.386952	2.2359465	0.8583784	1.208649	0.6222969
ENSMFAG00000030412	0.30182255	0.3168342	0.86156276	0.6187014	3.672301
ENSMFAG00000030413	0	0.2443161	0.3307524	0	0.5955982
ENSMFAG00000030414	2.0325685	6.0219805	4.3480566	3.4195246	4.48364
ENSMFAG00000030415	3.054197	6.692684	5.5665618	3.9446736	4.670801
ENSMFAG00000030416	0.7959304	2.6777965	3.4333702	1.9712944	2.443575
ENSMFAG00000030418	5.5259855	5.3045675	6.0944742	5.213543	3.591009
ENSMFAG00000030419	2.760519	0	0.0979921	0.03782904	1.966161
ENSMFAG00000030420	4.2488115	0.8892216	0.875155	0.59844988	4.470172
ENSMFAG00000030421	8.857486	4.2968015	3.9947428	3.1278214	7.282764
ENSMFAG00000030422	1.17387225	1.07951165	1.7968716	0.17915116	1.335249
ENSMFAG00000030424	0.4442836	0.3027802	1.9402018	1.55546104	0.07519771
ENSMFAG00000030425	0.63617	0.987353	1.97480768	0.7019316	1.308798
ENSMFAG00000030426	0	0	0.260755	0	0
ENSMFAG00000030427	0	1.11672745	0.9473624	0.37543346	0
ENSMFAG00000030428	0	1.5290115	0.6181544	0.847547	0
ENSMFAG00000030429	0.32610465	0	0.3887992	0	0
ENSMFAG00000030430	2.1715225	0	0.3093824	0	1.324027
ENSMFAG00000030432	1.8060145	6.003019	5.5438266	1.61243474	4.914995
ENSMFAG00000030433	6.5213865	5.3049395	5.6769562	4.3012198	6.297461
ENSMFAG00000030434	6.0301755	4.881619	4.4166492	3.4321184	5.725382
ENSMFAG00000030435	0	0.024060395	0.05761198	0.050522298	0
ENSMFAG00000030436	4.8910295	5.972054	6.3933064	6.2164692	6.141273
ENSMFAG00000030437	0	0.31140805	0.37454654	0.14935284	0
ENSMFAG00000030438	0.29574405	0	0.040094032	0.199915062	0.09000626
ENSMFAG00000030439	0.2541771	0.3093782	1.98569468	0.84916222	4.515462
ENSMFAG00000030440	4.7240165	3.535208	4.233392	2.7765264	4.555509
ENSMFAG00000030441	1.444842	3.883857	4.9789362	4.8790472	4.809363
ENSMFAG00000030442	5.15867	5.362429	5.3214226	4.7950772	4.989679
ENSMFAG00000030444	0.20036776	1.5848035	1.7799938	1.11323656	0.1257458
ENSMFAG00000030445	0	0	0.10879614	0.03779436	0.3659332
ENSMFAG00000030446	6.217718	2.008841	0.50456784	1.07162504	4.436795
ENSMFAG00000030447	0.24736855	0	0.15122098	0.11815854	0
ENSMFAG00000030448	5.402396	0.4737471	1.42507842	0.260833342	0.7288748
ENSMFAG00000030449	5.092174	4.513419	4.807086	3.6510024	3.435479
ENSMFAG00000030450	0.83759645	0.2702493	0.21666272	0.14695268	1.413445
ENSMFAG00000030451	0.2378309	0.0850574	0.38512434	0	4.172015
ENSMFAG00000030452	0.084863695	0.28111415	0.623941886	0.129383084	2.755161
ENSMFAG00000030453	3.38555	4.431803	5.1734566	4.5278964	5.106946
ENSMFAG00000030454	0	0.04906524	0	0.090278388	0
ENSMFAG00000030455	7.3794415	8.3625065	9.2807328	8.4331724	8.029464
ENSMFAG00000030456	4.9052095	5.817492	5.4312878	4.7222702	5.950034
ENSMFAG00000030457	0.2431801	1.053787	0.4662133	0	0.08107575
ENSMFAG00000030458	1.2956965	1.126569	1.9220026	0.6565997	7.112752
ENSMFAG00000030459	0.4844734	0	0.12301924	0.03113016	2.531758
ENSMFAG00000030460	7.0495725	8.101103	8.537761	8.2327268	8.670635
ENSMFAG00000030461	3.3025165	0.09949975	0	0	0
ENSMFAG00000030462	0.37169455	2.044007	2.2380206	1.06980426	0
ENSMFAG00000030463	4.308768	7.217414	7.1868214	6.587901	6.442217
ENSMFAG00000030464	0	0.035885865	0.03402578	0.012428102	0.7991536
ENSMFAG00000030465	3.977814	6.0468195	5.8732466	4.6597466	4.605814
ENSMFAG00000030466	6.0804745	3.6137275	4.1723786	2.9682722	3.973205
ENSMFAG00000030467	3.03302545	3.2076735	2.89175054	1.54550964	4.514217
ENSMFAG00000030468	2.185829	1.3990815	3.0935274	0.27345522	0.1890971
ENSMFAG00000030469	3.8848525	5.1312415	4.2717228	0.77377812	6.791612
ENSMFAG00000030470	5.9605	0.39057295	0.86808184	0.50891998	1.6277
ENSMFAG00000030471	0.024798655	0.02937083	0.65528292	0	0.7628089
ENSMFAG00000030472	5.144966	5.0388505	5.2838988	4.592141	6.578523
ENSMFAG00000030473	7.874155	3.4517455	6.4955506	3.8463816	5.866547
ENSMFAG00000030474	0	1.0520645	0.1795263886	1.236914	1.329365
ENSMFAG00000030475	6.063453	6.0702465	5.764942	5.0753824	4.665838
ENSMFAG00000030476	1.64916275	2.6579265	3.084566	4.0119858	1.911485
ENSMFAG00000030477	0	0.3784757	0.31472296	0	0.2036359
ENSMFAG00000030478	3.911284	4.344196	5.5186936	4.502674	5.607697
ENSMFAG00000030479	4.3763985	6.056972	8.2600782	6.2935452	6.732361
ENSMFAG00000030480	5.5652925	3.8081295	6.0404294	4.108918	4.193803
ENSMFAG00000030481	0.91585045	0.3352376	1.09813464	0.40368979	3.102966
ENSMFAG00000030482	1.03230445	0	0.92990342	0.02818426	0.1576802
ENSMFAG00000030483	5.654726	4.1881265	4.6480902	1.4099636	7.324769
ENSMFAG00000030484	0.7085526	0.6861404	0.41197682	0.42868182	0.8797254
ENSMFAG00000030485	0	0	1.5505942	1.5477248	0
ENSMFAG00000030486	5.2450875	2.310555	2.04351094	2.11976406	1.34784
ENSMFAG00000030487	0.516544	0	0.5736018	1.0137396	0
ENSMFAG00000030488	1.9022005	2.1497325	3.3826272	1.9075526	2.728926
ENSMFAG00000030489	5.7573285	4.360948	5.9769152	4.5689046	4.508524
ENSMFAG00000030490	3.9419525	4.371875	5.3888832	3.7615388	3.75183
ENSMFAG00000030491	0.35144665	3.1429025	1.10573342	0.7474326	2.990634
ENSMFAG00000030492	0.2340534	0	0.15094466	0	0
ENSMFAG00000030493	8.664918	6.8667795	6.2553246	4.909464	5.386503
ENSMFAG00000030494	0.09609455	0	0.1495798	0	0.2327872
ENSMFAG00000030497	0	0	0	0	0
ENSMFAG00000030498	2.8492355	5.4041515	3.676607	1.5482488	2.992701
ENSMFAG00000030500	0.05733735	0	0.43959852	0.4564373	0.1666615
ENSMFAG00000030501	0.061884005	0.2367713	0.300986996	0.11291626	0.0833264
ENSMFAG00000030502	4.5997895	4.3707295	2.3244126	0.88361046	1.059245
ENSMFAG00000030504	0	0.572307	0.6326666	0	0
ENSMFAG00000030506	4.9797695	4.3823905	5.2025708	6.0596646	6.436543
ENSMFAG00000030507	3.644578	5.1228255	5.6851088	6.7641728	4.659284
ENSMFAG00000030508	0.7862894	0.92506215	8.0866442	3.513664	5.299867
ENSMFAG00000030509	4.728309	8.803121	8.8658582	7.0218304	3.682506
ENSMFAG00000030510	1.59028695	2.971586	4.0386602	4.3318706	3.481544
ENSMFAG00000030511	2.6227125	4.0509585	4.0561602	2.6171768	3.403438
ENSMFAG00000030512	1.950466	0	0.2672282	0	3.712189
ENSMFAG00000030513	0	0	0.10338636	0	0
ENSMFAG00000030515	0.635324	0.2556894	0.9830775	1.4613854	0.3623363
ENSMFAG00000030516	4.00625	2.509568	3.529417	2.8578862	5.882971
ENSMFAG00000030517	0.9294924	1.0558159	1.63368236	1.13610594	3.651327
ENSMFAG00000030518	6.2550225	5.5683255	6.1341596	5.235393	7.396227
ENSMFAG00000030519	4.5324305	8.5156435	8.0600632	7.1310516	8.845186
ENSMFAG00000030520	0.3131607	0.9991879	0.27646302	0.63348866	0.3970954
ENSMFAG00000030521	1.672944	1.1436585	3.3625552	4.5671136	3.782167
ENSMFAG00000030522	6.250467	3.663119	4.331405	3.3541028	6.584594
ENSMFAG00000030523	3.339098	2.9755655	4.2997082	3.0103148	5.168104
ENSMFAG00000030524	0.130005525	0.1265269	0.33669156	0.259213956	3.317013
ENSMFAG00000030525	0	0.75364455	1.605198	1.17583388	0.9411461
ENSMFAG00000030526	0	0	0.1020735	0	4.627572
ENSMFAG00000030527	0.2447261	0.4886526	0.76659756	0.1907785	3.43163
ENSMFAG00000030528	4.966293	4.8280425	5.111002	4.5002688	6.674235
ENSMFAG00000030529	2.9022	0.03674986	0	0.012414614	0.4263109
ENSMFAG00000030530	0.3859597	1.6750765	1.5600983	1.41418092	2.125198
ENSMFAG00000030531	3.110029	5.532181	4.7527606	4.1170704	2.679496
ENSMFAG00000030532	0.33734965	2.7709635	2.34765734	1.38320522	0
ENSMFAG00000030533	3.4223475	2.3571375	5.040548	0.4713534	4.000514
ENSMFAG00000030534	0	0.5214935	1.06820536	0.31305474	0.8045137
ENSMFAG00000030535	4.625463	5.0564725	5.4284908	4.570486	4.634172
ENSMFAG00000030536	0	0.32822775	0.24407546	0.24259484	1.518117
ENSMFAG00000030537	2.9393765	5.793969	4.6648616	2.520396	4.937429
ENSMFAG00000030538	3.4300625	2.993164	4.1331326	3.16922	5.654619
ENSMFAG00000030539	0.1649225	0.52277475	0.674513258	0.2189878	1.436327
ENSMFAG00000030540	5.4951375	8.488194	8.7259834	7.0143094	4.425097
ENSMFAG00000030541	4.222108	5.051812	5.2255454	4.1990814	5.264129
ENSMFAG00000030543	0.94421355	3.8071885	3.9354248	2.4510234	1.83848
ENSMFAG00000030544	5.6635955	2.073415	2.247715	0.47013882	2.052609
ENSMFAG00000030545	0.31664525	0.6358848	0.88154472	0.59618004	3.876527
ENSMFAG00000030546	6.4220555	5.616763	6.8202656	5.6638506	5.834613
ENSMFAG00000030547	3.5546455	0.24258305	0.65155594	0.8598475	2.473766
ENSMFAG00000030548	0	0	2.0268782	2.0590954	1.238591
ENSMFAG00000030549	6.335967	5.971496	8.3688398	6.4659998	7.352079
ENSMFAG00000030550	2.8297375	0.61176825	0.67606878	0.118028614	1.397891
ENSMFAG00000030551	6.8241555	3.7499305	4.5142326	2.6427408	4.486301
ENSMFAG00000030552	0	0	0	0	0
ENSMFAG00000030554	0.7135025	0	0	0.0637462	0
ENSMFAG00000030555	7.706781	3.353298	2.6991502	1.73172862	4.486785
ENSMFAG00000030556	4.7657175	2.656309	5.8006578	2.3044966	6.870502
ENSMFAG00000030557	2.1443835	3.547525	3.7886192	2.66180348	1.794861
ENSMFAG00000030558	0.988235	7.9226645	3.2407666	1.21835296	1.34195
ENSMFAG00000030559	0.7675195	1.598084	2.7145356	0.5925358	0
ENSMFAG00000030560	3.2972595	4.860136	4.6401184	5.4228658	4.030963
ENSMFAG00000030561	0.5201728	0.80954975	1.3212539	0.55743622	6.610083
ENSMFAG00000030563	0	1.4386476	1.302964	1.2522042	0.2963493
ENSMFAG00000030564	3.261705	3.2278565	3.7885648	2.6197586	5.151924
ENSMFAG00000030565	2.5437465	1.9770035	2.5254754	2.14276	2.499841
ENSMFAG00000030566	0	2.39858	2.2502344	0.3130698	0
ENSMFAG00000030567	1.2847493	3.2760015	3.5124382	2.1247639	3.163826
ENSMFAG00000030568	6.770848	1.542566	2.2411682	1.7656306	2.855378
ENSMFAG00000030569	2.0593689	3.6004545	4.4246612	3.1712426	5.760147
ENSMFAG00000030570	0.04660943	0	0.03921136	0.03888272	1.414114
ENSMFAG00000030571	5.5924215	3.8394325	4.6207882	3.626909	5.733997
ENSMFAG00000030573	4.754966	0.8160464	4.7628748	0.69187034	1.645388
ENSMFAG00000030574	3.167592	3.876439	4.5130566	4.6592972	4.061517
ENSMFAG00000030575	4.274794	2.519922	4.5789482	3.3919844	4.216588
ENSMFAG00000030576	2.8636015	4.026177	4.569309	3.8045104	2.60823
ENSMFAG00000030577	2.442083	2.1815475	2.1245704	2.4405328	4.453847
ENSMFAG00000030578	3.931227	4.0819075	3.2663694	2.413309	3.282115
ENSMFAG00000030579	4.381609	6.533251	6.0317874	5.0631618	7.516323
ENSMFAG00000030580	3.554909	3.2507325	2.6646896	1.00074012	3.403189
ENSMFAG00000030581	8.628261	2.6140855	2.5483342	1.27351984	3.195383
ENSMFAG00000030582	2.636344	1.48886	2.3815804	0.75606302	1.240907
ENSMFAG00000030583	3.768259	2.5575885	3.4679332	0.9437752	1.303822
ENSMFAG00000030584	3.151279	5.1609025	4.082222	4.2433312	3.114369
ENSMFAG00000030585	0.12184065	1.776142	2.28312196	1.7204996	1.086621
ENSMFAG00000030586	6.703553	1.533545	2.7600422	2.2620026	1.862285
ENSMFAG00000030587	0	0.14885105	0.13953128	0.19253838	0
ENSMFAG00000030588	2.6951485	2.4373545	2.6292842	1.9484266	3.474683
ENSMFAG00000030589	0	0.14134445	0.04858536	0	0
ENSMFAG00000030590	4.5608785	2.314399	3.838782	2.35311	7.942824
ENSMFAG00000030591	0.09101067	0.54876365	1.0420082	0.186008092	0.7526621
ENSMFAG00000030592	8.2274145	2.795992	1.942243	2.12017562	2.332539
ENSMFAG00000030593	4.938642	7.1199935	6.2773874	5.6213288	5.669735
ENSMFAG00000030594	0.6601555	0	0	0	0.6248916
ENSMFAG00000030595	4.905817	3.413115	3.9718478	3.1598872	4.87718
ENSMFAG00000030596	2.5380125	0	0.4363045	0	0
ENSMFAG00000030597	0	0	0.065538886	0.010444194	0.1436729
ENSMFAG00000030598	3.806836	5.301185	3.5102218	2.594444492	7.574382
ENSMFAG00000030599	4.220157	3.021676	3.9615506	1.50796462	3.981576
ENSMFAG00000030600	0.2737404	0.00683874	1.41627966	0.037573912	0.8314802
ENSMFAG00000030601	2.662778	3.7427475	4.7261448	4.672572	3.577466
ENSMFAG00000030602	1.9504815	2.3019705	1.29137254	0.490977166	5.417931
ENSMFAG00000030603	0.09799855	0.55835055	5.7896974	1.20265506	3.465611
ENSMFAG00000030604	1.771855	0	0.019697548	0	1.263816
ENSMFAG00000030605	1.6251105	4.4173645	4.2746414	2.9778984	2.645471
ENSMFAG00000030606	2.326026	3.5873185	4.4840652	3.5639226	3.717594
ENSMFAG00000030607	2.4959965	3.8985575	3.5190554	2.6170536	3.216005
ENSMFAG00000030608	0	0.11355445	0.75914328	0.93190672	0.5692315
ENSMFAG00000030609	3.082064	3.368007	4.8037962	2.818911	4.228603
ENSMFAG00000030610	3.9682575	5.01741	5.5077062	4.176454	6.313358
ENSMFAG00000030611	0	0	1.83136442	0.9964157	3.734471
ENSMFAG00000030612	1.4360215	2.8623865	2.651691	1.72741284	4.978909
ENSMFAG00000030613	0	0	0	0	0.702044
ENSMFAG00000030614	3.6940505	4.1508895	5.3495376	5.040603	4.340777
ENSMFAG00000030615	0.11067882	0.4984958	0.548374354	0.554591088	0.3560338
ENSMFAG00000030616	2.876285	5.4056905	7.308807	5.7122596	3.294946
ENSMFAG00000030618	0.23788295	0.2781427	0.26989517	0.136492196	1.048215
ENSMFAG00000030619	6.809562	0.0988396	0.6888926	0.09734556	3.441555
ENSMFAG00000030620	4.7550175	3.382172	4.6398972	3.617047	4.943195
ENSMFAG00000030621	0.56733545	1.3427005	1.48837656	0.3440779	0.221454
ENSMFAG00000030623	0.15369095	0.44944275	0.43118512	0.19130862	0
ENSMFAG00000030624	5.879797	6.368323	4.9268284	1.87496856	5.396197
ENSMFAG00000030625	7.2634925	4.557072	5.5056618	4.8036146	5.815045
ENSMFAG00000030626	0.6558445	1.7643825	1.97058532	1.1966682	1.981045
ENSMFAG00000030627	0.48904055	6.5320015	1.7153504	0.395872286	2.384495
ENSMFAG00000030628	5.305769	6.8836855	5.8243748	4.782497	3.53834
ENSMFAG00000030629	2.100698	1.684202	2.6757548	1.3032664	1.29604
ENSMFAG00000030630	1.6624585	3.096966	3.590902	2.4854884	2.019143
ENSMFAG00000030631	2.151608	2.6069995	4.077366	3.9729424	7.918328
ENSMFAG00000030632	0.0941327	0.16392445	0.44335686	0.14788684	0.8569976
ENSMFAG00000030633	3.773083	4.4393455	2.4372856	1.0591864	2.638238
ENSMFAG00000030634	0.4756335	2.0869425	1.93559128	1.12390812	3.196708
ENSMFAG00000030635	4.0829335	5.322479	6.0985658	5.194609	2.248984
ENSMFAG00000030637	5.195971	4.835276	5.2400674	4.3124074	5.822049
ENSMFAG00000030638	5.808334	3.9354695	6.1376126	3.3666228	5.456455
ENSMFAG00000030639	0.2671369	0.21429205	0.35395776	0.55654636	0.374936
ENSMFAG00000030640	3.4242295	6.3855065	6.314957	4.4152016	3.479347
ENSMFAG00000030641	4.4866695	7.576936	4.4096428	4.1134222	4.035547
ENSMFAG00000030642	6.207971	5.338436	4.9831884	3.99132	5.001796
ENSMFAG00000030643	3.2348725	0.3474875	2.6076966	0.47659918	0.3808096
ENSMFAG00000030644	3.443053	3.22377	3.3526778	2.030084	4.48479
ENSMFAG00000030645	0	0	0	0.19818748	0
ENSMFAG00000030646	2.4219888	1.9770005	6.2211108	1.10259872	5.548717
ENSMFAG00000030647	3.0825295	2.7353755	5.3512446	3.9805372	2.805002
ENSMFAG00000030648	2.7260115	1.0815355	1.20801916	1.23062162	5.10324
ENSMFAG00000030649	0.65274675	1.0140003	0	0	0.2761095
ENSMFAG00000030650	4.976942	5.7347815	6.6161508	5.401231	6.515309
ENSMFAG00000030651	0	0	0.2153957	0	0
ENSMFAG00000030652	2.4516165	1.832841	1.9748784	1.2454046	6.997484
ENSMFAG00000030653	4.5525285	1.5981455	2.9214114	0.72871456	0.7893254
ENSMFAG00000030654	0.4976655	0	0.15216444	0.58202668	7.047909
ENSMFAG00000030655	0.86128515	3.13579	3.2328296	2.17806518	2.620399
ENSMFAG00000030656	2.4762015	2.1419977	3.2038538	1.05008704	2.376807
ENSMFAG00000030657	3.089663	5.232512	4.1182474	2.801546	0
ENSMFAG00000030658	4.7171415	6.0209595	6.7282128	5.8093746	4.538359
ENSMFAG00000030659	3.1082565	4.0108275	4.126884	3.7433334	1.459935
ENSMFAG00000030660	0.33503915	0.9861077	1.54861252	2.2923754	1.710287
ENSMFAG00000030662	2.479062	2.394913	3.1180172	0.9684508	4.221397
ENSMFAG00000030663	0	0.4182796	0	0	1.517336
ENSMFAG00000030664	2.0246845	1.66258	2.1317038	1.927268	3.823332
ENSMFAG00000030665	1.618401	0.3044221	0.41306138	1.61586948	1.048745
ENSMFAG00000030666	0.21451605	2.2130595	2.4729096	1.0983142	0
ENSMFAG00000030667	7.1614545	8.1066935	10.1489234	11.551938	6.039202
ENSMFAG00000030668	2.3757465	2.350803	2.8959396	1.25344684	3.49632
ENSMFAG00000030669	4.942719	2.2653235	4.2936514	4.893866	4.32931
ENSMFAG00000030670	0	0	0.8818459	0.14454776	1.065979
ENSMFAG00000030671	2.2168515	3.138982	2.9697766	7.7934388	4.817375
ENSMFAG00000030673	3.952934	3.8930425	4.4410668	1.47930792	3.146069
ENSMFAG00000030674	0.7966732	0.1490705	0.096276316	0.060714796	7.417726
ENSMFAG00000030675	6.3786105	4.9376885	5.0117376	3.4077012	6.260167
ENSMFAG00000030676	0.943604	0.217459	3.9078006	1.43403112	1.516701
ENSMFAG00000030677	2.0826495	4.115684	4.1278354	3.3008446	4.206737
ENSMFAG00000030678	0.7646005	3.9745965	5.7230396	6.073282	1.928795
ENSMFAG00000030679	0	0.0683622	0	0	7.810192
ENSMFAG00000030680	0.02115547	0.135965765	0.62819968	0.68124738	0.6840476
ENSMFAG00000030681	0.03253714	0	0.31113252	0	3.521327
ENSMFAG00000030682	2.538633	0.020612255	0.124730576	0.058301134	0
ENSMFAG00000030683	1.592612	9.0381625	0.2468132	0.05314162	1.549423
ENSMFAG00000030684	0.034498055	0	0.065990054	0	0.2589217
ENSMFAG00000030685	1.2082771	1.5312935	1.833908	0.193233136	1.986393
ENSMFAG00000030686	2.1160085	0.83981195	1.5981162	0.332386	2.132958
ENSMFAG00000030687	6.3215955	1.7839245	2.3921982	0.28479368	4.397892
ENSMFAG00000030688	1.2960825	3.523344	4.4857456	1.869885	4.206628
ENSMFAG00000030689	2.0640325	5.1245265	5.6148512	5.623633	3.849882
ENSMFAG00000030690	2.255427	7.008321	6.4976932	5.2479136	5.509154
ENSMFAG00000030691	4.358351	5.7152265	6.648235	7.0237484	4.900152
ENSMFAG00000030693	4.566706	0	6.4034978	0.19750412	9.431569
ENSMFAG00000030694	0.991715	0	1.29218526	0.77199898	1.125678
ENSMFAG00000030695	1.2045824	0.7857402	1.1952979	0.59201554	0.8915559
ENSMFAG00000030696	0	0	0.04874258	0	0
ENSMFAG00000030697	0.674114	0.28161715	3.7778138	0.14504248	1.972549
ENSMFAG00000030698	0	0	0.08715136	0.037621896	0
ENSMFAG00000030699	0.39995725	0.29319885	2.4492555	2.4042738	0
ENSMFAG00000030700	0	0.05751735	0.02029276	0.01939736	0.2059217
ENSMFAG00000030701	0	0.03416687	0.24129702	0.1439609	0.1145755
ENSMFAG00000030702	0	0.9140475	1.53820412	0.43905956	0
ENSMFAG00000030703	4.759111	3.998503	4.694471	3.802292	6.185746
ENSMFAG00000030704	1.8686975	5.6222795	5.446837	4.5677558	5.980551
ENSMFAG00000030705	2.7477775	6.158641	7.2264642	6.3271624	5.748764
ENSMFAG00000030709	0.11194045	0.46839105	0.34431772	0.14176546	4.64919
ENSMFAG00000030710	0	0	0.4154644	0	2.249624
ENSMFAG00000030711	2.6568465	3.3528165	3.2328144	1.968648	3.714663
ENSMFAG00000030712	0	0.0377847305	0.3959398	0	0
ENSMFAG00000030713	3.9626595	4.429839	5.8653044	5.819178	5.666031
ENSMFAG00000030714	1.8589165	3.5408635	4.1777834	2.9059934	2.878025
ENSMFAG00000030715	0.19717805	0	1.34673908	1.06856324	2.027115
ENSMFAG00000030716	2.0152345	2.1929945	1.3387868	1.2364202	2.725316
ENSMFAG00000030717	2.2012265	0.7734497	1.9046534	0.47204992	5.056839
ENSMFAG00000030718	0	0.59167	0.3172012	0.2971348	0
ENSMFAG00000030719	6.1572765	7.104175	7.3738468	6.4067956	5.856008
ENSMFAG00000030720	0	1.9863815	0.2405024	0.58162866	0
ENSMFAG00000030721	1.482698	0	0	0	0
ENSMFAG00000030722	0	0	0.27747926	0	0
ENSMFAG00000030723	3.618984	4.2736645	4.5888216	3.1373978	4.756059
ENSMFAG00000030724	0.02554736	0.2918858	0.507265788	0.464284316	0.1494298
ENSMFAG00000030725	0.5501752	3.558959	2.6396502	1.3182818	2.43697
ENSMFAG00000030726	0	0.72208865	0.1267	0	0
ENSMFAG00000030727	0.4966529	0.16053775	0.25501994	1.22199896	0.4521357
ENSMFAG00000030729	0	0	0	0	4.487789
ENSMFAG00000030730	0.7943944	1.3004015	1.04244728	1.28741886	0.7579202
ENSMFAG00000030731	0	2.3540195	2.08943484	1.26537652	0.2945366
ENSMFAG00000030732	0	0	0.23397102	0.11509306	0.3224854
ENSMFAG00000030733	4.501006	4.336096	4.4103524	3.1394142	7.303681
ENSMFAG00000030734	0.130415545	0.11012394	0.128172048	0.012132256	2.814956
ENSMFAG00000030735	3.5106265	4.9678035	6.6081052	5.446929	5.884971
ENSMFAG00000030736	4.145579	4.394409	6.2858066	5.4355116	5.95704
ENSMFAG00000030737	0	0.11458535	0.28546758	0.03156294	6.378336
ENSMFAG00000030738	0.114010305	1.610996	1.92513912	1.38114692	0.4521695
ENSMFAG00000030739	1.13183745	0.78934145	2.7707398	1.52897984	2.987719
ENSMFAG00000030740	0	0	0.1742635	0.02563804	0
ENSMFAG00000030741	4.641108	3.6984735	4.7213514	3.9693108	5.26002
ENSMFAG00000030742	0	0.09990691	0.22826126	0.133648548	0.4436512
ENSMFAG00000030743	3.2766485	5.1238495	3.9193152	3.3271518	4.079713
ENSMFAG00000030744	0	0	0.09473402	0	0
ENSMFAG00000030745	0.039994375	0.02946923	2.221551	0.42177466	0.2702933
ENSMFAG00000030746	0.167120435	1.18777965	4.075729	0.257032536	4.647938
ENSMFAG00000030747	0	0	0.19353686	0	1.573719
ENSMFAG00000030748	2.842719	2.1216555	2.1842818	1.35615336	2.967984
ENSMFAG00000030749	3.4201375	4.959508	4.5636226	3.690614	4.339462
ENSMFAG00000030750	0.35656765	5.538696	5.587658	4.4519336	2.472316
ENSMFAG00000030751	0.0123248	0	0.054699174	0.008046184	0.0476093
ENSMFAG00000030752	5.20953	6.2419225	6.6137458	6.3402578	7.073921
ENSMFAG00000030753	4.7499075	2.6489005	2.5367908	2.43085	3.679028
ENSMFAG00000030754	0.44962305	2.0370415	3.1018432	0.93450996	0.2814158
ENSMFAG00000030755	1.731398	3.5915975	4.550152	3.2454774	3.150071
ENSMFAG00000030756	2.04857425	9.9015805	2.8163878	1.08643738	3.71976
ENSMFAG00000030757	5.478376	0.1924476	0.84375432	0.160892488	0.7903166
ENSMFAG00000030758	1.1282318	0.4875197	4.908351	5.232155	4.941058
ENSMFAG00000030759	0.46874855	0.09731225	0.24867388	0.078746016	3.201954
