brain	heart	kidney	liver
ENSPANG00000000386	0	1.83558242857143	1.539105	0.868316011428571
ENSPANG00000000387	0	2.4995416	4.156712	2.21007993571429
ENSPANG00000000393	8.854033	4.177756	6.027371	4.34199885714286
ENSPANG00000000394	5.312825	0.3048906	0.8103419	0.159528757142857
ENSPANG00000000397	0	0.133620728571429	2.687558	0.323854271428571
ENSPANG00000000398	0	2.45703007142857	3.002999	1.4008762
ENSPANG00000000399	4.835212	2.84070185714286	3.462955	2.05811064285714
ENSPANG00000000403	5.124531	2.150763	3.516572	1.19561311428571
ENSPANG00000000405	5.7384	2.26370032857143	1.032771	0.560908925
ENSPANG00000000406	5.669523	3.15263414285714	3.346597	3.8581735
ENSPANG00000000407	0	0.227692864285714	1.381549	0.589572521428571
ENSPANG00000000408	0	0	0	0
ENSPANG00000000410	0	0	0	0.768711714285714
ENSPANG00000000411	5.368569	0	0.3326117	0.5962042
ENSPANG00000000417	0	0.214534292857143	0	0.0224517214285714
ENSPANG00000000418	0	6.31423464285714	4.072668	5.12360671428571
ENSPANG00000000419	5.511379	1.14733217857143	3.483713	1.47851165714286
ENSPANG00000000420	6.010516	3.57519821428571	4.918916	2.56769257142857
ENSPANG00000000422	3.970881	3.05598857142857	3.222978	1.7604206
ENSPANG00000000423	6.245505	5.41189078571429	6.619061	3.41138278571429
ENSPANG00000000424	4.940533	3.30452921428571	5.490708	5.24036864285714
ENSPANG00000000426	3.958444	5.39007164285714	8.37878	6.48435407142857
ENSPANG00000000427	3.545981	0.925882964285714	1.985205	0.603188907142857
ENSPANG00000000429	3.880303	2.43618892857143	2.799916	2.36976753571429
ENSPANG00000000430	0	2.16093468571429	3.411135	2.81388852857143
ENSPANG00000000432	0	0.111240864285714	0.5903999	0.539593790714286
ENSPANG00000000433	4.492911	2.53521521428571	4.405591	1.91997197142857
ENSPANG00000000435	0	0.0323456357142857	0.06819408	0.114341357142857
ENSPANG00000000436	0	0	0	0.0620180642857143
ENSPANG00000000437	0	0	0.1266053	0.0447636785714286
ENSPANG00000000438	3.02513	0.600650414285714	6.402669	2.88660240714286
ENSPANG00000000440	4.462255	1.11618123571429	2.458406	0.732300321428571
