brain	heart	kidney	liver	testis
MGP_CAROLIEiJ_G0014088	6.724672	6.8599995	6.1310465	4.53673883333333	5.872393
MGP_CAROLIEiJ_G0014089	3.168158	0.87160195	0.0704613	0.138833096666667	0.04863462
MGP_CAROLIEiJ_G0014090	4.268185	4.2325165	5.1383675	3.26466333333333	2.775647
MGP_CAROLIEiJ_G0014091	4.997399	4.4037355	3.5895305	2.10741433333333	3.553643
MGP_CAROLIEiJ_G0014092	5.4119065	11.134285	5.967761	0.755177366666667	2.990263
MGP_CAROLIEiJ_G0014093	4.791218	4.336287	3.916499	1.45010046666667	4.043428
MGP_CAROLIEiJ_G0014094	4.4317575	1.5939955	1.4044035	0.596137416666667	0.4886723
MGP_CAROLIEiJ_G0014095	7.8603995	5.6696875	6.4688695	3.80702266666667	4.958785
MGP_CAROLIEiJ_G0014096	5.9043935	6.1955535	5.944807	4.37767833333333	6.915762
MGP_CAROLIEiJ_G0014097	0.27261505	0.6414107	2.144867	0.317672851666667	0.7977717
MGP_CAROLIEiJ_G0014098	0	0	0	0	3.321536
MGP_CAROLIEiJ_G0014099	4.6371005	3.566169	3.2249885	3.0685565	6.92936
MGP_CAROLIEiJ_G0014100	3.787628	4.3674265	3.9030275	3.0604995	1.976851
MGP_CAROLIEiJ_G0014101	5.081021	3.746488	4.6190255	3.80024783333333	1.526073
MGP_CAROLIEiJ_G0014102	4.5899015	4.499252	4.3817975	2.57399366666667	2.480095
MGP_CAROLIEiJ_G0014103	0.24155932	0.1261834	0.17083525	0.0226679516666667	0.05793792
MGP_CAROLIEiJ_G0014104	4.127635	3.825871	4.366712	0.542500616666667	1.071138
MGP_CAROLIEiJ_G0014105	2.092591	7.149013	5.0980505	2.36469733333333	2.42849
MGP_CAROLIEiJ_G0014106	1.891751	4.236254	2.4430515	0.8923884	1.083996
MGP_CAROLIEiJ_G0014107	6.204527	4.90296	5.269318	3.89300616666667	4.888983
MGP_CAROLIEiJ_G0014108	0	0.1321463	0	0.0572683666666667	0
MGP_CAROLIEiJ_G0014109	0	0.0906696	0.38012025	0.152465683333333	0
MGP_CAROLIEiJ_G0014110	2.9540375	4.890736	5.311671	4.254544	1.366731
MGP_CAROLIEiJ_G0014112	1.2285055	0.47457575	0.11641695	0.141422016666667	2.388223
MGP_CAROLIEiJ_G0014113	5.405665	6.1739845	5.3198355	3.9382155	7.398419
MGP_CAROLIEiJ_G0014114	0.99245235	0.92274385	0.6287957	0.40945465	0.6366288
MGP_CAROLIEiJ_G0014115	4.31473	6.4250285	4.8106045	4.32290966666667	4.455996
MGP_CAROLIEiJ_G0014116	0	0.4821494	0.2773293	0	1.03831
MGP_CAROLIEiJ_G0014117	4.280906	4.2581795	4.8206725	3.11537266666667	2.732684
MGP_CAROLIEiJ_G0014118	5.6466765	4.729998	3.9874755	1.95254433333333	2.7834
MGP_CAROLIEiJ_G0014119	1.2113715	0.29101205	1.1687075	0.108540983333333	7.808007
MGP_CAROLIEiJ_G0014120	0.93108515	1.5085215	0	0	0.03447183
MGP_CAROLIEiJ_G0014121	4.303937	2.4899085	3.316022	0.9870585	9.743912
MGP_CAROLIEiJ_G0014122	5.714045	6.4112525	4.9512215	5.08015666666667	2.084866
MGP_CAROLIEiJ_G0014123	5.5653825	5.268697	4.492107	2.42022333333333	5.321455
MGP_CAROLIEiJ_G0014124	5.3297415	5.679866	4.92753	3.943048	2.132493
MGP_CAROLIEiJ_G0014125	2.9958475	2.5249735	1.584465	0.43147375	4.144971
MGP_CAROLIEiJ_G0014126	4.9359035	5.0282455	4.877836	3.88974416666667	3.063805
MGP_CAROLIEiJ_G0014127	8.2436945	7.6100995	8.976227	2.21372831666667	4.969322
MGP_CAROLIEiJ_G0014128	4.3425635	8.688374	6.0118675	6.040159	4.160162
MGP_CAROLIEiJ_G0014129	0.99928095	1.8812655	1.335367	0.526949313333333	8.565631
MGP_CAROLIEiJ_G0014130	4.299854	5.6322775	5.076848	5.77248033333333	1.953349
MGP_CAROLIEiJ_G0014131	3.9595925	3.414074	6.046483	2.35112266666667	5.134262
MGP_CAROLIEiJ_G0014132	2.941131	7.7926925	6.042145	3.1995965	1.704288
MGP_CAROLIEiJ_G0014133	5.131233	0.94165205	0.7056849	0.530756863333333	4.999452
MGP_CAROLIEiJ_G0014134	7.0838175	4.4463985	4.542642	1.05376791666667	5.666931
MGP_CAROLIEiJ_G0014135	4.781777	5.1230085	4.0894035	1.74338466666667	5.162339
MGP_CAROLIEiJ_G0014136	4.9182685	3.4275485	2.5940755	0.922294383333333	1.733917
MGP_CAROLIEiJ_G0014137	0.32640225	0.5348174	0.48614675	0.553562173333333	5.987131
MGP_CAROLIEiJ_G0014138	5.713142	4.5330345	4.6628045	2.97147666666667	4.20859
MGP_CAROLIEiJ_G0014139	4.9375365	2.952	4.611355	2.38376466666667	1.054445
MGP_CAROLIEiJ_G0014140	4.9526015	4.7614055	5.732514	3.2646915	3.448482
MGP_CAROLIEiJ_G0014141	7.633206	6.908266	7.093164	4.97562783333333	7.144065
MGP_CAROLIEiJ_G0014142	5.7820005	6.5225985	6.3586015	3.96218633333333	7.157442
MGP_CAROLIEiJ_G0014143	6.466558	8.2433515	9.0062885	7.59045966666667	5.41553
MGP_CAROLIEiJ_G0014144	8.067198	7.67123	8.4991225	7.76200166666667	5.762713
MGP_CAROLIEiJ_G0014145	7.5933765	6.157669	5.903115	3.78128966666667	3.888797
MGP_CAROLIEiJ_G0014146	4.5130995	2.902183	2.203518	0.757475966666667	6.456038
MGP_CAROLIEiJ_G0014147	2.5146475	2.412292	2.398756	1.6415681	3.822638
MGP_CAROLIEiJ_G0014148	3.893009	2.626458	3.3186125	0.553305933333333	0.5331995
MGP_CAROLIEiJ_G0014149	0	0	0	0.015237045	6.123172
MGP_CAROLIEiJ_G0014150	4.36511	0.120070675	3.7294675	0.168840758333333	1.539054
MGP_CAROLIEiJ_G0014151	5.085221	2.3050765	2.5379635	3.53777466666667	4.530618
MGP_CAROLIEiJ_G0014152	6.019419	3.757032	4.4290335	5.78808433333333	3.830975
MGP_CAROLIEiJ_G0014153	4.286972	3.8327725	3.7196825	3.31501416666667	2.228523
MGP_CAROLIEiJ_G0014154	5.152015	2.7785845	2.142636	3.1845995	1.361528
MGP_CAROLIEiJ_G0014155	3.996397	3.8845605	3.299822	2.48307416666667	3.640842
MGP_CAROLIEiJ_G0014156	0.72613125	3.222675	0.7223764	0.912845816666667	4.711366
MGP_CAROLIEiJ_G0014157	0.26059625	0	0	0.149269083333333	0
MGP_CAROLIEiJ_G0014158	1.639429	3.837071	1.622715	6.6360805	2.919512
MGP_CAROLIEiJ_G0014159	0.8517756	4.783331	1.8966585	7.46185483333333	0.2067407
MGP_CAROLIEiJ_G0014160	0.74194465	0	0	0.00778834333333333	0.01879652
MGP_CAROLIEiJ_G0014161	0.015909735	0.05365675	0.063639055	0.161929363333333	1.950939
MGP_CAROLIEiJ_G0014162	8.1190255	7.049852	7.396105	5.75675633333333	8.116439
MGP_CAROLIEiJ_G0014163	8.0853465	7.2567085	7.0510925	6.181748	4.058305
MGP_CAROLIEiJ_G0014164	5.057186	4.6921705	4.670582	3.76557283333333	4.208173
MGP_CAROLIEiJ_G0014165	5.978825	4.5435755	5.448707	5.16858316666667	5.783889
MGP_CAROLIEiJ_G0014166	5.5709675	3.887011	4.6731625	1.35102455	4.666369
MGP_CAROLIEiJ_G0014167	7.05563	4.7924185	5.908716	2.75319366666667	3.668002
MGP_CAROLIEiJ_G0014168	7.8606695	8.6244545	7.1447595	7.216159	5.715449
MGP_CAROLIEiJ_G0014169	5.6371825	6.7874375	6.954885	5.26997083333333	2.112872
MGP_CAROLIEiJ_G0014170	1.992777	4.4337625	5.605016	2.5613475	1.920203
MGP_CAROLIEiJ_G0014171	5.4160085	7.630428	6.952307	3.01061483333333	2.579723
MGP_CAROLIEiJ_G0014172	5.3243415	6.252034	5.662233	4.746477	3.86127
MGP_CAROLIEiJ_G0014173	0	0	0	0.0101435483333333	8.395514
MGP_CAROLIEiJ_G0014174	6.282552	4.695885	5.50064	3.86635583333333	4.96856
MGP_CAROLIEiJ_G0014175	0.97910315	0.2821936	0.81731075	0.55831635	0.3702692
MGP_CAROLIEiJ_G0014176	4.252439	3.7420575	5.0298375	4.24739683333333	2.32886
MGP_CAROLIEiJ_G0014177	0.76283525	0.2002225	0.7817666	0.443699818333333	0.8366206
MGP_CAROLIEiJ_G0014178	2.4392105	2.862808	3.9978005	2.14039716666667	1.497301
MGP_CAROLIEiJ_G0014179	3.101182	1.435997	2.442172	0.36407355	6.621174
MGP_CAROLIEiJ_G0014180	8.4952535	6.8672	7.0903245	5.20803916666667	6.957163
MGP_CAROLIEiJ_G0014181	5.6029115	5.4318315	5.4543375	4.42817016666667	6.43971
MGP_CAROLIEiJ_G0014182	4.992649	5.936304	5.3231405	2.55487533333333	2.226097
MGP_CAROLIEiJ_G0014183	4.4582505	3.503818	4.7637235	1.57473536666667	3.440399
MGP_CAROLIEiJ_G0014184	5.7508165	1.775023	2.3705785	1.22293346666667	6.528839
MGP_CAROLIEiJ_G0014185	6.05554	5.527612	5.0249105	4.19046166666667	7.070594
MGP_CAROLIEiJ_G0014186	4.8756195	3.4238035	3.602653	2.1329985	3.484152
MGP_CAROLIEiJ_G0014187	4.457375	6.1249105	6.0875805	3.17129866666667	2.287011
MGP_CAROLIEiJ_G0014188	3.88433	4.480484	5.3355825	3.359502	1.26099
MGP_CAROLIEiJ_G0014189	7.3254855	5.622743	4.917318	1.30826536666667	4.939906
MGP_CAROLIEiJ_G0014190	4.9518505	6.377323	5.0052385	5.54834166666667	2.120036
MGP_CAROLIEiJ_G0014191	0.762266395	1.9621295	0.77984805	0.779243533333333	1.535476
MGP_CAROLIEiJ_G0014192	0.1575605	0.09656605	0.39597525	0.146288516666667	0
MGP_CAROLIEiJ_G0014193	1.7302505	2.103126	1.484984	0.4617941	0
MGP_CAROLIEiJ_G0014194	1.2314245	3.9591855	3.8561635	1.10917546666667	1.902968
MGP_CAROLIEiJ_G0014195	3.210061	3.9231285	3.8920025	1.7543135	0.9568774
MGP_CAROLIEiJ_G0014196	2.8728865	3.7330885	3.621861	2.23575783333333	2.777662
MGP_CAROLIEiJ_G0014197	7.1984655	9.5570035	8.3454905	6.03892633333333	5.790392
MGP_CAROLIEiJ_G0014198	10.34305	8.9455785	9.0414075	8.14706183333333	8.09968
MGP_CAROLIEiJ_G0014199	0.5427812	0.26511385	0.3107415	0.190024416666667	0.0407282
MGP_CAROLIEiJ_G0014200	3.1058555	0.3466602	0.07433045	0.0204109316666667	6.676796
MGP_CAROLIEiJ_G0014201	6.489393	1.836098	3.823366	2.598817	4.352333
MGP_CAROLIEiJ_G0014202	0.27914909	0.056886775	0.053312855	0.0714571666666667	1.492099
MGP_CAROLIEiJ_G0014203	2.3774355	0.237484705	2.7067695	1.80408383333333	7.335891
MGP_CAROLIEiJ_G0014204	5.129882	5.344783	5.5434895	4.3765225	5.665291
MGP_CAROLIEiJ_G0014205	2.1997365	1.19381135	1.4701545	0.869837333333333	0.3721174
MGP_CAROLIEiJ_G0014206	4.0753255	3.7337505	3.134375	1.537613	1.350309
MGP_CAROLIEiJ_G0014207	5.7482075	5.305714	5.2313865	2.78713033333333	4.346349
MGP_CAROLIEiJ_G0014208	4.316587	3.192787	3.754965	2.73921983333333	2.614709
MGP_CAROLIEiJ_G0014209	3.7476105	4.3414675	4.2679545	2.15009166666667	7.304859
MGP_CAROLIEiJ_G0014210	0.70898795	2.888616	3.7831085	2.51514483333333	2.132735
MGP_CAROLIEiJ_G0014211	5.0001615	3.501221	3.04966	0.9732614	2.048939
MGP_CAROLIEiJ_G0014212	1.3589885	0.5107865	1.0563876	0.578166433333333	6.927653
MGP_CAROLIEiJ_G0014213	0	0	0	0	3.845942
MGP_CAROLIEiJ_G0014214	0	0	0	0	0.1785069
MGP_CAROLIEiJ_G0014215	0	0	0	0	0.5442222
MGP_CAROLIEiJ_G0014216	0	0	0	0	0
MGP_CAROLIEiJ_G0014217	0.6815295	0	1.0088187	0	0
MGP_CAROLIEiJ_G0014218	0.34900565	0	1.202991	0	0
MGP_CAROLIEiJ_G0014219	4.288205	1.03225745	4.4586225	1.35806881666667	0.1159174
MGP_CAROLIEiJ_G0014220	6.1870485	6.4421995	9.170408	8.3620555	4.641756
MGP_CAROLIEiJ_G0014221	5.1076125	4.21475	5.3954165	2.692871	3.322348
MGP_CAROLIEiJ_G0014222	1.3877695	0.17009825	0.03100088	0.0438252333333333	0.09222463
MGP_CAROLIEiJ_G0014223	0	0	0	0	0
MGP_CAROLIEiJ_G0014224	8.792357	2.1644995	3.6479175	0.533768961666667	7.721038
MGP_CAROLIEiJ_G0014225	6.0794075	0.41324875	0.17679285	0.0466410958333333	0.2220057
MGP_CAROLIEiJ_G0014226	5.493553	4.2415865	5.378307	3.4030445	3.02391
MGP_CAROLIEiJ_G0014227	5.6867775	5.2453845	6.072495	3.04524983333333	4.678513
MGP_CAROLIEiJ_G0014228	4.2106485	9.5907015	7.4266855	7.01215866666667	4.332355
MGP_CAROLIEiJ_G0014229	1.636753	6.5027695	1.1025735	0.153467833333333	0.9972476
MGP_CAROLIEiJ_G0014230	7.1540205	4.846987	5.0643325	3.56753583333333	8.83329
MGP_CAROLIEiJ_G0014231	0.8286991	0.62502085	1.02406735	9.98529866666667	0.3209375
MGP_CAROLIEiJ_G0014232	5.0462475	4.7216205	4.644901	0.271977773333333	0.861988
MGP_CAROLIEiJ_G0014233	1.7216425	3.0404905	2.9333875	0.2121196	0.3860604
MGP_CAROLIEiJ_G0014234	2.138129	0.4647481	0.4182538	0.65374815	6.868271
MGP_CAROLIEiJ_G0014235	3.7883975	0.021225865	0	0.04514674	0.0358702
MGP_CAROLIEiJ_G0014236	1.7940085	1.3285055	0.73700775	0.2720784	3.083132
MGP_CAROLIEiJ_G0014237	0.97676985	2.93094	6.6736535	0.492164366666667	0.4618926
MGP_CAROLIEiJ_G0014238	4.442714	4.695053	4.961227	4.22666866666667	3.774841
MGP_CAROLIEiJ_G0014239	2.9247865	5.190985	6.373422	8.51414383333333	1.443388
MGP_CAROLIEiJ_G0014240	2.691575	4.234558	3.5891105	4.724522	3.979833
MGP_CAROLIEiJ_G0014241	4.4506805	5.597654	9.0930985	9.65469	2.445337
MGP_CAROLIEiJ_G0014242	3.5979195	0.24395335	1.9162605	0.78381355	0.4465241
MGP_CAROLIEiJ_G0014243	4.5907495	4.90851	5.7023115	3.58801433333333	3.63264
MGP_CAROLIEiJ_G0014244	2.344025	0.3581199	0.09112115	0.43649195	0.1831168
MGP_CAROLIEiJ_G0014245	5.5266215	4.593173	4.499836	3.02263716666667	5.455547
MGP_CAROLIEiJ_G0014246	2.18823	0.8367513	1.00429205	1.12185418333333	4.790219
MGP_CAROLIEiJ_G0014247	10.417265	9.221189	9.596249	9.308252	8.942374
MGP_CAROLIEiJ_G0014248	5.5554165	0.0604778	4.5625805	4.09531651666667	4.903665
MGP_CAROLIEiJ_G0014249	3.6850885	5.6580065	7.422879	1.75534266666667	1.617799
MGP_CAROLIEiJ_G0014250	0.2462486	1.494711	0	0.10086025	14.49879
MGP_CAROLIEiJ_G0014251	3.335531	8.787037	8.8539195	5.0367665	7.930143
MGP_CAROLIEiJ_G0014252	0.4275469	0.85832945	4.8937935	0.113204405	0.3719524
MGP_CAROLIEiJ_G0014253	1.5261985	1.5092165	1.027912	0.9028563	0.2095706
MGP_CAROLIEiJ_G0014254	0	0	0	0	0.07362777
MGP_CAROLIEiJ_G0014255	7.148284	6.9549115	7.1726185	6.57506833333333	7.376908
MGP_CAROLIEiJ_G0014256	0.16327905	0.07620725	0.24841095	0.07007599	0
MGP_CAROLIEiJ_G0014257	7.0789115	6.3823005	7.3533035	6.519595	8.801359
MGP_CAROLIEiJ_G0014258	6.691046	6.9275345	7.480303	6.22784016666667	6.293424
MGP_CAROLIEiJ_G0014259	4.939767	5.945465	5.0313955	5.97611883333333	2.379738
MGP_CAROLIEiJ_G0014260	1.6756155	1.546244	1.4531555	0.0745941833333333	4.802565
MGP_CAROLIEiJ_G0014261	2.6759675	2.541345	1.7203345	3.53888583333333	0.6070449
MGP_CAROLIEiJ_G0014262	2.8544095	5.630518	6.097198	6.1003555	3.648358
MGP_CAROLIEiJ_G0014263	1.2537205	0.956823	6.9064305	0.794631666666667	2.207079
MGP_CAROLIEiJ_G0014264	4.396896	4.0954565	4.292754	1.5446845	5.090256
MGP_CAROLIEiJ_G0014265	4.155669	3.3141685	3.4005755	2.68031133333333	4.828599
MGP_CAROLIEiJ_G0014266	3.7797025	1.344761	1.5797515	0.77049615	5.874408
MGP_CAROLIEiJ_G0014267	3.107566	3.8371575	3.364499	2.50115016666667	3.049494
MGP_CAROLIEiJ_G0014268	3.9739615	4.5257665	3.9068535	3.75996966666667	3.176359
MGP_CAROLIEiJ_G0014269	6.1130215	4.743631	5.4666655	4.65654616666667	6.34982
MGP_CAROLIEiJ_G0014270	1.9344275	1.466836	2.756479	1.04625155	6.238727
MGP_CAROLIEiJ_G0014271	3.5430515	3.7528745	4.3264375	2.89651533333333	5.786126
MGP_CAROLIEiJ_G0014272	2.5402005	5.369154	7.899475	8.90795683333333	2.724298
MGP_CAROLIEiJ_G0014273	0.34151005	2.0042685	1.387638	1.02516845	0.2357111
MGP_CAROLIEiJ_G0014274	0.4996315	0.39896595	0.36695685	0.0328506016666667	3.839255
MGP_CAROLIEiJ_G0014275	1.306953	0	0.5229597	0	0.05252204
MGP_CAROLIEiJ_G0014276	4.7912705	0.10800264	0.083670945	0.0111694883333333	0.0663178
MGP_CAROLIEiJ_G0014277	0.05744835	0	0.3281173	0.0529770816666667	1.877126
MGP_CAROLIEiJ_G0014278	0.99340085	0.0953441	0	0.0171224	0
MGP_CAROLIEiJ_G0014279	0.76998445	0.08539645	0.14004671	0.177730268333333	4.899408
MGP_CAROLIEiJ_G0014280	0.52773865	0.051169	2.4312405	1.05213483333333	0.2688442
MGP_CAROLIEiJ_G0014281	4.8398405	3.6312115	3.789579	4.675663	4.757669
MGP_CAROLIEiJ_G0014282	0.43157455	0.7173592	6.077313	1.05647071666667	0.1984841
MGP_CAROLIEiJ_G0014283	4.4151705	4.892822	6.424249	5.98341233333333	4.847632
MGP_CAROLIEiJ_G0014284	6.940957	4.517697	6.6437285	6.74822383333333	6.676226
MGP_CAROLIEiJ_G0014285	5.053774	3.814597	4.8993085	5.1931125	2.503292
MGP_CAROLIEiJ_G0014286	4.380759	5.004904	5.8821225	6.376683	5.4145
MGP_CAROLIEiJ_G0014287	5.3029935	5.2003075	4.673107	4.79274933333333	6.804381
MGP_CAROLIEiJ_G0014288	4.6477165	3.592885	4.708577	3.29407716666667	3.07194
MGP_CAROLIEiJ_G0014289	3.182182	3.5138845	7.716147	2.85020933333333	5.824127
MGP_CAROLIEiJ_G0014290	7.1618135	4.829999	6.892434	6.17385583333333	6.542629
MGP_CAROLIEiJ_G0014291	8.379642	8.6215075	7.158653	7.85883716666667	8.386657
MGP_CAROLIEiJ_G0014292	1.2923655	0	0.88753645	0.732840616666667	4.265427
MGP_CAROLIEiJ_G0014293	6.038035	5.751231	4.951584	5.11482883333333	7.259134
MGP_CAROLIEiJ_G0014294	6.808229	0.91059615	0.25591405	0.357889966666667	1.27699
MGP_CAROLIEiJ_G0014295	7.691301	0.12120855	0	0.0735700833333333	6.737477
MGP_CAROLIEiJ_G0014296	6.7971655	7.324758	6.538491	5.64202583333333	8.345415
MGP_CAROLIEiJ_G0014297	0.8000401	10.010297	3.8862565	1.949846	2.269793
MGP_CAROLIEiJ_G0014298	5.301267	6.373677	2.2698215	0.747925966666667	0.3512326
MGP_CAROLIEiJ_G0014299	5.8663275	5.339775	5.578191	5.5312285	6.269746
MGP_CAROLIEiJ_G0014300	3.5466825	0.110690655	0.52721505	0.0205605616666667	1.35932
MGP_CAROLIEiJ_G0014301	4.525148	4.2784495	3.4697335	1.54273323333333	3.92118
MGP_CAROLIEiJ_G0014302	3.5932825	7.2165585	3.059392	0.56359585	4.33535
MGP_CAROLIEiJ_G0014303	4.4349405	0.67993095	0.54145985	0.08798041	0.4745388
MGP_CAROLIEiJ_G0014304	2.026623	2.6969575	0.2950837	0.06257592	6.348652
MGP_CAROLIEiJ_G0014305	4.524485	3.8441125	4.187951	2.3628585	3.695601
MGP_CAROLIEiJ_G0014306	5.4453115	7.907938	3.473012	0.497798116666667	1.58357
MGP_CAROLIEiJ_G0014307	6.1950395	5.9616665	3.2633215	0.255698035	0.3125578
MGP_CAROLIEiJ_G0014308	0.7074523	0.13105865	0.16722093	0.103865216666667	2.341626
MGP_CAROLIEiJ_G0014309	3.5726955	1.0497661	4.074364	0.242604706666667	0.4464479
MGP_CAROLIEiJ_G0014310	5.7507755	5.383709	5.208609	4.51645283333333	5.650136
MGP_CAROLIEiJ_G0014311	3.0549315	0	0	0.32126385	1.109672
MGP_CAROLIEiJ_G0014312	7.4569585	3.698053	5.8656175	4.107261	4.853998
MGP_CAROLIEiJ_G0014313	1.6444635	1.250522	1.9595345	1.69609096666667	2.204482
MGP_CAROLIEiJ_G0014314	0.11486325	0.4303451	0.39758745	0.00766542333333333	0.0442121
MGP_CAROLIEiJ_G0014315	7.787431	0.54820275	0	0.0159599416666667	0.03363232
MGP_CAROLIEiJ_G0014316	2.0668565	0.89377025	4.149171	0.974021283333333	0.2770504
MGP_CAROLIEiJ_G0014317	5.4147345	4.194326	5.9646205	3.81431216666667	8.645442
MGP_CAROLIEiJ_G0014318	5.4818635	5.340302	4.9289365	4.05235483333333	2.775544
MGP_CAROLIEiJ_G0014319	7.1061225	5.10103	4.6105875	1.40345578333333	2.064519
MGP_CAROLIEiJ_G0014320	0.132472875	0.6582079	0.07747175	0.0312105666666667	1.877306
MGP_CAROLIEiJ_G0014321	6.602134	7.5077985	6.9877125	5.84651533333333	8.793191
MGP_CAROLIEiJ_G0014322	4.637021	4.560062	4.2228745	1.60249261666667	0.6261543
MGP_CAROLIEiJ_G0014323	4.245634	0.18309962	0.04780709	0.01270514	0.1073755
MGP_CAROLIEiJ_G0014324	2.6725875	4.450095	3.4917605	2.878688	0.4016993
MGP_CAROLIEiJ_G0014325	2.4054975	4.455114	2.982226	3.13508783333333	0.3168026
MGP_CAROLIEiJ_G0014326	3.620108	3.966163	3.7590415	2.958927	5.406318
MGP_CAROLIEiJ_G0014327	0.33212305	2.747409	6.9802545	0.798964366666667	2.537222
MGP_CAROLIEiJ_G0014328	0.974443	2.5901145	6.171759	1.09518423333333	4.6782
MGP_CAROLIEiJ_G0014329	9.700167	8.3833815	7.666624	5.53953716666667	8.115209
MGP_CAROLIEiJ_G0014330	0.26565525	0.5431288	0.55603785	0.339926033333333	0
MGP_CAROLIEiJ_G0014331	5.59789	5.4457565	5.2318035	3.531562	7.070651
MGP_CAROLIEiJ_G0014332	1.0216262	0.2929581	3.6004755	0.709767383333333	0.05303305
MGP_CAROLIEiJ_G0014333	0	0	0	0.0603516	0
MGP_CAROLIEiJ_G0014334	0	0	1.3072865	0	0
MGP_CAROLIEiJ_G0014335	1.6221095	0	0.23449435	0.0316900166666667	6.083949
MGP_CAROLIEiJ_G0014336	6.633485	0.59150675	0.38863975	0.101020078333333	3.779848
MGP_CAROLIEiJ_G0014337	5.2028435	4.160628	4.722498	5.95443083333333	0.6398788
MGP_CAROLIEiJ_G0014338	6.4425105	0.3818276	0.4804809	0.287736205	0.538349
MGP_CAROLIEiJ_G0014339	6.7344465	8.050245	8.39354	6.5533255	9.0895
MGP_CAROLIEiJ_G0014340	0.96423855	0.07985655	1.2793865	0.966380016666667	7.382992
MGP_CAROLIEiJ_G0014341	2.8266755	0.50362255	3.2213765	0.01634261	2.294242
MGP_CAROLIEiJ_G0014342	0.0603984	0	0.09819085	0	0
MGP_CAROLIEiJ_G0014343	0.76109065	3.083937	2.13456	1.55564723333333	0.2303567
MGP_CAROLIEiJ_G0014344	0	0.543375	0.9590781	0.143741411716667	0
MGP_CAROLIEiJ_G0014345	1.530098	2.7503065	2.0074955	1.4331751	3.078579
MGP_CAROLIEiJ_G0014346	2.594226	4.266804	3.670205	2.811024	0.5321105
MGP_CAROLIEiJ_G0014347	1.875821	3.7639725	3.61523	2.81304083333333	0.6588284
MGP_CAROLIEiJ_G0014348	1.891143	5.516876	5.0004065	3.17591983333333	1.163697
MGP_CAROLIEiJ_G0014349	0	2.82002	1.8446265	0.32831475	0
MGP_CAROLIEiJ_G0014350	2.4584995	2.702461	2.488618	2.22675266666667	0.3408344
MGP_CAROLIEiJ_G0014351	7.054533	6.767542	6.9963915	5.26249333333333	6.345161
MGP_CAROLIEiJ_G0014352	9.080506	6.1482025	6.854196	4.3332165	6.761834
MGP_CAROLIEiJ_G0014353	0.7452383	0.73158515	0.2937506	0.247416883333333	0.2656034
MGP_CAROLIEiJ_G0014354	0.16903935	0.06239991	0.05853045	0.115410316666667	2.999919
MGP_CAROLIEiJ_G0014355	0.52280925	0	0	0.680903966666667	10.12123
MGP_CAROLIEiJ_G0014356	3.057298	0.64317275	1.366345	4.63327233333333	0.1969029
MGP_CAROLIEiJ_G0014357	7.557723	7.3011485	7.241659	6.55331033333333	6.286928
MGP_CAROLIEiJ_G0014358	1.0895263	1.1110809	0.69292285	0.988337516666667	0.03838533
MGP_CAROLIEiJ_G0014359	1.6946095	0	0	0.1111164	3.385994
MGP_CAROLIEiJ_G0014360	5.8922275	2.513318	3.6618195	2.652193	6.341083
MGP_CAROLIEiJ_G0014361	1.231688	0.60617505	1.01376795	0.1092468	0.6768773
MGP_CAROLIEiJ_G0014362	5.5271825	6.1046275	6.05643	5.36563266666667	6.959631
MGP_CAROLIEiJ_G0014363	0.63513835	0.26212835	0.24557105	0	1.92981
MGP_CAROLIEiJ_G0014364	0	0	0.04072531	0	7.363776
MGP_CAROLIEiJ_G0014365	8.1135355	7.915799	8.372522	4.34148416666667	6.04178
MGP_CAROLIEiJ_G0014366	6.1360275	5.281234	4.0849375	2.49522933333333	7.15058
MGP_CAROLIEiJ_G0014367	4.220571	3.468311	2.958573	3.126794	3.752536
MGP_CAROLIEiJ_G0014368	4.132874	0.1496364	0.19841185	0.06031755	0.2190749
MGP_CAROLIEiJ_G0014369	4.169513	4.0051745	4.509697	3.14489883333333	5.665679
MGP_CAROLIEiJ_G0014370	0	0	0	0	1.550453
MGP_CAROLIEiJ_G0014371	0	0.03302654	0	0	0.2013189
MGP_CAROLIEiJ_G0014372	0.25430305	0.06856985	0.23197255	0.0685585566666667	0.2436094
MGP_CAROLIEiJ_G0014373	2.3799795	0	0.024869255	0	1.179166
MGP_CAROLIEiJ_G0014374	1.5962915	0.03408087	0.030863565	0.0416979733333333	0.1225839
MGP_CAROLIEiJ_G0014375	0.0621423	0	0	0.0219849016666667	0
MGP_CAROLIEiJ_G0014376	0.51785675	0.3699439	0.164703575	0.104355125	0.6601608
MGP_CAROLIEiJ_G0014377	5.8366685	5.421799	6.1415745	5.142328	6.785695
MGP_CAROLIEiJ_G0014378	2.11506	3.053071	6.5295135	0.817592933333333	7.684859
MGP_CAROLIEiJ_G0014379	8.606769	5.3044515	6.467282	4.41632733333333	6.66746
MGP_CAROLIEiJ_G0014380	3.352948	1.173442	2.3704305	0.880846416666667	0.4738285
MGP_CAROLIEiJ_G0014381	0.21325905	0	0.2431703	0.346788533333333	0
MGP_CAROLIEiJ_G0014382	7.4862255	1.1594192	5.860704	5.30131166666667	1.017536
MGP_CAROLIEiJ_G0014383	1.737719	1.13656765	3.2872805	2.08387133333333	0.0882062
MGP_CAROLIEiJ_G0014384	2.4409365	4.091599	3.606911	1.33041186666667	2.158827
MGP_CAROLIEiJ_G0014385	5.5981805	5.12234	4.4570345	3.81392683333333	3.332064
